2800000007	Matthew
2b0412006d	for thou hast had five husbands; and he whom thou now hast is not thy husband: in this thou hast spoken true.
2b04130040	The woman saith to him, Sir, I perceive that thou art a prophet.
2b04140071	Our fathers worshipped in this mountain; and ye affirm, That the place where we ought to worship is at Jerusalem.
2b0415008d	Jesus saith to her, Woman, believe me, that the hour approaches, when ye shall worship the Father neither in this mountain, nor at Jerusalem.
2b0416005c	Ye worship ye know not what: we worship what we do know: for salvation cometh from the Jews.
2b041700a4	But the hour is coming, yea, is now come, when the true worshippers shall worship the Father in spirit and in truth: for the Father seeketh such worshippers of him.
2b04180053	God is a Spirit: and they who worship him, must worship him in spirit and in truth.
2b04190077	The woman saith, I know that Messiah is coming (who is called Christ): when he cometh, he will inform us of all things.
2b041a0037	Jesus saith unto her, I that am speaking to thee am he.
2b041b0098	And upon this came his disciples, and wondered that he talked with the woman: yet no one said, What art thou seeking? or, Why art thou talking with her?
2b041c004d	Then the woman left her pitcher, and went into the city, and said to the men,
2b041d005c	Come with me; behold a man, who told me all things that I ever did: is not this the Messiah?
2b041e0032	Then they went out of the city, and came unto him.
2b041f003f	In the mean time his disciples invited him, saying, Rabbi, eat.
2b0420003c	But he said to them, I have meat to eat that ye know not of.
2b04210050	Then said his disciples to each other, Hath any person brought him ought to eat?
2b0422005d	Jesus saith unto them, My meat is to do the will of him that sent me, and to finish his work.
2b042300b0	Do ye not say, That yet there are four months, and then the harvest cometh? behold, I tell you, lift up your eyes, and look upon the fields; for they are now white for harvest.
2b0424008e	And he that reapeth receiveth wages, and gathereth fruit unto life eternal: that both he that soweth and he that reapeth may rejoice together.
2b04250043	For herein is the saying true, That one soweth and another reapeth.
2b0426007e	I have sent you to reap that on which ye have bestowed no labour: others have laboured, and ye have entered into their labour.
2b0427008a	Now many of the Samaritans of that city believed on him, on the report of the woman, who said, That he told me all things I ever had done.
2b0428006a	So on this the Samaritans came to him, and besought him to abide with them: and he tarried there two days.
2b0429002f	And many more believed because of his own word;
2b042a00b6	and said to the woman, Now we believe, not merely on account of thy relation: for we ourselves have heard, and know that this is of a certainty the Saviour of the world, the Messiah.
2b042b003e	Then after two days he departed thence, and went into Galilee.
2b042c004e	For Jesus himself testified, that a prophet hath no honour in his own country.
2b042d009f	When therefore he was come into Galilee, the Galileans welcomed him, having seen all the things which he did at the feast: for they also had gone to the feast.
2b042e009b	Then came Jesus again to Cana of Galilee, where he had made the water wine. And there was a certain attendant on the king, whose son was sick at Capernaum.
2b042f00a1	This person having heard that Jesus was come out of Judea into Galilee, went to him, that he might come down, and cure his son: for he was at the point of death.
2b04300052	Then said Jesus unto him, Unless ye see miracles and wonders, ye will not believe.
2b04310041	The courtier said to him, Sir, come down before my child is dead.
2b04320071	Jesus saith to him, Go home; thy son liveth. And the man believed the word which Jesus had spoken, and went home.
2b04330064	And as he was now going down home, his servants met him, and told him, saying, Thy son is recovered!
2b04340090	Then inquired he of them the hour at which he began to amend? and they told him, It was yesterday, at the seventh hour, when the fever left him.
2b0435007b	Then the father knew that it was the very hour when Jesus said, Thy son liveth: and himself believed, and his whole family.
2b04360055	This is again a second miracle which Jesus did, when he came from Judea into Galilee.
2b05010051	AFTER these things there was a feast of the Jews; and Jesus went up to Jerusalem.
2b05020073	Now there is at Jerusalem near the sheep-market a pool, called in the Hebrew tongue Bethesda, having five porticos.
2b05030068	In these lay a vast multitude of infirm persons, blind, lame, withered, waiting the motion of the water.
2b050400ce	For occasionally an angel descended into the pool, and put the water into commotion: he therefore who first stepped in after the commotion of the water became well, under whatever complaint he had laboured.
2b05050050	And there was a certain man there, who had a complaint of thirty years standing.
2b05060075	Jesus seeing him laid there, and knowing that he had been so for a long while, saith to him, Wilt thou be made sound?
2b0507009b	The infirm man answered him, Sir, I have no man, when the water is disturbed, to cast me into the pool: but when I am coming, another goeth down before me.
2b05080035	Jesus saith to him, Arise, take up thy bed, and walk.
2b05090069	And instantly the man was made whole, and took up his bed, and walked away: and that day was the sabbath.
2b050a006d	The Jews therefore said to him that was cured, It is the sabbath: it is not lawful for thee to carry thy bed.
2b050b005f	He answered them, He that made me whole, the same person said to me, Take up thy bed, and walk.
2b050c0051	Then they asked him, Who is the man that said to thee, Take up thy bed, and walk?
2b050d0061	Now he that was cured knew not who he was: for Jesus had slipped away, a crowd being on the spot.
2b050e0095	After these things Jesus findeth him in the temple, and said unto him, Take care; thou art made whole: sin no more, lest something worse befall thee.
2b050f004e	The man went, and informed the Jews, that it was Jesus who had made him whole.
2b05100078	And therefore did the Jews persecute Jesus, and sought to kill him, because he had done these things on the sabbath-day.
2b05110041	Then Jesus answered them, My Father worketh hitherto, and I work.
2b0512009f	Therefore sought they the more to kill him, because he had not only broken the sabbath, but called God his own Father, setting himself on an equality with God.
2b051300e5	Jesus therefore answered and said unto them, Verily, verily, I say unto you, The Son can do nothing by himself, except what he hath seen the Father do: for whatsoever things he doeth, the same and in the same manner doth the Son.
2b05140094	For the Father loveth the Son, and sheweth him all things which he himself doeth: and greater works than these will he shew him, that ye may wonder.
2b05150066	For as the Father raiseth the dead, and quickeneth them; so also doth the Son quicken whom he pleases.
2b05160051	For the Father never judgeth any man, but hath committed all judgment to the Son:
2b0517008d	in order that all may honour the Son, just as they honour the Father. He that honoureth not the Son, doth not honour the Father who sent him.
2b051800bd	Verily, verily, I say unto you, That he that heareth my word, and believeth on him that sent me, hath everlasting life, and shall not come into judgment; but is passed from death into life.
2b05190098	Verily, verily, I say unto you, The hour is coming, yea, it is now, when the dead shall hear the voice of the Son of God: and they that hear shall live.
2b051a0061	For as the Father hath life in himself; so hath he given to the Son also to have life in himself;
2b051b0054	and hath given him authority also to execute judgment, because he is the Son of man.
2b051c0064	Marvel not at this: for the hour is coming, in which all who are in the graves shall hear his voice,
2b051d00aa	and they shall come forth; they who have done good actions to the resurrection of life; and they who have been guilty of foul practices, to the resurrection of damnation.
2b051e009d	I am not able to perform any thing by myself: as I hear, I judge: and my judgment is just; for I seek not my own will, but the will of my Father who sent me.
2b051f0034	If I bear witness of myself, my witness is not true.
2b05200072	There is another who beareth witness of me, and I know that his witness is true which he witnesseth concerning me.
2b05210034	Ye sent to John, and he bore testimony to the truth.
2b05220054	But I receive not testimony from man: but I speak these things, that ye may believe.
2b05230059	He was a lamp glowing and luminous: and ye were pleased for a time to exult in his light.
2b052400d3	But I have a testimony greater than that of John: for the works which the Father hath given me that I should fulfil them, these very works which I am doing, they bear witness of me, that the Father hath sent me.
2b05250085	And the Father who sent me, himself hath borne witness concerning me. Ye have neither at any time heard his voice, nor seen his form.
2b05260053	And ye have not his word abiding in you: for whom he hath sent, him ye believe not.
2b0527006b	Search the scriptures; for ye suppose in them ye have eternal life: and these are they which testify of me.
2b05280034	And ye will not come to me, that ye might have life.
2b0529001d	I receive not glory from men.
2b052a0038	But I know you, that ye have not the love of God in you.
2b052b006f	I have come in my Father’s name, and ye receive me not: if another come in his own name, him ye will receive.
2b052c006b	How can ye believe, who receiving honour one from another, seek not the honour which cometh from God alone?
2b052d007e	Do not suppose that I shall accuse you to my Father: there is one who is accusing you, even Moses, on whom ye place your hope.
2b052e004c	For if ye believed Moses, ye would have believed me: for of me did he write.
2b052f0041	But if ye believe not his writings, how will ye believe my words?
2b0601004d	AFTER these things Jesus went beyond the sea of Galilee, that is of Tiberias.
2b0602006f	And a vast multitude followed him, because they saw the miracles which he performed on those who were diseased.
2b0603004c	Then Jesus went up into a mountain, and there he sat down with his disciple.
2b06040030	And the passover, a feast of the Jews, was nigh.
2b0605009b	Then Jesus lifting up his eyes, and seeing that a vast concourse of people was come to him, said to Philip, Whence shall we buy loaves, that these may eat?
2b0606003f	And this he said to try him: for himself knew what he would do.
2b0607008d	Philip answered him, Two hundred denarii spent in bread would not procure a sufficiency for them, that every one of them might have a morsel.
2b06080045	One of his disciples saith to him, (Andrew, Simon Peter’s brother,)
2b06090076	There is a little lad here, who hath five barley-loaves, and two small fishes: but these, what are they among so many?
2b060a008d	Then said Jesus, Make the men sit down. For there was plenty of grass on the spot. Therefore the men sat down, in number about five thousand.
2b060b00af	And Jesus took the loaves; and giving thanks, gave to the disciples, and the disciples to those who were sat down; and in the same manner of the fishes, as much as they chose.
2b060c0087	And when they had made a hearty meal, he saith to his disciples, Gather up the broken bits which are left, that not a morsel be wasted.
2b060d0096	Then they collected them, and filled twelve baskets with fragments out of the five barley-loaves, which were more than enough for those who had eaten.
2b060e008c	When therefore the men saw the miracle which Jesus had done, they said, This is of a certainty that prophet which is to come into the world.
2b060f0093	Then Jesus, knowing their intention to come and to seize him by force, in order to make him king, retired again into the mountain by himself alone.
2b06100046	So when evening was now come, his disciples went down to the sea-side,
2b06110077	and embarking on a vessel were coming across the sea to Capernaum. And it was now dark, and Jesus was not come to them.
2b06120041	And the sea was greatly agitated by a tempestuous wind that blew.
2b06130099	Having rowed therefore about five and twenty or thirty furlongs, they saw Jesus walking on the sea, and coming near the vessel, and they were affrighted.
2b0614002d	But he saith to them, It is I; be not afraid.
2b06150070	Then they desired to take him into the vessel: and instantly the vessel was at the land whither they were going.
2b06160108	The next day the multitude who stayed on the other side of the sea, when they saw that there was no little vessel there, except the one into which his disciples went, and that Jesus went not with his disciples in the vessel, but that his disciples went away alone;
2b0617007d	(but now little vessels had come from Tiberias near to the spot where they had eaten bread, after the Lord had given thanks:)
2b06180094	then when the multitude saw that Jesus was not there, nor his disciples, they also went into the vessels, and came to Capernaum, in search of Jesus.
2b06190064	And when they found him on the other side the sea, they said to him, Rabbi, when camest thou hither?
2b061a0089	Jesus replied to them and said, Ye seek me, not because ye have seen the miracles, but because ye did eat of the loaves, and were filled.
2b061b00ae	Labour not for the meat which is perishable, but for that meat which endureth unto life eternal, which the Son of man will give you: for him hath the Father sealed, even God.
2b061c004d	Then said they unto him, What shall we do, that we may work the works of God?
2b061d006c	Jesus answered and said unto them, This is the work of God, that ye should believe on him whom he hath sent.
2b061e006f	Then said they to him, What miracle therefore dost thou, that we may see and believe thee? what dost thou work?
2b061f006b	Our fathers did eat manna in the wilderness; as it is written, “He gave them bread from heaven to eat.”
2b062000a0	Then said Jesus unto them, Verily, verily, I tell you, It was not Moses who gave you the bread from heaven; but my Father giveth you the real bread from heaven.
2b06210057	For he that cometh down from heaven, and giveth life to the world, is the bread of God.
2b0622003b	Then said they unto him, Lord, evermore give us this bread.
2b0623008e	Then said Jesus to them, I am the bread of life: he that cometh to me shall never hunger; and he that believeth on me shall never thirst more.
2b0624004b	But I have told you, That though ye have seen me, yet ye have not believed.
2b06250071	Every individual which the Father giveth me will come to me; and him that cometh to me I will in nowise cast out.
2b06260061	For I came down from heaven, not with a view to do my own will, but the will of him that sent me.
2b06270098	Now this is the will of the Father who sent me, That every thing which he hath given me I should not be deprived of it, but raise it up at the last day.
2b062800a4	And this is the will of him that sent me, That every one who seeth the Son, and believeth on him, should have life eternal: and I will raise him up at the last day.
2b06290060	Then the Jews murmured against him, because he said, I am the bread which came down from heaven.
2b062a008c	And they said, Is not this Jesus, the son of Joseph, whose father and mother we know? how then saith this man, That I came down from heaven?
2b062b003d	Jesus answered and said to them, Murmur not among yourselves.
2b062c006c	No man can come to me, except the Father who hath sent me draw him: and I will raise him up at the last day.
2b062d0096	It is written in the prophets, And “they shall all be taught of God.” Every one therefore who heareth from the Father, and learneth, cometh to me.
2b062e005b	Not that any man hath seen the Father, except he that is with God, he hath seen the Father.
2b062f004e	Verily, verily, I say unto you, He that believeth on me hath everlasting life.
2b06300017	I am the bread of life.
2b06310040	Your fathers did eat manna in the wilderness, and they are dead.
2b0632005e	This is the bread which cometh down from heaven, that any person may eat of it, and never die.
2b063300db	I am the bread that giveth life, which came down from heaven: if any person eat of this bread, he shall live to eternity; and the bread indeed which I shall give is my flesh, which I will give for the life of the world.
2b0634005b	Then the Jews contended with each other, saying, How can this man give us his flesh to eat?
2b0635009c	Jesus therefore said to them, Verily, verily, I say unto you, Except ye eat the flesh of the Son of man, and drink his blood, ye have no life in yourselves.
2b0636006b	He that eateth my flesh, and drinketh my blood, hath life eternal: and I will raise him up at the last day.
2b06370038	For my flesh truly is meat, and my blood truly is drink.
2b0638004c	He that eateth my flesh, and drinketh my blood, abideth in me, and I in him.
2b06390072	As the life-giving Father hath sent me, and I live by the Father; so he that eateth me, the same shall live by me.
2b063a0091	This is the bread which came down from heaven, not as the manna your fathers did eat, and died: he that eateth this bread shall live to eternity.
2b063b0042	These things he spake in the synagogue, as he taught in Capernaum.
2b063c006c	Many therefore of his disciples, who heard him, said, Difficult is this discourse, who is able to fathom it?
2b063d007e	Then Jesus, conscious in himself that his disciples murmured concerning this discourse, said unto them, Doth this stumble you?
2b063e0043	What then if ye see the Son of man ascending where he was formerly?
2b063f008e	The Spirit is the life-giving power; the flesh contributeth nothing: the declarations which I make to you, they are spirit, and they are life.
2b064000a1	But there are some of you who do not believe. For Jesus knew from the beginning who they were who did not believe, and who the person was that should betray him.
2b0641006c	And he said, Therefore have I informed you, That no man can come to me, except it be given him of my Father.
2b06420059	From that discourse many of his disciples went away back, and no more followed him about.
2b06430034	Then said Jesus to the twelve, Will ye also go away?
2b0644006a	Then Simon Peter answered him, Lord, unto whom shall we go from thee? thou hast the words of eternal life.
2b06450054	And we have believed and known that thou art the Messiah, the Son of the living God.
2b0646004d	Jesus answered them, Have I not chosen you twelve, and one of you is a devil?
2b06470078	Now he spake of Judas Iscariot, the son of Simon: for this man was ready to betray him, though he was one of the twelve.
2b07010081	AND Jesus after these things travelled about in Galilee: for he would not go about in Judea, because the Jews sought to kill him.
2b0702003b	And a feast of the Jews was nigh, the feast of tabernacles.
2b0703007c	Then said his disciples to him, Depart hence, and go into Judea, that thy disciples also may see thy works which thou doest.
2b07040087	For no man doeth any thing in secret, yet seeketh himself to appear publicly: if thou doest these things, exhibit thyself to the world.
2b07050031	For even his own brethren did not believe on him.
2b0706005d	Jesus therefore saith to them, My proper time is not yet come: but your time is always ready.
2b0707005e	The world cannot hate you, but me it hateth, because I testify of it, that its deeds are evil.
2b0708006a	Go ye up to this feast: for I am not yet going up to this feast, because my fixed time is not yet arrived.
2b07090034	Thus speaking to them then, he continued in Galilee.
2b070a007b	But as soon as his disciples were gone up, then went he also himself up to the feast: not in public, but as in concealment.
2b070b0041	The Jews then sought for him at the feast, and said, Where is he?
2b070c0093	And there was a great murmur concerning him among the multitude: some said, Surely he is a good man: others said, No; he only deceiveth the people.
2b070d0037	Yet no person spake openly of him for fear of the Jews.
2b070e004d	But now at the middle of the feast Jesus went up into the temple, and taught.
2b070f0059	And the Jews marvelled, saying, How knoweth this man the scriptures, not being a scholar?
2b0710004c	Jesus answered them and said, My doctrine is not mine, but his that sent me.
2b07110079	If any man will do his will, he shall know respecting the doctrine, whether it is of God, or whether I speak from myself.
2b071200a2	He that speaketh from himself, seeks his own individual honour: but he that seeketh the glory of him that sent him, he is true, and iniquity in him there is none.
2b0713005f	Hath not Moses given you the law, yet none of you practises the law? Why do ye seek to kill me?
2b07140050	The multitude answered and said, Thou hast a devil: who is seeking to kill thee?
2b07150050	Jesus answered and said unto them, I have performed one work, and ye all marvel.
2b0716008a	Because Moses ordered you circumcision; (not that it comes from Moses, but from our ancestors;) so ye circumcise a man on the sabbath-day.
2b071700af	If a man receive circumcision on the sabbath-day, that the law of Moses should not be violated; are ye incensed against me, because I have made a man whole on the sabbath-day?
2b07180036	Judge not by appearance, but judge righteous judgment.
2b0719005d	Then said some of the people of Jerusalem, is not this the man whom they are seeking to kill?
2b071a007e	And, lo! he speaketh openly, and they say not a word to him. Do the rulers certainly know that this man is really the Messiah?
2b071b005c	But we know this man whence he is: but when the Messiah cometh, no man knoweth whence he is.
2b071c00ba	Then spake Jesus aloud as he was teaching in the temple, and said, Ye both know me, and ye know from whence I am: and I came not of myself, but he that sent me is true, whom ye know not.
2b071d0037	But I know him: for I am from him, and he hath sent me.
2b071e0063	Then they sought to apprehend him: but no man laid hands on him, because his hour was not yet come.
2b071f0089	But many of the multitude believed on him, and said, When the Messiah cometh, will he do greater miracles than those which this man doth?
2b07200089	The Pharisees heard the people muttering these things respecting him; and the Pharisees and chief priests sent officers to apprehend him.
2b07210063	Then said Jesus unto them, A little while longer I am with you, and I am going to him that sent me.
2b07220048	Ye shall seek me, and shall not find me: and where I am, ye cannot come.
2b072300a0	Then said the Jews among themselves, Whither will this man go, that we shall not find him? will he go to the dispersed among the Grecians, and teach the Greeks?
2b07240072	What is this saying which he hath spoken, Ye shall seek me, and shall not find me: and where I am, ye cannot come?
2b0725008b	Now on the last day, the great day of the feast, Jesus stood up and spake aloud, saying, If any man thirst, let him come unto me and drink.
2b07260066	He that believeth on me, as the scripture hath said, from his belly shall rivers flow of living water.
2b072700b6	(Now he spake this in reference to the Spirit, which they who believe on him should afterwards receive: for as yet the Holy Ghost was not given; because Jesus was not yet glorified.)
2b07280064	Many then of the multitude, when they heard this declaration, said, This man is certainly a prophet.
2b0729005b	Others said, He is the Messiah. But others said, No: for cometh the Messiah out of Galilee?
2b072a0086	Doth not the scripture say, That the Messiah cometh of the seed of David, and from the town of Bethlehem, whence David originally was?
2b072b0045	There was a division therefore among the multitude on account of him.
2b072c0050	Now some of them were desirous to apprehend him; but no one laid hands upon him.
2b072d006d	Then came the officers to the chief priests and Pharisee; and they said to them, Why have ye not brought him?
2b072e004f	The officers answered, Never did man before speak in such a manner as this man.
2b072f0038	The Pharisees then replied to them, Are ye also deluded?
2b0730003f	Hath any one of the rulers or of the Pharisees believed on him?
2b07310038	But this rabble, which knoweth not the law, is accursed.
2b0732005f	Nicodemus saith unto them, (the same person who came to him by night, being one of their body,)
2b0733005d	Doth our law condemn a man, without first hearing his defence, and knowing what he hath done?
2b07340081	They answered and said to him, Art thou not from Galilee too? Search and see: for a prophet, out of Galilee, never was raised up.
2b0735001d	So each went to his own home.
2b08010027	THEN Jesus went to the mount of Olives.
2b08020076	But early in the morning he came again to the temple, and all the people came to him; and sitting down he taught them.
2b08030067	Then the scribes and Pharisees brought to him a woman caught in adultery; and placing her in the midst,
2b0804004e	they say unto him, Master, this woman was caught in adultery, in the very act.
2b0805005d	Now Moses in the law commanded, that such women should be stoned: therefore what sayest thou?
2b0806009e	But this they said, trying to entrap him, that they might have ground of accusation against him. But Jesus stooping down, with his finger wrote on the ground.
2b08070091	Now when they continued questioning him, raising himself up, he said to them, Let the person who is sinless among you, first cast a stone at her.
2b08080030	And again stooping down, he wrote on the ground.
2b080900c7	But when they heard him, and felt the conviction of their conscience, they slunk away one by one, beginning from the elders to the last: so Jesus was left alone, with the woman standing in the midst.
2b080a0094	Then Jesus raising himself up, and seeing no person but the woman, said unto her, Woman, where are these thine accusers? hath no man condemned thee?
2b080b0061	She said, No man, Lord. Then said Jesus unto her, Neither do I condemn thee: go, and sin no more.
2b080c0097	Then spake Jesus again to them, saying, I am the light of the world: he that followeth me shall not walk in darkness, but shall have the light of life.
2b080d0054	The Pharisees said to him, Thou bearest witness of thyself; thy witness is not true.
2b080e00c1	Jesus answered and said to them, Though I do bear witness of myself, my witness is true: for I know whence I came, and whither I am going; but ye know not whence I come, nor whither I am going.
2b080f0029	Ye judge after the flesh; I judge no man.
2b08100065	But though I should judge, my judgment is true: for I am not alone, but I and the Father who sent me.
2b0811004a	Now even in your law it is written, that the testimony of two men is true.
2b0812004c	I am a witness for myself, and the Father who sent me beareth witness of me.
2b08130096	Then said they to him, Where is thy father? Jesus answered, Ye neither know me, nor my Father: if ye had known me, ye would have known my Father also.
2b08140082	These words spake Jesus in the treasury, as he taught in the temple: and no person apprehended him; for his hour was not yet come.
2b08150084	Then spake Jesus again to them, I am going away, and ye shall seek me, and shall die in your sin: whither I am going ye cannot come.
2b0816005d	The Jews said therefore, Will he kill himself? because he said, Whither I go, ye cannot come.
2b08170074	And he said to them, Ye are from those beneath; I am from those above: ye are of this world; I am not of this world.
2b08180076	I said therefore unto you, that ye shall die in your sins: for if ye believe not that I am, ye shall die in your sins.
2b0819006a	They said, therefore to him, Who art thou? And Jesus said to them, Assuredly the same as I am telling you.
2b081a0097	I have many things to speak and to decide concerning you: but he that sent me is true; and the things which I have heard from him I speak to the world.
2b081b0032	They knew not that he spake to them of the Father.
2b081c00c0	Then said Jesus to them, When ye shall have lifted up on high the Son of man, then shall ye know that I am, and of myself have I done nothing; but as the Father hath instructed me, so I speak.
2b081d0074	And he that sent me is with me: the Father hath not left me alone; because I always do the things acceptable to him.
2b081e002e	As he spake these words, many believed on him.
2b081f0069	Then said Jesus to those Jews who believed on him, If ye abide in my word, assuredly ye are my disciples;
2b0820003f	and ye shall know the truth, and the truth shall make you free.
2b0821007e	They answered him, We are Abraham’s seed, and never were in bondage to any man: how sayest thou, That we shall be made free?
2b0822006b	Jesus answered them, Verily, verily, I say unto you, That every one who committeth sin is the slave of sin.
2b0823004f	But the slave abideth not in the family for ever: but the son abideth for ever.
2b0824003a	If the Son therefore make you free, ye will be truly free.
2b08250061	I know that ye are Abraham’s seed; yet ye seek to kill me, because my word has no place in you.
2b08260060	I speak what I have seen with my Father: and ye do therefore what ye have seen with your father.
2b0827009b	They answered and said unto him, Our Father is Abraham. Jesus saith unto them, If ye were the children of Abraham, ye would have done the works of Abraham.
2b0828006f	But now ye seek to kill me, a man who hath told you the truth, which I have heard from God. Abraham did not so.
2b0829006e	Ye do the works of your father. They said unto him, We are not born of whoredom; we have one Father, even God.
2b082a00aa	Then said Jesus unto them, If God was your Father, ye would have loved me: for I came out from God, and I am coming; neither indeed came I of myself, but he hath sent me.
2b082b0049	Wherefore do ye not understand my speech? because ye cannot hear my word.
2b082c011c	Ye are of your father the devil, and the lusts of your father ye will practise. He was a murderer from the beginning, and stood not fast in the truth, because truth was not in him. When he speaketh a lie, he speaketh what is peculiarly his own: for he is a liar, and the father of it.
2b082d0034	But because I tell you the truth, ye believe me not.
2b082e0057	Which of you can convict me of sin? Now if I speak the truth, why do ye not believe me?
2b082f0064	He that is of God heareth the words of God: ye therefore do not hear him, because ye are not of God.
2b0830006f	Then answered the Jews, and said to him, Do we not rightly affirm, that thou art a Samaritan, and hast a devil?
2b08310050	Jesus answered, I have not a devil; but I honour my Father, and ye dishonour me.
2b08320043	But I seek not my own glory: there is one that seeketh and judgeth.
2b08330067	Verily, verily, I say unto you, If any man observe my saying, he shall never see death to all eternity.
2b083400b9	Then said the Jews to him, Now we know that thou hast a devil. Abraham is dead, and the prophets; and thou sayest, If any man observe my word, he shall never taste of death to eternity.
2b0835006b	Art thou greater than our father Abraham, who is dead? and the prophets are dead: whom makest thou thyself?
2b08360089	Jesus answered, If I assume glory to myself, my glory is nothing: it is the Father who glorifies me; of whom ye say, that he is your God:
2b08370098	yet have ye not known him; but I know him: and if I should say, that I know him not, I should be like you, a liar: but I know him, and observe his word.
2b08380062	Your father Abraham exulted for joy that he should see this day of mine: and saw it, and rejoiced.
2b08390064	Then said the Jews unto him, Thou hast not yet reached the age of fifty, and hast thou seen Abraham?
2b083a0037	Jesus said unto them, Before Abraham had a being, I Am.
2b083b008c	Then took they up stones to hurl at him: but Jesus was hid, and went out of the temple, passing through the midst of them, and so went away.
2b0901003a	AND as he passed along, he saw a man blind from his birth.
2b09020074	And his disciples inquired of him, saying, Rabbi, who was in fault, this man or his parents, that he was born blind?
2b09030082	Jesus answered, Neither hath this man been in fault, nor his parents; but it is in order to make manifest the works of God in him.
2b09040066	I must work the works of him that sent me, while it is day: the night is coming, when no man can work.
2b0905003a	As long as I am in the world, I am the light of the world.
2b09060077	So speaking, he spat on the ground, and made mud with the spittle, and anointed with the mud the eyes of the blind man;
2b09070073	and said to him, Go, wash in the pool of Siloam, (which signifies, Sent.) Then he went and washed, and came seeing.
2b09080082	The neighbours therefore, and they who saw him formerly, that he was blind, said, Is not this the man who was sitting and begging?
2b09090056	Some said, That this is he: but others, That he is like him: he himself said, I am he.
2b090a0032	When said they to him, How were thine eyes opened?
2b090b00a5	he answered and said, A man called Jesus made mud, and anointed my eyes, and said to me, Go to the pool of Siloam, and wash: then I went, and washing received sight.
2b090c0036	They said to him, Where is he? He replied, I know not.
2b090d003d	They brought him to the Pharisees, who had before been blind.
2b090e004a	(Now it was the sabbath-day when Jesus made the mud, and opened his eyes.)
2b090f008d	The Pharisees therefore questioned him again, How he had received sight? And he told them, He put mud upon my eyes, and I washed, and do see.
2b091000ce	Then said certain of the Pharisees, This man is not from God, because he observeth not the sabbath. Others said, How is it possible for a wicked man to do such miracles? And there was a division among them.
2b0911007b	They say to the blind man again, What sayest thou of him? that he opened thine eyes? Then he replied, That he is a prophet.
2b0912008f	Then the Jews did not believe that he had been blind, and received sight, until that they had called the parents of him who had received sight.
2b09130075	And they questioned them, saying, Is this your son, of whom ye say, that he was born blind? how then doth he now see?
2b0914005d	His parents answered them and said, We know that this is our son, and that he was born blind:
2b09150086	but how he now seeth, we know not; or who hath opened his eyes, we know not: he is of age; ask him: he himself will tell you about it.
2b091600bc	So spake his parents, because they were afraid of the Jews: for the Jews had already come to a resolution, that if any person acknowledged him Messiah, he should be excluded the synagogue.
2b09170032	Therefore said his parents, He is of age; ask him.
2b0918008e	The second time therefore they called the man who had been blind, and said unto him, Give the glory to God: we know that this man is a sinner.
2b0919007f	Then answered he and said, Whether this man be a sinner, I know not: one thing I do know, that, whereas I was blind, now I see.
2b091a004b	Then said they to him again, What did he to thee? how opened he thine eves?
2b091b0086	He answered them, I have already told you, and ye did not hearken: why do ye wish to hear it again? will ye also become his disciples?
2b091c005a	Then they reviled him, and said, Thou art his disciple, but we are the disciples of Moses.
2b091d004f	We know that God spake to Moses: but we know nothing of this man, whence he is.
2b091e008a	The man replied, and said to them, Now herein is something very surprising, that you know not whence he is, though he hath opened my eyes.
2b091f007c	Now we know that God doth not hearken to sinners: but if any man be a devout worshipper, and doeth his will, him he heareth.
2b09200068	From the creation of the world hath it never been heard, that any man opened the eyes of one born blind.
2b09210039	If this man were not from God, he could not do any thing.
2b0922006e	They answered and said unto him, Thou wast wholly born in sins, and dost thou teach us? And they cast him out.
2b09230067	Jesus heard that they had cast him out; and finding him, said to him, Believest thou in the Son of God?
2b09240047	The man answered and said, Who is he, Sir, that I might believe on him?
2b09250066	Then said Jesus him, Thou hast even seen him, and he that is now talking with thee is the very person.
2b09260032	Then he said, Lord, I believe: and worshipped him.
2b09270075	And Jesus said, For judgment I am come into this world, that they who see not may see; and they who see become blind.
2b09280063	And some of the Pharisees who were with him heard these things, and said to him, Are we blind also?
2b0929007a	Jesus said to them, If ye were blind, ye should not have had sin: but now ye say, We see; therefore your sin is permanent.
2b0a010099	VERILY, verily, I say unto you, He that entereth not by the door into the sheep-fold, but getteth in some other way, that person is a thief and a robber.
2b0a02003a	He that entereth by the door is the shepherd of the sheep.
2b0a03007f	To him the porter openeth; and the sheep hear his voice: and he calleth his own peculiar sheep by name, and leadeth them forth.
2b0a040074	And when he bringeth out his own sheep, he goeth before them, and the sheep follow him: because they know his voice.
2b0a050065	And a stranger will they not follow, but will fly from him: for they know not the voice of strangers.
2b0a06005f	This parable spake Jesus unto them: but they knew nothing of the things which he spake to them.
2b0a070066	Therefore Jesus said unto them again, Verily, verily, I say unto you, that I am the door of the sheep.
2b0a080062	All, as many as have gone before me, are thieves and robbers: but the sheep hearkened not to them.
2b0a090067	I am the door: by me if any man enter in, he shall be saved; and shall go in and out, and find pasture.
2b0a0a008d	The thief cometh not but to steal, and to kill, and to destroy: I am come that they may have life, and that they may have it more abundantly.
2b0a0b004d	I am the good shepherd: the good shepherd layeth down his life for the sheep.
2b0a0c00cb	But the hireling, and he that is not the shepherd, whose own property the sheep are not, seeth the wolf coming, and leaveth the sheep, and fleeth; and the wolf seizes upon them, and disperseth the sheep.
2b0a0d0051	Now the hireling fleeth, because he is an hireling, and careth not for the sheep.
