2800000007	Matthew
281b1e0051	IcI e'ki skowanawat, ipi kiw tapnanawa i nasakunIshk, icI e'kiwe'potwawat otupik.
281b1f0064	KashkIc napitotwawat okikiskotnawan, icI win kapiskuk kipiskotnawan, icI e'kishonawat e'wiskakwawat.
281b20007c	Kapie'sakumwat cI ikiwapmawan, Se'nini nInwun Sayiman e'shInkaswun; niw cI kitwe' okinawan e'wipmotonIt ni iashte'iatkomnIn.
281b210047	Pic ci kanmupiawat e'shnukate'k, KanIkate', i e'tmuk O Knatup e'cite'k.
281b22005e	Okimanawan Siwapo, ipi wisup, katkostowat e'wiminukwe'nIt; icI kakwucupituk, co ki mnukwe'sin.
281b2300ad	IcI e'kiskakwawat, ipi okiswe'nmowawan kapiskumnIt icI e'kitatiwat e'wite'pwe'wunukuk kakitot Nakanacimot, okiswe'nawan paskamInIn e'tshawat, ipi npiskumwakIn kaocI tatiwat.
281b240023	Kicipitupwuk cI otukwapmawan cIshi.
281b250056	IcI e'kitowawat shiw otupik we'npie'kate'nuk we'cawat, OTI CISUS OTOKUMAMWAN KI CWIUK.
281b260058	Ipi cI nish kie'motshke'cuk, kitko Skakwukaswuk; nkot ote'pniwnak, nkot cI o onumciwnak.
281b270030	KicI kapmose'cuk ikikuke'cawan e'mumukwe'twawat.
281b28009e	OtI cI otInawan, Kin, pe'nactin kcInume'okumuk, ipi kashIton e'nsokwnukuk ke'skontIson. KishpIn okwIsmukwiIn Kshe'mIne'to, pie'nisasin shi kiashte'iakwukinuk.
281b290066	Winwa ke'ki kcIme'matmocIk onInwuk okinatkoawan, kike' onupie'ke' onInwuk, ipi ke'ctaose'cuk okinawan.
281b2a009c	Pe'kansIncIn cI okike'skonan, win cI co ke'skontusi. KishpIn sI we'tokmaomukwe'n IsniIn, nocma win Kom kupie'nisasi shi ashte'atkok icI ke'cI te'pwe'twukon.
281b2b0075	Okipe'nmonIn Kshe'mIne'ton, nocma win oka‘tapne'kin, kishpIn waiaokokwe'n, otI kakItot Nin NtokwIsmuk Kshe'mIne'to.
281b2c0036	KicI ke'mockicuk katukwakwukascuk win wa ke'i kanawat.
281b2d004f	Nawkwe'k cI kikiskupkonia, e'nkokwukumkiak ukI; nash nsotupukIn e'pite'ntakwuk.
281b2e00a5	Pic cI nso tupukInuk Cisus kikcInotakwse'wak, otI cI kItwak, Inay, Inay, ne'me' se'pe'kte'nay? otI e'kitok, Nkishe'mIne'tom Nkishe'mIne'tom, We'kwnicI we'c nkIshiun?
281b2f0050	KicI anIt shikanipwoe'cuk pic i kanotmowat, kikItwuk; OtI nInI onItuman Inaisun.
281b300098	Kie'nup cI nkot kimace'pto, icI e'kiw tapnuk Skuapowan, kiwumoshkIne'tot siwapo, icI e'kitot, e'kinapsItot shi nasakunIshkok okiminancI, e'wimnukwe'nIt.
281b310052	KicI anIt otI kikItwuk, Ponuk, nocma wapmatan kI‘nwa ok? pie'skonkon ni Inaisun.
281b32003d	Cisus cI kanotakwsIt minI e'pic kotakuk, okipkItnan ocipamIn.
281b330098	PInI iwcI kaiakwukote'k, pic iukwan kcInume'okumkok, shpumuk kipie'ocIpikw‘shke' nashcI mtukumuk; ipi kI‘kimacke'mkIt ipi ni sInie'n kipaskukie'ton.
281b340064	Ipi kinsakshke'ton ni cipe'okumkwe'n, mce'sh cI kanpacuk kanumawakupIne'n, kiwnIshke'mkItnI wiwuwan;
281b350070	Kipie' ocI sakumwuk shi cipe'‘okumkok, kakishiapsinIt, kipitike'kcI kcI-otanuk mce'sh cI okiwaptuawan wiwuwan.
281b3600bb	Pic cI Kapte'n, ipi ni kapmI wice'okocIn, kakowapmacIk CisusIn, e'waptumwat kI e'nanimshkanuk, ipi kanomkItInuk kikcIse'ksik; otI cI kikItwuk, We'we'ne'sI otI okiwkwIsmukon Kshe'mIne'ton.
281b370069	Kimane'k ke'shi kwe'k, pnoc e'wsapmawat kapie'pmnashkawacuk CisusIn kiw cupie'k Ke'nInIuk, e'wipmitwawat.
281b380073	Winke' shi kitkoie' Me'ni Me'kte'ne'n, ipi Me'niIn, kaokie'macIn Ce'ms, ipi Cosus, ipi okie'iwan Se'piti onicansIn.
281b390075	Pic cI e'nmupkonianuk kipie' ocupie' E'nIme'tiuk ke'c tpe'nwe'osIt nInI, Cosip kishInkaso, win kie' Cisus kaknomakot.
281b3a0067	IcI tkishiat Paye'ntIn, e'kiwuntotmowat Cisus wiwuwIn. IcI Paye'nt cI kikito, e'wipkItumwut i wiia‘w.
281b3b0054	IcI Cosip kaotapnuk i wiia‘w okiwikwe'ie'kinan wapshkie'kIn pukwoian, panakwtInuk.
281b3c0099	OkiwusancI tpInwe' otoshkicipe'okumkok kawe'napkaumatsokupIne'n, shi sInik; icI e'ki tupce'nuk kcI-sIn, e'shkwate'mwunuk, icipe'okumkok, icI e'kinke'tuk.
281b3d0069	Kiie' cI shi Me'ni Me'kte'ne'n, ipi o pe'kansIt Me'ni, kicipitukwuk cI ashowe'iukwan shi cipe'‘okumkok.
281b3e0081	Ka WiiapukcI kakish oshIstowat i mkoshe'wun; ki kcI me'matmocIk onInwuk, ipi Pe'nisiuk kipie' wice'twuk, Payne'tIn kipie' shie'k;
281b3f0071	OtI cI ikinawan Okuma, nmikwe'ntamIn kakItpIt okawie'shke'mot me'kwa e'ie' pmatsIt; Kinsokwnukuk nkaonIshka minI.
281b4000b8	KIton e'wikawapcikate'k nash i nsokishuk i cipe'‘oknmuk; tanupie'n ke'knomowacIn e'ie'pko nianuk e'wikimocwunkot; otI cI Otanawan ni nIshInape'n, KipsukwiwaksI e'npopI iwcI i ne'tum.
281b41005e	Paye'nt cI otI okinan, anwusI KtIiwawak e'kwapicuk; ktashiamsI wawishkItok tso ke'kshkItoie'k.
281b420068	IcI e'ki shiawat e'ki wa‘wishkItowat i cipe'okumuk, e'ki tkwapkIstowat i sIn, ipi okisawan e'kwapInIt.
281c01008d	KAPONUM e'kishkuk e'pie'wasapuk i ne'tum e'kishkiwuk wik, kipie'shiI Me'ni Me'ktIne'n, ipi o pe'kansIt Me'ni, e'pie'waptumwat cipe'‘okumuk.
281c0200ae	IcI pInI, e'ki kcImackanuk kI; Kshe'mIne'to omIshIne'we'mIn shpumuk kipie' ocupie'n, icI e'kipiat nkoci cI okine'nan i sIn kakpakwuke'k shi shkwate'muk icI e'ki kwuctiie'pIt.
281c030043	E'shnakwsItcI ke'cwa e'wawasmok, ipi paskuk kiwapshkianI ke'cwakon.
281c040044	E'pic kwsawat cI kikakowapcuk kinukshke'k, ipi ne'pkIn kishowe'psik.
281c05006e	OcI mshInwe' okinkwe'twan, otI okinan nikwe'n ke'ko kwtacke'k; kuke'nme'num Cisus e'ntuwapme'k, kaskakukwasot.
281c060058	Cowi shotI ie'si; kiw nIshke'wak, kakItpIt, Piak pie'waptumok kacIshkIshuk, Te'pe'nke't.
281c070099	Kie'nup shiak ipi kuitmowawak, ke'knomowacIn e'kiwnIshkanIt e'npopIt; pInI, nmInikani cawin ipI Ke'ne'niuk shiw ie'shi ke'cI wapme'k, pInI, kikiwitmonum.
281c08008a	IcI e'kin mamaciwat e'ki nkItmowat kie'nup, i cipe'‘okumuk kikwtacwuk, ipi kinciwe'n- mok; icI kipmupitok e'wiwitmowawat ke'knomowancIn.
281c0900a6	IcI e'nmamaciwat e'wuwitmowawat ni ke'knomowancIn pInI, Cisus okinkwe'shkwan otI cI okinan; MnIwankosuk kinwa. IcI e'ki pmumackonawat osItinuk, ipi okiwucikwnItwawan.
281c0a0065	Cisus cI otI okinan; Ke'ko kwtacke'k wuwitmowuk nikane'iuk e'wishiawat Ke'nIniuk shiw ke'cI wapmowat.
281c0b0084	Me'kwacI e'nmIpiskawat, pInI anIt e'kwapcIkipie'shie'k kcI otanuk, icI e'kiwitmowawat kcI. me'matmocIk onInwun, cake'ko kashowe'puk.
281c0c0060	Pic cI kamaoce'tiwat, ipi niw ke'ctaose'cIk ki-kikitot okiminawan mce'sh shonia ni shumaknushIn;
281c0d0064	OtI cI okinawan, otI kItok, ke'knomowacIn kipie'nme'kwa e'pkoniaiuk kipie'kimocwunkon, e'ie' npaiak.
281c0e0049	KishpIn cI otI, notuk okuma, nkuwishte'pmamIn, icI ke'cI pkIte'nmukwie'k.
281c0f0066	Okwtapnanawa cI i shonia kitotmokcI kanItwa; icI ie'i ke'iapI e'kitowat ki Cwiuk nash otI e'kishciwuk.
281c100072	IcI ki mtatso shItnkot ke'knomowacIn kishumacin shi Ke'ne'niuk kishie'k e'shpItnianuk kacI wawitmakwat ni CisusIn.
281c11003c	IcI kawapmawat okiw wucikwnItwawan, anIt cI kiianwe'ntumwuk.
281c12006d	Cisus cI okipie' knonan otIcI okinan, Caye'k kshke'‘e'‘osuwun nminko, ipI shpumuk kishkok, ipi shotI kik.
281c13007b	WimaciksI knomouk caye'k e'tso ikIswat nIshInape'k; kcItapie'nuk otInoswunuk o We'osmIt, ipi o We'kwIsmIt ipi o KcI Ocipam.
281c14006d	Ke'nomouk e'wi te'pwe'tmowat cak ke'ko kashI ke'kmInkon; PInI kakuksI kowice'wInum nash wishkwakiwuk. E'me'n.
2c00000004	Acts
2c0101005e	NKIWSHITON ne'tum msInukIn, O Tiapinus, caye'k Cisus kaoshkawe'pwshItot, ipi e'ki kuknomake't.
2c01020079	Nash i e'kishkIwuk kaotapnukasot, shpumuk kakishminat okukie'kwe'wunIn shi PanakwsIt Cipam, ni nwakanacIn kaowe'napmacIn;
2c010300b2	Nie'ni ke'iapI kawaptacIn wia’w e'pmatsIt kakish kwtukitot shi mce'sh we'we'nI te'pwe'tatwunIn e'kiwapmukot nie'waptuk tsokwun ipi e'kiactuk cake'ko Kshe'mIne'to otokumauwunuk:
2c0104008a	Me'kwacI e'ie' maosomat okiwitmowan e'wipwa shi ocI macinIt Cinose'ne'muk e'wi pwitowat Osma kowawituk, win kakitot nin kaocI notake'ie'k.
2c0105006d	Can we'we'nI ki kcItapie'nwe', mpik nIshcI kinwa kukcItapie'nkom, shi panakwsIt Cipam e'pwamshI mce'shkonkuk.
2c0106006b	IcI kamaoce'tiwat okinatawawan otI kikItwuk Te'pe'nke'n ConI otI e'picak minI kuminasi Isne'iIn o kumauwun.
2c01070062	IcI otI okinan cosu wi kinwa e'wi ke'ntume'k pic nikan wapiamkuk win osma katot shi owishkIswunuk.
2c010800b7	KuotItnanawa wishkIswun ipi panakwsIt Cipam kikishotIskoie'k, ipi nin kaocI witmake'm caye'k shi Cinose'ne'muk ipi caye'k Cwtie'uk, ipi shi Se'me'ne'ok ipi shi mamwI pnocak shotI kik.
2c01090070	Pic cI kakish iactuk notI ke'ko me'kwa e'ie' wapmawat kiwcI otapnIkaso shpumuk; ipi shi ankoton okipon wapmawan.
2c010a0072	Me'kwacI e'ie' kanapwat ipI shpumuk; kanmIshianIt, pInI nish nInwun okiwicka pwutakwan kiwapshkianI kapiskumwacIn.
2c010b00ba	OtI cI ke'iapI okikowan, Ke'nIni tshI nInituk tacI we'cnipwoie'k shpumuk e'napie'k? OtI nasap Cisus, kaocI otapnImakoie'k shpumuk; iw nasap ke'shI piat kashu wapme'k shpumuk kashu shiat.
2c010c0073	IcI Cinose'ne'muk kishu kiwe'k kiwcIpie'k e'pkotnianuk AnIpIt kishInkate' e'nume'kishkuk e'picak shi Cinose'ne'muk.
2c010d00d9	Pic cI kapitke'we't shpumuk kishie'k wikwamuk kaci iuwat Pitu, ipi Ce'ms, ipi can ipi E'ntnu, Pinip, ipi Tame's, Pe'toniu, ipi Me'to ‘Ce'ms kaokwIsmukot E'npiusIn, ipi Sayi mun Sinotus, ipi Cwte's, wikane'iIn Ce'ms.
2c010e007c	KotI caye'k pIne' kimsone'ntumwuk akimimawat, ipi kimumatmok shi kiInkwe'n, ipi Me'ni kaokie'imat o Cisus ipi niw wikane'iIn
2c010f0092	IwcI notI e'kishkiwuk Pitu KinipwI na‘iukwan ni ke'knomake'cuk (e'tshuwat cukI tInoswunwa kansoiwat nkotwaktshik, ipi nishwaptuk) otI cI kikIto;
2c011000b7	NInituk, ipi nikane'ituk, otI kikItowIn taocI nomkuk e'wite'pwe'mkuk Te'pIt kaocI kItot ni PanakwsIncIn CipamIn e'kiiacimat nikan ni Cwte'sIn, win kapmInikansIt e'kiwtapnawat CisusIn.
2c01110038	Win kiwictkokcIkaso ipi o kiwtItnan anIt otI pmitake'wun
2c01120096	OtI nInI okikishpIne'ton ktukan iwtpu‘ukoswun miashuwe'psiwun, ipi nikan kishI pmokocIn kitokce'shInce' na‘iukwan icI caye'k picnI kisaktakwte'nI.
2c0113009c	Ipi otI okikuke'ntanawa, caye'k ki katacuk shi Cinose'ne'muk kikuke'ncIkate' i ktukan, e'shInkate'kw winwa kwiuk e'shumwat E'sIntime' e'tmuk i ktukan mskwI.
2c0114008b	Osam onIpie'kate' shi msInukIn Nkumwunuk, Win e'tat kupe'pshukwsInI ipi cowIiI shi Ite'si, ipi i otukwapke'wun pe'kansInIt okinapshkamakon.
2c01150073	OtI cI ie'i kotI nInwuk kapmuwice'okonuk, pIne' Tope'nmukwiIkon Cisus e'ki pitike't, ipi e'kisakuk, shi e'cIiIikon.
2c01160077	E'we'pkcItapie'nwe't Can nash i e'kishkiwuk kaotapnmakoikon nkot okInapshkawan e'wi wicwitma ke'ikon e'ki iapsishnInIt.
2c01170061	Okiwe'napmawan cI Nish Cosip kishInkaso Pe'se'pe's ipi ke'iapI kashInkasot Custus, ipi Me'taye's.
2c0118009d	IcI e'kinumawat, ipi otI kikItwuk; Kin Te'pe'nke'n, kin ke'ke'ntumwutwa, caye'k nInwuk ote'‘iwan, knomoshInak we'kwe'nshutuk kote' nkote'iI kaowe'napmItwa.
2c01190078	Win e'wi anIt pmitake't ipi NokantawIn win o Cwte's kaocI pmukocIk iw omaia tuwe'psiwun, win e'wishiat tpInowe' e'cIiIt.
2c011a005f	IcI e'kitatiwat wincI Me'taye's kiw tapnuk aso ipi kitkokcIkaso ni mtatso shItnkot nwakanmIcIn.
2c0201005a	Pic e'kishkuk PIntikast wikwtowun kaocItsak, caye'k kimsote'e'k kimaoce'‘tik mamwInkoci.
2c02020085	IcI ka‘w kiwcI pie'mkItnI notakwsIwun shpumuk ke'cwa e'ki cI wishkanmuk, ipi kimosh kIne'se'nI caye'k shi wikwamuk kacI cipitupwat.
2c0203005c	Owaptanawa se'knInwaknIn ne'swakwianuk ke'cwa shkote', ipi nankot e'tshowat kite'nI wiwuwak.
2c0204006c	Ipi caye'k okimoshkIne'shkakwan ni PankwsIt Cipam icI kiwe'pkakikitok pkan kinowe'k kashu minkowat OcipamIn.
2c0205006e	Kite'kcI ipI CInose'ne'muk Cwiuk me'noshuwe'pse'cuk nInwuk e'tsoshumowat shotI kik kiwcIpie'k mtunmuk shpumuk.
2c02060081	IcI otI kanotmoat, pnoc kamaoce'ticutk kipie'maoke'tik? ipi kimamkate'ntumwut os am e'tshIt nInI okinotwawan e'kikitonIte'shumot.
2c02070072	Caye'kcI kimamkate'ntumwuk, ipi pkan okine'mawan otIcI kishItwuk, PInI coe'I kotI caye'k kakitocuk Ke'nIni nInwuk?
2c02080046	TInicI e'shnotwukon e'tshIt nInI, e'ki ie'i nowe'ikon kashu nikiiIkon.
2c02090080	Pe'tie'nuk, ipi Mitiuk, ine'mituk ipi ki e'tacuk shi MIsopote'miuk, ipi shi Cwtie'uk, Kpe'toshie'uk shi Pantusuk ipi E'shie'uuk,
2c020a0077	Pnicie'uk ipi shi e'kiwuk Nipie'uk ipi ipI Sinie'nk ipi pwake'ntakwse'cuk kiw cupie'k Nom ipi Cwiuk ipi te'pwe' twacIk.
2c020b0065	E'nitniuk, ipi E'ne'pie'niuk knotwamIn e'kikitowat e'shumie'kon o oimamkate'nta kwIwun Kshe'mIne'ton.
2c020c0060	Ipi caye'k ki mamkate'ntumwuk ipi kikwinwune'ntumwuk otIcI kishItwuk, we'kwnicI otI we'cnom Kuk?
2c020d004f	AnItcI okinaptotwawan kItwuk, kotIsI nInwuk Omoshkne'shkakwnawa wshkI shomnapo.
2c020e00bd	NIshcI Pitu akiwickapwutwan ni mtatso shItnkot okiknonan otI okinan; kinwa e'tshI nIniwie'k Cwtie'uk, ipi caye'k kinwa, e'taie'k Cinose'ne'muk otI kuke'ntmok, ipi psItumok notI nkikitoonIn,
2c020f004c	Cowi kotI kiwIshkwe'pie'sik i e'ne'nme'k o samkIni nsotpukIn e'kwokishkiwuk.
2c02100023	OtIsi ie'i katuk nakanacimot Cowun;
2c021100e0	OtI ke'nomkuk pic wishkwakishkiwuk kItwak Kshe'mIne'to NkIsikna ncipam kwIciukwan caye'k wias, ipi kokwIswak, ipi kitansu’wak knikanacimok, ipi ktoshInunwe'mwak kukwsaptumwuk ipi ktukwe'simawak oke'iapwatanawa iapwe'wunIn.
2c02120060	Ipi npumitakaimuk, ipi ntupa’nkwe'imuk nkIsiknumwak ncipamIn niw e'kishkiwuk icI knikanacimok.
2c02130089	Ipi nkuwaptuwe' mamkate'ntumwunIn shi shpumuk kishkok, ipi mataoshuwe'psuwun shotI kik namiukwan, mskwI, ipi shkote', ipi ke'c pkwe'ne'k.
2c02140078	Ipi kisIs kukiskupkoniawapkIse', ipi tpukisIs kumskwiwe' e'pwamshupiamkuk i kcIkishIk, ipi omiuk kukishkom Kshe'mIne'to.
2c0215004a	KnomkItcI we'kwe'ntuk ke'wawitmowakwe'n otInoswun Kshe'mIne'to kuke'skona.
2c021600eb	Isne'iuk e'tshI nIniwie'k psItmok notI kikitonIn Cisus Ne'sInI nInI kamnonwe'kot Kshe'mIne'to kamataototuk, ipi mamkate'ntumwunIn, ipi mataoshuwe'psuwunIn win Kshe'mIne'to katotuk shi wiwunuk me'kwe' nawe'nI kinwa ke'iapI kuke'ntanawa.
2c0217007a	Win kapkItnukasot kane'nmat ipi nikan kashuke'nmat Kshe'mIne'to, kinwa kautapne'k ipi kmIconIciwan kiskakwawa ipi kinsawa.
2c0218006c	Win Kshe'mIne'to kapsukwitmat kaiapskopitot, i wis ke'ntumwun shi upomuk, o samco otakshkumac konkosin shiw.
2c0219007e	Osam Te'pIt otI kItwak e'ki iacimot, nikan nkiwapma Kshe'mIne'to pIne'’ e'nasmupian shiuwak nte'pniw nak, e'wi pwamatpe'ian.
2c021a007f	IwcI ie'i nte'’ kimnowankosimkIt ipi nse'knInwakIn kinciwe'nmomkIt wusimI ke'iapI ntuwiasum kInwashmomkIt shi pkose'nmowunuk.
2c021b0066	Osam kin, cokInkinasi ncipam shi namkumuk, coke'kin kIne'nmasi panakwsIt Nkot e'wiwaptuk mpIshknInwun.
2c021c0053	KikInomowasha pmatse'ian kin kumoshkIne'sto’w papine'nmowun shi ktIshnakwsiwunuk.
2c021d00a0	NInituk ipi nikane'ituk nocima we'we'nI kuknonum e'witshumuk, o osma Te'pIt iw e'kinpot, ipi e'kinkokasot, ipi i ocipe'okumuk e'ci iIikon te'nI otI e'kishkiwuk.
2c021e009b	Osam win e'iacimot ipi e'ke'ntuk Kshe'mIne'ton e'kie'tnamukot niw nicansun shiw otowiasmuk okaocI psukwitnan ni KnaystIn e'wi cipitupnIt shiw cipitupwunuk.
2c021f0098	Win nikane'kiwaptuk okitshItomowan e'wiapsishnInIt ni KnaystIn nike', ocipamIn, cokinkIc kasin shi namkumuk coke'i otowiasum co kiwaptusin mpIshknInwun.
2c02200043	OtI Cisus Kshe'mIne'to kapsukwitnat ie'i kinan caye'k watmake'ikon.
2c02210095	Iw ie'i ote'pniwnanuk Kshe'mIne'ton kapsukwitnukot ipi kaminkoni osIn kawawitmakot ni panakwsIncIn CipamIn kanitawe't iw nkom waptume'k ipi nwatme'k.
2c0222007f	Osam Te'pIt comshu shpumuk shiIsi nIshcI. win tpInwe' kIto, Te'pe'nke't okinan ni Te'pe'n mukwian, cipitupIn shotI nte'pniwnak.
2c02230032	Nash kiw shu ukwa me'iane'nmukwiIn e'wipIste'piIn.
2c02240094	OtI cI ie'i caye'k otu wikwamwa Isne'iIn we'we'nI okuke'ntana Kshe'mIne'to okiwshuan oie'o Cisus kinwa kaskakwoe'k ne'ne'ish Te'pe'nke't ipi Knayst.
2c02250089	Pic cI otI kanotmoat kiptukte'e'shke'k ipi otI okinawan ni PituIn, ipi ni anIt nwakanmIcIn NInituk ipi nikane'ituk we'kwnicI ke'totmukon.
2c022600b2	OtI cI Pitu okinan kisate'ntmok, ipi kcItapie'nkasok e'tshIie'k shiw tInoswunuk Cisus Knayst e'wi we'pnakoie'k ni kmIiashuwe'psiwnawan icI kuminkom i mikwe'wun o panakwsIt Cipam.
2c0227008e	Osam i wawitmake'wun, kuwawitmakom, ipi ki ktupInoce'imowak ipi ki caye'k pnoc e'icIk; ke'iapI tso Te'pe'nke't Kshe'mIne'tomnan ke'ntomakwe'n.
2c02280078	Ipi mce'sh pe'kankInkItwunIn, kiwitmake', ipi kikie'kwe', otI kikIto, kiskontIsok, shiw ki me'iashuwe'pse'cIk pmats cIk.
2c0229007b	Pic cI i kanciwe'nmocuk e'kiwtapnumwawat, iw kikitowun, kikcItapie'nkaswuk icI i e'kishkiwuk, nsuk mtatswak knIpIc kitshik.
2c022a0074	IcI kitotmok we'we'nI i nwakancuk ote'pwe'ie'ntumwunwa, ipi tpantuwun, ipi e'kipikupitowat pkwe'shkIn ipi e'numawat.
2c022b0077	Ipi se'ksowun, okiwtuskonawa e'tshuwat cipamwan, ipi mce'sh mamkate'ntumwunIn, ipi mataototmonIn kitotmok ki nwakancuk.
2c022c0057	Ipi caye'k ki te'pwe'ie'ntukuk mamwI kiik; otIpInoe'wsiwnawa mamawI okitupe'ne'ntanawa.
2c022d0071	Ipi kitawe'k otIpnoe'usiwnawan, ipi otInkackInwan, icI e'ki swe'nmowawat, caye'k nInwun kashumne'snIt cak nInwun.
2c022e00ba	Ipi pIne'‘e'tso kishkItnuk e'kimsone'ntumwuk shi kcI nume'okumkok ipi okipikupitonawa pkwe'shkIn, e'tsunuk wikwame'n ipi okimicnawa micum shi mnowankoswunuk, ipi kinkotnInI ote'‘iwa.
2c022f009a	E'winwanawat Kshe'mIne'ton, ipi e'mnonwe'awat caye'k nIshInape'n, ipi Kshe'mIne'to okiianke'san ni te'pwe'ie'ntumnIcIn e'tsokiskItnuk; ki wake'skonkascuk.
2c03010062	IcI Pitu ipi Can, kiwice'twuk shpumuk kcI-nume'okumkok shaktso tpukIn e'pite'ntakwuk, pic wanumak.
2c030200cb	IwcI ukot nInI e'konikIt co kinupmose'si kipmaocIkaso; okisawan e'tso kishkuk e'cI shkwate'mkate'nuk kcI-nume'okumuk e'shnukate'k Ke'cwunuk; e'wintotmowawat mikwe'wunIn nipatike'nIt shi kcI-nume'okumkok.
2c03030053	E'wapmatcI Pitu, ipi CanIn e'nmupitike'nut kcI-nume'okumkok okintotmowan mikwe'wun.
2c03040030	Pitu cI okikanapman, ipi Can kItwak, WapmIshnak;
2c03050031	IwcI okinaksowapman e'pkose'nmat ke'koe'wiminkot.
2c03060089	Pitu cI kIto; Lonia ipi osaw shonia, cointe'isin; nIshcI e'toian kuminIn, Otnoswunuk, Cisus Knayst, Ne'se'nIt nInI, psukwin, ipi pmose'n.
2c03070065	IwcI e'kiskInce'nat ote'pniciwnuk ipi okipsukwitnan iwcI papuk niwsIte'n ipi okate'n kiwishksimkItnI.
2c03080095	IwcI e'kipsukwit kinipwI, ipi kipmose', ipi e'nmowice'wat shi kcI-nume'okumkok, e'nmupmose't, ipi e'nmukwakwaskwse'ot, ipi e'uwinwanat Kshe'mIne'ton.
2c03090054	Ipi caye'k ki nIshInape'k oki wapmawan e'pmose'nIt, ipi e'uwinwananIt Kshe'mIne'ton.
2c030a00a8	Okikike'nmawancI e'ki cipitupnIt shi ke'c wuntInuk shkwate'muk kcI-nume'okumkok icI kimoshkne'shkakwnawa kimamkate'ntumwun ipi okimamkate'nmawan kashu shuwe'ntakwsInIt.
2c030b00b0	IwcI o pwanupmose't nInI kane'se'e't okimackonan PituIn ipi CanIn, caye'k ki cIshInape'k ki pItok e'ciInIt shkwate'muk e'shnukate'k Sanuman, otIshkwate'mwun kcImamkate'ntumwan.
2c030c00ef	IwcI pic Pitu kawaptuk, okiknonan ni nIshInape'n, Kinwa isne'iuk nInwuk, we'kw nicI we'cmamkate'ntume'k otI ipi we'kwni, we'ckanapmiak, ke'cwa ninan te'pinak nwishkIsiwnInan tanke', nmInoshuwe'psiw nInan kaocIkshkukIt otI nInI e'wipmose't.
2c030d00d3	Okshe'mIne'tomIn. E'pe'ne'e'm, ipi Aysik, ipi Ce'kap, ipi okshe'mIne'tomwan kosnanuk oki kcI pite'nman okwIsIm CisusIn kinwa kapkIte'n me'k, ipi kaian we'nme'k e'nasmupIt Payne't, pic kawishte'pwe't e'wipkItnat.
2c030e0061	NIshcI kianwe'nmawa panakwsIt, Nkot ipi me'noshuwe'psIt, iwcI kintuwe'nmawa e'wipkIte'ntmakoie'k.
2c030f0061	Okanshuwe't kintonawa okuma pmatsowun Kshe'mInato kapsukwItnuk shi npoonuk ninan iwe'cwitmake'iak
2c031000da	Ipi otInoswunuk, ote'pwe'ie'ntumwIn shiw otInoswunuk, kaocI oshe'It otI nInI e'wishkIsIt kowapmawa ipi kuke'ntanaw we'we'nI ote'pwe'ie'ntumwun shiw tInosunuk we'cminIt otI kwiuk we'cne'se'e't e'nasmupie'k kinwa caye'k.
2c0311006a	Ipi nkom nikane'ituk, Nin kuke'ntan, ke'ko e'pwakuke'ntume'k iw, kaocItotme'k katotmowat ke'ki ktokmamwak.
2c03120080	NIshcI notI cIie'k Kshe'mIne'to nikan kashu knomowat ni caye'k NakanacmoncIn, ni KnaystIn e'wikwutuke'ntumnIt, iwsI kanomkItnuk.
2c0313007b	Kisate'ntumok, ipi kwe'knoik tanakmIcshuwe'psiwnawan ktakasipie'makom, pic piamkuk e'wshkinakwutot e'nasmupIt Kshe'mIne'to.
2c0314003e	Cisus KnaystIn, okupie'nokanan ke'isha kashupie'wawitmakoie'k.
2c03150096	Kishuk win, ke'otapnukot nash kiwcItsunuk cake'ko, win Kshe'mIne'to, kashI kikitot shiw toninuk caye'k panakwsIncIn Nakan acimoncIn nash e'kowe'pkiwuk
2c031600a4	Mosis we'we'nI okinan nosnanIn Nakan acimot Kshe'mIne'to Se'pe'nmukwie'k, kupsukwit namakwa kikane'iwak ke'cwa nin, winsu kupsItwawa cake'ko, we'kwe'ntuk ke'koie'k.
2c03170061	KnomkItcI we'kwe'ntuk cipam ke'pwapsItwakwe'n ni nakanacimocIn win kupinatsI me'kwe' nIshnape'kI.
2c0318007b	Ipi caye'k we'piacimocuk Se'mwInIn ipi ki ke'naktone'wacuk e'tshowat kakItwat winwake' okinikan iactanawa notI e'kishkiwuk.
2c031900aa	KinwasI ktonicansumkowak Nakan acimocuk, ipi wawitmatwun, Kshe'mIne'to kawawitmowat kosnanIn okinan E'pIne'e'mIn, ipi knicansuk caye'k noe'twun shotI kik kIshwe'ntakwsik.
2c031a007e	Kshe'mIne'to kapsukwitnat okwIsIn CisusIn, okinokanan kinwa ne'tum e'wishwe'nmukwie'k, e'wiwe'pnumakwie'k kmiashuwe'psiwnawan.
2c04010076	Me'kwe'cI e'ie'knonawat ni nIshInape'n me'matmoncIn ipi Kapte'n shi kcI-nume'okumkok ipi Se'cwsiuk, oki pie'naskakwan.
2c0402006f	Kikisate'ntumwuk e'ki knomowanIt ni nIshInape'n, ipi e'kie'kwe'nIt, i e'wionIshkanIt, ni ne'poncIn shi CisusIn.
2c04030044	OkimshunawancI, ipi okikpakwawan nash wiapnInuk osam e'nmupkonianuk.
2c0404005a	NIshcI mce'sh okite'pwe'takwan, kanotakwat nianuk mtatswak nInwuk kitshik kate'pwe'takwat.
