2800000007	Matthew
280a0b0080	Annik' akap'ioyĭsk kĭtai'akitsipipika sŭppo'ŏttsesatsĭk annok' oks'apsiuok; ki annim' stau'pik kitsauomai'sŭkskitsĭssuai.
280a0c0030	Ki pim'ĭnnoainiki nap'ioyĭs, ksematsĭm'attok.
280a0d0089	Ki ŏkhs'issi nap'ioyĭs ŭnnianĭstsito'tos kitsĭn'nŭstseisuauĕsts; ki sauŏkhs'ĭssi ŭnnianĭstsska'atok kitsĭn'nŭstseisuauĕsts.
280a0e0084	Ki annŏk' kikŭt'tautokŏk, ki kŭt'tauotsĭmikŏk kitse'poawsĭsts, sŭkskitsĭm'ĭnnoainiki annik' akap'ioyĭsk sostsĭk'asattok.
280a0f0063	Kitau'mŭnĭstopuau akŏk'itsĭmaiksĭstsikuĭk Sodom ki Gomorrha ak'skĭtstom annik' akap'ioyĭsk.
280a1000ab	Sat'sĭk emŭk'ikĭnax mĭs'tŭpskoawkiapis'ix neto'yik kanĭstsĭs'tŭpskopuau: mokŏk'ik manĭstsokŏkipi pitse'ksĭnax, ki ĭkkĭnaps'ik manĭstĭk'kĭnapspi kŭkku'ix,
280a11007d	Ki ŭsks'kŭmokau matap'pix; kitakaumŭts'kaukoau akŏk'itsĭmani, ki otatoi'apioyimoauĕsts kitakitaipstŭsĭstsipĭs'okoau;
280a120077	Kinĭn'ax ki omŭx'ĭnax kitakittŭpĭp'iokoai, nĕsto'a kumut'aiakaitŭpipiokoai, kŏkkite'nŭpanĭstosau ki Gentiles.
280a130062	Ki aumŭts'kaukuĭnnoainiki pinstak kŏkŭnĭstse'puyĭsuai; annik' kitak'okokoau kitai'akanipuai.
280a14003f	Kimats'epuyipuau, Kĭn'oau osta'aw ksĕsto'au itsĭpstai'puyiu.
280a1500a8	Ki umu'pappiipi akumŭts'kaiuaie umu'pappiipi mŏks'eĭnsi, ki nĭn' a akumŭts'kaiuaie okku'i; ki pokax aksenŭpanĭstaiau un'oauax ki oksĭs'toauax mŏks'enitŏsauax.
280a160077	Ki kŏnai' tappix kumut'akaukĭmokoaiau nĕsto'i; ki annŏk' eikak'imauŏk umuts'ipaitappiuaspi akitsikŏmotse'piauaie.
280a1700b7	Kĭm'atsĭstototsenoainiki tuks'kai akap'ioyĭs, mĭs'tŭpokskasik stsĭk'i: kitau'mŭnĭstopuau kimatakokŏnitotopuau Israel ĭstokŏnau'akapioyists otsauomai'akotosi Nĭn'au okku'i.
280a18006e	Ŭsksĭnĭmats'au matskĭtsĭmiu'ats otŭsksĭnĭmats'tokiuă, ki apotŭk'kiuă matskĭtsĭmiu'ats otsĭn'aim.
280a1900e9	Ŏkh'siu ŭsksĭnĭmats'au mŏketŭm'anĭstsau otŭsksĭnĭmats'tokiuă, ki apotŭk'kiuă mŏketŭm'anĭstsau otsĭn'aim. Anĭstsĭn'nikŏttŭsauaie nap'ioyĭs otsĭn'aim Beelzebub, ak'staianĭstsĭnnikŏttaiau itsĭpstaupixk oko'ai?
280a1a005e	Pin stŭn'nokau; matsekipats akstaisaiipasokĭnnĭs; matsitsiksĭs'pats ak'staisaiĭsksĭnĭs.
280a1b0087	Kĭtse'itsĭnikopuai ski'natsii matai'itsĭnikok ksĭstsiku'inatsii: ki kitai'okhtsipuai kotokhĭs'suai, sem'ik spots' im nap'ioyĭsts.
280a1c009a	Ki pinstŭn'nokau anniks'ĭsk akenitomixk mostŭm', ki sta'aw matokotsenĭtsiau'ats: stŭn'nok annŏk' i kots'enĭts iuŏkax mostŭm' ki staaw stakhts'im.
280a1d0086	Natokŭmix sĭstsix kŭttomŭtaiponitau'atsax nitsipŭn'asaini? Ki tuks'kŭm matakittotstsiu'ats ksŏk'kum sauŭs'ksĭnoŭssi Kin'oau.
280a1e0025	Kitoku'yikĭnsĭsts ikŏnŭks'topiau.
280a1f0042	Piniko'puk; kitots'ĭtskŭkaiĭxkĭmĭmipuau akaiĕm'ix sĭstsix'.
280a20005c	Annŏk'aie'nŭpanĭstsiuŏk matap'ii nĕsto'i, osto'i nitaks'enŭpanĭstau nĭn'ă spots'im.
280a21004e	Annŏk' nĭt'saietokŏk matap'piuŏk, osto'i nĭtak'saietoau nĭn'a spots' im.
280a2200ab	Pinstak nimut'oto ĭnnŭst'sĭnni nŏkitsĭt'apixĭsi ksŏk'kum: nimat'otopa nŏkitsĭt'apĭxĭsi ĭnnŭst'sĭnni, innu'stoan nimut'oto (nŏkitsĭt'apiksĭstos ksŏk'kum).
280a23008d	Nimut'oto nĭn'au ki un'ni mŏk'itsipotsĭstsĭmmotseĭsau, ki otŭn'ni ki oksĭs'tsi, ki ăum'si ki maawks'i mŏkitsipotsĭstsĭmmotseĭsau.
280a24005d	Ki nĭn'au aks'ikatumĭmmiuax otopokau'pimix anniks'isk matap'pixk oko'ai itsĭpsts' taupixk.
280a25009c	Annŏk' aiĭs'tŭpŭkomĭmmiuŏk un'ni nĕsto'i nimatokotsinanŭk'ats: ki annŏk' aiĭstŭpŭkomĭmmiuŏk oku'yi ki otŭn'ni nĕsto'i nimatokotsinanŭk'ats.
280a260055	Ki annŏk' sauots'ĭssi otauiĭnan'i sauopokiuo'osi nĕsto'ă, nimatokotsinanŭk'ats.
280a270081	Annŏk' ikon'ĭmŏk opai'tappiisĭnni, ak'atstomaie; annŏk' at'stomŏk opai'tappiisĭnni, nĕsto'i itat'stomaie, ai'akokonimaie.
280a28005b	Annŏk' kĭto'tokŏk nito'tok; ki annŏk' nito'tokŏk ito'toyeuaie annŏk' nitse'tokŭkŏk.
280a2900d1	Annŏk' ito'toyeuŏk prophet otsiprophetisaie otak'okuyĭssi prophet osa'kinosĭnniaie; ki annŏk' ito'toyeuŏk mokŏm'otsitappiuă oto'kŏmotsitappiisaie, otak'okuyĭssi mokŏm'otsitappiuă osa'kinosĭnniaie.
280a2a00a0	Ki annŏk' ai'akutŭkkuyiuŏk sto'kĭmi tuks'kŭmi anniks'ĭsk inŭks'tsĭmĭxk otŭs'ksĭnĭmatsŏssaie, kitau'mŭnĭstopuau matakatstom'ats osa'kinosĭnniaie.
280b0100a3	KI un'niniitsiu otai'ksĭstanĭstŏssax na'tsikoputsix otŭsksĭnĭmats'ax itsĭstŭpa'atomaie mŏkŭsksĭnĭmatstoksi ki mŏkatsĭm'semŏksi ot'akapioyimoauĕsts.
280b02008d	Annok' John itsipsts'taupĭssi itai'okiakiopi otokh'tsĭsĕsts Christ oiapĭstutsipĭsts'aie, itokŏt'tsiuax na'tokŭmix otŭsksĭnĭmats'ax,
280b030058	Ki an'ĭstsiuaie, kikŭtami'pa annŏk' aiakoto'ŏk, ki nŏk'apsŭmmŏsĭnan noke'tsĭmi?
280b040076	Jesus an'ĭstsiuax, mĭs'tapuk, matan'ĭstsĭnnomok John annists'ĭsk kĭtokh'tsipuauĕstsk ki kitŭs'satsipuauĕstsk:
280b0500ba	Naps' tsix ŭs'sŭpiau, ŭs'tsekaiĭx ikŏm'otauauŏkaiau, leperix ĭssin'aiau, kŭttaiai'okhtsĭmix ai'okhtsĭmiau, enix' aipuau'iau ki kĭm'atapsix atsĭmsem'aiau ŏkhs'itsĭniksĭnni.
280b06003b	Ki atsĭm'siu annŏk' kŭttai'itstskĭmskŭkiuŏk nĕsto'i.
280b0700c1	Ki otsĭs'tapusax, Jesus otaumŭtŭpaiitsĭnnikoŏsauaie akai'tappix John, Tsanĭstappiuă kumutsitappopuai ksĭs'tapsksŏkkum kŏk'satsipuai? Kŭttaitstsip'a apai' sopu'yi itau'ŭtopăpokaiiu?
280b0800a9	Ki tsan'ĭstappiua kumut'sitappopuai kŏk'satsipuai? Kuttaitstsip'a nĭn'naii ĭkikĭn'ĭstotosiu? Anniks'isk ĭkikĭn'ĭstotosĭxk itot'okoyiau Omŭx'ĭnax oko'auĕsts.
280b09007a	Ki tsan'ĭstappiuă kumut'sitappopuai kŏk'satsipuai? Kŭttaitstsip'a prophet? A, kitan'ĭstopuau skĭtsĭm'iuaie prophet.
280b0a0075	Annŏk sĭnau', sat'sit, nitse'tomotokŭttau nito'tokatatsĭsau kostoksĭs', ki ake'tomsokapapĭstutsimaie koksoku'i.
280b0b00b3	Kitau'mŭnĭstopuau anniks'ĭsk itsipokai'ĭmmokixk akex, mats'itstsipa ŏk'skĭtsĭmiaie John Baptist: ki annŏk' inŭks'tsĭmŏk spots' im ĭstsĭn'naiisĭnni ai'skĭtsĭmiuaie.
280b0c009a	John Baptist ĭstsiksĭs'tsikuĭsts, puk'sŭpiksĭstsikuĭsts spots'im ĭstsĭn'naiisĭnni itŭsk'o tuitsipiop, ki ŭskotui'tsipimix itŭsk'otuitsipimiau.
280b0d004e	Konai'prophetix ki okŏk'itsĭmani aie'nŭpanistomiauĕsts otsauomo'tosi John.
280b0e0039	Ki mak'otsĭmenoainiki, am'auk Elias annŏk' ai'akotoŏk.
280b0f0038	Annŏk itokh'iuŏk mŏk'okhtsĭmsi ŭnanĭststokh'tsĭs.
280b10009b	Tsa nitai'akanipa annŏk' o'tappiisĭnŏk manĭstsĭn'naiipuaiau? Netoinitsi'au pokax annim' itawk'pumauawpim itau'pix ki ai'sĭtsĭpsattsiau otŭk'auauax,
280b110077	Ki an'ĭstsiauax, kitsik'ŭttomopĭnan ki kimat'spiipuau; kitau'yĭmopĭnan ki kimau'kaiisuauĕsts kimatakipuauĕstsau.
280b12005a	John oto'tosi matauyiu'ats ki mataisĭmiu'ats, ki an'iop pakh'tokĭnatsiu sauum'itsistaaw.
280b1300c1	Nĭn'au okku'i oto'tosi, au'yiu ki ai'sĭmiu, ki an'iop, sŭm'mĭs, aistoks'oyiu ki aistok'sĭmiu, publicanix ki sauum'itsitappix otŭk'auauax. Ki mokŏk'sĭnni o'kosĭx oto'kŏmotsĭstutokaie.
280b14007b	Itau'mŭtŭpsĭtsĭpsattomĕsts akap'ioyĭsts annim' otsĭt'apĭstutsipĭsts ot'apĭstutŭksĭsts otsauomai'sauaitsitŭsax.
280b15010d	Kitak'oksĭnip maka'pi, Chorazin! Kitak'oksĭnip maka'pi Bethsaida! Nitsĭt' tsipstsapĭstutsipĭsts kitakap'ioyimoauĕsts nitsĭttsipstsapĭstutŭkkitopiau Tyre ki Sidon ĭstak'apioyĭsts is'taisŭmmisauaitsitauopiau ĭsksĭm'matŭkkiaipĭstsĭsts ki makh'skĭtsĭsts,
280b16007f	Ki kitan'ĭstopuau Okŏk'itsĭmani ĭstsiksĭs'tsikui manĭstaksiksists'papsipi ksĕsto'a, aks'ĭsiksĭstspapiau Tyre ki Sidon.
280b1700b9	Ki ksĕsto'a Capernaum, kitspĭn'noko spots'im, hades kitaks'ĭnnĭssimoko; omŭk'apotŭksĭsts kitakap'ioyim itap'ĭstutsipiau ittsipstsapistutŭkkiopiau Sodom, ĭs'taisakiaitaitsiopi.
280b180078	Ki kitan'ĭstopuau, Okŏk'itsĭmani ĭstsiksĭs'tsikui manĭstaksiksĭsts'papspi ksĕsto'au, aks'ĭsiksĭstspapiu Sodom.
280b1900ac	Annik' Jesus an'iu, nitŏkh'sitŭkki nĭn'a, spots'im ki ksŏk'kum ĭstsĭn'aimi, kitai'ksĭsattokiauests annists'isk mokok'ietappix ki kitaipaso'kĭnomoaiau inŭk'sipokax.
280b1a0035	Ŭnnianĭsts'it Nin'a; manĭstŏkh'sipi kitsitsi'tan.
280b1b00d7	Nin'a otokŏnai'nanĭsts nitokok: ki matsitstsipa ĭsksĭnnu'yiuaie okku'iaie Nin'a nits'ksĭnnuyiuaie; matsitstsipa ĭsksĭnnu'yiuaie Un'ni, okku'i nits'ksĭnnuyiuaie, ki annŏk ĭsksĭnĭmats'stokŏttseuŏk Un'ni.
280b1c0065	Puksipa'akik kŏnai'ikapotŭkkix ki ikŏnŭs'soksĭstsix, ki kitak'okotopuau ĭssĭk'sĭstsikosĭnni.
280b1d0093	Nokhkĭn'ni kĭn'attok, ki ĭsksĭno'kik; nitsĭk'kĭnapsi nimat'omŭkimuspa; ki kitak'okonipuau ku'skĕttsipŏppuauĕsts ĭstsĭk'sĭstsikosĭnni.
280b1e0039	Nokhkĭn'ni ksĭsts'papiu, ki nitopa'tŭksĭn sŏk'otsiu.
280c0100b7	AN NIK' Jesus Issĭk'opiiksĭstsikui itsisŭp-poka'atomĕsts napaiĕnĭnsĭmmanĭsts; ki otŭsksĭnĭmats'ax au'notsiax, ki aiin'asĭsts aumŭtŭp'otsĭmiax ki itaumŭtŭp'ioattomiax.
280c020092	Ki Pharisees otsĭnno'ŏssauax, anĭstsiauaie, sŭm'mĭsau kitŭsksĭnĭmatsax mat'ŏkhsiu otap'ĭstutsipuauĕsts annok' ĭssĭk'opiiksĭstsikuik.
280c030058	Ki anĭs'tsiuax kikŭttanĭstopuau'ats David otap'ĭstutsipi otau'notssi ki otopokom'ix;
280c0400cd	Manĭst'sipipi Ap'ĭstotokiuă oko'ai, manĭstau'attopiau otsitau'pipi ĭstske'tani annik' kŭt'taŏkhsiik mŏks'auattosi ki otopokom'ix mŏks'auattosaxaie, ki kak'ŏkhsiu natoi'apiekuax mŏksauattosauaie?
280c05009c	Ki kikŭtanĭstopuau'ats okŏk'itsĭmani natoi'apiekuax manĭstap'otŭkkipiau ĭssĭk'opiiksĭstsikui otsitsips'taupĭsau omŭk'atoiapioyĭs kimatsikiu'ats.
280c06004e	Ki kitan'ĭstopuau annom' itstsiu' tuks'kŭm ki skĭt'stom omŭk'atoiapioyĭs.
280c07009b	Ki kitsksĭni'topi manĭstap'ipi nitak'ŏkh-sitsip kĭm'apiisĭnni, ki nimatakŏkhsitsipats ĭkit'stŭksĭnni, kĭs'taisauotui'mauopiau kŭt-tautuitiiaixk.
280c08003b	Nin'a okku'i itsĭn'auattomĭnaai ĭssĭk'opiiksĭstsikiii.
280c09002c	Ota'atsĭstapusi, otatoi'apioyimoai itsipim;
280c0a00bb	Ki sat'sit, nĭn'au itsĭps'taupiĭnai, ki otsĭs'i ipo'kŏttsiuaie. Ki aisŭppo'ŏtsesattsiuaie, Kŭtai'ŏkhsiuats ĭssk'opiiksĭstsikuĭsts ŏk'okuttotoŏsi? Mŏks'enŭpanĭstŭssauaie.
280c0b00b9	Ki an'ĭstsiuax, Ŭn'nats nĭn'au kitopokittappi'ĭmmoau maksinan'si tuks'kŭmi emŭk'ikĭna, ĭstsŭp'popiĭssaie atŭn'iaksĭn ĭssĭk'opiiksĭstsikui, Kŭttomai'akstaisautuyiuatsaie?
280c0c0078	Nĭn'au kŭttomai'skĭtsimiuats emŭk'ikĭna? Ŭn'nikaie itŏkh'siu mŏk'ŏkhsapĭstutŭksi ĭssĭk'opiiksĭstsikuĭsts.
280c0d007a	Itŭman'ĭstsiuaie nĭn'au, Sauksikĭns'tsiakit. Ki itsauksikĭns'tsiakiu; ki ikut'tutsipaie netoi'nitsiuaie otat'otsĭsi.
280c0e0057	I tŭmit'sŭksiau Pharisees, ki ikŏnau'kŏk-itsĭmattsiauaie manĭstaks'enitawpiauaie.
280c0f005e	Ki Jesus otsksĭnĭssaie, itsĭstapu': ki akai'tappix ipokiuo'iauaie, ki ikŏnau'kuttutuyiuax;
280c100031	Ki sokap'anĭstsiuax mŏkstaiitsĭnnikoŏsax'aie:
280c11002e	Mŏks'enŭpanĭstosi Esias otan'ipi, ki an'iu,
280c1200c0	Sŭm'mok, nitap'otomok, annŏk' nitse'niniwattauŏk; nitŭk'omĭmmau, nu'skĕttsipŏppi nimut'ŏkhsĭmmau: nitakitsipotoai'ĭnai nitsista'awi ki akanĭs'tsĭnmomoyiuax Gentiles okŏk'itsimani.
280c130070	Mataketskau'ats mataksoksipŭppisŭm'ats; mat'akitstsipa matap'pi mŏk'okhtsĭsaie otse'poawsists moksoku'ĭsts.
280c140086	Apai' otŭk'itsĭssi mataksĭnŭkiu'ats: flax setsĭs'si matakŭtsĭm'atsaie otsauomai'tŭpskĭsaie okŏk'itsimani mŏk'itsskitsstani.
280c15002c	Ki otsĭn'ikŏsim Gentiles ak'aumaitsĭmiau.
280c1600a8	Tŭks'kŭm ito'tsipotoau pakhts'istŭmattseu Sauum'itsiStaaw, naps'tsiu, ki mataipuyiu'ats: ki ikut'tutuyiuaie, ki naps'tsiuă it'sŭppiu ki kŭttai'puyiuă itse'puyiu.
280c170044	Ki kŏnai'tappix it'skaietŭkkiau ki aniau kŭtamiu'ats David okkiu?
280c18009f	Pharisees otokh'tsĭmsau, an'iau, Am'o nĭn'au, matomaisaipiksĭstsiu'atsax Sauum'itsiStaawx, Beelzebub Sauum'itsistaawx otsĭn'aimoai, umutai'saipiksĭstopiax
280c19009e	Ki Jesus isksĭnnu'yiuax otŭs'tapiax ki an'istsiuax, Nĭn'naiisĭnni ai'aketotoki ak'eitsĭnikau; ki akap'ioyis ki nap'ioyis aiaketotokiau mataksipuitsiuats:
280c1a007b	Sauum'itsitappiuă satŭp'iksĭstussi Sauum'itsitappiuă, aiaketsĭstotosiu; ki otsĭn'naiisinni kŭttomaksipuitsiu'atsaie?
280c1b00a2	Satŭp'iksĭstainikiau Sauum'itsiStaawx, Beelzebub nimut'satŭpiksĭstaiau, Tŭkka'ko'kosix itsatŭpiksistsiu'atsax? Ŭn'nikaie osto'auai kitak'okŏkitsĭmŭkoau.
280c1c0090	Ki Satŭp'iksĭstainikiau Sauum'itsistaawx Ap'istotokiuă otsista'awmi nimut'satŭpiksĭstaiau Apistotokiuă otsĭn'aiisĭnni kito'taakoai'ĭni.
280c1d00ad	Mĭskŏpin'ai oko'ai Tsa'akanĭstokotsitsipim'atsaie, mŏk'itauksĭstutsĭsaie ope'kanĭstsaie, sauotŭm'ĭsksipĭstŭsaie mĭskŏpin'ai? Ki ak'otŭmoksĭstutsĭmaie oko'ai.
280c1e0069	Annŏk' nikŭt'taispiimmokŏk, nikŏttum'a: annŏk' nikŭttaupokomoawk'iakimauŏk auanit'apiksĭstŭkkiu.
280c1f00d8	Ŭn'nikaie kitan'ĭstopuau, amian'ĭstsauumitsitappiisĭnni ki amian'istitŭpsauokŏmotse'poawsists Apĭstotokiuă akitsksĭnoaiau matap'pi; ki annŏk' akitŭpsauo'kŏmotsepuyiuŏk Atsĭm'istaaw matakitsksĭnoau'ats.
280c2000dc	Annŏk' itŭp'sauokŏmotsepuyiuŏk Nĭn'au Okku'i ak'itsksĭnoau, ki annŏk' itŭpsauokŏmotsepuyiuŏk Atsĭm'iStaaw mat'akitsksĭnoau'ats annom' ksŏk'kum ki aie'nĭssi otsĭs'tŭpipuitappiisĭnni, mat'akitsksĭnoauats.
280c210081	Ŏkhs'apĭstutos mistsĭs', mŏk'ŏkhsinasiii: ki makap'ĭstutos mĭstsĭs mŏk'okapinasi: mistsĭs' ĭsksĭno'au otsin'assĭnni.
280c22009a	Pitse'ksĭnaipokax! Sauum'itsitappiinoainiki Tsa'a kitakokotŭnĭstse'poattopuau'astsaii ŏkh'sĭsts? Manĭsta'kauoopi u'skĕttsipŏppi, maoi' itai'puyiu.
280c2300ad	Ŏkhsin'auă manĭsta'kauoopi ŏkh'si u'skĕttsipŏppi sau'otsĭmĕsts ŏkh'siĭsts: Sauumitsĭn'nauă manĭsta'kauoopi maka'pi u'skĕttsipŏppi sau'otsĭmĕsts makap'ĭsts.
280c240087	Ki Kitan'ĭstopuau Kŏnai'ksĭstapitse'poawsĭsts otakse'puyisau matap'pix aksenŭp'anĭstomiauĕsts Okŏk'itsĭmani istsiksĭs'tsikui:
280c250057	Kitse'poawsĭsts kitakokŏmotsitappiets'okoaiau ki kitse'poawsĭsts kitak'saietokoaiau.
280c26006d	Stsik ix Sĭnak'ix ki Pharisees nokŭt'anĭstsiauaie ki an'iau, Nin'a nŏk'okapipĭnan itots'tsipi ksĕsto'a.
280c2700a1	Ki nokŭt'anistsiuax osauum'itsitappiisĭnna ki otau'ŏkotaitappiisĭnna itok'apsatsĭmiau; ki mat'akitstsipa ak'okotawpiau. Tuks'kai ak'okotapiau Jonas prophet.
280c2800d4	Manĭsts'itaupĭsaie Jonas mammi' o'koanniaie nioks'kai ksĭstsikuists ki nioks'kai koko'ĭsts; ŭnniak'anĭstsitaupiuaie Nĭnau Okku'i ksŏk'kum u'skĕttsipŏppi nioks'kai ksĭstsikuists ki nioks'kai koko'ĭsts.
280c2900d7	Nineveh istsĭn'ax, akopoksipapomiauax o'tappiisĭnna istots'tsĭssi Okŏk'itsĭmani ki akitsautŭtsepuyiopiau; aisauai'tsitaiau otatsĭm'semŏssax Jonas; ki sat'sĭt, annŏk' skĭtsĭm'iuŏk Jonas annom' ĭtau'piu.
280c2a00fb	Amskap'iksŏkkui ĭstsĭn'nauake akopoksipapomiuaie o'tappiisĭnna ĭstots'tsĭssi okŏk'itsĭmani, ki akitsauotŭtsepoyiopiau: umuk'itsipi ksŏk'kui ito'to mŏkitokhtsĭssi Solomon otokŏk'sĭniaie; ki annŏk' skĭtsĭm'iuŏk Solomon annom' itau'piu.
280c2b0083	Sauum'itsistaaw otsai'piksĭstŭssi nĭn'au, ikĭtksŏk'kuyim itap'auauŏkau ĭssĭk'opĭssĭnni itap'satsĭm ki matokonĭm'atsaie.
280c2c0074	Itŭmau'aniu nitak'ătsko noko'ai numut'sŭx; ki oto'si ikon'ĭm nam'itaitsiiu, namokh'ipaie, ki a'natsĭstutsipaie.
280c2d00de	Ki itŭm'itappo ki mat'tuyiuax ikĭt'sikŭmiax sta'awx, itsĭs'tŭpokapsiax, ki itsipim'inx ki itoko'attomiax: ki otsako'itappiisĭnni eikĭs'tŭpokapiuaie ototom'itappiisĭnni. Neto'i ak'anĭstsiuaie ot'okapitappiisĭnna.
280c2e008d	Otsa'kiaisitsĭpsattosax matap'pix, Sat'sĭt, Oksĭs'tsi, ki omu'pappiipix săuauts'im itai'puyiax, ai'puĭnŭmiau mŏk'sĭtsĭpsattŏsauaie.
280c2f007e	Tuks'kŭm an'istsiuaie, Sat'sĭt, Kiksĭs'ta ki kumu'păppiipix sauauts'im itai'puyiau, ki ai'puĭnŭmiau kŏksiĭsĭpsaiisau.
280c300054	Ki anni'ĭsk otan'ikĭsk, an'istsiuaie, Tŭkka' niksĭs'ta? Tŭkka' numu'păppiipix?
280c310061	Ki itas'kotuyiuax otsĭs' otŭs'ksĭnĭmatsax ki an'iu Sŭm'mokau niksĭs'tsi ki numu'păppiipix!
280c320077	Annŏk' ai'aksĭstutsĭmŏknĭni Spots' im otsitsi'tani aie, osto'i numu'păppiipa, nĕskŭn', nit'akem, ki niksĭs'ta.
280d010062	ETO'IK ksĭstsiku'ik Jesus it sŭks' ki tsĭm nap'ioyĭs, ki omŭk'sikĭmi ĭssoots'i itakau' piu.
280d020082	Isto'tuitappiix oto'taakax, ki akh'iosasĭs itsĭtsŭppo'piu, ki itakau'piu; ki ĭsto'tuitap-piix ikŏn'itŭssuipuyiau ĭssoots'i.
280d030059	Ki an'ĭstsiuax akauo'iau parables ki an'iu, Sat'sit, aisŭppipum'auă itui'sŭppipummau:
280d040076	Ki otai'sŭppipummŏssi, moksoku'yi stsĭk'ĭsts itsĭn'nĭssiĕsts, ki paiu'tax itotoiax'ĕsts ki itau'attomiaxĕsts.
280d050073	Stsik'ĭsts okotoksskui itsĭn'nĭssiĕsts otsĭts'inŭxksŏkkuaspi; ki otsai'spixksŏkkuaspi itsĭk'kŭmsŭskiiau:
280d060052	Oto'tŭmĭskŏpsi natos'i, itse'tsĭnitsiau; ki otsau'okŏtseksau itopo'kŏttsiau.
280d070055	Stsĭk'ists itsĭn'nĭssiiau ksĭssi'ix: ki ksĭssi'ix itsŭskiiau ki ito'satsiiauax:
280d080082	Stsĭk'ĭsts ŏkhs'ksŏkkui itsĭn'nĭssiau, kiitsĭn'asiau, stsĭk'ists kepĭp'pui, stsĭk'ists nai'ĭppui stsĭk'ists niĭp'pui.
280d090028	Annŏk' ito'kiuŏk, ŭnanĭstokh'tsĭms.
280d0a0060	Ki; ŭsksĭnĭmats'ax ito'toyiauaie, ki an'ĭstsiauaie, Kumauk'sĭtsĭpsattaiĭsksixau parables?
280d0b0076	Nokŭt'anĭstsiuax, kitokokoau kŏk'itsksĭniisuai spots'im istsĭn'naiisĭnni itse'kipi, ki osto'auai matokotau'axau.
280d0c0069	Annŏk' nan'naniuŏk, ak'okotauaie, ki akakai'naniu: annŏk kŭttainan'iiuŏk, otsinanattopi ak'otsipaie.
280d0d008b	Ŭn'nikaie numut'ŭnĭstsĭtsĭpsattaiau parables, ĭssŭppĭs'au mŏksta'apsau; okh'tsĭmsau mŏkstau'okhtsĭmsau, mŏkstai'ĭsksĭnnisau.
280d0e008d	Aien'ŭpanĭstom'ĕsts Esaias, otan'ipi, okh'tsimeniki kitak'okhtsim, ki kimat'akoksĭnipa; ki sŭppi'niki kitakŭts'api, ki kimat'aksĭnipa:
280d0f011a	Am'o o'tappiisĭnna u'skĕttsipŏppĭsts mi'ĕsts, ki okhtok'oauĕsts matomaipumokhtsĭmiu'axau, ki oŏps'puauax naps'tsiiax; mŏksta'apsax moŏps'pix, mŏksta'okhtsĭmsĕsts mokhtok'ĭsts, mŏkstau'okhtsĭmsĕsts mu' skĕttsipŏppists, mŏkstaisauai'tsitasau, nok'staukuttutuawsau.
280d100045	Atsĭm'siau koŏps'puauax, aiapiau; ki kokhtok'ĭsts, ai'okhtsĭmiau.
280d1100f0	Kit au'mŭnĭstopuau, akaiĕm'ix prophetix ki mokŏm'otsitappix ai'puĭnŭmiau mŏk'satsĭsauĕsts annists'isk kitai'nipuauĭstsk ki matsiĭnĭm'axauĕsts; ki mŏk'okhtsisauĕsts annists'isk kitai'okhtsipuauĭstsk, ki matokhtsĭm'axauĕsts.
280d120020	Okhtok ai'sŭpipummauă parable.
280d1300e4	Ma tap' pi okhtsĭs'si nĭn'naiisĭnni istse'poawsĭn, ki sauo'kŏmotokhtsĭssi, itŭm'ipuksipu Sauum'itsitappiuă ki ito'kasattomaie annik' itsŭp'ipumattopik u'skĕttsipŏppi. Annŏk'auk mat'sĭmaie ĭstsŭpipum'ani moksoku'i.
280d140070	Annŏk' mat'sĭmŏk ĭstsŭpipum'ani ok'otokskui, ai'okhtsĭmiu epo'awsĭnu, ki otse'tametŭksĭnni mat'sĭmaie;
280d1500a4	Mat'auŭtsitstsipa kŏk'seksi, ki matakisŭmsu'ats; ikikĭn'etŭksĭnni ki ŭkksĭstutŭk'sĭnni otos'au, atsim'epoawsĭnni ŭn'nikaie ito'toiau, ĭsts'kĭmskŭkiu.
280d1600c7	Annŏk' mat'sĭmŏk ĭstsŭpipum'ani ksĭssi'ix, ai'okhtsĭmiu atsĭm'epoawsin; ki annok' pai'tappiisĭnni ĭstap'aitsitani, ki spŭkĭs'sists ito'satstomiauaie atsĭm'epoawsĭnni, ki matsinasiu'ats.
280d1700be	Annŏk' mat'sĭmŏk ĭstsŭpipum'ani ŏkhs'ksŏkkui, ai'okhtsĭmiu Atsĭm'epoawsinni, ki mokŏm'otokhtsĭmaie; ki itsin'asiu, stsikix, kepĭp'puyi, stsik'ix nai'ĭppuyi, stsĭk'ix niip'puyi.
280d18009a	Stsik'i parable an'ĭstsiuax, ki an'iu, Spots'ĭm'ĭstsinnaiisĭnni netum'anĭstsiu Nĭn'au, annŏk' ai'sŭpipumauŏk ŏkh'sisŭppipum'ani otsĭn'sĭmman;
280d19007f	otai'okasax otap'automokix, okatum'i ito'toyiuaie, ki ŏkh'sisŭpipumani ipa'soksŭp'pipumau makap'sŭpipumani, ki itsĭs'tapu.
280d1a004c	Ki otsŭs'kĭssi mattuyĭs, ki otsĭn'assi, itŭmĭn'akuo makap'sŭpipumani.
280d1b009b	Ki Nin'au otapautomokix otsito'taakax ki an'ĭstsiauaie, Nin'a, Kikŭt'taiĭnsĭmattop'a ŏkhsisŭpipumani kĭtsĭnsĭmman? Tsema ito'to makap'sŭpipumani?
