2800000006	Matayo
2b091900b5	Nombejo ŵajanjile, “Iŵaga mundu ju ali jwa sambi pane nganakola sambi une ngangwimanyilila. Nambo une nguchimanyilila chindu chimo, kuti naliji jwangalola ni sambano ngulola.”
2b091a0057	Nipele Ŵambusisye sooni, “Ana antesile chichi? Ana agaugwile chinauli meeso genu?”
2b091b00c0	Mundu jo ŵajanjile, “Nansalile sampano, ni ŵanyamwe nganinsaka kupilikanichisya, kwachichi nkusaka kupilikanila sooni ngani ji? Uli, nombe ŵanyamwe nkusaka kuŵa ŵakulijiganya ŵakwe?”
2b091c007a	Nambo ŵanyawo ŵantukene achitiji, “Mmwe ndi jwakulijiganya jwa mundu jo, nambo uweji tuli ŵakulijiganya ŵa che Musa.
2b091d0069	Uweji tuimanyi kuti Akunnungu ŵaŵechete ni che Musa, nambo mundu ju ngatukukumanyilila kwakopochele!”
2b091e007e	Nombejo ŵaajanjile, “Ŵanyamwe nkuusimosya! Ŵanyamwe ngankukumanyilila kwakopochele mundu ju, nambo agaugwile meeso gangu!
2b091f0095	Tukumanyilila kuti Akunnungu ngakwapilikanila ŵandu ŵaali ni sambi, nambo Akunnungu akumpilikanila mundu jwakunchimbichisya ni kupanganya yakusaka.
2b09200076	Chitandile gumbikwa chilambo ngapagwa mundu jwapilikene kuti mundu agaugwile meeso ga mundu jwapagwilwe ali ngakulola.
2b09210058	Iŵaga mundu ju nganatyochela kwa Akunnungu, ngaakakombole kupanganya chachili chose!”
2b092200a5	Ŵanyawo ŵajanjile, “Mmwejo mwapagwilwe ni kukula mu sambi ana nomwe nkusaka kutujiganya uweji?” Nipele Ŵayahudi ŵambinjile mundu jo mu nyuumba ja kupopelela.
2b092300a9	Che Yesu ŵapilikene kuti mundu juŵannamisye jula aŵinjikwe pa Nyuumba ja Kupopelela. Nipele paŵansimene ŵambusisye, “Ana mmwejo nkunkulupilila Mwana jwa Mundu?”
2b09240056	Mundu jo ŵajanjile, “Ambuje, ana ŵelewo ali ŵaani, musalile kuti nakulupilile.”
2b09250053	Che Yesu ŵansalile, “Sambano mummweni, nombe ni jwelejo jwakukunguluka nomwe.”
2b09260056	Nipele mundu jo ŵatite, “Ambuje, ngukulupilila!” Ni ŵatindiŵele ni kwakotamila.
2b0927008c	Che Yesu ŵatite, “Uneji nyiche pachilambo pano kukwasapulanya ŵandu, kuti ŵangalola akombole kulola, ni ŵakulola aŵeje ŵangalola.”
2b0928007e	Mafalisayo ŵane ŵaŵaliji pamo ni Che Yesu ŵagapilikene maloŵe go, ni ŵambusisye, “Uli, nowe ŵakwe tuli ŵangalola?”
2b0929009e	Che Yesu ŵajanjile, “Nkaliji ŵangalola, ngankaŵe ni sambi, nambo sambano ŵanyamwe nkulitenda, ‘Uweji tukulola,’ yelei ikulosya kuti nli mu sambi.”
2b0a0100b6	Che Yesu ŵaasalile, “Ngunsalila isyene, mundu jwalijose jwakwinjila mu lichinga lya ngondolo pangajinjilila pa nnango, nambo akwinjilila kwine, jwelejo ali jwawiyi ni jwakusumula.
2b0a020040	Nambo jwakwinjilila pa nnango, jwelejo ali jwakuchinga ngondolo.
2b0a0300b5	Jwakulindilila akumbugulila nnango mundu jo, ni ngondolo sikupilikana liloŵe lya jwakuchinga, nombejo akusiŵilanga ngondolo syakwe jwalijose kwa liina lyakwe ni kusikoposya paasa.
2b0a04006f	Amalaga kusikoposya paasa akusilongolela, nombe ngondolo syo sikunkuya, pakuŵa sikulimanyilila liloŵe lyakwe.
2b0a05006b	Ngondolo syo ngasikombola kunkuya jwannendo, nambo sisimmutuche pakuŵa ngasikumanyilila liloŵe lyakwe.”
2b0a060056	Che Yesu ŵaasalile chitagu cho, nambo ŵandu wo nganaimanyilila chasachile kwasalila.
2b0a070063	Nipele Che Yesu ŵaŵechete sooni, “Ngunsalila isyene, uneji ndili nnango wa kwinjilila ngondolo.
2b0a080067	Ŵane wose ŵaŵanongolele kwika ŵaliji ŵawiyi ni ŵakusumula, nombe ngondolo syo nganisyapilikanila.
2b0a09008c	Uneji ndili nnango, mundu jwalijose jwakwinjila mu lichinga kwa kwinjilila kukwangu chakulupuswe, chajinjile ni kukopoka, ni kupata yakulya.
2b0a0a0073	Jwawiyi akwika achisakaga kwiŵa ni kuulaga ni kujonanga. Uneji iiche kuti akole umi wa usyene, wangaukupungula.”
2b0a0b006f	“Uneji ndili jwakuchinga jwambone. Jwakuchinga jwambone akuutyosya umi wakwe kwa ligongo lya ngondolo syakwe.
2b0a0c00b1	Jwamasengo jwanganaŵa jwakuchinga, namose nganaŵa nsyene ngondolo. Pakugawona masogo gali nkwika, akusileka ngondolo ni kuutuka. Nipele masogo gakusikamula ni kusipwilinganya.
2b0a0d005f	Mundu jo akuutuka pakuŵa ali mundu jwamasengo jwa malipilo ni ngondolo ngaŵa chindu kukwakwe.
2b0a0e0067	Uneji ndili jwakuchinga jwambone. Ngusimanyilila ngondolo syangu ni ngondolo syangu sikuumanyilila une,
2b0a0f0081	mpela ila Atati yakuti pakuumanyilila, ni uneji inguti pakwamanyilila Atati. Uneji nguutyosya umi wangu kwa ligongo lya ngondolo.
2b0a1000ab	Sooni ngwete ngondolo sine syangaŵa sya lichinga li. Nombesyo ngusachilwa kusiichisya, nombesyo sisipilikane liloŵe lyangu ni chikuŵe mpingo umo ni jwakuchinga jumo.”
2b0a11004a	“Atati akuunonyela une ligongo nguutyosya umi wangu kuti mbochele sooni.
2b0a1200ad	Ngapagwa mundu jwakuusumula umi wangu, uneji nguutyosya nansyene. Ngwete ukombole wa kuutyosya ni ukombole wa kuutola. Yelei ni yatite pakulajisya Atati ŵangu mbanganye.”
2b0a130040	Kwa ligongo lya maloŵe ga Che Yesu, Ŵayahudi ŵatindene sooni.
2b0a140060	Ŵajinji mwa ŵelewo ŵatite, “Akwete lisoka, ni sooni jwampugwe! Kwachichi nkumpilikanila?”
2b0a150093	Ŵandu ŵane ŵatite, “Mundu jwakamwilwe ni lisoka ngakukombola kuŵecheta yelei. Ana lisoka likukombola kugaugula meeso ga ŵandu ŵangalola?”
2b0a16008b	Ku Yelusalemu ko kwaliji ni chindimba chakukumbuchila kujiŵika pajika Nyuumba kwa ligongo lya Ambuje. Ni katema ko kaliji katema ka mbepo.
2b0a17005b	Nombe Che Yesu ŵaliji nkwendajenda pa Nyuumba ja Akunnungu pansana pa mwenye Che Selemani.
2b0a1800a0	Nipele Ŵayahudi ŵaasyungwile, ni ŵambusisye, “Ana chintuleche tuli nkuganisya mpaka chakachi? Iŵaga mmwe ndi Kilisito Jwakuwombola, ntusalile uchenene.”
2b0a190092	Che Yesu ŵajanjile, “Nansalile, nambo nganimungulupilila. Masengo gingugapanganya kwa ulamusi wa Atati ŵangu gakulosya kuti une ndili jwelejo.
2b0a1a004c	Nambo ŵanyamwe ngankukulupilila pakuŵa ŵanyamwe nganimma ngondolo syangu.
2b0a1b0057	Ngondolo syangu sikupilikana liloŵe lyangu. Uneji ngusimanyilila, nombesyo sikuunguya.
2b0a1c0078	Uneji ngusipa umi wa moŵa gose pangali mbesi, nombesyo ngasiwa ng'o. Ngapagwa mundu jwalijose juchakombole kuumbokonya.
2b0a1d0091	Atati ŵangu juŵambele ngondolo syo ali jwankulu kupunda wose, nombe ngapagwa mundu jwalijose juchakombole kusipokonya mmakono mwa Atati ŵangu.
2b0a1e0024	Uneji ni Atati ŵangu tuli ŵamo.”
2b0a1f0041	Nipele Ŵayahudi ŵalokwete sooni maganga kuti ŵaulaje Che Yesu.
2b0a2000a3	Che Yesu ŵaasalile, “Nannosisye masengo gambone gamajinji gaŵambele Atati ŵangu kuti nagapanganye. Ana masengo chi gambone mwa gelego gankusaka kumulajila?”
2b0a2100b6	Ŵayahudi ŵajanjile, “Ngatukumponya maganga kwa ligongo lya masengo gambone, nambo kwa ligongo lya kwatukana Akunnungu! Pakuŵa mmwejo ndi mundu pe, nambo nkulitenda Akunnungu.”
2b0a22006b	Che Yesu ŵajanjile, “Ilembekwe Mmalajisyo genu kuti, Akunnungu ŵatite, ‘Ŵanyamwe ndi achiminungu?’
2b0a230099	Akunnungu ŵaaŵilasile achiminungu aŵala wose ŵaŵasalilwe liloŵe lyao, ni uweji tuimanyi kuti Malembelo ga Akunnungu gakuŵecheta usyene moŵa gose.
2b0a24008f	Sambano Atati asagwile ni kunduma pachilambo pa. Kwachichi ŵanyamwe kuusalila, ngwatukana Akunnungu, panguti, uneji ndili Mwana jwa Akunnungu.
2b0a250057	Iŵaga ngangupanganya masengo gaasachile Atati ŵangu nagapanganye, nkangulupilila une.
2b0a2600b9	Nambo iŵaga ngugapanganya masengo gao, natamuno munaangulupilile uneji, ngakulupilile masengo gangu. Pelepo chimmanyilile kusyene kuti Atati ali mwangu une ni uneji ndili mwa Atati.”
2b0a27004d	Nipele ŵalinjile sooni kwakamula Che Yesu, nambo ŵalikulupwisye ni kutyoka.
2b0a280072	Che Yesu ŵajawile sooni pesi lusulo lwa Yolodani, kwiuto kuŵabatisyaga che Yohana ŵandu kula ni kutama kweleko.
2b0a29009b	Ŵandu ŵajinji ŵanjaulile ni kuti, “Che Yohana nganaapanganya chimanyisyo chachili chose. Nambo yose yaisasile che Yohana nkati mundu ju ili isyene.”
2b0a2a0030	Kweleko ŵandu ŵajinji ŵaakulupilile Che Yesu.
2b0b010096	Mundu jumo jwakuŵilanjikwa che Lasalo juŵatamaga nsinda wa ku Besania ŵaliji jwakulwala. Che Maliamu ni nlumbugwe che Masa ŵatamaga nsinda ulaula.
2b0b0200a1	Che Maliamu ju ni jwejula juŵampakesye mauta ga kununjila Ambuje Che Yesu mmakongolo ni kwasyula ni umbo syakwe. Che Lasalo mpwakwe che Maliamu ni juŵalwalaga.
2b0b030070	Nipele achalumbugwe ŵalajisye utenga ku Che Yesu achitiji, “Ambuje, mbusanga gwenu junkunnonyela akulwala!”
2b0b0400ce	Che Yesu paŵapilikene yeleyo ŵatite, “Ulwele wo ngaummulaga che Lasalo, nambo ulwele wo ukopochele kwaligongo lya ukulu wa Akunnungu, kuti Mwana jwa Akunnungu apochele ukulu kwa litala lya ulwele wo.”
2b0b050040	Che Yesu ŵaanonyele che Masa ni che Maliamu pamo ni che Lasalo.
2b0b06006c	Che Yesu paŵapilikene kuti che Lasalo akulwala, ŵajonjechesye moŵa gane gaŵili ga kutama paŵaliji pala.
2b0b070044	Nipele ŵaasalile ŵakulijiganya ŵao, “Tuujile sooni ku Yudea!”
2b0b0800a2	Ŵakulijiganya ŵao ŵaasalile, “Jwakwiganya, nganagapite moŵa gamajinji Ŵayahudi ŵasachile kummulaga ni maganga, kwachichi nkusaka tuujile sooni kweleko?”
2b0b0900a7	Che Yesu ŵajanjile, “Ana ngati gapali masaa likumi ni gaŵili ga muusi? Mundu ajendaga muusi ngaakombola kulikuŵala pakuŵa akuliwona lilanguka lya pachilambo chi.
2b0b0a004a	Nambo mundu ajendaga chilo chalikuŵale pakuŵa lilanguka nganilipagwa.”
2b0b0b007f	Che Yesu paŵamasile kuŵecheta yeleyo ŵaasalile, “Mbusanga jwetu che Lasalo agonile, nambo uneji chinyaule kukunjimusya.”
2b0b0c0044	Ŵakulijiganya ŵao ŵansalile, “Ambuje iŵaga agonile chalame.”
2b0b0d0072	Che Yesu ŵaŵechetaga nkati chiwa chi che Lasalo, nambo ŵakulijiganya ŵao ŵaganisyaga kuti che Lasalo agonile.
2b0b0e0042	Nipele Che Yesu ŵaasalile pangasisa kuti, “Che Lasalo ajasiche,
2b0b0f0077	nambo kwa ligongo lyenu ngusengwa, pakuŵa nganima kweleko, kuti ŵanyamwe nkulupilile. Sambano tujaule kwa jwelejo.”
2b0b10007d	Che Tomasi jwakuŵilanjikwa Maŵila, ŵaasalile achinjakwe, “Ni uweji tujaule pamo ni Jwakwiganya kuti tukawe pamo nawo!”
2b0b110068	Nipele, Che Yesu paŵaiche kweleko, ŵachisimene chiilu chi che Lasalo chili mwilembe kwa moŵa ncheche.
2b0b120045	Nsinda wa ku Besania waŵandichile ku Yelusalemu mpela maili siŵili.
2b0b130064	Ŵayahudi ŵajinji ŵaiche kukwatusya ntima che Masa ni che Maliamu kwa ligongo lya chiwa cha mpwao.
2b0b140072	Nipele che Masa paŵapilikene kuti Che Yesu akwika, ŵajawile kukwachingamila, nambo che Maliamu ŵasigele pamusi.
2b0b150052	Che Masa ŵaasalile Che Yesu, “Ambuje, nkaliji papapa pepa mpwangu ngakajasiche.
2b0b16005b	Nambo, namuno sambano ngumanyilila kuti chachili chose chichimwaŵende Akunnungu champe.”
2b0b17002c	Che Yesu ŵansalile, “Mpwenu chasyuche.”
2b0b18006d	Che Masa ŵajanjile, “Ngumanyilila kuti chachisyuka pa lyuŵa lya mbesi Akunnungu pachiŵasyusye ŵandu.”
2b0b190080	Che Yesu ŵansalile, “Uneji ndili usyusyo ni jungwapa ŵandu umi. Mundu jwakungulupilila uneji atamuno ajasikaga, chakole umi,
2b0b1a0061	ni mundu jwalijose jwakutama ni kungulupilila une ngajasika sooni. Uli nkugakulupilila gelego?”
2b0b1b0088	Che Masa ŵansalile Che Yesu, “Elo Ambuje! Ngukulupilila kuti ŵalakwe ni Kilisito, Mwana jwa Akunnungu, ŵakwika pa chilambo pano.”
2b0b1c009b	Che Masa paŵaŵechete yeleyo ŵajinjile nkati ni kwaŵilanga che Maliamu mlumbugwe ni kwasalila chipasipasi, “Jwakwiganya aiche ni sooni akumbilanga.”
2b0b1d0056	Nombe che Maliamu paŵapilikene yeleyo ŵajimwiche kwakwanguya ni kwajaulila Che Yesu.
2b0b1e005d	Che Yesu ŵaliji nganajinjile mu nsinda, nambo ŵaliji kulakula kuŵachingamilwe ni che Masa.
2b0b1f00bf	Nipele, Ŵayahudi ŵaŵaliji nkati ali nkwatulasya ntima che Maliamu, paŵambweni che Maliamu ajimwiche ni pangakaŵa akopweche paasa, ŵaakuiye. Ŵaganisisye kuti akwaula kumalembe kukulila.
2b0b2000a2	Nipele, che Maliamu paŵaiche paŵaliji Che Yesu pala ni paŵambweni Che Yesu, ŵatindiŵele ni kwasalila, “Ambuje, nkaliji papapa pepa mpwangu ngakajasiche!”
2b0b210091	Che Yesu paŵambweni che Maliamu ali nkulila, ni Ŵayahudi ŵaŵalongene ni che Maliamu nombe akulila, Che Yesu ŵasupwiche nnope ni kupwa ntima.
2b0b220058	Nipele ŵausisye, “Ana mummisile kwapi?” Ni ŵansalile, “Ambuje, njise kunnole.”
2b0b230013	Che Yesu ŵalisile.
2b0b24003a	Nipele Ŵayahudi ŵatite, “Nnole yatite pakunnonyela!”
2b0b250086	Nambo ŵandu ŵane ŵatite, “Iŵaga ŵagalamisye meeso ga jwangalola jula, kwachichi nganakombola kuntenda che Lasalo anajasiche?”
2b0b260083	Nipele Che Yesu akuno ali nkusupuka sooni mu ntima mwao, ŵaiche pa lilembe. Lilembe lyene lyaliji mbugu lyaliunichikwe ni liganga.
2b0b2700a5	Che Yesu ŵasalile, “Ngalambule liganga lyo!” Che Masa alumbugwe jwajasiche jo, ŵaasalile, “Ambuje, atandite kununga, pakuŵa atemi mwilembe moŵa ncheche!”
2b0b28006a	Che Yesu ŵansalile che Masa, “Ana nganinansalila kuti mwakulupililaga chimuuwone ukulu wa Akunnungu?”
2b0b29007f	Nipele ŵagalambwile liganga lila. Che Yesu ŵalolite kwinani ni ŵatite, “Atati nguntogolela pakuŵa mmwejo nkuumbilikanila.
2b0b2a00a3	None ngumanyilila kuti nkuumbilikanila moŵa gose. Nambo ŵechete yelei ligongo lyao ŵandu ŵasongangene pelepa ŵa kuti akulupilile kuti mmwejo mundumile une!”
2b0b2b0065	Paŵamasile kuŵecheta yeleyo, ŵaŵilasile kwaliloŵe lyekulungwa, “Che Lasalo! Nkopoche paasa!”
2b0b2c009c	Juŵajasiche jo ŵakopweche paasa akuno ali ataŵikwe saanda mmakongolo ni makono ni ku meeso. Che Yesu ŵaasalile ŵandu, “Mummugule, munneche ajaule.”
2b0b2d0064	Nipele Ŵayahudi ŵajinji ŵaŵaiche ku che Maliamu paŵaiweni yaitesile Che Yesu yo, ŵakulupilile.
2b0b2e005d	Nambo ŵandu ŵane mwa ŵelewo ŵajawile kwa Mafalisayo ni kwasalila aila yaitesile Che Yesu.
2b0b2f009d	Achakulu ŵambopesi ni Mafalisayo ŵausimanisye Nkungulu wekulu wa Ŵayahudi, ŵaliusisye, “Tutende chichi? Pakuŵa mundu ju akupanganya imanyisyo yejinji.
2b0b3000a3	Twannekaga ajendelechele, ŵandu wose chankulupilile, ni achakulu ŵa Chiloma chaiche kukujijonanga Nyuumba jetu ja Akunnungu ni ŵandu ŵetu ni chilambo chetu.”
2b0b310089	Pelepo jumo jwao jwakuŵilanjikwa che Kayafa, chele chaka cho ŵaliji Jwambopesi Jwankulu, ŵaasalile, “Ŵanyamwe ngankumanyilila kose!
2b0b32006b	Ana ngankuganisya kuti ikuŵajilwa mundu jumo ŵawile ŵandu wose, kupunda chijonanjikwe chilambo chose?”
2b0b3300c4	Ŵelewo nganaŵecheta yeleyo kwa kusaka kwakwe nsyene, nambo ligongo ŵaliji Jwambopesi Jwankulu chele chaka cho, ŵalondwele kuti Che Yesu chawe kwa ligongo lya ŵandu ŵa chilambo cha Ŵayahudi,
2b0b340085	sooni ngaŵa kwa Ŵayahudi pe nambo kuti ŵasonganganye pamo ŵandu ŵa Akunnungu ŵaŵapwilingene mwinemwine kuti aŵe chindu chimo.
2b0b350051	Nipele kutandilila lyuŵa lyo achakulu ŵa Ŵayahudi ŵajilene kwaulaga Che Yesu.
2b0b3600e2	Kwa yele, Che Yesu nganajendajendaga sooni kwa kulilosya pasikati ja Ŵayahudi, nambo ŵatyosile pelepo, ŵajawile kwiuto kwakuŵandikene ni lipululu, musi waukuŵilanjikwa Eflaimu. Ŵatemi kweleko pamo ni ŵakulijiganya ŵao.
2b0b3700cd	Lyuŵa lyekulungwa lya Pasaka ja Ŵayahudi lyaŵandichile, ni ŵandu ŵajinji ŵakwesile kwaula ku Yelusalemu kuti aliswejesye kwaligongo lya kwapopelela Akunnungu, likanaŵe lyuŵa lyekulungwa lya Pasaka.
2b0b38009c	Nipele ŵaliji nkwasosa Che Yesu. Nombewo paŵasongangene pamo pa Nyuumba ja Akunnungu, ŵausyene, “Ana nkuganisya uli? Nkuti ngaaika ku chindimba chi?”
2b0b390076	Achakulu ŵambopesi ni Mafalisayo ŵalajisye kuti iŵaga kwana mundu jwakumanyi kwali Che Yesu, asale kuti ŵaakamule.
2b0c01009a	Moŵa nsano ni limo likanaŵe lyuŵa lya chindimba cha Pasaka, Che Yesu ŵaiche ku Besania, paŵatamaga che Lasalo, mundu juŵasyuchikwe ni Che Yesu jula.
2b0c0200a9	Kweleko ŵankolochesye Che Yesu chakulya cha ligulo ni che Masa ŵaliji nkwatumichila. Che Lasalo ŵaliji jumo jwao jwa ŵeŵala ŵaŵatemi pa chakulya pamo ni Che Yesu.
2b0c0300fd	Nipele, che Maliamu ŵajigele chuupa cha mauta gambone gakununjila ga ntengo wekulungwa gagakolochekwe ni chitela chachikuŵilanjikwa nado, ni kwapakasya Che Yesu mmakongolo mwao ni ŵagasyusile makongolo ni umbo syakwe. Nyuumba jose janunjile chambone.
2b0c04005a	Nambo che Yuda Isikaliote, jumo jwa ŵakulijiganya ŵao juchiŵagalauche Che Yesu ŵatite,
2b0c050068	“Ana ligongo chi pangagasumisya mauta go kwa ipaande selasini ya feza, ni feza syo kwapa ŵakulaga?”
2b0c0600b8	Ŵaŵechete yeleyo, ngaŵa kuti ŵaakolelaga chanasa ŵakulaga, nambo ŵaŵechete yeleyo kwa ligongo ŵaliji jwakugosa mbiko. Pakuŵa ŵaliji jwawiyi ŵajiŵaga kutyochela mu mbiko jo.
2b0c070076	Nambo Che Yesu ŵatite, “Munansausye jwankongwe ju! Munneche, atesile yelei kwa ligongo lya lyuŵa lya masiko gangu.
2b0c08005d	Ŵakulaga chaŵe pamo ni ŵanyamwe moŵa gose, nambo uneji nguŵa ni ŵanyamwe moŵa gose.”
2b0c0900d5	Ŵayahudi ŵajinji ŵapilikene kuti Che Yesu ŵaliji ku Besania. Nipele, ŵaiche kweleko ngaŵa kuti kwa ligongo lya kwawona Che Yesu pe, nambo ŵasachile kwawona che Lasalo nombe, mundu juŵasyusikwe ni Che Yesu.
2b0c0a0040	Nipele, achakulu ŵambopesi ŵajilene kwaulaga che Lasalo nombe,
2b0c0b0073	ni kwaligongo lya iyankopochele che Lasalo, Ŵayahudi ŵajinji ŵaakanile ilongola ŵao, ni kunkulupilila Che Yesu.
2b0c0c0084	Malaŵi jakwe, mpingo wekulungwa wa ŵandu uwaiche kuchindimba cha Pasaka ŵapilikene kuti Che Yesu ali mwitala kwika ku Yelusalemu.
2b0c0d00d2	Nipele, ŵajigele nyambi sya itela ya mitende ni ŵajawile kukwachingamila, ŵanyanyisye achitiji, “Alapikwe Akunnungu! Akole upile ŵelewo ŵakwika mu liina lya Ambuje. Akole upile mwenye jwa ku Isilaeli.”
2b0c0e0053	Che Yesu ŵampatile mwanambunda, ŵakwesile mpela iyalembekwe Mmalembelo Gamaswela,
2b0c0f005f	“Munajogope ŵandu ŵankutama ku Sayuni! Nnole, Mwenye jwenu akwika, akwesile mwanambunda!”
2b0c1000f0	Kundanda ŵakulijiganya ŵao nganaimanyililaga indu iyatyochele, nambo paŵasyuchile Che Yesu ni kukuswa, pelepo ŵakulijiganya ŵagakumbuchile Malembelo ga Akunnungu apala pagasasile yankati ŵelewo, ni ŵandu iŵatite pakumpanganyichisya.
2b0c110090	Mpingo wa ŵandu ŵaŵaliji pamo ni Che Yesu paŵambilasile che Lasalo kutyochela mwilembe ni kwasyusya, ŵasalile ŵandu aila indu iyatendekwe.
2b0c12007b	Nipele, mpingo wa ŵandu ula wajawile kukwachingamila, pakuŵa wose ŵapilikene kuti Che Yesu apanganyisye chimanyisyo cho.
2b0c130098	Nipele, Mafalisayo ŵaŵechetesyene jwine ni jwine achitiji, “Nnole! Ngatukukombola kupanganya chachili chose! Ŵandu wose ŵa pachilambo akunkuya.”
2b0c140072	Kwaliji ni Ŵagiliki ŵampepe mwa ŵandu ŵaŵaiche ku Yelusalemu kukupopela katema ka chindimba cha Pasaka chila.
2b0c150095	Ŵanyawo ŵajaulile che Filipo, juŵatyochele musi wa ku Besesaida chilambo cha ku Galilaya ni kwasalila, “Achimwene, tukusaka twawone Che Yesu.”
2b0c160063	Che Filipo ŵajawile kukwasalila che Andulea, ni wose ŵanaŵaŵili ŵajawile kukwasalila Che Yesu.
2b0c170045	Nambo Che Yesu ŵaajanjile, “Saa jiiche ja Mwana jwa Mundu kukuswa!
2b0c1800ae	Ngunsalila isyene lusongolo lwa ngano chilusigalile kuŵa lusongolo lwa ngano pe, iŵaga nganilugwa paasi ni kuwa. Nambo lwawaga, lukumela ni kusogosya songolo sine syejinji.
2b0c1900b8	Mundu jwakuunonyela umi wakwe, jwelejo chausoyasye, nambo jwakusaka kuutyosya umi wakwe kwa Kilisito mu chilambo chi, jwelejo chaugose mpaka pachapegwe umi wa moŵa gose pangali mbesi.
2b0c1a00ac	Mundu jwakusaka kuundumichila, anguye, kuti papalipose pachime une ni katumetume jwangu ni pachaaŵe. Mundu jwalijose jwakuundumichila uneji, Atati ŵangu chamchimbichisye.
2b0c1b00ca	“Sambano Mbumu jangu jikusupuka, none ana mechete chichi? Ana mechete kuti, ‘Atati ŵangu mungulupusye ni ichitendekwe pa katema ka?’ Ngwamba, chelecho ni chinaichile, mbite pa katema ka masausyo.
2b0c1c0083	Atati, nlikusye liina lyenu.” Pelepo lyapikaniche liloŵe kutyochela kwinani lichitiji, “Nalikusisye, ni chinalikusye sooni.”
2b0c1d00ad	Mpingo wa ŵandu ŵaŵajimi pelepo ŵapilikene liloŵe lyo ni ŵane mwa ŵelewo ŵatite kwaliji ni kulindima ni ŵane ŵatite, “Katumetume jwa kwinani ŵaŵechete nawo!”
2b0c1e006f	Nambo Che Yesu ŵaasalile, “Liloŵe limwalipikene nganiliŵa kwa ligongo lyangu une, nambo kwa ligongo lyenu.
2b0c1f0072	Keleka kali katema ka kwalamula ŵandu ŵa chilambo chi, sambano Shetani jwakutawala pa chilambo chi chaŵinjikwe.
2b0c200042	Nambo une pachinyakulikwe pachilambo, wose chinautile kukwangu.”
2b0c210037	Kwa kuŵecheta yeleyo ŵalosilye chiwa chachi chichawe.
2b0c2200d3	Mpingo wa ŵandu ula wajanjile, “Uweji tupilikene Mmalajisyo getu kuti Kilisito chatame moŵa gose pangali mbesi. Mmwe nkuti uli, Mwana jwa Mundu aŵajilwe kunyakulwa? Ana aju Mwana jwa Mundu ju ali ŵaani?”
2b0c2300c6	Che Yesu ŵaajanjile, “Lilanguka lili pamo ni ŵanyamwe kwa moŵa kanandi. Njendeje katema lilanguka lyo lili lipali kuti chinansimane chipi, pakuŵa jwakwenda mu chipi ngakukumanyilila kwakwaula.
2b0c240097	Katema nli nkwete lilanguka lyo nkulupilile lilanguka lyo mmeje ŵandu ŵa lilanguka.” Paŵamasile kuŵecheta yeleyo Che Yesu ŵatyosile ni kulisisa.
2b0c25005b	Namuno Che Yesu ŵaitendekenye imanyisyo yo mmbujo mwao, nambo ŵanyawo nganiŵakulupilila.
2b0c2600b6	Nipele maloŵe gaŵaŵechete jwakulondola jwa Akunnungu che Isaya gamaliile paŵatite, “Ambuje, ana ŵaani ŵaukulupilile utenga wetu? Ni machili ga Ambuje gawoneche kwa ŵaani?”
2b0c270048	Nambo nganakombola kukulupilila, pakuŵa che Isaya ŵasasile sooni kuti,
2b0c2800a7	“Akunnungu ŵaatatesye meeso gao, kuti akalola ni meeso gao, sooni nalyungesye lunda lwao kuti akaimanyilila ni lunda lwao, akapitikwisye mitima jao kuti nalamye.”
2b0c29005d	Che Isaya ŵaŵechete yeleyo pakuŵa ŵauweni ukulu u Che Yesu ni kunkunguluchila ngani syao.
2b0c2a00bb	Natamuno yeleyo, achakulu ŵajinji ŵa Ŵayahudi ŵaakulupilile Che Yesu. Nambo kwa ligongo lya kwajogopa Mafalisayo, nganajitichisya kwakulilosya kuti akaaŵinga mu nyuumba jakupopelela.
2b0c2b0045	Pakuŵa yanonyele kulapikwa ni ŵandu kupunda kulapikwa ni Akunnungu.
2b0c2c0093	Nipele, Che Yesu ŵanyanyisye achitiji, “Mundu jwakungulupilila une, ngakungulupilila une pe, nambo akwakulupilila iyoyo ŵeŵala ŵandumile une.
2b0c2d0035	Jwakumona une akwawona iyoyo ŵeŵala ŵandumile une.
2b0c2e005b	Uneji iiche pachilambo meje lilanguka kuti ŵanawose ŵakungulupilila une akatama mu chipi.
2b0c2f009f	Mundu jwakugapilikana maloŵe gangu nambo ngakugakamulisya, uneji ngaŵa juchinanlamule. Nguniika kukwalamula ŵandu ŵa pachilambo nambo iiche kukwakulupusya.
2b0c30007e	Jwakungana une ni kugakana maloŵe gangu jwelejo akwete jwakwalamula. Liloŵe limechete lila chilyalamule pa lyuŵa lya mbesi.
2b0c310084	Nganiŵecheta kwa malamulo gangu nansyene, nambo Atati ŵangu ŵandumile ŵelewo ni ŵanajisye chakuŵecheta ni chakwasalila ŵandu.
2b0c3200a8	Ni uneji ngumanyilila kuti malamulo gakwe gakwikanawo umi wa moŵa gose pangali mbesi. Nipele uneji nguŵecheta agala pe gaŵanajisye Atati ŵangu kuti nagaŵechete.”
2b0d0100f6	Lyaliji likanaŵe lyuŵa lyekulungwa lya Pasaka. Che Yesu achimanyililaga kuti katema kao kakutyoka pachilambo chino ni kwaula kwa Atati ŵao kaiche. Moŵa gose ŵanonyele ŵandu ŵao ŵaali pachilambo, elo, ŵanonyele kwa unonyelo wangali mbesi!
