2800000007	Matthew
2c0d2400a4	For David, after having been useful to his own generation in accordance with God's purpose, did fall asleep, was gathered to his forefathers, and did undergo decay.
2c0d250032	But He whom God raised to life underwent no decay.
2c0d260061	"Understand therefore, brethren, that through this Jesus forgiveness of sins is announced to you;
2c0d270075	and in Him every believer is absolved from all offences, from which you could not be absolved under the Law of Moses.
2c0d28004a	Beware, then, lest what is spoken in the Prophets should come true of you:
2c0d2900b6	'Behold, you despisers, be astonished and perish, because I am carrying on a work in your time--a work which you will utterly refuse to believe, though it be fully declared to you.'"
2c0d2a0088	As Paul and Barnabas were leaving the synagogue, the people earnestly begged to have all this repeated to them on the following Sabbath.
2c0d2b00cb	And, when the congregation had broken up, many of the Jews and of the devout converts from heathenism continued with Paul and Barnabas, who talked to them and urged them to hold fast to the grace of God.
2c0d2c0065	On the next Sabbath almost the whole population of the city came together to hear the Lord's Message.
2c0d2d0062	Seeing the crowds, the Jews, filled with angry jealousy, opposed Paul's statements and abused him.
2c0d2e00e1	Then, throwing off all reserve, Paul and Barnabas said, "We were bound to proclaim God's Message to you first. But since you spurn it and judge yourselves to be unworthy of the Life of the Ages--well, we turn to the Gentiles.
2c0d2f00c0	For such is the Lord's command to us. "'I have placed Thee,' He says of Christ, 'as a light to the Gentiles, in order that Thou mayest be a Saviour as far as the remotest parts of the earth.'"
2c0d300083	The Gentiles listened with delight and extolled the Lord's Message; and all who were pre-destined to the Life of the Ages believed.
2c0d310038	So the Lord's Message spread through the whole district.
2c0d3200c8	But the Jews influenced the gentlewomen of rank who worshipped with them, and also the leading men in the city, and stirred up persecution against Paul and Barnabas and drove them out of the district.
2c0d33005a	But they shook off the dust from their feet as a protest against them and came to Iconium;
2c0d34005b	and as for the disciples, they were more and more filled with joy and with the Holy Spirit.
2c0e010091	At Iconium the Apostles went together to the Jewish synagogue and preached, with the result that a great number both of Jews and Greeks believed.
2c0e02006f	But the Jews who had refused obedience stirred up the Gentiles and embittered their minds against the brethren.
2c0e0300cc	Yet Paul and Barnabas remained there for a considerable time, speaking freely and relying on the Lord, while He bore witness to the Message of His grace by permitting signs and marvels to be done by them.
2c0e04006a	At length the people of the city split into parties, some siding with the Jews and some with the Apostles.
2c0e050083	And when a hostile movement was made by both Gentiles and Jews, with the sanction of their magistrates, to maltreat and stone them,
2c0e060086	the Apostles, having become aware of it, made their escape into the Lycaonian towns of Lystra and Derbe, and the neighbouring country.
2c0e07002f	And there they continued to tell the Good News.
2c0e080082	Now a man who had no power in his feet used to sit in the streets of Lystra. He had been lame from his birth and had never walked.
2c0e090088	After this man had listened to one of Paul's sermons, the Apostle, looking steadily at him and perceiving that he had faith to be cured,
2c0e0a0035	said in a loud voice, "Stand upright upon your feet!"
2c0e0b00d3	So he sprang up and began to walk about. Then the crowds, seeing what Paul had done, rent the air with their shouts in the Lycaonian language, saying, "The gods have assumed human form and have come down to us."
2c0e0c0050	They called Barnabas 'Zeus,' and Paul, as being the principal speaker, 'Hermes.'
2c0e0d00c2	And the priest of Zeus--the temple of Zeus being at the entrance to the city--brought bullocks and garlands to the gates, and in company with the crowd was intending to offer sacrifices to them.
2c0e0e00a8	But the Apostles, Barnabas and Paul, heard of it; and tearing their clothes they rushed out into the middle of the crowd, exclaiming, "Sirs, why are you doing all this?
2c0e0f00ec	We also are but men, with natures kindred to your own; and we bring you the Good News that you are to turn from these unreal things, to worship the ever-living God, the Creator of earth and sky and sea and of everything that is in them.
2c0e100041	In times gone by He allowed all the nations to go their own ways;
2c0e1100c5	and yet by His beneficence He has not left His existence unattested--His beneficence, I mean, in sending you rain from Heaven and fruitful seasons, satisfying your hearts with food and joyfulness."
2c0e120072	Even with words like these they had difficulty in preventing the thronging crowd from offering sacrifices to them.
2c0e1300a2	But now a party of Jews came from Antioch and Iconium, and, having won over the crowd, they stoned Paul and dragged him out of the town, believing him to be dead.
2c0e140087	When, however, the disciples had collected round him, he rose and went back into the town. The next day he went with Barnabas to Derbe;
2c0e15009b	and, after proclaiming the Good News to the people there and gaining a large number of converts, they retraced their steps to Lystra, Iconium, and Antioch.
2c0e1600c5	Everywhere they strengthened the disciples by encouraging them to hold fast to the faith, and warned them saying, "It is through many afflictions that we must make our way into the Kingdom of God."
2c0e170090	And in every Church, after prayer and fasting, they selected Elders by show of hands, and commended them to the Lord on whom their faith rested.
2c0e180036	Then passing through Pisidia they came into Pamphylia;
2c0e190042	and after telling the Message at Perga they came down to Attaleia.
2c0e1a0094	Thence they sailed to Antioch, where they had previously been commended to the grace of God in connexion with the work which they had now completed.
2c0e1b00b9	Upon their arrival they called the Church together and proceeded to report in detail all that God, working with them, had done, and how He had opened for the Gentiles the door of faith.
2c0e1c0044	And they remained a considerable time in Antioch with the disciples.
2c0f0100b1	But certain persons who had come down from Judaea tried to convince the brethren, saying, "Unless you are circumcised in accordance with the Mosaic custom, you cannot be saved."
2c0f0200f9	Between these new comers and Paul and Barnabas there was no little disagreement and controversy, until at last it was decided that Paul and Barnabas and some other brethren should go up to consult the Apostles and Elders in Jerusalem on this matter.
2c0f0300f8	So they set out, being accompanied for a short distance by some other members of the Church; and as they passed through Phoenicia and Samaria, they told the whole story of the conversion of the Gentiles and inspired all the brethren with great joy.
2c0f0400b0	Upon their arrival in Jerusalem they were cordially received by the Church, the Apostles, and the Elders; and they reported in detail all that God, working with them, had done.
2c0f0500d3	But certain men who had belonged to the sect of the Pharisees but were now believers, stood up in the assembly, and said, "Yes, Gentile believers ought to be circumcised and be ordered to keep the Law of Moses."
2c0f060038	Then the Apostles and Elders met to consider the matter;
2c0f0700f0	and after there had been a long discussion Peter rose to his feet. "It is within your own knowledge," he said, "that God originally made choice among you that from my lips the Gentiles were to hear the Message of the Good News, and believe.
2c0f08007c	And God, who knows all hearts, gave His testimony in their favour by bestowing the Holy Spirit on them just as He did on us;
2c0f09005f	and He made no difference between us and them, in that He cleansed their hearts by their faith.
2c0f0a009d	Now, therefore, why try an experiment upon God, by laying on the necks of these disciples a yoke which neither our forefathers nor we have been able to bear?
2c0f0b0070	On the contrary, we believe that it is by the grace of the Lord Jesus that we, as well as they, shall be saved."
2c0f0c00ca	Then the whole assembly remained silent while they listened to the statement made by Paul and Barnabas as to all the signs and marvels that God had done among the Gentiles through their instrumentality.
2c0f0d0045	When they had finished speaking, James said, "Brethren, listen to me.
2c0f0e007d	Symeon has related how God first looked graciously on the Gentiles to take from among them a People to be called by His name.
2c0f0f0045	And this is in harmony with the language of the Prophets, which says:
2c0f100078	"'"Afterwards I will return, and will rebuild David's fallen tent. Its ruins I will rebuild, and I will set it up again;
2c0f110071	In order that the rest of mankind may earnestly seek the Lord--even all the nations which are called by My name,"
2c0f12004b	Says the Lord, who has been making these things known from ages long past.'
2c0f130075	"My judgement, therefore, is against inflicting unexpected annoyance on those of the Gentiles who are turning to God.
2c0f1400a7	Yet let us send them written instructions to abstain from things polluted by connexion with idolatry, from fornication, from meat killed by strangling, and from blood.
2c0f15008f	For Moses from the earliest times has had his preachers in every town, being read, as he is, Sabbath after Sabbath, in the various synagogues."
2c0f160112	Thereupon it was decided by the Apostles and Elders, with the approval of the whole Church, to choose suitable persons from among themselves and send them to Antioch, with Paul and Barnabas. Judas, called Bar-sabbas, and Silas, leading men among the brethren, were selected,
2c0f17009f	and they took with them the following letter: "The Apostles and the elder brethren send greeting to the Gentile brethren throughout Antioch, Syria and Cilicia.
2c0f1800c8	As we have been informed that certain persons who have gone out from among us have disturbed you by their teaching and have unsettled your minds, without having received any such instructions from us;
2c0f19007a	we have unanimously decided to select certain men and send them to you in company with our dear friends Barnabas and Paul,
2c0f1a004b	who have endangered their very lives for the sake of our Lord Jesus Christ.
2c0f1b006a	We have therefore sent Judas and Silas, who are themselves bringing you the same message by word of mouth.
2c0f1c0079	For it has seemed good to the Holy Spirit and to us to lay upon you no burden heavier than these necessary requirements--
2c0f1d00ba	You must abstain from things sacrificed to idols, from blood, from things strangled, and from fornication. Keep yourselves clear of these things, and it will be well with you. Farewell."
2c0f1e0089	They, therefore, having been solemnly sent, came down to Antioch, where they called together the whole assembly and delivered the letter.
2c0f1f0048	The people read it, and were delighted with the comfort it brought them.
2c0f20007f	And Judas and Silas, being themselves also Prophets, gave them a long and encouraging talk, and strengthened them in the faith.
2c0f21007d	After spending some time there they received an affectionate farewell from the brethren to return to those who had sent them.
2c0f230082	But Paul and Barnabas remained in Antioch, teaching and, in company with many others, telling the Good News of the Lord's Message.
2c0f2400b3	After a while Paul said to Barnabas, "Suppose we now revisit the brethren in the various towns in which we have made known the Lord's Message--to see whether they are prospering!"
2c0f250050	Barnabas, however, was bent on taking with them John, whose other name was Mark,
2c0f26008d	while Paul deemed it undesirable to have as their companion one who had deserted them in Pamphylia and had not gone on with them to the work.
2c0f270097	So there arose a serious disagreement between them, which resulted in their parting from one another, Barnabas taking Mark and setting sail for Cyprus.
2c0f28007e	But Paul chose Silas as his travelling companion; and set out, after being commended by the brethren to the grace of the Lord;
2c0f290044	and he passed through Syria and Cilicia, strengthening the Churches.
2c10010091	He also came to Derbe and to Lystra. At Lystra he found a disciple, Timothy by name--the son of a Christian Jewess, though he had a Greek father.
2c10020041	Timothy was well spoken of by the brethren at Lystra and Iconium,
2c100300b1	and Paul desiring that he should accompany him on his journey, took him and circumcised him on account of the Jews in those parts, for they all knew that his father was a Greek.
2c100400a9	As they journeyed on from town to town, they handed to the brethren for their observance the decisions which had been arrived at by the Apostles and Elders in Jerusalem.
2c10050058	So the Churches went on gaining a stronger faith and growing in numbers from day to day.
2c1006009a	Then Paul and his companions passed through Phrygia and Galatia, having been forbidden by the Holy Spirit to proclaim the Message in the province of Asia.
2c1007007a	When they reached the frontier of Mysia, they were about to enter Bithynia, but the Spirit of Jesus would not permit this.
2c1008002c	So, passing along Mysia, they came to Troas.
2c1009008f	Here, one night, Paul saw a vision. There was a Macedonian who was standing, entreating him and saying, "Come over into Macedonia and help us."
2c100a00c6	So when he had seen the vision, we immediately looked out for an opportunity of passing on into Macedonia, confidently inferring that God had called us to proclaim the Good News to the people there.
2c100b0074	Accordingly we put out to sea from Troas, and ran a straight course to Samothrace. The next day we came to Neapolis,
2c100c0086	and thence to Philippi, which is a city in Macedonia, the first in its district, a Roman colony. And there we stayed some little time.
2c100d00c0	On the Sabbath we went beyond the city gate to the riverside, where we had reason to believe that there was a place for prayer; and sitting down we talked with the women who had come together.
2c100e00dc	Among our hearers was one named Lydia, a dealer in purple goods. She belonged to the city of Thyateira, and was a worshipper of the true God. The Lord opened her heart, so that she gave attention to what Paul was saying.
2c100f00ac	When she and her household had been baptized, she urged us, saying, "If in your judgement I am a believer in the Lord, come and stay at my house." And she made us go there.
2c101000af	One day, as we were on our way to the place of prayer, a slave girl met us who claimed to be inspired and was accustomed to bring her owners large profits by telling fortunes.
2c101100ae	She kept following close behind Paul and the rest of us, crying aloud, "These men are the bondservants of the Most High God, and are proclaiming to you the way of salvation."
2c101200c9	This she persisted in for a considerable time, until Paul, wearied out, turned round and said to the spirit, "I command you in the name of Jesus Christ to come out of her." And it came out immediately.
2c10130094	But when her owners saw that their hopes of gain were gone, they seized Paul and Silas and dragged them off to the magistrates in the public square.
2c10140072	Then they brought them before the praetors. "These men," they said, "are creating a great disturbance in our city.
2c10150065	They are Jews, and are teaching customs which we, as Romans, are not permitted to adopt or practise."
2c10160080	The crowd, too, joined in the outcry against them, till at length the praetors ordered them to be stripped and beaten with rods;
2c10170062	and, after severely flogging them, they threw them into jail and bade the jailer keep them safely.
2c1018006e	He, having received an order like that, lodged them in the inner prison, and secured their feet in the stocks.
2c1019006e	About midnight Paul and Silas were praying and singing hymns to God, and the prisoners were listening to them,
2c101a00b4	when suddenly there was such a violent shock of earthquake that the prison shook to its foundations. Instantly the doors all flew open, and the chains fell off from every prisoner.
2c101b00af	Starting up from sleep and seeing the doors of the jail wide open, the jailer drew his sword and was on the point of killing himself, supposing that the prisoners had escaped.
2c101c0050	But Paul shouted loudly to him, saying, "Do yourself no injury: we are all here.
2c101d0058	Then, calling for lights, he sprang in and fell trembling at the feet of Paul and Silas;
2c101e0059	and, bringing them out of the prison, he exclaimed, "O sirs, what must I do to be saved?"
2c101f005b	"Believe on the Lord Jesus," they replied, "and both you and your household will be saved."
2c10200050	And they told the Lord's Message to him as well as to all who were in his house.
2c1021007b	Then he took them, even at that time of night, washed their wounds, and he and all his household were immediately baptized;
2c10220099	and bringing the Apostles up into his house, he spread a meal for them, and was filled with gladness, with his whole household, his faith resting on God.
2c10230053	In the morning the praetors sent their lictors with the order, "Release those men."
2c1024009c	So the jailer brought Paul word, saying, "The praetors have sent orders for you to be released. Now therefore you can go, and proceed on your way in peace."
2c102500f2	But Paul said to them, "After cruelly beating us in public, without trial, Roman citizens though we are, they have thrown us into prison, and are they now going to send us away privately? No, indeed! Let them come in person and fetch us out."
2c10260080	This answer the lictors took back to the praetors, who were alarmed when they were told that Paul and Silas were Roman citizens.
2c10270063	Accordingly they came and apologized to them; and, bringing them out, asked them to leave the city.
2c10280093	Then Paul and Silas, having come out of the prison, went to Lydia's house; and, after seeing the brethren and encouraging them, they left Philippi.
2c11010072	Then, passing through Amphipolis and Apollonia, they went to Thessalonica. Here there was a synagogue of the Jews.
2c11020081	Paul--following his usual custom--betook himself to it, and for three successive Sabbaths reasoned with them from the Scriptures,
2c110300c0	which he clearly explained, pointing out that it had been necessary for the Christ to suffer and rise again from the dead, and insisting, "The Jesus whom I am announcing to you is the Christ."
2c11040096	Some of the people were won over, and attached themselves to Paul and Silas, including many God-fearing Greeks and not a few gentlewomen of high rank.
2c11050123	But the jealousy of the Jews was aroused, and, calling to their aid some ill-conditioned and idle fellows, they got together a riotous mob and filled the city with uproar. They then attacked the house of Jason and searched for Paul and Silas, to bring them out before the assembly of people.
2c110600e4	But, failing to find them, they dragged Jason and some of the other brethren before the magistrates of the city, loudly accusing them. "These men," they said, "who have raised a tumult throughout the Empire, have come here also.
2c11070095	Jason has received them into his house; and they all set Caesar's authority at defiance, declaring that there is another Emperor-- one called Jesus."
2c1108006f	Great was the excitement among the crowd, and among the magistrates of the city, when they heard these charges.
2c1109005b	They required Jason and the rest to find substantial bail, and after that they let them go.
2c110a0080	The brethren at once sent Paul and Silas away by night to Beroea, and they, on their arrival, went to the synagogue of the Jews.
2c110b00c7	The Jews at Beroea were of a nobler disposition than those in Thessalonica, for they very readily received the Message, and day after day searched the Scriptures to see whether it was as Paul stated.
2c110c0077	As the result many of them became believers, and so did not a few of the Greeks--gentlewomen of good position, and men.
2c110d00a3	As soon, however, as the Jews of Thessalonica learnt that God's Message had been proclaimed by Paul at Beroea, they came there also, and incited the mob to a riot.
2c110e0062	Then the brethren promptly sent Paul down to the sea-coast, but Silas and Timothy remained behind.
2c110f00bb	Those who were caring for Paul's safety went with him as far as Athens, and then left him, taking a message from him to Silas and Timothy, asking them to join him as speedily as possible.
2c1110007d	While Paul was waiting for them in Athens, his spirit was stirred within him when he noticed that the city was full of idols.
2c1111009c	So he had discussions in the synagogue with the Jews and the other worshippers, and in the market place, day after day, with those whom he happened to meet.
2c1112011a	A few of the Epicurean and Stoic philosophers also encountered him. Some of them asked, "What has this beggarly babbler to say?" "His business," said others, "seems to be to cry up some foreign gods." This was because he had been telling the Good News of Jesus and the Resurrection.
2c11130077	Then they took him and brought him up to the Areopagus, asking him, "May we be told what this new teaching of yours is?
2c1114006f	For the things you are saying sound strange to us. We should therefore like to be told exactly what they mean."
2c11150080	(For all the Athenians and their foreign visitors used to devote their whole leisure to telling or hearing about something new.)
2c1116009a	So Paul, taking his stand in the centre of the Areopagus, spoke as follows: "Men of Athens, I perceive that you are in every respect remarkably religious.
2c111700d7	For as I passed along and observed the things you worship, I found also an altar bearing the inscription, 'TO AN UNKNOWN GOD.' "The Being, therefore, whom you, without knowing Him, revere, Him I now proclaim to you.
2c1118007f	GOD who made the universe and everything in it--He, being Lord of Heaven and earth, does not dwell in sanctuaries built by men.
2c11190085	Nor is He ministered to by human hands, as though He needed anything--but He Himself gives to all men life and breath and all things.
2c111a00c6	He caused to spring from one forefather people of every race, for them to live on the whole surface of the earth, and marked out for them an appointed span of life and the boundaries of their homes;
2c111b0079	that they might seek God, if perhaps they could grope for Him and find Him. Yes, though He is not far from any one of us.
2c111c00b1	For it is in closest union with Him that we live and move and have our being; as in fact some of the poets in repute among yourselves have said, 'For we are also His offspring.'
2c111d00ae	Since then we are God's offspring, we ought not to imagine that His nature resembles gold or silver or marble, or anything sculptured by the art and inventive faculty of man.
2c111e0066	Those times of ignorance God viewed with indulgence. But now He commands all men everywhere to repent,
2c111f00f9	seeing that He has appointed a day on which, before long, He will judge the world in righteousness, through the instrumentality of a man whom He has pre-destined to this work, and has made the fact certain to every one by raising Him from the dead."
2c11200089	When they heard Paul speak of a resurrection of dead men, some began to scoff. But others said, "We will hear you again on that subject."
2c1121001c	So Paul went away from them.
2c1122009a	A few, however, attached themselves to him and believed, among them being Dionysius a member of the Council, a gentlewoman named Damaris, and some others.
2c1201002e	After this he left Athens and came to Corinth.
2c120200cf	Here he found a Jew, a native of Pontus, of the name of Aquila. He and his wife Priscilla had recently come from Italy because of Claudius's edict expelling all the Jews from Rome. So Paul paid them a visit;
2c12030063	and because he was of the same trade--that of tent-maker--he lodged with them and worked with them.
2c12040064	But, Sabbath after Sabbath, he preached in the synagogue and tried to win over both Jews and Greeks.
2c12050099	Now at the time when Silas and Timothy came down from Macedonia, Paul was preaching fervently and was solemnly telling the Jews that Jesus is the Christ.
2c120600d3	But upon their opposing him with abusive language, he shook his clothes by way of protest, and said to them, "Your ruin will be upon your own heads. I am not responsible: in future I will go among the Gentiles."
2c12070094	So he left the place and went to the house of a person called Titius Justus, a worshipper of the true God. His house was next door to the synagogue.
2c120800b9	And Crispus, the Warden of the synagogue, believed in the Lord, and so did all his household; and from time to time many of the Corinthians who heard Paul believed and received baptism.
2c1209006a	And, in a vision by night, the Lord said to Paul, "Dismiss your fears: go on speaking, and do not give up.
2c120a0064	I am with you, and no one shall attack you to injure you; for I have very many people in this city."
2c120b005e	So Paul remained in Corinth for a year and six months, teaching among them the Message of God.
2c120c007f	But when Gallio became Proconsul of Greece, the Jews with one accord made a dead set at Paul, and brought him before the court.
2c120d004d	"This man," they said, "is inducing people to offer unlawful worship to God."
2c120e00b3	But, when Paul was about to begin his defence, Gallio said to the Jews, "If it had been some wrongful act or piece of cunning knavery I might reasonably have listened to you Jews.
2c120f008b	But since these are questions about words and names and your Law, you yourselves must see to them. I refuse to be a judge in such matters."
2c12100020	So he ordered them out of court.
2c121100a9	Then the people all set upon Sosthenes, the Warden of the synagogue, and beat him severely in front of the court. Gallio did not concern himself in the least about this.
2c121200da	After remaining a considerable time longer in Corinth, Paul took leave of the brethren and set sail for Syria; and Priscilla and Aquila were with him. He had shaved his head at Cenchreae, because he was bound by a vow.
2c1213008f	They put in at Ephesus, and there Paul left his companions behind. As for himself, he went to the synagogue and had a discussion with the Jews.
2c12140038	When they asked him to remain longer he did not consent,
2c1215006a	but took leave of them with the promise, "I will return to you, God willing." So he set sail from Ephesus.
2c12160079	Landing at Caesarea, he went up to Jerusalem and inquired after the welfare of the Church, and then went down to Antioch.
2c12170095	After spending some time in Antioch, Paul set out on a tour, visiting the whole of Galatia and Phrygia in order, and strengthening all the disciples.
2c12180088	Meanwhile a Jew named Apollos came to Ephesus. He was a native of Alexandria, a man of great learning and well versed in the Scriptures.
2c121900c6	He had been instructed by word of mouth in the way of the Lord, and, being full of burning zeal, he used to speak and teach accurately the facts about Jesus, though he knew of no baptism but John's.
2c121a0095	He began to speak boldly in the synagogue, and Priscilla and Aquila, after hearing him, took him home and explained God's way to him more accurately.
2c121b00e9	Then, as he had made up his mind to cross over into Greece, the brethren wrote to the disciples in Corinth begging them to give him a kindly welcome. Upon his arrival he rendered valuable help to those who through grace had believed;
2c121c007c	for he powerfully and in public overcame the Jews in argument, proving to them from the Scriptures that Jesus is the Christ.
2c13010089	During the stay of Apollos in Corinth, Paul, after passing through the inland districts, came to Ephesus, where he found a few disciples.
2c13020091	"Did you receive the Holy Spirit when you first believed?" he asked them. "No," they replied, "we did not even hear that there is a Holy Spirit."
2c13030052	"Into what then were you baptized?" he asked. "Into John's baptism," they replied.
2c13040087	"John," he said, "administered a baptism of repentance, bidding the people believe on One who was to come after him; namely, on Jesus."
2c13050044	On hearing this, they were baptized into the name of the Lord Jesus;
2c13060079	and when Paul laid his hands upon them, the Holy Spirit came on them, and they began to speak in tongues and to prophesy.
2c13070026	They numbered in all about twelve men.
2c130800ba	Afterwards he went into the synagogue. There for three months he continued to preach fearlessly, explaining in words which carried conviction the truths which concern the Kingdom of God.
2c130900d5	But some grew obstinate in unbelief and spoke evil of the new faith before all the congregation. So Paul left them, and, taking with him those who were disciples, held discussions daily in Tyrannus's lecture-hall.
2c130a0082	This went on for two years, so that all the inhabitants of the province of Asia, Jews as well as Greeks, heard the Lord's Message.
2c130b004d	God also brought about extraordinary miracles through Paul's instrumentality.
2c130c009d	Towels or aprons, for instance, which Paul had handled used to be carried to the sick, and they recovered from their ailments, or the evil spirits left them.
2c130d00bc	But there were also some wandering Jewish exorcists who undertook to invoke the name of Jesus over those who had the evil spirits, saying, "I command you by that Jesus whom Paul preaches."
2c130e0057	There were seven sons of one Sceva, a Jew of high-priestly family, who were doing this.
2c130f0056	"Jesus I know," the evil spirit answered, "and Paul I have heard of, but who are you?"
2c131000c1	And the man in whom the evil spirit was sprang on two of them, over-mastered them both, and treated them with such violence, that they fled from the house stripped of their clothes and wounded.
2c131100a7	All the people of Ephesus, Jews as well as Greeks, came to know of this. There was widespread terror, and they began to hold the name of the Lord Jesus in high honour.
2c1312005c	Many also of those who believed came confessing without reserve what their conduct had been,
2c131300bb	and not a few of those who had practised magical arts brought their books together and burnt them in the presence of all. The total value was reckoned and found to be 50,000 silver coins.
2c13140038	Thus mightily did the Lord's Message spread and triumph!
2c131500ad	When matters had reached this point, Paul decided in his own mind to travel through Macedonia and Greece, and go to Jerusalem. "After that," he said, "I must also see Rome."
2c1316007a	But he sent two of his assistants, Timothy and Erastus, to Macedonia, while he himself remained for a while in Roman Asia.
2c13170049	Now just at that time there arose no small commotion about the new faith.
2c131800a1	There was a certain Demetrius, a silversmith, who made miniature silver sanctuaries of Diana, a business which brought great gain to the mechanics in his employ.
2c131900a9	He called his workmen together, and others who were engaged in similar trades, and said to them, "You men well know that our prosperity depends on this business of ours;
2c131a00ee	and you see and hear that, not in Ephesus only but throughout almost the whole province of Asia, this fellow Paul has led away a vast number of people by inducing them to believe that they are not gods at all that are made by men's hands.
2c131b0144	There is danger, therefore, not only that this our trade will become of no account, but also that the temple of the great goddess Diana will fall into utter disrepute, and that before long she will be actually deposed from her majestic rank--she who is now worshipped by the whole province of Asia; nay, by the whole world."
2c131c0072	After listening to this harangue, they became furiously angry and kept calling out, "Great is the Ephesian Diana!"
2c131d00cd	The riot and uproar spread through the whole city, till at last with one accord they rushed into the Theatre, dragging with them Gaius and Aristarchus, two Macedonians who were fellow travellers with Paul.
2c131e0066	Then Paul would have liked to go in and address the people, but the disciples would not let him do so.
2c131f0084	A few of the public officials, too, who were friendly to him, sent repeated messages entreating him not to venture into the Theatre.
2c132000b2	The people, meanwhile, kept shouting, some one thing and some another; for the assembly was all uproar and confusion, and the greater part had no idea why they had come together.
2c132100b7	Then some of the people crowded round Alexander, whom the Jews had pushed forward; and Alexander, motioning with his hand to get silence, was prepared to make a defence to the people.
2c132200ab	No sooner, however, did they see that he was a Jew, than there arose from them all one roar of shouting, lasting about two hours. "Great is the Ephesian Diana," they said.
2c132300ed	At length the Recorder quieted them down. "Men of Ephesus," he said, "who is there of all mankind that needs to be told that the city of Ephesus is the guardian of the temple of the great Diana and of the image which fell down from Zeus?
2c1324006b	These facts, then, being unquestioned, it becomes you to maintain your self-control and not act recklessly.
2c13250067	For you have brought these men here, who are neither robbers of temples nor blasphemers of our goddess.
2c132600c4	If, however, Demetrius and the mechanics who support his contention have a grievance against any one, there are Assize-days and there are Proconsuls: let the persons interested accuse one another.
2c13270057	But if you desire anything further, it will have to be settled in the regular assembly.
2c132800e3	For in connexion with to-day's proceedings there is danger of our being charged with attempted insurrection, there having been no real reason for this riot; nor shall we be able to justify the behaviour of this disorderly mob."
2c1329002b	With these words he dismissed the assembly.
2c1401009a	When the uproar had ceased, Paul sent for the disciples; and, after speaking words of encouragement to them, he took his leave, and started for Macedonia.
2c1402008b	Passing through those districts he encouraged the disciples in frequent addresses, and then came into Greece, and spent three months there.
2c14030090	The Jews having planned to waylay him whenever he might be on the point of taking ship for Syria, he decided to travel back by way of Macedonia.
2c140400d8	He was accompanied as far as the province of Asia by Sopater the Beroean, the son of Pyrrhus; by the Thessalonians, Aristarchus and Secundus; by Gaius of Derbe, and Timothy; and by the Asians, Tychicus and Trophimus.
2c14050040	These brethren had gone on and were waiting for us in the Troad.
2c14060095	But we ourselves sailed from Philippi after the days of Unleavened Bread, and five days later joined them in the Troad, where we remained for a week.
2c140700aa	On the first day of the week, when we had met to break bread, Paul, who was going away the next morning, was preaching to them, and prolonged his discourse till midnight.
2c14080048	Now there were a good many lamps in the room upstairs where we all were,
2c140900de	and a youth of the name of Eutychus was sitting at the window. This lad, gradually sinking into deep sleep while Paul preached at unusual length, overcome at last by sleep, fell from the second floor and was taken up dead.
2c140a0082	Paul, however, went down, threw himself upon him, and folding him in his arms said, "Do not be alarmed; his life is still in him."
2c140b009b	Then he went upstairs again, broke bread, and took some food; and after a long conversation which was continued till daybreak, at last he parted from them.
2c140c003e	They had taken the lad home alive, and were greatly comforted.
2c140d00b2	The rest of us had already gone on board a ship, and now we set sail for Assos, intending to take Paul on board there; for so he had arranged, he himself intending to go by land.
2c140e0050	Accordingly, when he met us at Assos, we took him on board and came to Mitylene.
2c140f0081	Sailing from there, we arrived the next day off Chios. On the next we touched at Samos; and on the day following reached Miletus.
2c141000c2	For Paul's plan was to sail past Ephesus, so as not to spend much time in the province of Asia; since he was very desirous of being in Jerusalem, if possible, on the day of the Harvest Festival.
2c1411004c	From Miletus he sent to Ephesus for the Elders of the Church to come to him.
2c141200ac	Upon their arrival he said to them, "You Elders well know, from the first day of my setting foot in the province of Asia, the kind of life I lived among you the whole time,
2c14130077	serving the Lord in all humility, and with tears, and amid trials which came upon me through the plotting of the Jews--
2c1414007d	and that I never shrank from declaring to you anything that was profitable, or from teaching you in public and in your homes,
2c14150068	and urging upon both Jews and Greeks the necessity of turning to God and of believing in Jesus our Lord.
2c1416006d	"And now, impelled by a sense of duty, I am on my way to Jerusalem, not knowing what will happen to me there,
2c14170071	except that the Holy Spirit, at town after town, testifies to me that imprisonment and suffering are awaiting me.
2c141800eb	But even the sacrifice of my life I count as nothing, if only I may perfect my earthly course, and be faithful to the duty which the Lord Jesus has entrusted to me of proclaiming, as of supreme importance, the Good News of God's grace.
2c14190086	"And now, I know that none of you among whom I have gone in and out proclaiming the coming of the Kingdom will any longer see my face.
2c141a005b	Therefore I protest to you to-day that I am not responsible for the ruin of any one of you.
2c141b003e	For I have not shrunk from declaring to you God's whole truth.
2c141c00c9	"Take heed to yourselves and to all the flock among which the Holy Spirit has placed you to take the oversight for Him and act as shepherds to the Church of God, which He has bought with His own blood.
2c141d005b	I know that, when I am gone, cruel wolves will come among you and will not spare the flock;
2c141e0082	and that from among your own selves men will rise up who will seek with their perverse talk to draw away the disciples after them.
2c141f0084	Therefore be on the alert; and remember that, night and day, for three years, I never ceased admonishing every one, even with tears.
2c14200089	"And now I commend you to God and to the word of His grace. He is able to build you up and to give you your inheritance among His people.
2c14210033	No one's silver or gold or clothing have I coveted.
2c1422006d	You yourselves know that these hands of mine have provided for my own necessities and for the people with me.
