2800000019	Κατα Ματθαιον
2d02020098	οιδαμεν δε οτι το κριμα του θεου εστιν κατα αληθειαν επι τουσ τα τοιαυτα πρασσοντασ
2d020300c6	λογιζη δε τουτο ω ανθρωπε ο κρινων τουσ τα τοιαυτα πρασσοντασ και ποιων αυτα οτι συ εκφευξη το κριμα του θεου
2d020400f8	η του πλουτου τησ χρηστοτητοσ αυτου και τησ ανοχησ και τησ μακροθυμιασ καταφρονεισ αγνοων οτι το χρηστον του θεου εισ μετανοιαν σε αγει
2d020500f7	κατα δε την σκληροτητα σου και αμετανοητον καρδιαν θησαυριζεισ σεαυτω οργην εν ημερα οργησ και αποκαλυψεωσ και δικαιοκρισιασ του θεου
2d02060044	οσ αποδωσει εκαστω κατα τα εργα αυτου
2d0207009f	τοισ μεν καθ υπομονην εργου αγαθου δοξαν και τιμην και αφθαρσιαν ζητουσιν ζωην αιωνιον
2d020800a3	τοισ δε εξ εριθειασ και απειθουσιν μεν τη αληθεια πειθομενοισ δε τη αδικια θυμοσ και οργη
2d020900c3	θλιψισ και στενοχωρια επι πασαν ψυχην ανθρωπου του κατεργαζομενου το κακον ιουδαιου τε πρωτον και ελληνοσ
2d020a009d	δοξα δε και τιμη και ειρηνη παντι τω εργαζομενω το αγαθον ιουδαιω τε πρωτον και ελληνι
2d020b0044	ου γαρ εστιν προσωποληψια παρα τω θεω
2d020c00aa	οσοι γαρ ανομωσ ημαρτον ανομωσ και απολουνται και οσοι εν νομω ημαρτον δια νομου κριθησονται
2d020d00a1	ου γαρ οι ακροαται του νομου δικαιοι παρα τω θεω αλλ οι ποιηται του νομου δικαιωθησονται
2d020e00b4	οταν γαρ εθνη τα μη νομον εχοντα φυσει τα του νομου ποιη ουτοι νομον μη εχοντεσ εαυτοισ εισιν νομοσ
2d020f0143	οιτινεσ ενδεικνυνται το εργον του νομου γραπτον εν ταισ καρδιαισ αυτων συμμαρτυρουσησ αυτων τησ συνειδησεωσ και μεταξυ αλληλων των λογισμων κατηγορουντων η και απολογουμενων
2d021000a4	εν ημερα οτε κρινει ο θεοσ τα κρυπτα των ανθρωπων κατα το ευαγγελιον μου δια ιησου χριστου
2d0211007b	ιδε συ ιουδαιοσ επονομαζη και επαναπαυη τω νομω και καυχασαι εν θεω
2d02120091	και γινωσκεισ το θελημα και δοκιμαζεισ τα διαφεροντα κατηχουμενοσ εκ του νομου
2d02130069	πεποιθασ τε σεαυτον οδηγον ειναι τυφλων φωσ των εν σκοτει
2d021400b0	παιδευτην αφρονων διδασκαλον νηπιων εχοντα την μορφωσιν τησ γνωσεωσ και τησ αληθειασ εν τω νομω
2d02150089	ο ουν διδασκων ετερον σεαυτον ου διδασκεισ ο κηρυσσων μη κλεπτειν κλεπτεισ
2d0216007d	ο λεγων μη μοιχευειν μοιχευεισ ο βδελυσσομενοσ τα ειδωλα ιεροσυλεισ
2d0217007b	οσ εν νομω καυχασαι δια τησ παραβασεωσ του νομου τον θεον ατιμαζεισ
2d02180088	το γαρ ονομα του θεου δι υμασ βλασφημειται εν τοισ εθνεσιν καθωσ γεγραπται
2d021900ba	περιτομη μεν γαρ ωφελει εαν νομον πρασσησ εαν δε παραβατησ νομου ησ η περιτομη σου ακροβυστια γεγονεν
2d021a00bf	εαν ουν η ακροβυστια τα δικαιωματα του νομου φυλασση ουχι η ακροβυστια αυτου εισ περιτομην λογισθησεται
2d021b00bc	και κρινει η εκ φυσεωσ ακροβυστια τον νομον τελουσα σε τον δια γραμματοσ και περιτομησ παραβατην νομου
2d021c0085	ου γαρ ο εν τω φανερω ιουδαιοσ εστιν ουδε η εν τω φανερω εν σαρκι περιτομη
2d021d00d4	αλλ ο εν τω κρυπτω ιουδαιοσ και περιτομη καρδιασ εν πνευματι ου γραμματι ου ο επαινοσ ουκ εξ ανθρωπων αλλ εκ του θεου
2d0301006f	τι ουν το περισσον του ιουδαιου η τισ η ωφελεια τησ περιτομησ
2d03020084	πολυ κατα παντα τροπον πρωτον μεν γαρ οτι επιστευθησαν τα λογια του θεου
2d03030089	τι γαρ ει ηπιστησαν τινεσ μη η απιστια αυτων την πιστιν του θεου καταργησει
2d03040105	μη γενοιτο γινεσθω δε ο θεοσ αληθησ πασ δε ανθρωποσ ψευστησ καθωσ γεγραπται οπωσ αν δικαιωθησ εν τοισ λογοισ σου και νικησησ εν τω κρινεσθαι σε
2d030500d2	ει δε η αδικια ημων θεου δικαιοσυνην συνιστησιν τι ερουμεν μη αδικοσ ο θεοσ ο επιφερων την οργην κατα ανθρωπον λεγω
2d03060050	μη γενοιτο επει πωσ κρινει ο θεοσ τον κοσμον
2d030700ca	ει γαρ η αληθεια του θεου εν τω εμω ψευσματι επερισσευσεν εισ την δοξαν αυτου τι ετι καγω ωσ αμαρτωλοσ κρινομαι
2d030800e6	και μη καθωσ βλασφημουμεθα και καθωσ φασιν τινεσ ημασ λεγειν οτι ποιησωμεν τα κακα ινα ελθη τα αγαθα ων το κριμα ενδικον εστιν
2d030900b0	τι ουν προεχομεθα ου παντωσ προητιασαμεθα γαρ ιουδαιουσ τε και ελληνασ παντασ υφ αμαρτιαν ειναι
2d030a0055	καθωσ γεγραπται οτι ουκ εστιν δικαιοσ ουδε εισ
2d030b0055	ουκ εστιν ο συνιων ουκ εστιν ο εκζητων τον θεον
2d030c0091	παντεσ εξεκλιναν αμα ηχρειωθησαν ουκ εστιν ποιων χρηστοτητα ουκ εστιν εωσ ενοσ
2d030d00ac	ταφοσ ανεωγμενοσ ο λαρυγξ αυτων ταισ γλωσσαισ αυτων εδολιουσαν ιοσ ασπιδων υπο τα χειλη αυτων
2d030e003e	ων το στομα αρασ και πικριασ γεμει
2d030f003b	οξεισ οι ποδεσ αυτων εκχεαι αιμα
2d03100052	συντριμμα και ταλαιπωρια εν ταισ οδοισ αυτων
2d03110034	και οδον ειρηνησ ουκ εγνωσαν
2d03120059	ουκ εστιν φοβοσ θεου απεναντι των οφθαλμων αυτων
2d031300cf	οιδαμεν δε οτι οσα ο νομοσ λεγει τοισ εν τω νομω λαλει ινα παν στομα φραγη και υποδικοσ γενηται πασ ο κοσμοσ τω θεω
2d031400ae	διοτι εξ εργων νομου ου δικαιωθησεται πασα σαρξ ενωπιον αυτου δια γαρ νομου επιγνωσισ αμαρτιασ
2d031500a9	νυνι δε χωρισ νομου δικαιοσυνη θεου πεφανερωται μαρτυρουμενη υπο του νομου και των προφητων
2d031600c9	δικαιοσυνη δε θεου δια πιστεωσ ιησου χριστου εισ παντασ και επι παντασ τουσ πιστευοντασ ου γαρ εστιν διαστολη
2d03170062	παντεσ γαρ ημαρτον και υστερουνται τησ δοξησ του θεου
2d0318008d	δικαιουμενοι δωρεαν τη αυτου χαριτι δια τησ απολυτρωσεωσ τησ εν χριστω ιησου
2d0319010a	ον προεθετο ο θεοσ ιλαστηριον δια τησ πιστεωσ εν τω αυτου αιματι εισ ενδειξιν τησ δικαιοσυνησ αυτου δια την παρεσιν των προγεγονοτων αμαρτηματων
2d031a00f6	εν τη ανοχη του θεου προσ ενδειξιν τησ δικαιοσυνησ αυτου εν τω νυν καιρω εισ το ειναι αυτον δικαιον και δικαιουντα τον εκ πιστεωσ ιησου
2d031b0098	που ουν η καυχησισ εξεκλεισθη δια ποιου νομου των εργων ουχι αλλα δια νομου πιστεωσ
2d031c0071	λογιζομεθα ουν πιστει δικαιουσθαι ανθρωπον χωρισ εργων νομου
2d031d0063	η ιουδαιων ο θεοσ μονον ουχι δε και εθνων ναι και εθνων
2d031e009b	επειπερ εισ ο θεοσ οσ δικαιωσει περιτομην εκ πιστεωσ και ακροβυστιαν δια τησ πιστεωσ
2d031f007c	νομον ουν καταργουμεν δια τησ πιστεωσ μη γενοιτο αλλα νομον ιστωμεν
2d0401006b	τι ουν ερουμεν αβρααμ τον πατερα ημων ευρηκεναι κατα σαρκα
2d04020078	ει γαρ αβρααμ εξ εργων εδικαιωθη εχει καυχημα αλλ ου προσ τον θεον
2d04030096	τι γαρ η γραφη λεγει επιστευσεν δε αβρααμ τω θεω και ελογισθη αυτω εισ δικαιοσυνην
2d0404007d	τω δε εργαζομενω ο μισθοσ ου λογιζεται κατα χαριν αλλα κατα οφειλημα
2d040500be	τω δε μη εργαζομενω πιστευοντι δε επι τον δικαιουντα τον ασεβη λογιζεται η πιστισ αυτου εισ δικαιοσυνην
2d040600ae	καθαπερ και δαυιδ λεγει τον μακαρισμον του ανθρωπου ω ο θεοσ λογιζεται δικαιοσυνην χωρισ εργων
2d04070077	μακαριοι ων αφεθησαν αι ανομιαι και ων επεκαλυφθησαν αι αμαρτιαι
2d04080057	μακαριοσ ανηρ ω ου μη λογισηται κυριοσ αμαρτιαν
2d040900e7	ο μακαρισμοσ ουν ουτοσ επι την περιτομην η και επι την ακροβυστιαν λεγομεν γαρ οτι ελογισθη τω αβρααμ η πιστισ εισ δικαιοσυνην
2d040a0098	πωσ ουν ελογισθη εν περιτομη οντι η εν ακροβυστια ουκ εν περιτομη αλλ εν ακροβυστια
2d040b0169	και σημειον ελαβεν περιτομησ σφραγιδα τησ δικαιοσυνησ τησ πιστεωσ τησ εν τη ακροβυστια εισ το ειναι αυτον πατερα παντων των πιστευοντων δι ακροβυστιασ εισ το λογισθηναι και αυτοισ την δικαιοσυνην
2d040c0105	και πατερα περιτομησ τοισ ουκ εκ περιτομησ μονον αλλα και τοισ στοιχουσιν τοισ ιχνεσιν τησ πιστεωσ τησ εν τη ακροβυστια του πατροσ ημων αβρααμ
2d040d00e3	ου γαρ δια νομου η επαγγελια τω αβρααμ η τω σπερματι αυτου το κληρονομον αυτον ειναι του κοσμου αλλα δια δικαιοσυνησ πιστεωσ
2d040e008a	ει γαρ οι εκ νομου κληρονομοι κεκενωται η πιστισ και κατηργηται η επαγγελια
2d040f007d	ο γαρ νομοσ οργην κατεργαζεται ου γαρ ουκ εστιν νομοσ ουδε παραβασισ
2d04100136	δια τουτο εκ πιστεωσ ινα κατα χαριν εισ το ειναι βεβαιαν την επαγγελιαν παντι τω σπερματι ου τω εκ του νομου μονον αλλα και τω εκ πιστεωσ αβρααμ οσ εστιν πατηρ παντων ημων
2d04110106	καθωσ γεγραπται οτι πατερα πολλων εθνων τεθεικα σε κατεναντι ου επιστευσεν θεου του ζωοποιουντοσ τουσ νεκρουσ και καλουντοσ τα μη οντα ωσ οντα
2d041200dc	οσ παρ ελπιδα επ ελπιδι επιστευσεν εισ το γενεσθαι αυτον πατερα πολλων εθνων κατα το ειρημενον ουτωσ εσται το σπερμα σου
2d041300f4	και μη ασθενησασ τη πιστει ου κατενοησεν το εαυτου σωμα ηδη νενεκρωμενον εκατονταετησ που υπαρχων και την νεκρωσιν τησ μητρασ σαρρασ
2d041400b1	εισ δε την επαγγελιαν του θεου ου διεκριθη τη απιστια αλλ ενεδυναμωθη τη πιστει δουσ δοξαν τω θεω
2d04150070	και πληροφορηθεισ οτι ο επηγγελται δυνατοσ εστιν και ποιησαι
2d04160045	διο και ελογισθη αυτω εισ δικαιοσυνην
2d04170054	ουκ εγραφη δε δι αυτον μονον οτι ελογισθη αυτω
2d041800c3	αλλα και δι ημασ οισ μελλει λογιζεσθαι τοισ πιστευουσιν επι τον εγειραντα ιησουν τον κυριον ημων εκ νεκρων
2d0419007f	οσ παρεδοθη δια τα παραπτωματα ημων και ηγερθη δια την δικαιωσιν ημων
2d050100a6	δικαιωθεντεσ ουν εκ πιστεωσ ειρηνην εχομεν προσ τον θεον δια του κυριου ημων ιησου χριστου
2d050200e0	δι ου και την προσαγωγην εσχηκαμεν τη πιστει εισ την χαριν ταυτην εν η εστηκαμεν και καυχωμεθα επ ελπιδι τησ δοξησ του θεου
2d050300a6	ου μονον δε αλλα και καυχωμεθα εν ταισ θλιψεσιν ειδοτεσ οτι η θλιψισ υπομονην κατεργαζεται
2d05040047	η δε υπομονη δοκιμην η δε δοκιμη ελπιδα
2d050500d4	η δε ελπισ ου καταισχυνει οτι η αγαπη του θεου εκκεχυται εν ταισ καρδιαισ ημων δια πνευματοσ αγιου του δοθεντοσ ημιν
2d0506007c	ετι γαρ χριστοσ οντων ημων ασθενων κατα καιρον υπερ ασεβων απεθανεν
2d050700a0	μολισ γαρ υπερ δικαιου τισ αποθανειται υπερ γαρ του αγαθου ταχα τισ και τολμα αποθανειν
2d050800bd	συνιστησιν δε την εαυτου αγαπην εισ ημασ ο θεοσ οτι ετι αμαρτωλων οντων ημων χριστοσ υπερ ημων απεθανεν
2d0509009e	πολλω ουν μαλλον δικαιωθεντεσ νυν εν τω αιματι αυτου σωθησομεθα δι αυτου απο τησ οργησ
2d050a00e4	ει γαρ εχθροι οντεσ κατηλλαγημεν τω θεω δια του θανατου του υιου αυτου πολλω μαλλον καταλλαγεντεσ σωθησομεθα εν τη ζωη αυτου
2d050b00c6	ου μονον δε αλλα και καυχωμενοι εν τω θεω δια του κυριου ημων ιησου χριστου δι ου νυν την καταλλαγην ελαβομεν
2d050c012f	δια τουτο ωσπερ δι ενοσ ανθρωπου η αμαρτια εισ τον κοσμον εισηλθεν και δια τησ αμαρτιασ ο θανατοσ και ουτωσ εισ παντασ ανθρωπουσ ο θανατοσ διηλθεν εφ ω παντεσ ημαρτον
2d050d0089	αχρι γαρ νομου αμαρτια ην εν κοσμω αμαρτια δε ουκ ελλογειται μη οντοσ νομου
2d050e0107	αλλ εβασιλευσεν ο θανατοσ απο αδαμ μεχρι μωυσεωσ και επι τουσ μη αμαρτησαντασ επι τω ομοιωματι τησ παραβασεωσ αδαμ οσ εστιν τυποσ του μελλοντοσ
2d050f0180	αλλ ουχ ωσ το παραπτωμα ουτωσ και το χαρισμα ει γαρ τω του ενοσ παραπτωματι οι πολλοι απεθανον πολλω μαλλον η χαρισ του θεου και η δωρεα εν χαριτι τη του ενοσ ανθρωπου ιησου χριστου εισ τουσ πολλουσ επερισσευσεν
2d051000ed	και ουχ ωσ δι ενοσ αμαρτησαντοσ το δωρημα το μεν γαρ κριμα εξ ενοσ εισ κατακριμα το δε χαρισμα εκ πολλων παραπτωματων εισ δικαιωμα
2d0511016e	ει γαρ τω του ενοσ παραπτωματι ο θανατοσ εβασιλευσεν δια του ενοσ πολλω μαλλον οι την περισσειαν τησ χαριτοσ και τησ δωρεασ τησ δικαιοσυνησ λαμβανοντεσ εν ζωη βασιλευσουσιν δια του ενοσ ιησου χριστου
2d051200fb	αρα ουν ωσ δι ενοσ παραπτωματοσ εισ παντασ ανθρωπουσ εισ κατακριμα ουτωσ και δι ενοσ δικαιωματοσ εισ παντασ ανθρωπουσ εισ δικαιωσιν ζωησ
2d0513010e	ωσπερ γαρ δια τησ παρακοησ του ενοσ ανθρωπου αμαρτωλοι κατεσταθησαν οι πολλοι ουτωσ και δια τησ υπακοησ του ενοσ δικαιοι κατασταθησονται οι πολλοι
2d051400b6	νομοσ δε παρεισηλθεν ινα πλεοναση το παραπτωμα ου δε επλεονασεν η αμαρτια υπερεπερισσευσεν η χαρισ
2d051500ff	ινα ωσπερ εβασιλευσεν η αμαρτια εν τω θανατω ουτωσ και η χαρισ βασιλευση δια δικαιοσυνησ εισ ζωην αιωνιον δια ιησου χριστου του κυριου ημων
2d06010069	τι ουν ερουμεν επιμενομεν τη αμαρτια ινα η χαρισ πλεοναση
2d06020076	μη γενοιτο οιτινεσ απεθανομεν τη αμαρτια πωσ ετι ζησομεν εν αυτη
2d060300a0	η αγνοειτε οτι οσοι εβαπτισθημεν εισ χριστον ιησουν εισ τον θανατον αυτου εβαπτισθημεν
2d0604012e	συνεταφημεν ουν αυτω δια του βαπτισματοσ εισ τον θανατον ινα ωσπερ ηγερθη χριστοσ εκ νεκρων δια τησ δοξησ του πατροσ ουτωσ και ημεισ εν καινοτητι ζωησ περιπατησωμεν
2d060500a3	ει γαρ συμφυτοι γεγοναμεν τω ομοιωματι του θανατου αυτου αλλα και τησ αναστασεωσ εσομεθα
2d060600f1	τουτο γινωσκοντεσ οτι ο παλαιοσ ημων ανθρωποσ συνεσταυρωθη ινα καταργηθη το σωμα τησ αμαρτιασ του μηκετι δουλευειν ημασ τη αμαρτια
2d06070050	ο γαρ αποθανων δεδικαιωται απο τησ αμαρτιασ
2d06080071	ει δε απεθανομεν συν χριστω πιστευομεν οτι και συζησομεν αυτω
2d060900a1	ειδοτεσ οτι χριστοσ εγερθεισ εκ νεκρων ουκετι αποθνησκει θανατοσ αυτου ουκετι κυριευει
2d060a006a	ο γαρ απεθανεν τη αμαρτια απεθανεν εφαπαξ ο δε ζη ζη τω θεω
2d060b00c7	ουτωσ και υμεισ λογιζεσθε εαυτουσ νεκρουσ μεν ειναι τη αμαρτια ζωντασ δε τω θεω εν χριστω ιησου τω κυριω ημων
2d060c00b3	μη ουν βασιλευετω η αμαρτια εν τω θνητω υμων σωματι εισ το υπακουειν αυτη εν ταισ επιθυμιαισ αυτου
2d060d010b	μηδε παριστανετε τα μελη υμων οπλα αδικιασ τη αμαρτια αλλα παραστησατε εαυτουσ τω θεω ωσ εκ νεκρων ζωντασ και τα μελη υμων οπλα δικαιοσυνησ τω θεω
2d060e0076	αμαρτια γαρ υμων ου κυριευσει ου γαρ εστε υπο νομον αλλ υπο χαριν
2d060f007a	τι ουν αμαρτησομεν οτι ουκ εσμεν υπο νομον αλλ υπο χαριν μη γενοιτο
2d061000f4	ουκ οιδατε οτι ω παριστανετε εαυτουσ δουλουσ εισ υπακοην δουλοι εστε ω υπακουετε ητοι αμαρτιασ εισ θανατον η υπακοησ εισ δικαιοσυνην
2d061100b7	χαρισ δε τω θεω οτι ητε δουλοι τησ αμαρτιασ υπηκουσατε δε εκ καρδιασ εισ ον παρεδοθητε τυπον διδαχησ
2d0612006f	ελευθερωθεντεσ δε απο τησ αμαρτιασ εδουλωθητε τη δικαιοσυνη
2d06130171	ανθρωπινον λεγω δια την ασθενειαν τησ σαρκοσ υμων ωσπερ γαρ παρεστησατε τα μελη υμων δουλα τη ακαθαρσια και τη ανομια εισ την ανομιαν ουτωσ νυν παραστησατε τα μελη υμων δουλα τη δικαιοσυνη εισ αγιασμον
2d0614006d	οτε γαρ δουλοι ητε τησ αμαρτιασ ελευθεροι ητε τη δικαιοσυνη
2d06150093	τινα ουν καρπον ειχετε τοτε εφ οισ νυν επαισχυνεσθε το γαρ τελοσ εκεινων θανατοσ
2d061600de	νυνι δε ελευθερωθεντεσ απο τησ αμαρτιασ δουλωθεντεσ δε τω θεω εχετε τον καρπον υμων εισ αγιασμον το δε τελοσ ζωην αιωνιον
2d061700b4	τα γαρ οψωνια τησ αμαρτιασ θανατοσ το δε χαρισμα του θεου ζωη αιωνιοσ εν χριστω ιησου τω κυριω ημων
2d070100b2	η αγνοειτε αδελφοι γινωσκουσιν γαρ νομον λαλω οτι ο νομοσ κυριευει του ανθρωπου εφ οσον χρονον ζη
2d070200bf	η γαρ υπανδροσ γυνη τω ζωντι ανδρι δεδεται νομω εαν δε αποθανη ο ανηρ κατηργηται απο του νομου του ανδροσ
2d0703013a	αρα ουν ζωντοσ του ανδροσ μοιχαλισ χρηματισει εαν γενηται ανδρι ετερω εαν δε αποθανη ο ανηρ ελευθερα εστιν απο του νομου του μη ειναι αυτην μοιχαλιδα γενομενην ανδρι ετερω
2d07040113	ωστε αδελφοι μου και υμεισ εθανατωθητε τω νομω δια του σωματοσ του χριστου εισ το γενεσθαι υμασ ετερω τω εκ νεκρων εγερθεντι ινα καρποφορησωμεν τω θεω
2d070500e7	οτε γαρ ημεν εν τη σαρκι τα παθηματα των αμαρτιων τα δια του νομου ενηργειτο εν τοισ μελεσιν ημων εισ το καρποφορησαι τω θανατω
2d070600f9	νυνι δε κατηργηθημεν απο του νομου αποθανοντεσ εν ω κατειχομεθα ωστε δουλευειν ημασ εν καινοτητι πνευματοσ και ου παλαιοτητι γραμματοσ
2d07070115	τι ουν ερουμεν ο νομοσ αμαρτια μη γενοιτο αλλα την αμαρτιαν ουκ εγνων ει μη δια νομου την τε γαρ επιθυμιαν ουκ ηδειν ει μη ο νομοσ ελεγεν ουκ επιθυμησεισ
2d070800cd	αφορμην δε λαβουσα η αμαρτια δια τησ εντολησ κατειργασατο εν εμοι πασαν επιθυμιαν χωρισ γαρ νομου αμαρτια νεκρα
2d0709009f	εγω δε εζων χωρισ νομου ποτε ελθουσησ δε τησ εντολησ η αμαρτια ανεζησεν εγω δε απεθανον
2d070a005c	και ευρεθη μοι η εντολη η εισ ζωην αυτη εισ θανατον
2d070b0099	η γαρ αμαρτια αφορμην λαβουσα δια τησ εντολησ εξηπατησεν με και δι αυτησ απεκτεινεν
2d070c006e	ωστε ο μεν νομοσ αγιοσ και η εντολη αγια και δικαια και αγαθη
2d070d014b	το ουν αγαθον εμοι γεγονεν θανατοσ μη γενοιτο αλλα η αμαρτια ινα φανη αμαρτια δια του αγαθου μοι κατεργαζομενη θανατον ινα γενηται καθ υπερβολην αμαρτωλοσ η αμαρτια δια τησ εντολησ
2d070e00a6	οιδαμεν γαρ οτι ο νομοσ πνευματικοσ εστιν εγω δε σαρκικοσ ειμι πεπραμενοσ υπο την αμαρτιαν
2d070f008d	ο γαρ κατεργαζομαι ου γινωσκω ου γαρ ο θελω τουτο πρασσω αλλ ο μισω τουτο ποιω
2d0710005d	ει δε ο ου θελω τουτο ποιω συμφημι τω νομω οτι καλοσ
2d07110079	νυνι δε ουκετι εγω κατεργαζομαι αυτο αλλ η οικουσα εν εμοι αμαρτια
2d071200f3	οιδα γαρ οτι ουκ οικει εν εμοι τουτ εστιν εν τη σαρκι μου αγαθον το γαρ θελειν παρακειται μοι το δε κατεργαζεσθαι το καλον ουχ ευρισκω
2d07130068	ου γαρ ο θελω ποιω αγαθον αλλ ο ου θελω κακον τουτο πρασσω
2d071400a1	ει δε ο ου θελω εγω τουτο ποιω ουκετι εγω κατεργαζομαι αυτο αλλ η οικουσα εν εμοι αμαρτια
2d07150096	ευρισκω αρα τον νομον τω θελοντι εμοι ποιειν το καλον οτι εμοι το κακον παρακειται
2d0716005f	συνηδομαι γαρ τω νομω του θεου κατα τον εσω ανθρωπον
2d07170114	βλεπω δε ετερον νομον εν τοισ μελεσιν μου αντιστρατευομενον τω νομω του νοοσ μου και αιχμαλωτιζοντα με τω νομω τησ αμαρτιασ τω οντι εν τοισ μελεσιν μου
2d07180085	ταλαιπωροσ εγω ανθρωποσ τισ με ρυσεται εκ του σωματοσ του θανατου τουτου
2d071900df	ευχαριστω τω θεω δια ιησου χριστου του κυριου ημων αρα ουν αυτοσ εγω τω μεν νοι δουλευω νομω θεου τη δε σαρκι νομω αμαρτιασ
2d080100a2	ουδεν αρα νυν κατακριμα τοισ εν χριστω ιησου μη κατα σαρκα περιπατουσιν αλλα κατα πνευμα
2d080200c5	ο γαρ νομοσ του πνευματοσ τησ ζωησ εν χριστω ιησου ηλευθερωσεν με απο του νομου τησ αμαρτιασ και του θανατου
2d0803012f	το γαρ αδυνατον του νομου εν ω ησθενει δια τησ σαρκοσ ο θεοσ τον εαυτου υιον πεμψασ εν ομοιωματι σαρκοσ αμαρτιασ και περι αμαρτιασ κατεκρινεν την αμαρτιαν εν τη σαρκι
2d080400a5	ινα το δικαιωμα του νομου πληρωθη εν ημιν τοισ μη κατα σαρκα περιπατουσιν αλλα κατα πνευμα
2d08050095	οι γαρ κατα σαρκα οντεσ τα τησ σαρκοσ φρονουσιν οι δε κατα πνευμα τα του πνευματοσ
2d0806008b	το γαρ φρονημα τησ σαρκοσ θανατοσ το δε φρονημα του πνευματοσ ζωη και ειρηνη
2d080700af	διοτι το φρονημα τησ σαρκοσ εχθρα εισ θεον τω γαρ νομω του θεου ουχ υποτασσεται ουδε γαρ δυναται
2d0808004e	οι δε εν σαρκι οντεσ θεω αρεσαι ου δυνανται
2d080900eb	υμεισ δε ουκ εστε εν σαρκι αλλ εν πνευματι ειπερ πνευμα θεου οικει εν υμιν ει δε τισ πνευμα χριστου ουκ εχει ουτοσ ουκ εστιν αυτου
2d080a009c	ει δε χριστοσ εν υμιν το μεν σωμα νεκρον δια αμαρτιαν το δε πνευμα ζωη δια δικαιοσυνην
2d080b012e	ει δε το πνευμα του εγειραντοσ ιησουν εκ νεκρων οικει εν υμιν ο εγειρασ τον χριστον εκ νεκρων ζωοποιησει και τα θνητα σωματα υμων δια το ενοικουν αυτου πνευμα εν υμιν
2d080c0071	αρα ουν αδελφοι οφειλεται εσμεν ου τη σαρκι του κατα σαρκα ζην
2d080d00b7	ει γαρ κατα σαρκα ζητε μελλετε αποθνησκειν ει δε πνευματι τασ πραξεισ του σωματοσ θανατουτε ζησεσθε
2d080e0060	οσοι γαρ πνευματι θεου αγονται ουτοι εισιν υιοι θεου
2d080f00bb	ου γαρ ελαβετε πνευμα δουλειασ παλιν εισ φοβον αλλ ελαβετε πνευμα υιοθεσιασ εν ω κραζομεν αββα ο πατηρ
2d08100076	αυτο το πνευμα συμμαρτυρει τω πνευματι ημων οτι εσμεν τεκνα θεου
2d081100cf	ει δε τεκνα και κληρονομοι κληρονομοι μεν θεου συγκληρονομοι δε χριστου ειπερ συμπασχομεν ινα και συνδοξασθωμεν
2d081200ba	λογιζομαι γαρ οτι ουκ αξια τα παθηματα του νυν καιρου προσ την μελλουσαν δοξαν αποκαλυφθηναι εισ ημασ
2d0813008b	η γαρ αποκαραδοκια τησ κτισεωσ την αποκαλυψιν των υιων του θεου απεκδεχεται
2d08140091	τη γαρ ματαιοτητι η κτισισ υπεταγη ουχ εκουσα αλλα δια τον υποταξαντα επ ελπιδι
2d081500d1	οτι και αυτη η κτισισ ελευθερωθησεται απο τησ δουλειασ τησ φθορασ εισ την ελευθεριαν τησ δοξησ των τεκνων του θεου
2d0816007b	οιδαμεν γαρ οτι πασα η κτισισ συστεναζει και συνωδινει αχρι του νυν
2d0817011f	ου μονον δε αλλα και αυτοι την απαρχην του πνευματοσ εχοντεσ και ημεισ αυτοι εν εαυτοισ στεναζομεν υιοθεσιαν απεκδεχομενοι την απολυτρωσιν του σωματοσ ημων
2d081800a2	τη γαρ ελπιδι εσωθημεν ελπισ δε βλεπομενη ουκ εστιν ελπισ ο γαρ βλεπει τισ τι και ελπιζει
2d08190064	ει δε ο ου βλεπομεν ελπιζομεν δι υπομονησ απεκδεχομεθα
2d081a013f	ωσαυτωσ δε και το πνευμα συναντιλαμβανεται ταισ ασθενειαισ ημων το γαρ τι προσευξομεθα καθο δει ουκ οιδαμεν αλλ αυτο το πνευμα υπερεντυγχανει υπερ ημων στεναγμοισ αλαλητοισ
2d081b00ac	ο δε ερευνων τασ καρδιασ οιδεν τι το φρονημα του πνευματοσ οτι κατα θεον εντυγχανει υπερ αγιων
2d081c00b1	οιδαμεν δε οτι τοισ αγαπωσιν τον θεον παντα συνεργει εισ αγαθον τοισ κατα προθεσιν κλητοισ ουσιν
2d081d00d8	οτι ουσ προεγνω και προωρισεν συμμορφουσ τησ εικονοσ του υιου αυτου εισ το ειναι αυτον πρωτοτοκον εν πολλοισ αδελφοισ
2d081e00d7	ουσ δε προωρισεν τουτουσ και εκαλεσεν και ουσ εκαλεσεν τουτουσ και εδικαιωσεν ουσ δε εδικαιωσεν τουτουσ και εδοξασεν
2d081f0068	τι ουν ερουμεν προσ ταυτα ει ο θεοσ υπερ ημων τισ καθ ημων
2d082000d3	οσ γε του ιδιου υιου ουκ εφεισατο αλλ υπερ ημων παντων παρεδωκεν αυτον πωσ ουχι και συν αυτω τα παντα ημιν χαρισεται
2d08210057	τισ εγκαλεσει κατα εκλεκτων θεου θεοσ ο δικαιων
2d082200d5	τισ ο κατακρινων χριστοσ ο αποθανων μαλλον δε και εγερθεισ οσ και εστιν εν δεξια του θεου οσ και εντυγχανει υπερ ημων
