2800000019	Κατα Ματθαιον
2c0d17009f	Τούτου ὁ Θεὸς ἀπὸ τοῦ σπέρματος κατ᾿ ἐπαγγελίαν ἤγειρε τῷ Ἰσραὴλ σωτῆρα Ἰησοῦν,
2c0d1800b5	προκηρύξαντος Ἰωάννου πρὸ προσώπου τῆς εἰσόδου αὐτοῦ βάπτισμα μετανοίας παντὶ τῷ λαῷ Ἰσραήλ.
2c0d190133	Ὡς δὲ ἐπλήρου ὁ Ἰωάννης τὸν δρόμον, ἔλεγε, Τίνα με ὑπονοεῖτε εἶναι; Οὐκ εἰμὶ ἐγώ. Ἀλλ᾿ ἰδού, ἔρχεται μετ᾿ ἐμέ, οὗ οὐκ εἰμὶ ἄξιος τὸ ὑπόδημα τῶν ποδῶν λῦσαι.
2c0d1a00de	Ἄνδρες ἀδελφοί, υἱοὶ γένους Ἀβραάμ, καὶ οἱ ἐν ὑμῖν φοβούμενοι τὸν Θεόν, ὑμῖν ὁ λόγος τῆς σωτηρίας ταύτης ἀπεστάλη.
2c0d1b0143	Οἱ γὰρ κατοικοῦντες ἐν Ἱερουσαλὴμ καὶ οἱ ἄρχοντες αὐτῶν, τοῦτον ἀγνοήσαντες, καὶ τὰς φωνὰς τῶν προφητῶν τὰς κατὰ πᾶν σάββατον ἀναγινωσκομένας, κρίναντες ἐπλήρωσαν.
2c0d1c008f	Καὶ μηδεμίαν αἰτίαν θανάτου εὑρόντες, ᾐτήσαντο Πιλάτον ἀναιρεθῆναι αὐτόν.
2c0d1d00b9	Ὡς δὲ ἐτέλεσαν ἅπαντα τὰ περὶ αὐτοῦ γεγραμμένα, καθελόντες ἀπὸ τοῦ ξύλου, ἔθηκαν εἰς μνημεῖον.
2c0d1e0046	Ὁ δὲ Θεὸς ἤγειρεν αὐτὸν ἐκ νεκρῶν·
2c0d1f00f9	ὃς ὤφθη ἐπὶ ἡμέρας πλείους τοῖς συναναβᾶσιν αὐτῷ ἀπὸ τῆς Γαλιλαίας εἰς Ἱερουσαλήμ, οἵτινές εἰσι μάρτυρες αὐτοῦ πρὸς τὸν λαόν.
2c0d200124	Καὶ ἡμεῖς ὑμᾶς εὐαγγελιζόμεθα τὴν πρὸς τοὺς πατέρας ἐπαγγελίαν γενομένην, ὅτι ταύτην ὁ Θεὸς ἐκπεπλήρωκε τοῖς τέκνοις αὐτῶν ἡμῖν, ἀναστήσας Ἰησοῦν·
2c0d21009d	ὡς καὶ ἐν τῷ ψαλμῷ τῷ δευτέρῳ γέγραπται, Υἱός μου εἶ σύ, ἐγὼ σήμερον γεγέννηκά σε.
2c0d2200fb	Ὅτι δὲ ἀνέστησεν αὐτὸν ἐκ νεκρῶν, μηκέτι μέλλοντα ὑποστρέφειν εἰς διαφθοράν, οὕτως εἴρηκεν ὅτι Δώσω ὑμῖν τὰ ὅσια Δαβὶδ τὰ πιστά.
2c0d23007e	Διὸ καὶ ἐν ἑτέρῳ λέγει, Οὐ δώσεις τὸν ὅσιόν σου ἰδεῖν διαφθοράν·
2c0d2400f2	Δαβὶδ μὲν γὰρ ἰδίᾳ γενεᾷ ὑπηρετήσας τῇ τοῦ Θεοῦ βουλῇ ἐκοιμήθη, καὶ προσετέθη πρὸς τοὺς πατέρας αὐτοῦ, καὶ εἶδε διαφθοράν·
2c0d250050	ὃν δὲ ὁ Θεὸς ἤγειρεν, οὐκ εἶδε διαφθοράν.
2c0d2600b2	Γνωστὸν οὖν ἔστω ὑμῖν, ἄνδρες ἀδελφοί, ὅτι διὰ τούτου ὑμῖν ἄφεσις ἁμαρτιῶν καταγγέλλεται·
2c0d2700c1	καὶ ἀπὸ πάντων ὧν οὐκ ἠδυνήθητε ἐν τῷ νόμῳ Μωσέως δικαιωθῆναι, ἐν τούτῳ πᾶς ὁ πιστεύων δικαιοῦται.
2c0d28007d	Βλέπετε οὖν μὴ ἐπέλθῃ ἐφ᾿ ὑμᾶς τὸ εἰρημένον ἐν τοῖς προφήταις,
2c0d290129	Ἴδετε, οἱ καταφρονηταί, καὶ θαυμάσατε, καὶ ἀφανίσθητε· ὅτι ἔργον ἐγὼ ἐργάζομαι ἐν ταῖς ἡμέραις ὑμῶν, ἔργον ᾧ οὐ μὴ πιστεύσητε, ἐάν τις ἐκδιηγῆται ὑμῖν.
2c0d2a00ea	Ἐξιόντων δὲ ἐκ τῆς συναγωγῆς τῶν Ἰουδαίων, παρεκάλουν τὰ ἔθνη εἰς τὸ μεταξὺ σάββατον λαληθῆναι αὐτοῖς τὰ ῥήματα ταῦτα.
2c0d2b0172	Λυθείσης δὲ τῆς συναγωγῆς, ἠκολούθησαν πολλοὶ τῶν Ἰουδαίων καὶ τῶν σεβομένων προσηλύτων τῷ Παύλῳ καὶ τῷ Βαρνάβᾳ· οἵτινες προσλαλοῦντες αὐτοῖς, ἔπειθον αὐτοὺς ἐπιμένειν τῇ χάριτι τοῦ Θεοῦ.
2c0d2c009b	Τῷ δὲ ἐρχομένῳ σαββάτῳ σχεδὸν πᾶσα ἡ πόλις συνήχθη ἀκοῦσαι τὸν λόγον τοῦ Θεοῦ.
2c0d2d0101	Ἰδόντες δὲ οἱ Ἰουδαῖοι τοὺς ὄχλους ἐπλήσθησαν ζήλου, καὶ ἀντέλεγον τοῖς ὑπὸ τοῦ Παύλου λεγομένοις, ἀντιλέγοντες καὶ βλασφημοῦντες.
2c0d2e019f	Παρρησιασάμενοι δὲ ὁ Παῦλος καὶ ὁ Βαρνάβας εἶπον, Ὑμῖν ἦν ἀναγκαῖον πρῶτον λαληθῆναι τὸν λόγον τοῦ Θεοῦ. Ἐπειδὴ δὲ ἀπωθεῖσθε αὐτόν, καὶ οὐκ ἀξίους κρίνετε ἑαυτοὺς τῆς αἰωνίου ζωῆς, ἰδοὺ στρεφόμεθα εἰς τὰ ἔθνη.
2c0d2f00d1	Οὕτω γὰρ ἐντέταλται ἡμῖν ὁ Κύριος, Τέθεικά σε εἰς φῶς ἐθνῶν, τοῦ εἶναί σε εἰς σωτηρίαν ἕως ἐσχάτου τῆς γῆς.
2c0d3000e5	Ἀκούοντα δὲ τὰ ἔθνη ἔχαιρον, καὶ ἐδόξαζον τὸν λόγον τοῦ Κυρίου, καὶ ἐπίστευσαν ὅσοι ἦσαν τεταγμένοι εἰς ζωὴν αἰώνιον.
2c0d310062	Διεφέρετο δὲ ὁ λόγος τοῦ Κυρίου δι᾿ ὅλης τῆς χώρας.
2c0d32017e	Οἱ δὲ Ἰουδαῖοι παρώτρυναν τὰς σεβομένας γυναῖκας καὶ τὰς εὐσχήμονας καὶ τοὺς πρώτους τῆς πόλεως, καὶ ἐπήγειραν διωγμὸν ἐπὶ τὸν Παῦλον καὶ τὸν Βαρνάβαν, καὶ ἐξέβαλον αὐτοὺς ἀπὸ τῶν ὁρίων αὐτῶν.
2c0d3300a1	Οἱ δὲ ἐκτιναξάμενοι τὸν κονιορτὸν τῶν ποδῶν αὐτῶν ἐπ᾿ αὐτούς, ἦλθον εἰς Ἰκόνιον.
2c0d340066	Οἱ δὲ μαθηταὶ ἐπληροῦντο χαρᾶς καὶ πνεύματος ἁγίου.
2c0e010133	Ἐγένετο δὲ ἐν Ἰκονίῳ, κατὰ τὸ αὐτὸ εἰσελθεῖν αὐτοὺς εἰς τὴν συναγωγὴν τῶν Ἰουδαίων, καὶ λαλῆσαι οὕτως ὥστε πιστεῦσαι Ἰουδαίων τε καὶ Ἑλλήνων πολὺ πλῆθος.
2c0e0200b2	Οἱ δὲ ἀπειθοῦντες Ἰουδαῖοι ἐπήγειραν καὶ ἐκάκωσαν τὰς ψυχὰς τῶν ἐθνῶν κατὰ τῶν ἀδελφῶν.
2c0e030142	Ἱκανὸν μὲν οὖν χρόνον διέτριψαν παρρησιαζόμενοι ἐπὶ τῷ Κυρίῳ τῷ μαρτυροῦντι τῷ λόγῳ τῆς χάριτος αὐτοῦ, καὶ διδόντι σημεῖα καὶ τέρατα γίνεσθαι διὰ τῶν χειρῶν αὐτῶν.
2c0e0400bc	Ἐσχίσθη δὲ τὸ πλῆθος τῆς πόλεως· καὶ οἱ μὲν ἦσαν σὺν τοῖς Ἰουδαίοις, οἱ δὲ σὺν τοῖς ἀποστόλοις.
2c0e0500cb	Ὡς δὲ ἐγένετο ὁρμὴ τῶν ἐθνῶν τε καὶ Ἰουδαίων σὺν τοῖς ἄρχουσιν αὐτῶν, ὑβρίσαι καὶ λιθοβολῆσαι αὐτούς,
2c0e0600aa	συνιδόντες κατέφυγον εἰς τὰς πόλεις τῆς Λυκαονίας, Λύστραν καὶ Δέρβην, καὶ τὴν περίχωρον·
2c0e070037	κἀκεῖ ἦσαν εὐαγγελιζόμενοι.
2c0e0800eb	Καί τις ἀνὴρ ἐν Λύστροις ἀδύνατος τοῖς ποσὶν ἐκάθητο, χωλὸς ἐκ κοιλίας μητρὸς αὐτοῦ ὑπάρχων, ὃς οὐδέποτε περιεπεπατήκει.
2c0e0900b1	Οὗτος ἤκουε τοῦ Παύλου λαλοῦντος· ὃς ἀτενίσας αὐτῷ, καὶ ἰδὼν ὅτι πίστιν ἔχει τοῦ σωθῆναι,
2c0e0a00a0	εἶπε μεγάλῃ τῇ φωνῇ, Ἀνάστηθι ἐπὶ τοὺς πόδας σου ὀρθός. Καὶ ἥλλετο καὶ περιεπάτει.
2c0e0b010e	Οἱ δὲ ὄχλοι, ἰδόντες ὃ ἐποίησεν ὁ Παῦλος, ἐπῆραν τὴν φωνὴν αὐτῶν Λυκαονιστὶ λέγοντες, Οἱ θεοὶ ὁμοιωθέντες ἀνθρώποις κατέβησαν πρὸς ἡμᾶς.
2c0e0c00b8	Ἐκάλουν τε τὸν μὲν Βαρνάβαν, Δία· τὸν δὲ Παῦλον, Ἑρμῆν, ἐπειδὴ αὐτὸς ἦν ὁ ἡγούμενος τοῦ λόγου.
2c0e0d00fd	Ὁ δὲ ἱερεὺς τοῦ Διὸς τοῦ ὄντος πρὸ τῆς πόλεως αὐτῶν, ταύρους καὶ στέμματα ἐπὶ τοὺς πυλῶνας ἐνέγκας, σὺν τοῖς ὄχλοις ἤθελε θύειν.
2c0e0e00e0	Ἀκούσαντες δὲ οἱ ἀπόστολοι Βαρνάβας καὶ Παῦλος, διαρρήξαντες τὰ ἱμάτια αὐτῶν, εἰσεπήδησαν εἰς τὸν ὄχλον, κράζοντες
2c0e0f01da	καὶ λέγοντες, Ἄνδρες, τί ταῦτα ποιεῖτε; Καὶ ἡμεῖς ὁμοιοπαθεῖς ἐσμεν ὑμῖν ἄνθρωποι, εὐαγγελιζόμενοι ὑμᾶς ἀπὸ τούτων τῶν ματαίων ἐπιστρέφειν ἐπὶ τὸν Θεὸν τὸν ζῶντα, ὃς ἐποίησε τὸν οὐρανὸν καὶ τὴν γῆν καὶ τὴν θάλασσαν καὶ πάντα τὰ ἐν αὐτοῖς·
2c0e1000a0	ὃς ἐν ταῖς παρῳχημέναις γενεαῖς εἴασε πάντα τὰ ἔθνη πορεύεσθαι ταῖς ὁδοῖς αὐτῶν.
2c0e110130	Καίτοιγε οὐκ ἀμάρτυρον ἑαυτὸν ἀφῆκεν ἀγαθοποιῶν, οὐρανόθεν ἡμῖν ὑετοὺς διδοὺς καὶ καιροὺς καρποφόρους, ἐμπιπλῶν τροφῆς καὶ εὐφροσύνης τὰς καρδίας ἡμῶν.
2c0e120086	Καὶ ταῦτα λέγοντες, μόλις κατέπαυσαν τοὺς ὄχλους τοῦ μὴ θύειν αὐτοῖς.
2c0e130129	Ἐπῆλθον δὲ ἀπὸ Ἀντιοχείας καὶ Ἰκονίου Ἰουδαῖοι, καὶ πείσαντες τοὺς ὄχλους, καὶ λιθάσαντες τὸν Παῦλον, ἔσυρον ἔξω τῆς πόλεως, νομίσαντες αὐτὸν τεθνάναι.
2c0e1400e6	Κυκλωσάντων δὲ αὐτὸν τῶν μαθητῶν, ἀναστὰς εἰσῆλθεν εἰς τὴν πόλιν· καὶ τῇ ἐπαύριον ἐξῆλθε σὺν τῷ Βαρνάβᾳ εἰς Δέρβην.
2c0e1500e8	Εὐαγγελισάμενοί τε τὴν πόλιν ἐκείνην, καὶ μαθητεύσαντες ἱκανούς, ὑπέστρεψαν εἰς τὴν Λύστραν καὶ Ἰκόνιον καὶ Ἀντιόχειαν,
2c0e16011f	ἐπιστηρίζοντες τὰς ψυχὰς τῶν μαθητῶν, παρακαλοῦντες ἐμμένειν τῇ πίστει, καὶ ὅτι διὰ πολλῶν θλίψεων δεῖ ἡμᾶς εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ Θεοῦ.
2c0e170103	Χειροτονήσαντες δὲ αὐτοῖς πρεσβυτέρους κατ᾿ ἐκκλησίαν, προσευξάμενοι μετὰ νηστειῶν, παρέθεντο αὐτοὺς τῷ Κυρίῳ εἰς ὃν πεπιστεύκεισαν.
2c0e18005d	Καὶ διελθόντες τὴν Πισιδίαν ἦλθον εἰς Παμφυλίαν.
2c0e190073	Καὶ λαλήσαντες ἐν Πέργῃ τὸν λόγον, κατέβησαν εἰς Ἀττάλειαν·
2c0e1a00ce	κἀκεῖθεν ἀπέπλευσαν εἰς Ἀντιόχειαν, ὅθεν ἦσαν παραδεδομένοι τῇ χάριτι τοῦ Θεοῦ εἰς τὸ ἔργον ὃ ἐπλήρωσαν.
2c0e1b0105	Παραγενόμενοι δὲ καὶ συναγαγόντες τὴν ἐκκλησίαν, ἀνήγγειλαν ὅσα ἐποίησεν ὁ Θεὸς μετ᾿ αὐτῶν, καὶ ὅτι ἤνοιξε τοῖς ἔθνεσι θύραν πίστεως.
2c0e1c006b	Διέτριβον δὲ ἐκεῖ χρόνον οὐκ ὀλίγον σὺν τοῖς μαθηταῖς.
2c0f0100f3	Καί τινες κατελθόντες ἀπὸ τῆς Ἰουδαίας, ἐδίδασκον τοὺς ἀδελφοὺς ὅτι Ἐὰν μὴ περιτέμνησθε τῷ ἔθει Μωϋσέως, οὐ δύνασθε σωθῆναι.
2c0f0201c0	Γενομένης οὖν στάσεως καὶ συζητήσεως οὐκ ὀλίγης τῷ Παύλῳ καὶ τῷ Βαρνάβᾳ πρὸς αὐτούς, ἔταξαν ἀναβαίνειν Παῦλον καὶ Βαρνάβαν καί τινας ἄλλους ἐξ αὐτῶν πρὸς τοὺς ἀποστόλους καὶ πρεσβυτέρους εἰς Ἱερουσαλὴμ περὶ τοῦ ζητήματος τούτου.
2c0f03014c	Οἱ μὲν οὖν, προπεμφθέντες ὑπὸ τῆς ἐκκλησίας, διήρχοντο τὴν Φοινίκην καὶ Σαμάρειαν, ἐκδιηγούμενοι τὴν ἐπιστροφὴν τῶν ἐθνῶν· καὶ ἐποίουν χαρὰν μεγάλην πᾶσι τοῖς ἀδελφοῖς.
2c0f040121	Παραγενόμενοι δὲ εἰς Ἱερουσαλήμ, ἀπεδέχθησαν ὑπὸ τῆς ἐκκλησίας καὶ τῶν ἀποστόλων καὶ τῶν πρεσβυτέρων, ἀνήγγειλάν τε ὅσα ὁ Θεὸς ἐποίησε μετ᾿ αὐτῶν.
2c0f05011f	Ἐξανέστησαν δέ τινες τῶν ἀπὸ τῆς αἱρέσεως τῶν Φαρισαίων πεπιστευκότες, λέγοντες ὅτι Δεῖ περιτέμνειν αὐτούς, παραγγέλλειν τε τηρεῖν τὸν νόμον Μωϋσέως.
2c0f060091	Συνήχθησαν δὲ οἱ ἀπόστολοι καὶ οἱ πρεσβύτεροι ἰδεῖν περὶ τοῦ λόγου τούτου.
2c0f0701b9	Πολλῆς δὲ συζητήσεως γενομένης, ἀναστὰς Πέτρος εἶπε πρὸς αὐτούς, Ἄνδρες ἀδελφοί, ὑμεῖς ἐπίστασθε ὅτι ἀφ᾿ ἡμερῶν ἀρχαίων ὁ Θεὸς ἐν ἡμῖν ἐξελέξατο, διὰ τοῦ στόματός μου ἀκοῦσαι τὰ ἔθνη τὸν λόγον τοῦ εὐαγγελίου, καὶ πιστεῦσαι.
2c0f0800b9	Καὶ ὁ καρδιογνώστης Θεὸς ἐμαρτύρησεν αὐτοῖς, δοὺς αὐτοῖς τὸ πνεῦμα τὸ ἅγιον, καθὼς καὶ ἡμῖν·
2c0f0900a4	καὶ οὐδὲν διέκρινε μεταξὺ ἡμῶν τε καὶ αὐτῶν, τῇ πίστει καθαρίσας τὰς καρδίας αὐτῶν.
2c0f0a0102	Νῦν οὖν τί πειράζετε τὸν Θεόν, ἐπιθεῖναι ζυγὸν ἐπὶ τὸν τράχηλον τῶν μαθητῶν, ὃν οὔτε οἱ πατέρες ἡμῶν οὔτε ἡμεῖς ἰσχύσαμεν βαστάσαι;
2c0f0b00aa	Ἀλλὰ διὰ τῆς χάριτος Κυρίου Ἰησοῦ Χριστοῦ πιστεύομεν σωθῆναι, καθ᾿ ὃν τρόπον κἀκεῖνοι.
2c0f0c0103	Ἐσίγησε δὲ πᾶν τὸ πλῆθος, καὶ ἤκουον Βαρνάβα καὶ Παύλου ἐξηγουμένων ὅσα ἐποίησεν ὁ Θεὸς σημεῖα καὶ τέρατα ἐν τοῖς ἔθνεσι δι᾿ αὐτῶν.
2c0f0d009c	Μετὰ δὲ τὸ σιγῆσαι αὐτούς, ἀπεκρίθη Ἰάκωβος λέγων, Ἄνδρες ἀδελφοί, ἀκούσατέ μου·
2c0f0e00b7	Συμεὼν ἐξηγήσατο καθὼς πρῶτον ὁ Θεὸς ἐπεσκέψατο λαβεῖν ἐξ ἐθνῶν λαὸν ἐπὶ τῷ ὀνόματι αὐτοῦ.
2c0f0f0077	Καὶ τούτῳ συμφωνοῦσιν οἱ λόγοι τῶν προφητῶν, καθὼς γέγραπται,
2c0f100105	Μετὰ ταῦτα ἀναστρέψω, καὶ ἀνοικοδομήσω τὴν σκηνὴν Δαβὶδ τὴν πεπτωκυῖαν· καὶ τὰ κατεσκαμμένα αὐτῆς ἀνοικοδομήσω, καὶ ἀνορθώσω αὐτήν·
2c0f110130	ὅπως ἂν ἐκζητήσωσιν οἱ κατάλοιποι τῶν ἀνθρώπων τὸν Κύριον, καὶ πάντα τὰ ἔθνη, ἐφ᾿ οὓς ἐπικέκληται τὸ ὄνομά μου ἐπ᾿ αὐτούς, λέγει Κύριος ὁ ποιῶν ταῦτα πάντα.
2c0f120066	Γνωστὰ ἀπ᾿ αἰῶνός ἐστι τῷ Θεῷ πάντα τὰ ἔργα αὐτοῦ.
2c0f130099	Διὸ ἐγὼ κρίνω μὴ παρενοχλεῖν τοῖς ἀπὸ τῶν ἐθνῶν ἐπιστρέφουσιν ἐπὶ τὸν Θεόν·
2c0f1400ef	ἀλλὰ ἐπιστεῖλαι αὐτοῖς τοῦ ἀπέχεσθαι ἀπὸ τῶν ἀλισγημάτων τῶν εἰδώλων καὶ τῆς πορνείας καὶ τοῦ πνικτοῦ καὶ τοῦ αἵματος.
2c0f1500ef	Μωσῆς γὰρ ἐκ γενεῶν ἀρχαίων κατὰ πόλιν τοὺς κηρύσσοντας αὐτὸν ἔχει, ἐν ταῖς συναγωγαῖς κατὰ πᾶν σάββατον ἀναγινωσκόμενος.
2c0f1601c4	Τότε ἔδοξε τοῖς ἀποστόλοις καὶ τοῖς πρεσβυτέροις σὺν ὅλῃ τῇ ἐκκλησίᾳ, ἐκλεξαμένους ἄνδρας ἐξ αὐτῶν πέμψαι εἰς Ἀντιόχειαν σὺν τῷ Παύλῳ καὶ Βαρνάβᾳ, Ἰούδαν τὸν ἐπικαλούμενον Βαρσαβᾶν, καὶ Σίλαν, ἄνδρας ἡγουμένους ἐν τοῖς ἀδελφοῖς,
2c0f17013f	γράψαντες διὰ χειρὸς αὐτῶν τάδε, Οἱ ἀπόστολοι καὶ οἱ πρεσβύτεροι καὶ οἱ ἀδελφοὶ τοῖς κατὰ τὴν Ἀντιόχειαν καὶ Συρίαν καὶ Κιλικίαν ἀδελφοῖς τοῖς ἐξ ἐθνῶν, χαίρειν·
2c0f180147	ἐπειδὴ ἠκούσαμεν ὅτι τινὲς ἐξ ἡμῶν ἐξελθόντες ἐτάραξαν ὑμᾶς λόγοις, ἀνασκευάζοντες τὰς ψυχὰς ὑμῶν, λέγοντες περιτέμνεσθαι καὶ τηρεῖν τὸν νόμον, οἷς οὐ διεστειλάμεθα·
2c0f1900e6	ἔδοξεν ἡμῖν γενομένοις ὁμοθυμαδόν, ἐκλεξαμένους ἄνδρας πέμψαι πρὸς ὑμᾶς, σὺν τοῖς ἀγαπητοῖς ἡμῶν Βαρνάβᾳ καὶ Παύλῳ,
2c0f1a00b0	ἀνθρώποις παραδεδωκόσι τὰς ψυχὰς αὐτῶν ὑπὲρ τοῦ ὀνόματος τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ.
2c0f1b009a	Ἀπεστάλκαμεν οὖν Ἰούδαν καὶ Σίλαν, καὶ αὐτοὺς διὰ λόγου ἀπαγγέλλοντας τὰ αὐτά.
2c0f1c00c4	Ἔδοξε γὰρ τῷ ἁγίῳ πνεύματι, καὶ ἡμῖν, μηδὲν πλέον ἐπιτίθεσθαι ὑμῖν βάρος, πλὴν τῶν ἐπάναγκες τούτων,
2c0f1d00d4	ἀπέχεσθαι εἰδωλοθύτων καὶ αἵματος καὶ πνικτοῦ καὶ πορνείας· ἐξ ὧν διατηροῦντες ἑαυτούς, εὖ πράξετε. Ἔρρωσθε.
2c0f1e00be	Οἱ μὲν οὖν ἀπολυθέντες ἦλθον εἰς Ἀντιόχειαν· καὶ συναγαγόντες τὸ πλῆθος, ἐπέδωκαν τὴν ἐπιστολήν.
2c0f1f0052	Ἀναγνόντες δέ, ἐχάρησαν ἐπὶ τῇ παρακλήσει.
2c0f2000d1	Ἰούδας δὲ καὶ Σίλας, καὶ αὐτοὶ προφῆται ὄντες, διὰ λόγου πολλοῦ παρεκάλεσαν τοὺς ἀδελφούς, καὶ ἐπεστήριξαν.
2c0f2100a5	Ποιήσαντες δὲ χρόνον, ἀπελύθησαν μετ᾿ εἰρήνης ἀπὸ τῶν ἀδελφῶν πρὸς τοὺς ἀποστόλους.
2c0f220044	Ἔδοξε δὲ τῷ Σίλᾳ ἐπιμεῖναι αὐτοῦ.
2c0f2300f3	Παῦλος δὲ καὶ Βαρνάβας διέτριβον ἐν Ἀντιοχείᾳ, διδάσκοντες καὶ εὐαγγελιζόμενοι, μετὰ καὶ ἑτέρων πολλῶν, τὸν λόγον τοῦ Κυρίου.
2c0f24014a	Μετὰ δέ τινας ἡμέρας εἶπε Παῦλος πρὸς Βαρνάβαν, Ἐπιστρέψαντες δὴ ἐπισκεψώμεθα τοὺς ἀδελφοὺς ἡμῶν κατὰ πᾶσαν πόλιν, ἐν αἷς κατηγγείλαμεν τὸν λόγον τοῦ Κυρίου, πῶς ἔχουσι.
2c0f25008e	Βαρνάβας δὲ ἐβουλεύσατο συμπαραλαβεῖν τὸν Ἰωάννην, τὸν καλούμενον Μάρκον.
2c0f2600ed	Παῦλος δὲ ἠξίου, τὸν ἀποστάντα ἀπ᾿ αὐτῶν ἀπὸ Παμφυλίας, καὶ μὴ συνελθόντα αὐτοῖς εἰς τὸ ἔργον, μὴ συμπαραλαβεῖν τοῦτον.
2c0f2700f2	Ἐγένετο οὖν παροξυσμός, ὥστε ἀποχωρισθῆναι αὐτοὺς ἀπ᾿ ἀλλήλων, τόν τε Βαρνάβαν παραλαβόντα τὸν Μάρκον ἐκπλεῦσαι εἰς Κύπρον·
2c0f2800a6	Παῦλος δὲ ἐπιλεξάμενος Σίλαν ἐξῆλθε, παραδοθεὶς τῇ χάριτι τοῦ Θεοῦ ὑπὸ τῶν ἀδελφῶν.
2c0f29007a	Διήρχετο δὲ τὴν Συρίαν καὶ Κιλικίαν, ἐπιστηρίζων τὰς ἐκκλησίας.
2c10010111	Κατήντησε δὲ εἰς Δέρβην καὶ Λύστραν· καὶ ἰδού, μαθητής τις ἦν ἐκεῖ, ὀνόματι Τιμόθεος, υἱὸς γυναικός τινος Ἰουδαίας πιστῆς, πατρὸς δὲ Ἕλληνος·
2c1002006f	ὃς ἐμαρτυρεῖτο ὑπὸ τῶν ἐν Λύστροις καὶ Ἰκονίῳ ἀδελφῶν.
2c1003016c	Τοῦτον ἠθέλησεν ὁ Παῦλος σὺν αὐτῷ ἐξελθεῖν, καὶ λαβὼν περιέτεμεν αὐτόν, διὰ τοὺς Ἰουδαίους τοὺς ὄντας ἐν τοῖς τόποις ἐκείνοις· ᾔδεισαν γὰρ ἅπαντες τὸν πατέρα αὐτοῦ, ὅτι Ἕλλην ὑπῆρχεν.
2c10040110	Ὡς δὲ διεπορεύοντο τὰς πόλεις, παρεδίδουν αὐτοῖς φυλάσσειν τὰ δόγματα τὰ κεκριμένα ὑπὸ τῶν ἀποστόλων καὶ τῶν πρεσβυτέρων τῶν ἐν Ἱερουσαλήμ.
2c100500a4	Αἱ μὲν οὖν ἐκκλησίαι ἐστερεοῦντο τῇ πίστει, καὶ ἐπερίσσευον τῷ ἀριθμῷ καθ᾿ ἡμέραν.
2c100600e1	Διελθόντες δὲ τὴν Φρυγίαν καὶ τὴν Γαλατικὴν χώραν, κωλυθέντες ὑπὸ τοῦ ἁγίου πνεύματος λαλῆσαι τὸν λόγον ἐν τῇ Ἀσίᾳ,
2c100700c1	ἐλθόντες κατὰ τὴν Μυσίαν ἐπείραζον κατὰ τὴν Βιθυνίαν πορεύεσθαι· καὶ οὐκ εἴασεν αὐτοὺς τὸ πνεῦμα·
2c1008005b	παρελθόντες δὲ τὴν Μυσίαν κατέβησαν εἰς Τρῳάδα.
2c10090101	Καὶ ὅραμα διὰ τῆς νυκτὸς ὤφθη τῷ Παύλῳ· ἀνήρ τις ἦν Μακεδὼν ἑστώς, παρακαλῶν αὐτὸν καὶ λέγων, Διαβὰς εἰς Μακεδονίαν, βοήθησον ἡμῖν.
2c100a010c	Ὡς δὲ τὸ ὅραμα εἶδεν, εὐθέως ἐζητήσαμεν ἐξελθεῖν εἰς τὴν Μακεδονίαν, συμβιβάζοντες ὅτι προσκέκληται ἡμᾶς ὁ Κύριος εὐαγγελίσασθαι αὐτούς.
2c100b00b2	Ἀναχθέντες οὖν ἀπὸ τῆς Τρῳάδος, εὐθυδρομήσαμεν εἰς Σαμοθρᾴκην, τῇ τε ἐπιούσῃ εἰς Νεάπολιν,
2c100c0108	ἐκεῖθέν τε εἰς Φιλίππους, ἥτις ἐστὶ πρώτη τῆς μερίδος τῆς Μακεδονίας πόλις, κολωνία· ἦμεν δὲ ἐν ταύτῃ τῇ πόλει διατρίβοντες ἡμέρας τινάς.
2c100d0119	Τῇ τε ἡμέρᾳ τῶν σαββάτων ἐξήλθομεν ἔξω τῆς πόλεως παρὰ ποταμόν, οὗ ἐνομίζετο προσευχὴ εἶναι, καὶ καθίσαντες ἐλαλοῦμεν ταῖς συνελθούσαις γυναιξί.
2c100e0133	Καί τις γυνὴ ὀνόματι Λυδία, πορφυρόπωλις πόλεως Θυατείρων, σεβομένη τὸν Θεόν, ἤκουεν· ἧς ὁ Κύριος διήνοιξε τὴν καρδίαν, προσέχειν τοῖς λαλουμένοις ὑπὸ τοῦ Παύλου.
2c100f012d	Ὡς δὲ ἐβαπτίσθη, καὶ ὁ οἶκος αὐτῆς, παρεκάλεσε λέγουσα, Εἰ κεκρίκατέ με πιστὴν τῷ Κυρίῳ εἶναι, εἰσελθόντες εἰς τὸν οἶκόν μου, μείνατε. Καὶ παρεβιάσατο ἡμᾶς.
2c10100137	Ἐγένετο δὲ πορευομένων ἡμῶν εἰς προσευχήν, παιδίσκην τινὰ ἔχουσαν πνεῦμα Πύθωνος ἀπαντῆσαι ἡμῖν, ἥτις ἐργασίαν πολλὴν παρεῖχε τοῖς κυρίοις αὐτῆς, μαντευομένη.
