0100000007	Genesis
100d1f0086	Ug alang sa halad-nga-kahoy, sa panahon nga nabatasan, ug alang sa mga inunahang bunga. Hinumdumi ako, Oh Dios ko, tungod sa kaayohan.
1100000005	Ester
11010100a4	Ug nahitabo sa mga adlaw ni Assuero (kini mao si Assuero nga naghari sukad sa India bisan hangtud sa Etiopia, ibabaw sa usa ka gatus kaluhaan ug pito ka lalawigan),
110102007d	Nga niadtong mga adlawa sa paglingkod ni Assuero nga hari sa trono sa iyang gingharian nga diha sa Susan nga mao ang palacio;
11010300ec	Sa ikatolo ka tuig sa iyang paghari, siya naghimo ug usa ka combira sa tanan niyang mga principe ug sa iyang mga alagad; ang gahum sa Persia ug Media, ang mga halangdon ug ang mga principe sa mga lalawigan, maoy diha sa iyang atubangan;
11010400c0	Sa diha nga gipakita niya ang mga bahandi sa iyang mahimayaong gingharian ug ang kadungganan sa iyang labaw nga pagkahalangdon sa daghang mga adlaw, bisan sa usa ka gatus ug kawaloan ka adlaw.
11010500dd	Ug sa natuman na kining mga adlawa, ang hari naghimo ug usa ka combira sa tibook nga katawohan nga nanambong diha sa Susan nga mao ang palacio, dagku ug gagmay, pito ka adlaw, diha sa sawang sa tanaman sa palacio sa hari.
110106013d	Didto may mga tabil nga maputing panapton, sa verde, ug sa azul, nga gihigut pinaagi sa mga pisi sa lino nga fino ug purpura ngadto sa mga singsing nga salapi ug sa mga haligi nga marmol: ang mga higdaanan nga bulawan ug salapi, ibabaw sa usa ka salug nga tisa nga mapula, ug maputi, ug madalag, ug maitum nga marmol.
11010700af	Ug ilang gihatagan sila ug mga ilimnon sa mga sudlanan nga bulawan (ang mga sudlanan nga nanagkalainlain), ug ang harianong vino nga daghan, sumala sa pagkamadagayaon sa hari.
11010800b2	Ug ang pag-inum pinasubay sa balaod; walay makapugos; kay ingon nga ang hari nagtudlo sa tanang mga punoan sa iyang balay, nga sila managbuhat sumala sa kabubut-on sa tagsatagsa.
1101090077	Si Vasthi usab nga reina, naghimo ug usa ka combira alang sa mga babaye sa harianong balay nga iya ni Assuero nga hari.
11010a00fa	Sa ikapito ka adlaw, sa nagmalipayon ang kasingkasing sa hari tungod sa vino, iyang gisugo si Mehuman, si Biztha, si Harbona, si Bigtha, ug si Abagtha, si Zetar, ug si Carcas, ang pito ka mga eunucos nga nanag-alagad sa atubangan ni Assuero nga hari.
11010b00c6	Sa pagdala kang Vasthi nga reina sa atubangan sa hari lakip ang mga harianong purongpurong, aron sa pagpakita sa mga katawohan ug sa mga principe sa iyang kaanyag; kay siya matahum nga pagatan-awon.
11010c00ad	Apan ang reina nga si Vasthi nagdumili sa pag-adto sumala sa sugo sa hari nga gidala sa mga eunucos; busa ang hari naligutgut kaayo ug ang iyang kasuko misilaub diha kaniya.
11010d00aa	Unya ang hari miingon sa mga manggialamon nga tawo, nga nanghibalo sa mga panahon (kay maoy batasan sa hari kaniadto tungod sa tanan nga nanghibalo sa balaod ug paghukom;
11010e00df	Ug ang sunod kaniya, mao si Carsena, si Sethar, si Admatha, si Tharsis, si Meres, si Marsena, si Memucan, ang pito ka mga principe sa Persia ug Media, nga nakakita sa nawong sa hari ug ming-una sa paglingkod sa gingharian),
11010f0097	Unsay atong pagabuhaton sa reina nga si Vasthi sumala sa balaod, tungod kay wala niya buhata ang sugo sa hari nga si Assuero nga gidala sa mga eunucos?
11011000e3	Ug si Memucan mitubag sa atubangan sa hari ug sa mga principe: Si Vasthi nga reina wala masayup batok sa hari lamang, kondili sa tanan usab nga mga principe, ug sa tanang mga katawohan nga anaa sa mga lalawigan ni hari Assuero.
1101110118	Kay kining buhata sa reina modangat sa halayong dapit ngadto sa tanang mga babaye, aron himoon ang ilang mga bana nga talamayon sa ilang mga mata, kong unya kini ikasugilon: Ang hari nga si Assuero nagsugo kang Vasthi nga paadtoon ngadto sa iyang atubangan, apan siya wala umadto.
11011200b9	Ug niining adlawa ang mga princesa sa Persia ug Media nga nakadungog sa buhat sa reina moingon niini sa tanang mga principe sa hari. Busa manggula ang hilabihang pagtamay ug kaligutgut.
1101130146	Kong kini makapahimuot sa hari, ipagula ang usa ka harianong sugo gikan kaniya, ug ipasulat kini uban sa mga balaod sa mga Persiahanon ug Medianhon nga kini dili mabalhin, nga si Vasthi dili na moanha sa atubangan ni Assuero nga hari; ug ipahatag sa hari ang kahimtang nga harianon sa lain nga labing maayo pa kay kang Vasthi.
11011400bd	Ug kong ang sugo sa hari nga iyang pagabuhaton igasangyaw sa tibook niyang gingharian (kay kini daku), ang tanang mga asawa mohatag sa kadungganan sa ilang mga bana, sa dagku kun sa gagmay.
1101150068	Ug ang pulong nakapahimuot sa hari ug sa mga principe; ug ang hari nagbuhat sumala sa pulong ni Memucan:
1101160120	Kay siya nagpadala ug mga sulat sa tanang mga lalawigan sa hari, sa tagsatagsa ka lalawigan sumala sa nahisulat didto, ug sa tagsatagsa ka katawohan sumala sa ilang pinulongan, nga ang tagsatagsa ka tawo mgahari sa iyang kaugalingong balay, ug magasulti sumala sa pinulongan sa katawohan.
11020100b0	Sa tapus niining mga butanga, sa nahupay na ang kaligutgut sa hari nga si Assuero, siya nahinumdum kang Vasthi, ug unsa ang iyang nabuhat, ug unsa ang gipahamtang batok kaniya.
1102020071	Unya miingon ang mga alagad sa hari nga nagaalagad kaniya: Papangitai ang hari ug mga maanyag nga batan-ong ulay:
110203015e	Ug patudloa ang hari ug mga pangulo sa tanang mga lalawigan sa iyang gingharian, aron ilang tigumon ang tanang maanyag nga mga batan-ong ulay ngadto sa Susan nga mao ang palacio, sa balay sa mga babaye, ngadto sa pagbantay ni Hagai, ang eunoco sa palacio sa hari, ang magbalantay sa mga babaye; ug ipahatag kanila ang mga butang nga ighihinlo kanila;
1102040083	Ug ipahimong reina ang dalaga nga makapahimuot sa hari ilis kang Vasthi. Ug ang butang nakapahimuot sa hari, ug kini iyang gibuhat.
11020500ac	Sa Susan nga mao ang palacio may usa ka Judio kansang ngalan mao si Mardocheo, anak nga lalake ni Jair, anak nga lalake ni Simi, anak nga lalake ni Cis, usa ka Benjaminhon,
1102060094	Nga gidala gikan sa Jerusalem lakip sa mga binihag nga nangabihag uban kang Jechonias, hari sa Juda, nga gibihag ni Nabucodonosor hari sa Babilonia.
11020700fe	Ug iyang gimatoto si Hadassa, nga mao si Ester, ang anak nga babaye sa iyang uyoan: kay siya walay amahan ni inahan, ug ang dalaga maanyag ug matahum; ug sa pagkamatay sa iyang amahan ug inahan, gikuha siya ni Mardocheo, giisip nga iyang anak nga babaye.
1102080130	Busa nahitabo, sa diha nga ang sugo sa hari ug ang iyang pagbulot-an gibatalinghugan, ug sa diha nga may daghang mga dalaga nga natigum ngadto sa Susan, nga mao ang palacio ngadto sa pagbantay ni Hagai, si Ester gidala ngadto sa balay sa hari, ngadto sa pagbantay ni Hagai, ang magbalantay sa mga babaye.
110209015b	Ug ang dalaga nakapahimuot kaniya, ug siya nakadawat sa kalooy nga gikan kaniya; ug sa dihadiha gihatag kaniya ang iyang mga butang nga ighihinlo lakip sa iyang mga bahin, ug ang pito ka mga piniling dalaga nga igahatag kaniya gikan sa balay sa hari: ug iyang gibalhin siya ug ang iyang mga dalaga sa labing maayo nga dapit sa balay sa mga babaye.
11020a0081	Si Ester wala magapahibalo sa iyang katawohan ni sa iyang kaubanan; kay si Mardocheo nagsugo kaniya nga dili niya kini ipahibalo.
11020b00ae	Ug si Mardocheo naglakat adlaw-adlaw sa atubangan sa sawang sa balay sa mga babaye, aron nga siya mahibalo kong unsa ang kahimtang ni Ester, ug kong unsa ang mahitabo kaniya.
11020c0169	Karon sa diha nga higayon na sa tagsatagsa ka dalaga ang pag-adto sa hari nga si Assuero, sa tapus niana gibuhat kaniya sumala sa balaod sa mga babaye nga napulo ug duha ka bulan (kay ang mga adlaw sa ilang pagpahinlo ingon niini, unom ka bulan sa lana sa mira, ug unom ka bulan sa matam-is nga mga pahumot, ug lakip ang mga butang sa pagpahinlo sa mga babaye).
11020d00b4	Unya niining paagiha midangat ang dalaga ngadto sa hari: Bisan unsa ang iyang gikinahanglan gihatag kaniya nga nagauban kaniya gikan sa balay sa mga babaye ngadto sa balay sa hari.
11020e012a	Sa pagkagabii siya miadto, ug sa pagkaugma siya mibalik ngadto sa ikaduhang balay sa mga babaye, ngadto sa pagbantay ni Saasgaz, ang eunuco sa palacio sa hari, nga maoy nagbantay sa mga puyopuyo; siya wala na mahiadto sa hari gawas kong siya gikahimut-an sa hari, ug siya gitawag pinaagi sa ngalan.
11020f0173	Karon sa miabut na ang panahon ni Ester, ang anak nga babaye ni Abihail, nga uyoan ni Mardocheo, nga nagmatoto kaniya ingon sa iyang anak nga babaye, nga siya moadto na sa hari, siya wala magkinahanglan sa bisan unsa gawas sa gitudlo ni Hagai ang eunuco sa palacio sa hari, ang magbalantay sa mga babaye. Ug si Ester nakabaton sa paghigugma sa tanan nga nagtan-aw kaniya.
110210009b	Busa si Ester gidala ngadto kang Assuero nga hari sa harianong balay sa ikapulo ka bulan, nga mao ang bulan sa Tebeth, sa ikapito ka tuig sa iyang paghari.
1102110104	Ug ang hari nahagugma kang Ester labaw sa tanang mga babaye, ug siya nakabaton sa labaw nga gugma ug kalolot sa iyang pagtan-aw labaw sa tanang mga ulay; mao nga iyang gibutang ang harianong purongpurong sa iyang ulo, ug gihimo siya nga reina ilis kang Vasthi.
11021200f4	Unya ang hari naghimo ug usa ka dakung combira sa tanan niyang mga principe ug sa iyang mga alagad, bisan kang Ester nga combira; ug iyang gihimo ang usa ka pagpahulay sa mga lalawigan, ug naghatag ug mga gasa sumala sa pagkamadagayaon sa hari.
1102130064	Ug sa natigum na ang mga ulay sa ikaduhang panahon, unya si Mardocheo milingkod sa ganghaan sa hari.
11021400c6	Si Ester wala pa magpahibalo sa iyang kaubanan ni sa iyang katawohan; ingon sa gisugo ni Mardocheo kaniya: kay si Ester nagtuman sa sugo ni Mardocheo, sama sa didto nga nagatubo pa siya uban kaniya.
11021500e1	Niadtong mga adlawa, sa nagalingkod pa si Mardocheo sa ganghaan sa hari, duha sa mga eunuco sa palacio sa hari, si Bigthan ug si Teres, niadtong magbalantay sa bakanan, nangasuko ug nagtinguha sa pagpatilaw kang hari Assuero.
1102160090	Ug kini hisayran ni Mardocheo, nga maoy nagtaho niana kang Ester nga reina; ug gisuginlan ni Ester ang hari niana tungod sa ngalan ni Mardocheo.
11021700a9	Ug sa gihimo ang pagsusi sa maong butang, ug nakita nga kana matuod, silang duruha gipamitay sa kahoy: ug kini nahasulat sa basahon sa mga Cronicas sa atuban an sa hari.
11030100cd	Sa tapus niining mga butanga gipauswag ni Assuero si Aman anak nga lalake ni Amadatha ang Agagehanon, ug gipauswag siya, ug gibutang ang iyang lingkoranan labaw sa tanang mga principe nga diha uban kaniya.
11030200c5	Ug ang tanang mga alagad sa hari, nga dinha sa ganghaan sa hari, nagyukbo ug nagtahud kang Aman; kay ang hari nagsugo sa ingon mahitungod kaniya. Apan si Mardocheo wala moyukbo, ni magtahud kaniya.
1103030078	Unya ang mga alagad sa hari, nga didto sa iyang ganghaan ming-ingon kang Mardocheo: Nganong naglapas ka sa sugo sa hari?
11030400df	Ug nahitabo, nga sila sa adlaw-adlaw nagasulti kaniya, ug siya wala mamati kanila, ug ilang gisuginlan si Aman, aron tan-awon kong ang mga pulong ni Mardocheo nagapadayon ba; kay iyang gisuginlan sila nga siya usa ka Judio.
110305006a	Ug sa nakita ni Aman nga si Mardocheo wala moyukbo, ni magtahud kaniya, unya si Aman napuno sa kaligutgut.
1103060109	Apan iyang gihunahuna nga pagtamay ang pagpatilaw kang Mardocheo lamang; kay ilang gipahibalo kaniya ang katawohan ni Mardocheo, busa si Aman nagtinguha sa paglaglag sa tanang mga Judio nga dinha sa tibook gingharian ni Assuero, bisan pa ang katawohan ni Mardocheo.
11030700f5	Sa nahaunang bulan, nga mao ang bulan sa Nisan, sa ikanapulo ug duha ka tuig ni hari Assuero, ilang gihimo ang Pur, nga mao ang rifa, sa atubangan ni Aman adlaw-adlaw, ug bulan-bulan, ngadto sa ikapulo ug duha ka bulan nga mao ang bulan sa Adar.
1103080155	Ug si Aman miingon kang hari Assuero: Adunay usa ka katawohan nga nangakatag sa halayong dapit, ug nagkatibulaag sa taliwala sa mga katawohan sa tanang nga lalawigan sa imong gingharian; ug ang ilang mga balaod lahi sa balaod sa tagsatagsa ka katawohan; ni nagabantay sila sa balaod sa hari: busa dili kaayohan sa hari ang pagpasagad kanila.
11030900e2	Kong kini makapahimuot sa hari, ipahimo ang pagsulat nga sila pagalaglagon: ug ako mobayad sa napulo ka libong talento nga salapi sa mga sinaligan sa buhat sa hari, aron sa pagdala niana ngadto sa tipiganan sa bahandi sa hari.
11030a0099	Ug ang hari mikuha sa iyang singsing gikan sa iyang kamot, ug gihatag kini kang Aman anak nga lalake ni Amadatha ang Agagehanon, ang kaaway sa mga Judio.
11030b007c	Ug ang hari miingon kang Aman: Ang salapi gihatag kanimo, ang katawohan usab, sa pagbuhat kanila sumala sa daw maayo kanimo.
11030c01d9	Unya ang mga magsusulat sa hari gipatawag sa nahaunang bulan, sa ikapulo ug tolo ka adlaw niana; ug didto gisulat sumala sa tanan nga gisugo ni Aman sa mga tinugyanan sa hari, ug sa mga gobernador nga dinha sa tagsatagsa ka lalawigan, ug sa mga principe sa tagsatagsa ka katawohan, sa tagsatagsa ka lalawigan sumala sa nahisulat didto, ug sa tagsatagsa ka katawohan sumala sa ilang pinulongan; sa ngalan sa hari nga si Assuero kini gisulat ug gipatikan sa singsing sa hari.
11030d0186	Ug ang mga sulat gipadala sa correo ngadto sa tanang mga lalawigan sa hari, aron sa paglaglag, sa pagpatay, ug sa pagpoo, sa tanang mga Judio, batan-on ug tigulang, mga kabataan nga gagmay ug mga babaye, sulod sa usa ka adlaw, bisan sa ikapulo ug tolo ka adlaw, sa ikanapulo ug duha ka bulan, nga mao ang bulan sa Adar, ug sa pagkuha sa tanan nila nga mga inagaw alang sa usa ka salakmiton.
11030e008d	Usa ka hinulad sa sulat, nga ang sugo igahatag sa tagsatagsa ka lalawigan, gimantala sa tibook katawohan, nga sila mangandam niadtong adlawa.
11030f00be	Ang mga correo nanagdala sa pagdali sa sugo sa hari, ug ang sugo gihatag didto sa Susan, nga mao ang palacio. Ug ang hari ug si Aman nanlingkod sa pag-inum; apan ang ciudad sa Susan nalibog.
11040100e9	Ug sa nahibaloan ni Mardocheo ang tanan nga nabuhat, gigisi ni Mardocheo ang iyang mga bisti, ug nagbutang ug sako nga saput uban ang mga abo, ug miadto sa kinataliwad-an sa ciudad, ug mitu-aw sa usa ka hataas ug mapait nga paghilak.
1104020087	Ug siya miadto bisan sa atubangan sa ganghaan sa hari: kay walay makasulod sa sulod sa ganghaan sa hari nga nagbisti sa sako nga saput.
11040300f4	Ug sa tagsatagsa ka lalawigan bisan asa mahiabut ang sugo sa hari ug ang iyang pagbulot-an, ditoy dakung kasubo taliwala sa mga Judio, ug panagpuasa, ug panaghilak, ug panagminatay, ug daghan ang mga nanghigda diha sa sako nga saput ug mga abo.
110404011d	Ug ang mga kadalagahan ni Ester ug ang iyang mga sinaligan sa palacio nangadto ug gisuginlan siya niana; ug ang reina nagmasulob-on gayud kaayo; ug siya nagpadala ug bisti aron ipabisti kang Mardocheo, ug aron huboon ang iyang sako nga saput gikan kaniya; apan siya wala dumawat niini.
11040500c8	Unya gitawag ni Ester si Atach, usa sa mga eunuco sa palacio sa hari, nga iyang gitudlo sa pag-alagad kaniya, ug gisugo siya sa pagpaadto kang Mardocheo, aron sa pagsusi kong unsa kini, ug ngano kini.
110406006e	Busa si Atach miadto kang Mardocheo, ngadto sa halapad nga dapit sa ciudad, nga atubangan sa ganghaan sa hari.
11040700d6	Ug gisuginlan siya ni Mardocheo sa tanan nga nanghitabo kaniya, ug ang igo nga gidaghanon sa salapi nga gisaad ni Aman nga ibayad sa mga panudlangan sa bahandi sa hari tungod sa mga Judio, aron sa paglaglag kanila.
1104080134	Siya usab mihatag kaniya sa hulad sa sinulat sa sugo nga gihimo didto sa Susan aron sa paglaglag kanila, sa pagpakita niana kang Ester, ug sa pag-asoy niana kaniya, ug sa pagsugo kaniya nga siya moadto sa hari, aron sa paghangyo kaniya ug sa paghimo ug pangaliyupo sa atubangan niya alang sa iyang katawohan.
110409004b	Ug si Atach miabut ug iyang gisuginlan si Ester sa mga pulong ni Mardocheo.
11040a0065	Unya si Ester namulong kang Atach, ug gihatagan siya ug usa ka mensaje kang Mardocheo, nga nagaingon:
11040b019a	Ang tanang mga alagad sa hari, ug ang katawohan sa mga lalawigan sa hari, nagpanghibalo, nga bisan kinsa nga lalake kun babaye nga moadto sa hari ngadto sa labing sulod nga sawang, nga wala tawga, adunay usa ka balaod alang kaniya, nga siya pagapatyon, gawas niadto nga kaniya ang hari magatunol sa bulawang cetro, nga siya mabuhi: apan ako wala matawag aron sa pag-adto sa hari sulod niining katloan ka adlaw.
11040c003a	Ug ilang gisugilon kang Mardocheo ang mga pulong ni Ester.
11040d00a9	Unya si Mardocheo nagsugo kanila sa pagpatubag kang Ester: Ayaw paghunahuna sa imong kaugalingon nga ikaw makagawas dinhi sa balay sa hari, labaw pa sa tanang mga Judio.
11040e0101	Kay kong ikaw magahilum niining panahona, busa ang kagawasan ug kaluwasan makita sa mga Judio gikan sa laing dapit, apan ikaw ug ang balay sa imong amahan mangahanaw: ug kinsay nahibalo kong ikaw wala pa mahiabut sa gingharian sa maingon niini nga panahona?
11040f004d	Unya si Ester misugo sa pagpatubag ngadto kang Mardocheo niining mga pulonga:
1104100137	Lakaw, tiguma ang tanang mga Judio nga anaa sa Susan, ug magpuasa kamo alang kanako, ug ayaw pagkaon ni mag-inum sulod sa totolo ka adlaw ug sa totolo ka gabii: Ako usab ug ang akong mga dalaga managpuasa sa maong pagkaagi; ug busa ako moadto sa hari, nga dili subay sa balaod: ug kong ako mamatay, mamatay ako.
1104110065	Busa si Mardocheo mipadayon sa iyang paglakat, ug naghimo sumala sa tanan nga gisugo kaniya ni Ester.
1105010108	Karon kini nahitabo, sa ikatolo ka adlaw, nga si Ester nagsul-ob sa iyang harianong bisti, ug mitindog sa labing sulod nga sawang sa balay sa hari, atbang sa balay sa hari ug ang hari naglingkod sa iyang trono dinha sa harianong balay, atbang sa pultahan sa balay.
1105020107	Ug mao kadto, nga sa hingkit-an sa hari si Ester, ang reina nga nagtindog sulod sa sawang, nga siya nakapahimuot sa iyang pagtan-aw; ug ang hari mitunol kang Ester sa bulawang cetro nga dinha sa iyang kamot. Busa si Ester mipahaduol, ug mihikap sa tumoy sa cetro.
110503008f	Unya namulong ang hari kaniya: Unsa ang buot mo, reina nga Ester? Ug unsa ang imong igahangyo? Igahatag kanimo bisan ang katunga sa gingharian.
110504009c	Ug si Ester namulong: Kong kini mahiuyon man ugaling sa kabubut-on sa hari, itugot nga ang hari ug si Aman moadto sa combira nga akong giandam alang kaniya.
110505009b	Unya ang hari miingon: Padalia si Aman, aron kini himoon sumala sa gipamulong ni Ester. Busa ang hari ug si Aman ming-adto sa combira nga giandam ni Ester.
11050600bc	Ug ang hari namulong kang Ester didto sa combira sa vino: Unsa ang imong ihangyo? Ug kini igahatag kanimo: ug unsa ang imong pagapangayoon? Bisan ang katunga sa gingharian kana pagahimoon.
110507004f	Unya mitubag si Ester ug miingon: Ang akong hangyo ug akong gipangayo mao kini:
110508010c	Kong ako nakapahimuot sa pagtan-aw sa hari, ug kong kini ikalipay sa hari ang paghatag sa akong gihangyo, ug ang pagtuman sa akong gipangayo, paadtoa ang hari ug si Aman sa combira nga akong giandam alang kanila; ug akong pagabuhaton ugma sumala sa gipamulong sa hari.
11050900f7	Unya miadto si Aman niadtong adlawa milipayon ug masadya sa kasingkasing: apan sa diha nga nakita ni Aman ni Mardocheo diha sa ganghaan sa hari, nga siya wala tumindog ni maglihok sa iyang atubangan, siya napuno sa kaligutgut batok kang Mardocheo.
11050a0088	Apan si Aman nagpugong sa iyang kaugalingon, ug mipauli; ug iyang gipaadto ug gipadala ang iyang mga higala ug si Zeres nga iyang asawa.
11050b00e8	Ug si Aman nagsugilon kanila sa himaya sa iyang mga bahandi, ug sa gidaghanon sa iyang mga anak, ug sa tanang mga butang diin ang hari nagpauswag kaniya, ug giunsa siya sa pagpauswag niya labaw sa mga principe ug mga alagad sa hari.
11050c00bc	Labut pa, si Aman namulong: Oo, si Ester nga reina wala motugot nga may mokuyog sa hari nganhi sa combira nga iyang giandam gawas kanako lamang; ug ugma ako usab gidapit niya uban sa hari.
11050d0083	Apan kining tanan walay kapuslanan kanako, samtang nga ako nagatan-aw kang Mardocheo nga Judio nga nagalingkod sa ganghaan sa hari.
11050e0158	Unya miingon si Zeres nga iyang asawa ug ang tanan niyang mga higala kaniya: Ipabuhat ang usa ka bitayan nga may kalim-an ka maniklo ang kahabogon, ug sa pagkabuntag sumulti ka sa hari aron si Mardocheo mabitay niana: unya lumakaw ka nga malipayon kuyog sa hari ngadto sa combira. Ug kini nakapahimuot kang Aman: ug iyang gipabuhat ang bitayan.
110601008f	Niadtong gabhiona wala makatulog ang hari; ug siya nagsugo nga ipadala ang basahon sa mga kaagi sa mga cronicas, ug sila gipamasa sa atubangan.
11060200da	Ug hikaplagan sa nahisulat, nga si Mardocheo nagsugilon mahitungod kang Bigthan ug Teres, duha sa mga sinaligan sa palacio sa hari, kadtong nagbantay sa bakanan, nga sila nagpaninguha sa pagbudhi kang Assuero nga hari.
11060300c0	Ug ang hari miingon: Unsa ang kadungganan ug ang pagkahalangdon nga gitanyag kang Mardocheo tungod niini? Unya miingon ang mga alagad sa hari nga nagaalagad kaniya: Walay nabuhat alang kaniya.
11060400d5	Ug ang hari miingon: Kinsa ang anaa sa sawang? Karon si Aman nahiadto sa dapit sa gawas nga sawang sa balay sa hari, sa pagsulti sa hari aron sa pagpabitay kang Mardocheo sa bitayan nga iyang giandam alang kaniya.
110605007d	Ug ang mga sulogoon sa hari miingon kaniya: Ania karon, si Aman nagtindog sulod sa sawang. Ug ang hari miingon: Paanhia siya.
11060600f7	Busa si Aman misulod. Ug ang hari miingon kaniya: Unsay pagabuhaton alang sa tawo nga gikahimut-an aron pagpasidungog sa hari kaniya? Busa si Aman miingon sa iyang kasingkasing: Kang kinsa pa ang hari magapasidungog labaw kay sa akong kaugalingon?
1106070055	Ug si Aman miingon sa hari: Alang sa tawo nga gikahimut-an sa hari ang pagpasidungog.
11060800a5	Ipadala ang harianong bisti nga igasul-ob sa hari, ug ang kabayo nga pagakabay-an sa hari, ug kansang ibabaw sa ulo niini ang usa ka harianong purongpurong gibutang:
1106090153	Ug ipahatud ang bisti ug ang kabayo sa kamot sa usa sa mga labawng halangdon nga principe, aron ilang sul-oban ang tawo niini kang kinsa ang hari nahimuot sa pagpasidungog, ug pakabay-on siya sa kabayo ngadto sa dalan sa ciudad, ug imantala sa atubangan niya: Mao kini ang pagabuhaton sa tawo kang kinsa ang hari nahimuot sa pagpasidungog.
11060a00e8	Unya ang hari miingon kang Aman: Pagdali, ug kuhaa ang bisti ug ang kabayo, sumala sa imong giingon, ug buhata kang Mardocheo nga Judio nga naglingkod sa ganghaan sa hari: ayaw ipakawang ang bisan unsa sa tanan nga imong gipamulong.
11060b00f7	Busa gikuha ni Aman ang bisti ug ang kabayo, ug gibistihan si Mardocheo, ug gipakabayo siya ngadto sa dalan sa ciudad, ug nagmantala sa atubangan niya: Mao kini ang pagabuhaton alang niadtong tawo kang kinsa ang hari may kahimuot sa pagpasidungog.
11060c0090	Ug si Mardocheo mibalik pag-usab ngadto sa ganghaan sa hari. Apan si Aman midali paingon sa iyang balay, masulob-on, ug ang iyang ulo tinabonan.
11060d0176	Ug si Aman nagsugilon kang Zeres nga iyang asawa ug sa tanan niyang mga higala, sa tanan nga nanghitabo kaniya. Unya namulong kaniya ang iyang mga manggialamong tawo ug si Zeres nga iyang asawa: Kong si Mardocheo, kang kinsa ikaw nahulog sa iyang atubangan sa sinugdan, mao ang kaliwat sa mga Judio, dili ka makadaug batok kaniya, kondili mahulog ka gayud sa atubangan niya.
11060e008f	Samtang nagasulti pa sila kaniya, miabut ang mga tinugyanan sa hari, ug nanagdali sa pagdala kang Aman ngadto sa combira nga gitagana ni Ester.
1107010041	Busa ang hari ug si Aman ming-adto sa combira ni Ester nga reina.
11070200e4	Ug ang hari miingon pag-usab kang Ester, sa ikaduhang adlaw, didto sa combira sa vino: Unsay imong pangayoon, reina nga Ester? Ug kini igahatag kanimo: ug unsay imong ihangyo? bisan pa sa katunga sa gingharian, kana pagabuhaton.
11070300f5	Ug si Ester nga reina mitubag ug namulong: Kong ako nakapahimuot kanimo sa imong pagtan-aw, Oh hari, ug kong kini nakapahimuot sa hari, ihatag kanako ang akong kinabuhi tungod sa akong paghangyo, ug ang akong katawohan tungod sa akong gipangayo:
11070400ed	Kay kami gibaligya, ako ug ang akong katawohan, aron pagalaglagon, ug pagapatyon, ug pagapohoon. Apan kong kami gibaligya, ingon nga mga binihag nga lalake ug babaye mihilum ako, bisan ang kabatok dili makabalus tungod sa kadaut sa hari.
11070500a1	Unya mitubag ang hari nga si Assuero ug miingon kang Ester, nga reina: Kinsa ba siya, ug hain ba kadtong nagapagahi sa iyang kasingkasing aron sa pagbuhat niana?
110706008b	Ug si Ester miingon: Usa ka kabatok ug usa ka kaaway, bisan kining dautan nga Aman. Unya si Aman nahadlok sa atubangan sa hari ug sa reina.
11070700f4	Ug ang hari mitindog sa iyang kasuko gikan sa combira sa vino ug miadto sa tanaman sa palacio: ug si Aman mitindog aron sa paghangyo tungod sa iyang kinabuhi kang Ester nga reina; kay nakita niya nga may kadautan nga gihunahuna kaniya ang hari.
1107080147	Unya ang hari mibalik ngadto sa tanaman sa palacio sa dapit diin gihimo ang combira sa vino; ug si Aman napukan ibabaw sa lingkoranan diin si Ester magalingkod. Unya miingon ang hari: Magapugos ba siya sa reina sa atubangan ko dinhi sa balay? Samtang ang pulong migula gikan sa baba sa hari, ilang gitabonan ang nawong ni Aman.
110709011f	Unya namulong si Harbona, usa sa mga tinugyanan sa atubangan sa hari: Ania karon usab, ang bitayan nga may kalim-an ka maniko ang kahabogon, nga gihimo ni Aman alang kang Mardocheo, nga namulong ug maayo sa hari, nagatindog didto sa balay ni Aman. Ug ang hari miingon: Bitaya siya niana.
11070a0072	Busa ilang gibitay si Aman sa bitayan nga iyang giandam alang kang Mardocheo. Unya ang kaligutgut sa hari nahupay.
11080100c6	Niadtong adlawa gihatag ni hari Assuero ang balay ni Aman ang kaaway sa mga Judio kang Ester nga reina. Ug si Mardocheo miadto sa atubangan sa hari; kay si Ester nagsugilon kong ig-unsa siya kaniya.
1108020093	Ug gikuha ang singsing sa hari, nga iyang nakuha kang Aman, ug gihatag kini kang Mardocheo. Ug gipahamutang ni Ester si Mardocheo sa balay ni Aman.
11080300ee	Ug si Ester namulong pa gani pag-usab sa atubangan sa hari, ug miluhod sa iyang tiilan, ug nangaliyupo kaniya inubanan sa luha aron sa pagpapas sa kadautan ni Aman, ang Agagehanon, ug sa iyang lalang nga iyang gilalang batok sa mga Judio.
1108040076	Unya ang hari mitunol sa iyang bulawan nga cetro kang Ester. Busa si Ester mibangon, ug mitindog sa atubangan sa hari.
110805017e	Ug siya miingon: Kong kini nakapahimuot sa hari, kong ako nakapahimuot sa iyang pagtan-aw, ug kini daw matarung sa atubangan sa hari, ug kong ako nakapahimuot sa iyang mga mata, ipasulat kini aron sa pagbawi sa mga sulat nga gilalang ni Aman, ang anak nga lalake ni Amadatha, ang Agagehanon, nga iyang gisulat aron sa paglaglag sa mga Judio nga anaa sa tanang mga lalawigan sa hari.
