2800000007	Matthew
2c190900a9	But Festus, willing to confer a favor on the Jews, answered Paul, and said: Are you willing to go up to Jerusalem, and there be judged before me concerning these things?
2c190a0095	And Paul answered: I am standing at the judgment-seat of Cæsar, where I ought to be judged. To the Jews I have done no wrong, as you very well know.
2c190b00cb	If, however, I be an offender, and have done any thing worthy of death, I refuse not to die. But if the things of which these men accuse me are nothing, no one can deliver me to them. I appeal to Cæsar.
2c190c006e	Then Festus, after conferring with the council, answered: To Cæsar have you appealed? To Cæsar you shall go.
2c190d0056	And after some days, King Agrippa and Bernice came down to Cæsarea, to salute Festus.
2c190e009e	And as they remained there many days, Festus made known to the king the facts concerning Paul, saying: There is a certain man, who was left in bonds by Felix,
2c190f0080	concerning whom, when I was in Jerusalem, the chief priests and elders of the Jews informed me, asking for judgment against him.
2c191000e0	I replied to them, that it is not the custom of the Romans to deliver any man up to death, before the accused has had his accusers face to face, and has had an opportunity to answer concerning the charge that is against him.
2c19110099	Therefore, when they had come hither with me, I made no delay; but, on the next day, sat on the judgment-seat, and commanded the man to be brought forth.
2c19120056	And when his accusers stood up, they brought no such charge against him as I expected;
2c1913008d	but they had certain questions against him, about their own religion, and about a certain Jesus that had died, who, Paul affirmed, was alive.
2c1914009a	But, being in doubt about the question concerning this man, I asked him if he would go up to Jerusalem, and there be judged with respect to these matters.
2c1915008f	But when Paul made his appeal, that he should be kept for the judgment of Augustus, I commanded him to be kept, till I could send him to Cæsar
2c19160070	And Agrippa said to Festus: I could wish to have heard the man myself. He replied: To-morrow you shall hear him.
2c191700cf	Therefore, on the morrow, when Agrippa and Bernice came with great pomp, and entered the place of audience, with the officers and principal men of the city, Paul, at the command of Festus, was brought forth.
2c191800d9	And Festus said: King Agrippa, and all men here present, you see this man, about whom all the multitude of the Jews, both in Jerusalem and in this place, have entreated me, crying out, that he ought to live no longer.
2c19190080	But finding that he had done nothing worthy of death, and as he himself has appealed to Augustus, I have determined to send him.
2c191a00e1	Concerning him I have nothing certain to write to my Lord. For this reason, I have brought him before you all, and especially before you, King Agrippa, that, after the examination has been held, I may have something to write.
2c191b006b	For it seems to me unreasonable to send a prisoner, and not to make known the charges that are against him.
2c1a010081	Then Agrippa said to Paul: You are permitted to speak for yourself. Then Paul stretched forth his hand, and answered for himself.
2c1a020091	I think myself happy, King Agrippa, because I shall this day make my defense before you, concerning all things of which I am accused by the Jews;
2c1a030095	especially, since you are acquainted with all the customs and questions that are among the Jews. For this reason, I beseech you to hear me patiently.
2c1a040074	My course of life from my youth, which, from the beginning, was among my own nation in Jerusalem, know all the Jews;
2c1a050088	who, knowing me from the first, could testify, if they would, that, according to the strictest sect of our religion, I lived a Pharisee.
2c1a060055	And now I stand and am judged for the hope of the promise made by God to our fathers;
2c1a070094	to which promise our twelve tribes, zealously serving night and day, hope to come: on account of which hope, King Agrippa, I am accused by the Jews.
2c1a08004b	What? Is it thought a thing incredible among you, that God raises the dead?
2c1a090064	I verily thought with myself, that I ought to do many things against the name of Jesus the Nazarene.
2c1a0a00bc	And this I did in Jerusalem; and many of the saints did I shut up in prison, having received authority from the chief priests: and when they were put to death, I gave my vote against them.
2c1a0b00a7	And I punished them often in every synagogue, and compelled them to speak impiously; and, being exceedingly mad against them, I persecuted them even to foreign cities.
2c1a0c0074	While I was engaged in these things, and was going to Damascus with authority and commission from the chief priests,
2c1a0d00a0	at midday, while I was on the road, I saw, O King, a light from heaven, above the brightness of the sun, shining round about me and those who journeyed with me.
2c1a0e00bf	And when we had all fallen to the earth, I heard a voice speaking to me, and saying, in the Hebrew language, Saul, Saul, why do you persecute me? It is hard for you to kick against the goads.
2c1a0f004b	And I said, Who art thou, Lord? He replied, I am Jesus, whom you persecute.
2c1a1000c5	But arise, and stand upon your feet; for I have appeared to you for this purpose, to make you a minister and a witness of the things which you have seen, and of those in which I will appear to you,
2c1a11004e	delivering you from the people, and from the Gentiles, to whom now I send you,
2c1a1200cf	in order to open their eyes, and to turn them from darkness to light, and from the authority of Satan to God, that they may receive remission of sins, and an inheritance among the sanctified, by faith in me.
2c1a130046	Wherefore, King Agrippa, I was not disobedient to the heavenly vision;
2c1a1400c5	but announced first to those in Damascus and Jerusalem, and throughout all the region of Judea, and then to the Gentiles, that they should repent and turn to God, and do works worthy of repentance.
2c1a15004e	For these reasons the Jews seized me in the temple, and endeavored to kill me.
2c1a1600cb	Having, therefore, obtained help from God, I have stood till this day, testifying both to small and to great, saying nothing else than the things which the prophets and Moses did say should come to pass:
2c1a170086	that Christ should suffer, and that he first, by his resurrection from the dead, should show light to the people, and to the Gentiles.
2c1a180084	And as he spoke these things in his defense, Festus said, with a loud voice; Paul, you are mad; much learning drives you to madness.
2c1a190066	But he replied: I am not mad, most excellent Festus, but speak forth the words of truth and soberness.
2c1a1a00be	For the king has knowledge of these things, before whom, also, I speak with boldness; for I am persuaded that none of these things have escaped his notice; for this was not done in a corner.
2c1a1b0043	King Agrippa, do you believe the prophets? I know that you believe.
2c1a1c0044	Then Agrippa said to Paul: You almost persuade me to be a Christian.
2c1a1d009d	And Paul replied: I could pray to God, that not only you, but also all that hear me to-day, were both almost and altogether such as I am, except these bonds.
2c1a1e004f	And the king arose, and the governor, and Bernice, and those who sat with them.
2c1a1f0078	And when they had withdrawn, they conversed with one another, saying: This man does nothing worthy of death or of bonds.
2c1a200065	And Agrippa said to Festus: This man could have been set at liberty, if he had not appealed to Cæsar
2c1b010096	And as it was determined that we should sail to Italy, they delivered Paul and some other prisoners to a centurion of the Augustan band, named Julius.
2c1b02009a	And going on board a ship of Adramyttium, we put to sea, intending to sail by the coast of Asia, Aristarchus, a Macedonian of Thessalonica, being with us.
2c1b030092	On the next day, we touched at Sidon; and Julius treated Paul with kindness, and permitted him to go to his friends, and receive their attentions.
2c1b04005d	And thence we put to sea, and sailed under the lee of Cyprus, because the winds were adverse.
2c1b050067	And when we had sailed across the sea opposite Cilicia and Pamphylia, we came to Myra, a city of Lycia.
2c1b06005d	And there the centurion found a ship of Alexandria, sailing to Italy; and he put us on board.
2c1b0700a4	For many days we sailed slowly; and having with difficulty come off Cnidus, the wind not permitting us to go further, we sailed under the lee of Crete, off Salmone:
2c1b08006e	and coasting along it with difficulty, we came to a place called Fair Havens, near which is the city of Lasea.
2c1b090078	But, after much time had been spent, and sailing was now dangerous, for the fast was already past, Paul admonished them,
2c1b0a0086	saying: Men, I perceive that this voyage will be with damage and much loss, not only to the cargo and the ship, but also to our lives.
2c1b0b007f	But the centurion had more confidence in the pilot, and in the owner of the ship, than in the things which were spoken by Paul.
2c1b0c00ff	And as the harbor was not commodious to winter in, the majority advised that they should put to sea from that place also, if, by any means, they might reach Phoenix, and winter there, which is a harbor of Crete, lying toward the south-west and north-west.
2c1b0d0094	And when the south wind blew gently, supposing that they had gained their object, they launched the ship, and ran along close to the shore of Crete.
2c1b0e004c	But in a little time a tempestuous wind, called Euroclydon, blew against it.
2c1b0f0075	And the ship being caught and unable to bear up against the wind, we committed it to the gale, and were driven along.
2c1b100061	And running under the lee of a certain island called Clauda, we with difficulty secured the boat.
2c1b1100ab	When they had taken it up, they used helps, undergirding the ship. And fearing lest they should fall into the quicksand, they lowered the mast, and thus were driven along.
2c1b12005d	And as we were greatly tossed by the tempest, on the next day they threw overboard the cargo;
2c1b130050	and on the third day, with our own hands, we threw out the tackling of the ship.
2c1b14008c	And as neither sun nor stars appeared for many days, and no small tempest lay upon us, all hope of our being saved was at length taken away.
2c1b1500d8	But, after long abstinence from food, Paul stood up in the midst of them, and said: men, you ought to have been persuaded by me, and not to have put to sea from Crete; and you would have avoided this damage and loss.
2c1b16006e	And now, I exhort you to be of good cheer; for there shall be no loss of life among you, but only of the ship.
2c1b17004f	For there stood by me this night an angel of God, whose I am, and whom I serve,
2c1b180080	and said, Fear not, Paul; you must stand in the presence of Cæsar; and behold, God has given you all that are sailing with you.
2c1b190061	For this reason, men, be cheerful; for I believe God, that it shall be even as it was told to me.
2c1b1a002c	But we must be thrown upon a certain island.
2c1b1b00a8	But when the fourteenth night had come, and we were drifting up and down in the Adriatic Sea, about midnight the sailors supposed that they were drawing near some land.
2c1b1c0083	And they sounded, and found twenty fathoms: and when they had gone a little further, and sounded again, they found fifteen fathoms.
2c1b1d006a	And fearing that we would fall upon rocks, they threw out four anchors from the stern, and wished for day.
2c1b1e00b0	And as the sailors were attempting to flee from the ship, and were letting down the boat into the sea, under the pretext that they were about to let down anchors from the prow,
2c1b1f0063	Paul said to the centurion and the soldiers: Unless these remain in the ship, you can not be saved.
2c1b200046	Then the soldiers cut away the ropes of the boat, and let it fall off.
2c1b2100ba	And while the day was coming on, Paul exhorted them all to take food, saying: This is the fourteenth day that you have been in suspense, and continued without food, having taken nothing.
2c1b22007f	Wherefore, I exhort you to take food; for this will promote your safety. For not a hair shall fall from the head of any of you.
2c1b23006e	And when he had said this, he took bread, and gave thanks to God before them all, and broke, and began to eat.
2c1b240032	And all became cheerful, and also partook of food.
2c1b25004b	And all of us that were in the ship were two hundred and seventy-six souls.
2c1b260064	When they were satisfied with food, they lightened the ship by throwing the provisions into the sea.
2c1b2700ac	And when it was day, they did not recognize the land; but they perceived an inlet, that had an accessible shore, into which they desired, if they could, to thrust the ship.
2c1b2800d5	And, after cutting away the anchors, they committed the ship to the sea, at the same time loosing the lashings of the rudders: and they set up the front sail to the wind, and kept the ship firmly toward the shore.
2c1b2900b3	And falling into a place where two currents met, they ran the ship aground, and the prow stuck fast, and remained immovable; but the stern was broken by the violence of the waves.
2c1b2a005d	The soldiers counsel was to kill the prisoners, lest some of them should swim out and escape.
2c1b2b00aa	But the centurion, wishing to save Paul, kept them from their purpose, and commanded those who were able to swim, to throw themselves into the sea first, and get to land;
2c1b2c0088	and then the rest, some on planks, and others on what could be taken from the ship. And thus it came to pass, that all got safe to land.
2c1c010058	And when they had saved themselves, they then learned that the island was called Melita.
2c1c0200a0	And the barbarians showed us no ordinary kindness; for they kindled a fire, and received us all, because of the rain which was falling, and because of the cold.
2c1c03009a	And when Paul had brought together a heap of brushwood, and laid it on the fire, a viper came out, by reason of the heat, and fastened itself on his hand.
2c1c0400cd	And when the barbarians saw the reptile hanging from his hand, they said to one another: This man is certainly a murderer, whom, although he has saved himself from the sea, justice does not permit to live.
2c1c050047	Then he shook the reptile from him into the fire, and suffered no harm.
2c1c0600dc	But they were expecting that he would become inflamed and swollen, or would suddenly fall down dead; yet, after expecting it for a long time, and seeing no harm befall him, they changed their mind, and said he was a god.
2c1c0700ab	Among the estates about that place were those of the chief man of the island, whose name was Publius, who took us to his house, and, for three days, entertained us kindly.
2c1c0800af	And it happened that the father of Publius was lying sick with fever and dysentery. And Paul went in to him, and prayed, and laid his hands on him, and restored him to health.
2c1c090068	Therefore, after this had been clone, the rest also in the island who had diseases, came and were cured.
2c1c0a0073	And they also honored us with many honors; and, when we put to sea, they supplied us with such things as we needed.
2c1c0b0078	After three months we put to sea in a ship of Alexandria, which had wintered in the island, whose sign was the Dioscuri.
2c1c0c0039	And we landed at Syracuse, and remained there three days:
2c1c0d008f	from which place, by coasting about, we came to Rhegium; and one day afterward, the south wind arose; and we came, on the next day, to Puteoli,
2c1c0e0069	where we found brethren, and were persuaded to remain with them seven days. And thus we went toward Home.
2c1c0f00b6	And from this place, the brethren, having heard of us, came out as far as Appii Forum and the Three Taverns, to meet us. When Paul saw the brethren, he thanked God, and took courage.
2c1c1000a5	When we came to Rome, the centurion delivered the prisoners to the captain of the guard; but Paul was permitted to dwell by himself, with a soldier that guarded him.
2c1c110129	And it came to pass, after three days, that he called together the chief men of the Jews; and when they had come, he said to them: Brethren, though I have done nothing against the people, or the customs of our fathers, yet I was delivered as a prisoner from Jerusalem into the hands of the Romans.
2c1c120058	They, after examination, would have released me, for they found no cause of death in me.
2c1c13008a	But because the Jews spoke against it, I was compelled to appeal to Cæsar: not that I have any accusation to bring against my own nation.
2c1c14008b	For this reason, I called for you, that I might see you and speak to you; for on account of the hope of Israel, I am bound with this chain.
2c1c15009f	And they said to him: We have neither received letters from Judea concerning you, nor has any one of the brethren come, and reported or spoken any evil of you.
2c1c160083	But we think it right to hear from you what you think: for, as it respects this sect, we know that it is everywhere spoken against.
2c1c1700fb	And when they had appointed him a day, many came to him at his lodging; to whom, from morning till evening;, he earnestly testified, and set forth the kingdom of God, persuading them concerning Jesus, both from the law of Moses, and from the prophets.
2c1c180045	And some believed the things that were spoken, and some believed not.
2c1c190096	And not agreeing among themselves, they departed, after Paul had spoken one word: Well did the Holy Spirit speak to our fathers by Isaiah the prophet,
2c1c1a008b	saying: Go to this people and say, You shall surely hear, but you will not understand; and you shall surely see, but you will not perceive.
2c1c1b010b	For the heart of this people has become fat, and with their ears they hear heavily, and their eyes they have closed, lest they should see with their eyes, and hear with their ears, and understand with their heart, and should turn, and I should restore them to health.
2c1c1c0065	Therefore, be it known to you, that the salvation of God is sent to the Gentiles, and they will hear.
2c1c1d0061	And when he had said these things, the Jews departed, and had great disputation among themselves.
2c1c1e005a	And Paul dwelt two whole years in his own rented house, and received all that came to him,
2c1c1f0081	preaching the kingdom of God, and teaching the things concerning the Lord Jesus Christ, with all boldness and without hinderance.
2d00000006	Romans
2d01010053	Paul, a servant of Jesus Christ, a called apostle, set apart for the gospel of God,
2d01020047	which he formerly promised through his prophets in the holy scriptures,
2d01030068	concerning his Son Jesus Christ our Lord, who was born of the posterity of David according to the flesh,
2d01040078	but declared to be the Son of God with power, according to his holy spiritual nature, by his resurrection from the dead,
2d01050085	through whom we have received grace and apostleship, in order to the obedience of faith among all nations, for the honor of his name,
2d01060033	among whom are you also the called of Jesus Christ,
2d01070082	to all that are in Rome, beloved of God, called saints: Grace be to you, and peace from God our Father, and the Lord Jesus Christ.
2d0108007f	First, I thank my God, through Jesus Christ, on account of you all, because your faith is spoken of throughout the whole world.
2d0109007a	For God is my witness, whom I serve with my spirit in the gospel of his Son, that, without ceasing, I make mention of you,
2d010a0085	always in my prayers making request, that, if possible, I may at length have a prosperous journey, by the will of God to come to you.
2d010b0074	For I greatly desire to see you, that I may impart to you some spiritual gift, in order that you may be established;
2d010c0062	that is, that I may both give and receive comfort, while I am among you, through our common faith.
2d010d00d1	But, brethren, I do not wish you to be ignorant that I often purposed to come to you, though I have been hindered to the present time, that I might have some fruit among you also, even as among other Gentiles.
2d010e005b	I am a debtor both to the Greeks and to the barbarians; both to the wise and to the unwise.
2d010f005b	So that, as far as I am able, I am ready to preach the gospel to you also, who are in Rome.
2d0110009a	For I am not ashamed of the Gospel: for it is the power of God in order to salvation, to every one that believes, to the Jew first, and also to the Greek.
2d01110088	For in it the righteousness of God by faith is revealed, in order to faith: as it is written, He that is justified by faith, shall live.
2d0112008d	For the wrath of God is revealed from heaven against all ungodliness and unrighteousness of men, who, by unrighteousness, restrain the truth.
2d01130065	Because that which may be known of God, is manifest among them; for God has made it manifest to them,
2d011400d6	(for, since the creation of the world, his attributes, which are invisible, are clearly seen, being perceived through the things that are made, both his eternal power and divinity,) that they may be without excuse;
2d011500a8	because, when they knew God, they did not glorify him as God, nor were they thankful; but they became perverse in their reasonings, and their wicked heart was darkened;
2d0116002b	professing to be wise, they became foolish,
2d0117008b	and exchanged the glory of the incorruptible God for an image like corruptible man, and birds, and four-footed beasts, and creeping things.
2d0118008f	For which reason God delivered them up, in the desires of their hearts, to uncleanness, that they might dishonor their bodies among themselves;
2d01190084	who exchanged the truth of God for a lie, and worshiped and served the creature more than the Creator, who is blessed forever. Amen.
2d011a008a	For this reason, God delivered them over to vile passions: for their females exchanged their natural use for that which is against nature:
2d011b00de	and in like manner also the males, leaving the natural use of the females, burned in their lusts one toward another, males with males practicing infamous lewdness, and receiving in themselves the due reward of their error.
2d011c006f	And as they refused to acknowledge God, God delivered them up to an undiscerning mind, to do detestable things;
2d011d008e	as they were filled with all unrighteousness, lewdness, wickedness, covetousness, malice; full of envy, murder, contention, deceit, malignity;
2d011e0076	whisperers, evil-speakers, haters of God, insolent, proud, boasters, inventors of evil things, disobedient to parents;
2d011f005c	without understanding, covenant-breakers, without natural affection, implacable, unmerciful;
2d01200097	who, acknowledging the judgment of God, that those who practice such things are worthy of death, not only do them, but approve those who practice them.
2d020100b8	For which reason, you are without excuse, O man, whoever you are, that judge; for in that in which you judge another, you condemn yourself; for you who judge, practice the same things.
2d02020063	But we know that the judgment of God against those who practice such things, is according to truth.
2d02030085	But do you, O man, who judge those that practice such things, and yet do the same, conclude that you will escape the judgment of God?
2d02040099	Or, do you despise the riches of his goodness, and his forbearance, and his long suffering, not knowing that the goodness of God leads you to repentance?
2d0205009f	But, according to your hard and impenitent heart, you treasure up to yourself wrath for a day of wrath, and of the revelation of the righteous judgment of God,
2d02060034	who will render to every man according to his works;
2d02070070	to those who, by patient continuance in good works, seek for glory and honor and incorruptibility, eternal life:
2d02080064	but to those who are contentious, and obey not the truth, but obey unrighteousness, anger and wrath,
2d02090075	affliction and distress, upon every soul of man that practices what is evil, of the Jew first, and also of the Greek:
2d020a0070	but glory and honor and peace to every one that practices what is good, to the Jew first, and also to the Greek:
2d020b002c	for there is no respect of persons with God.
2d020c0084	For as many as have sinned without law, shall also perish without law; and as many as have sinned under law, shall be judged by law,
2d020d0060	in the day when God shall judge the secret works of men by Jesus Christ, according to my gospel.
2d020e0060	For not the hearers of the law are just before God, but the doers of the law shall be justified.
2d020f0083	For when the Gentiles, who have not a law, do, by nature, the things of the law, these who have not a law, are a law to themselves,
2d021000af	who show that the work which the law requires, is written in their hearts, their conscience bearing testimony, and their reasonings with each other accusing, or making excuse.
2d0211004a	But if you are named Jew, and rest in the law, and make your boast in God.
2d0212004e	and know his will, and approve what is excellent, being instructed by the law:
2d0213006c	if you are also confident that you yourself are a guide for the blind, a light to those who are in darkness,
2d02140070	an instructor of the simple, a teacher of the unlearned, because you have the form of true knowledge in the law;
2d02150072	you, then, who teach another, do you not teach yourself? You who preach that a man should not steal, do you steal?
2d02160074	You who say that a man should not commit adultery, do you commit adultery? You who detest idols, do you rob temples?
2d02170053	You who make your boast in the law, do you, by transgressing the law, dishonor God?
2d02180057	For the name of God is reviled among the Gentiles, on account of you, as it is written.
2d02190086	Now, circumcision is indeed profitable, if you keep the law: but, if you transgress the law, your circumcision becomes uncircumcision.
2d021a007f	If, then, he who is uncircumcised keeps the righteousness of the law, shall not his uncircumcision be counted for circumcision?
2d021b009a	And shall not he whose want of circumcision is owing to his birth, if he keeps the law, condemn you, who, by the literal circumcision, transgress the law?
2d021c0061	For he is not a Jew who is one outwardly, nor is that circumcision which is outward in the flesh:
2d021d0095	but he is a Jew who is one inwardly; and circumcision is that of the heart, in the spirit, not in the letter, whose praise is not of men, but of God.
2d03010041	What advantage then has the Jew, or what profit has circumcision?
2d03020052	Much in every respect; but chiefly that the oracles of God were intrusted to them.
2d03030068	What, indeed, if some have been unfaithful? Will their unfaithfulness overthrow the faithfulness of God?
2d030400ab	It can not be. But let God be true, though every man be a liar, as it is written: That thou mightest be justified in thy words, and mightest overcome when thou art judged.
2d030500a0	But if our unrighteousness causes the righteousness of God to be better known, what shall we say? Is God unrighteous, who inflicts punishment? I speak as a man.
2d03060038	It can not be: for if so, how shall God judge the world?
2d03070074	Yet, if the truth of God has, through my lie, been greatly advanced to his glory, why am I still judged as a sinner?
2d030800b2	Then, why not say, (as we are slanderously reported as saying, and, as some affirm, that we do say,) Let us do evil, that good may come? Of such persons the condemnation is just.
2d03090077	What then? Do we, Jews, excel? Not at all: for we have already convicted all, both Jews and Greeks, of being under sin,
2d030a0037	as it is written: There is none righteous, no, not one;
2d030b0043	there is none that understands; there is none that seeks after God;
2d030c0075	they have all turned out of the way; they have alike become unprofitable; there is none that does good, not even one;
2d030d0074	their throat is an open sepulcher; with their tongues they have used deceit; the poison of asps is under their lips;
2d030e002e	their mouth is full of cursing and bitterness;
2d030f0023	their feet are swift to shed blood;
2d03100029	destruction and misery are in their ways;
2d03110029	and the way of peace they have not known;
2d0312002a	there is no fear of God before their eyes.
2d0313009a	Now we know that what the law says, it speaks to those who are under the law, that every mouth may be stopped, and all the world become guilty before God.
2d03140069	Wherefore, by works of law, no flesh shall be justified in his sight; for by law is the knowledge of sin.
2d03150066	But now, the righteousness of God without law is revealed, being attested by the law and the prophets;
2d0316008b	I repeat it, the righteousness of God through faith in Jesus Christ, which is for all, and on all that believe; for there is no difference;
2d03170038	for all have sinned, and come short of the glory of God,
2d03180059	yet may be justified freely by his grace, through the redemption that is in Christ Jesus;
2d031900cb	whom God has set forth as a propitiatory sacrifice, through faith in his blood, in order to manifest his righteousness, in passing by the sins that were formerly committed through the forbearance of God;
2d031a0080	in order to manifest his righteousness at the present time, that he might be just, while he justifies him who believes in Jesus.
2d031b005d	Where, then, is boasting? It is excluded. By what law? Of works? No; but by the law of faith.
2d031c0047	For we conclude that a man is justified by faith, without deeds of law.
2d031d0062	Is he the God of the Jews only? Is he not also the God of the Gentiles? Yes, of the Gentiles also:
2d031e006d	since there is one God, who will justify the circumcision by faith, and the uncircumcision through the faith.
2d031f0061	Do we, then, make law void through the faith? It can not be. On the other hand, we establish law.
2d04010055	What, then, shall we say that Abraham our father has found, as it respects the flesh?
2d04020055	For if Abraham was justified by works, he has cause for boasting, but not before God.
2d0403005f	For what says the scripture? Abraham believed God, and it was counted to him for righteousness.
2d0404004b	Now to him that works, the reward is not counted as a favor, but as a debt:
2d04050072	but to him that works not, but believes on him that justifies the ungodly, his faith is counted for righteousness.
2d0406006f	Even as David also speaks of the blessedness of the man to whom God counts righteousness without works, saying:
2d0407004b	Blessed are they whose iniquities are forgiven, and whose sins are covered.
2d04080038	Blessed is the man to whom the Lord will not charge sin.
2d040900a6	Comes this blessedness then on those who are circumcised only, or on those who are uncircumcised also? For we say that faith was counted to Abraham for righteousness.
2d040a00a7	Under what circumstances, then, was it counted? After he was circumcised? Or, while he was uncircumcised? Not after he was circumcised, but while he was uncircumcised.
2d040b010f	And he received the sign of circumcision, as a seal of the righteousness of the faith that he had while he was uncircumcised, in order that he might be the father of all that believe, even in a state of uncircumcision, so that righteousness might be counted to them also;
2d040c00b1	and the father of circumcision to those who are not only circumcised, but who, also, walk in the steps of that faith which our father Abraham had while he was yet uncircumcised.
2d040d0097	For the promise that he should be the heir of the world, was not to Abraham, nor to his posterity, through law, but through the righteousness of faith.
2d040e0064	For if they that are of the law be heirs, the faith is made powerless, and the promise is unmeaning;
2d040f0050	for the law inflicts punishment; for where no law is, there is no transgression.
2d041000fe	Therefore, the inheritance is by faith, that it may be according to grace, in order that the promise may be sure to all his posterity, not to those only who are of the law, but to those, also, who are of the faith of Abraham, who is the father of us all,
2d041100c5	(as it is written: I have made you a father of many nations,) in the sight of him in whom he believed, even God, who makes the dead alive, and calls those things which are not, as though they were.
2d04120097	He, against hope, confidently believed that he would become the father of many nations, according to that which was spoken: So shall your posterity be.
2d041300a0	And not being weak in faith, he considered not his own body, which was already dead, (for he was about a hundred years old,) nor the deadness of Sarah’s womb;
2d04140077	and he doubted not, through unbelief, with respect to the promise of God, but was strong in faith, giving glory to God,
2d04150050	and being fully persuaded that what he had promised he was able also to perform.
2d04160039	For this reason, it was counted to him for righteousness.
2d04170043	But that it was counted to him, was not written for his sake alone,
2d04180073	but for our sakes also, to whom it shall be counted, if we believe on him that raised Jesus our Lord from the dead,
2d0419004e	who was delivered up for our offenses, and raised again for our justification.
2d0501005a	Therefore, being justified by faith, we have peace with God through our Lord Jesus Christ,
2d05020079	through whom we have had access, by faith, into this grace in which we stand; and we rejoice in hope of the glory of God.
2d05030067	And not only so, but we rejoice in afflictions also; because we know that affliction produces patience,
2d05040045	and patience, an approved character, and an approved character, hope;
2d0505008b	and this hope disappoints us not; because the love of God is poured abundantly into our hearts through the Holy Spirit that is given to us.
2d0506005a	For when we were yet without strength, at the appointed time, Christ died for the ungodly.
2d05070070	For hardly, indeed, will one die for a just man; yet, perhaps, for the good man some one would even dare to die.
2d0508005f	But God makes known his love to us in this, that while we were yet sinners, Christ died for us:
2d05090067	much more, then, since we are now justified by his blood, we shall be saved from the wrath through him.
2d050a0093	For if, while we were enemies, we were reconciled to God by the death of his Son, much more, having been reconciled, shall we be saved by his life.
2d050b0076	And not only so, but we rejoice in God through our Lord Jesus Christ, by whom we have now received the reconciliation.
2d050c0092	For this reason, as by one man sin entered into the world, and by his sin, death; and so death passed through to all men, because all have sinned:
2d050d0055	for till the law, sin was in the world; but sin is not charged where there is no law.
2d050e0099	Yet death reigned from Adam to Moses, even over them that did not sin in the likeness of Adam’s transgression, who is the type of him that was to come.
2d050f00f5	But the favor bestowed is not, in all respects, like the offense: for if, by the offense of one, the many have died, much more have the grace of God and the gift which is by the grace of the one man Jesus Christ, been made abundant for the many.
2d051000d3	And the gift is not like the sentence that came through one who sinned: for the sentence to condemnation was because of one offense; but the favor bestowed in order to justification, is because of many offenses.
2d051100d7	For if, by one man’s offense, death has reigned through that one, much more shall those who receive the abundance of the grace, and of the gift of righteousness, reign in life through the one, who is Jesus Christ.
2d051200a6	Therefore, as, by one offense, sentence came on all men to condemnation, so, also, by one act of righteousness, the gift has come on all men to justification of life.
2d05130093	For as by the disobedience of the one man the many have been made sinners, so, also, by the obedience of the one, the many shall be made righteous.
2d0514008c	But, besides the first offense, law was introduced, in order that offenses might abound: but where sin abounded, grace did much more abound:
2d05150087	that as sin has reigned, ending in death, so might grace reign by justification, ending in life eternal, through Jesus Christ our Lord.
2d06010049	What, then, shall we say? Shall we continue in sin that grace may abound?
2d06020048	It can not be. How shall we that are dead to sin, live any longer in it?
2d06030061	Know you not that as many of us as were immersed into Christ Jesus, were immersed into his death?
2d060400a6	Therefore, we are buried with him, by immersion, into death, that as Christ was raised from the dead by the glory of the Father, so also we should walk in a new life.
2d0605008a	For if we have become united to him by the likeness of his death, we shall certainly be united to him by the likeness of his resurrection;
2d060600a1	knowing this, that our former man has been crucified with him, in order that the sinful body may be deprived of its power, so that we should no longer serve sin:
2d06070026	for he that is dead is freed from sin.
2d0608004d	Now if we have died with Christ, we believe that we shall also live with him;
2d06090073	because we know that Christ, having been raised from the dead, dies no more; death has dominion over him no longer;
2d060a006b	for, as it regards his dying, he, once for all, died to sin; but as it regards his living, he lives to God.
2d060b0066	So also do you count yourselves as dead indeed to sin, but as living to God, in Christ Jesus our Lord.
2d060c0045	Therefore, let not sin reign in your mortal body so that you obey it;
2d060d00b8	and present not your members to sin, as instruments of unrighteousness: but present yourselves to God, as alive from the dead; and your members to God, as instruments of righteousness.
2d060e0055	For sin shall not have dominion over you; for you are not under law, but under grace.
2d060f0056	What then? Shall we sin, because we are not under law, but under grace? It can not be.
2d061000bb	Know you not, that to whom you present yourselves as servants to obey, his servants you are whom you obey, whether of sin that leads to death, or of obedience that leads to righteousness?
2d0611009b	But thanks be to God, that though you were the servants of sin, yet you have obeyed from the heart the form of teaching, in which you have been instructed;
2d0612004c	and being made free from sin, you have become the servants of righteousness.
2d0613010f	I speak of what is common among men, oil account of the weakness of your flesh: for as you have presented your members as servants to uncleanness, and to lawlessness, in order to lawlessness, so now present your members as servants to righteousness, in order to holiness.
2d06140053	For when you were the servants of sin, you were free with respect to righteousness.
2d06150080	What fruit, therefore, had you at that time, in those things of which you are now ashamed? For the end of those things is death.
2d0616008d	But now, since you have been made free from sin, and have become servants to God, you have your fruit to holiness, and the end, eternal life.
2d0617005c	For the wages of sin is death; but the gift of God is eternal life in Christ Jesus our Lord.
2d07010082	Know you not, brethren, for I speak to you that are acquainted with law, that the law has dominion over a man as long as he lives?
2d0702009c	For the woman that has a husband, is bound by the law to her husband as long as he lives: but if her husband die, she is loosed from the law of her husband.
2d070300e1	So then, if, while her husband lives, she be married to another man, she shall be called an adulteress. But if her husband die, she is free from the law; so that she is not an adulteress, though she be married to another man.
