2800000007	Matthew
2b12280061	Then they all cried out saying, “Not this fellow, but Barabbas!” Well, Barabbas was a bandit!
2b1301002e	So then Pilate took Jesus and had Him flogged.
2b1302007b	And the soldiers twisted a crown out of [poisonous] thorns and put it on His head; they also threw a purple robe around Him
2b13030054	and started saying, “Hail, O King of the Jews!” And they slapped Him repeatedly.
2b1304008e	Pilate then went out again and says to them, “Look, I am bringing him out to you so that you may know that I find no crime in him at all.”
2b13050074	Then Jesus came out wearing the crown of thorns and the purple robe; and Pilate says to them, “Look at the man!”
2b130600bd	Well when the chief priests and the operatives saw Him they shouted, saying, “Crucify! Crucify him!” Pilate says to them, “You take and crucify him, because I find no crime in him.”
2b1307007f	The Jews answered him, “We have a law, and according to our law he ought to die, because he made himself ‘Son of God’!”
2b13080043	Hey, when Pilate heard this statement he was more afraid than ever!
2b1309006e	So back into the Praetorium he went and says to Jesus, “Where are you from?” But Jesus did not answer him.
2b130a008a	So Pilate says to Him: “Are you not speaking to me? Don't you know that I have authority to crucify you and authority to release you?”
2b130b00ad	Jesus answered: “You would have no authority over me at all if it had not been given to you from Above. Therefore the one who handed me over to you has the greater sin.”
2b130c00c9	From that moment Pilate really tried to release Him; but the Jews kept shouting, saying: “If you release this fellow you are no friend of Caesar's! Whoever makes himself a king is opposing Caesar!”
2b130d00a3	Well, upon hearing this statement Pilate led Jesus outside and sat down on the judgment seat, in a place called ‘Stone Pavement’, while in Hebrew ‘Gabatha’
2b130e0084	(now it was the day of preparation for the Passover; the hour was about six a.m.), and he says to the Jews, “Look at your king!”
2b130f00a2	But they shouted, “Out! Out! Crucify him!” Pilate says to them, “Shall I crucify your king?” The chief priests answered, “We have no king but Caesar!”
2b13100059	So then he handed Him over to them to be crucified. So they took Jesus and lead Him away.
2b1311006d	And carrying His cross He went out to the place called ‘Skull’, which in Hebrew is called ‘Golgotha’;
2b13120060	there they crucified Him, and two others with Him, one on either side, with Jesus in the middle.
2b13130081	Now Pilate had also written a notice, and put it on the cross; and the inscription was: JESUS THE NATSOREAN THE KING OF THE JEWS.
2b13140098	So many of the Jews read this notice, because the place where Jesus was crucified was near the city; further, it was written in Hebrew, Greek and Latin!
2b1315009a	So the chief priests of the Jews said to Pilate, “Don't write, ‘The king of the Jews’, but that the fellow said, ‘I am the king of the Jews.’”
2b1316003b	Pilate answered, “What I have written, I have written!”
2b131700c4	Now when the soldiers had crucified Jesus they took His clothes and made four parts, a part for each soldier. They also took His tunic, but the tunic was seamless, woven in one piece from the top.
2b13180115	So they said among themselves, “Let's not rip it, but toss for it, to see whose it will be,” so that the Scripture might be fulfilled which says: “They divided my clothes among themselves, and for my clothing they cast a lot.” That is why the soldiers did these things.
2b13190060	Now Jesus' mother and her sister, Mary of Clopas, and Mary Magdalene were standing by His cross.
2b131a007f	So Jesus, seeing His mother, and the disciple whom He loved standing by, He says to His mother, “Woman, there is your son!”
2b131b0071	Then He says to the disciple, “There is your mother!” And from that hour the disciple took her into his home.
2b131c0081	After this, knowing that everything was now accomplished so that the Scripture might be fulfilled, Jesus says, “I'm thirsty!”
2b131d0089	Now a vessel full of sour wine was sitting there; so they filled a sponge with sour wine, placed it on a hyssop, and put it to His mouth.
2b131e0076	Then, when He had received the sour wine, Jesus said, “Paid in full!” And bowing His head He dismissed His spirit.
2b131f00dc	Now then, because it was Preparation Day, so that the bodies should not remain on the cross on the Sabbath (for that Sabbath was a high day), the Jews requested Pilate that their legs might be broken and they be removed.
2b13200070	Then the soldiers came and broke the legs of the first man and of the other one who had been crucified with Him.
2b1321005f	But upon coming to Jesus, they did not break His legs, since they saw that He had already died.
2b13220060	But one of the soldiers pierced His side with a spear, and immediately blood and water came out.
2b1323007e	And the one who saw has testified, and his testimony is true (yes, he knows he is telling the truth), so that you may believe.
2b13240070	Because these things happened so that the Scripture should be fulfilled: “Not a bone of His will be broken.”
2b13250050	And again another Scripture says: “They will look on Him whom they pierced.”
2b132600ea	After these things Joseph, the one from Arimathea (being a disciple of Jesus, but secretly for fear of the Jews), requested Pilate that he might remove the body of Jesus; and Pilate gave permission. So he came and removed Jesus' body.
2b13270085	Now Nicodemus also came (the one who at first came to Jesus by night), bringing a mixture of myrrh and aloes, about a hundred pounds.
2b13280080	Then they took Jesus' body and wrapped it in linen strips, with the aromatic spices, according to the burial custom of the Jews.
2b1329007d	Now at the place where He was crucified there was a garden, and in the garden a new tomb in which no one had yet been buried.
2b132a0061	So that is where they put Jesus, because of the Jews' Preparation Day, since the tomb was nearby.
2b14010098	Now on the first day of the week Mary Magdalene comes to the tomb early, while it is still dark, and sees that the stone has been removed from the tomb.
2b140200ba	So she runs and comes to Simon Peter, and to the other disciple, whom Jesus loved, and says to them, “They have taken the Lord out of the tomb, and we don't know where they put Him!”
2b1403003f	So Peter and the other disciple took off, heading for the tomb.
2b14040065	Well the two started running together, and the other disciple outran Peter and got to the tomb first.
2b14050054	And stooping to look he sees the linen strips lying there; however he did not go in.
2b14060066	Then following him comes Simon Peter and went into the tomb; and he sees the linen strips lying there,
2b1407006f	and the facecloth that had been on His head not lying with the linen strips, but folded up in a separate place.
2b14080063	So then the other disciple went in too, the one who got to the tomb first; and he saw and believed.
2b14090053	(For they did not yet know the Scripture, that He had to rise from among the dead.)
2b140a0022	Then the disciples went back home.
2b140b006b	Well Mary stood outside at the tomb, crying. Then, while she was crying, she stooped to look into the tomb.
2b140c0072	And she sees two angels in white, sitting one at the head and one at the feet of where the body of Jesus had lain.
2b140d0090	And they say to her, “Woman, why are you crying?” She says to them, “Because they removed my Lord, and I don't know where they put Him.”
2b140e0068	And upon saying this she turned around and saw Jesus standing there, yet did not know that it was Jesus.
2b140f00d5	Jesus says to her: “Woman, why are you crying? Whom are you seeking?” She, supposing that He was the gardener, says to Him, “Sir, if you carried Him away, tell me where you put Him, and I will remove Him.”
2b14100062	Jesus says to her, “Mary!” Turning she says to Him, “Raboni!” (which means ‘Teacher’).
2b141100c7	Jesus says to her: “Stop clinging to me, for I have not yet ascended to my Father; but go to my brothers and say to them, ‘I am ascending to my Father and your Father—my God and your God.’”
2b1412006f	Mary Magdalene goes to the disciples, reporting that she had seen the Lord and He had said these things to her.
2b141300cc	Then at evening on that first day of the week, the doors being locked where the disciples were assembled, for fear of the Jews, Jesus came and stood in the middle, and He says to them, “Peace to you!”
2b14140076	And upon saying this He showed them His hands and His side. Well, the disciples were overjoyed when they saw the Lord!
2b1415005d	So Jesus said to them again: “Peace to you! Just as the Father sent me, I also send you.”
2b14160046	Upon saying this He breathed on them and said: “Receive Holy Spirit!
2b14170070	To whomever you forgive the sins, they are forgiven to them; to whomever you retain, they have been retained.”
2b1418004f	Now one of the twelve, Thomas (called Twin), was not with them when Jesus came.
2b141900e3	So the other disciples said to him, “We have seen the Lord!” But he said to them, “If I do not see the nail prints in His hands and put my finger into the nail prints, and put my hand into His side, I will not believe!”
2b141a00ad	Well after eight days His disciples were inside again, and Thomas with them. The doors were locked [again]; Jesus came and stood in the middle, and said, “Peace to you!”
2b141b0099	Then He says to Thomas: “Bring your finger here and perceive my hands; bring your hand and put it into my side; do not be unbelieving but believing!”
2b141c003a	Thomas answered and said to Him, “My Lord and my God!”
2b141d0077	Jesus says to him: “Because you have observed me, you have believed. Blessed are those who believe without seeing!”
2b141e0083	Now then, Jesus actually performed many other miraculous signs in the presence of His disciples, that are not written in this book;
2b141f0094	but these have been written so that you may believe that Jesus is the Christ, the Son of God, and that believing you may have Life through His Name.
2b15010081	After these things Jesus, risen from the dead, revealed Himself to His disciples at the Sea of Tiberias, and He did it like this:
2b15020082	Simon Peter, Thomas (called Twin), Nathanael (from Cana of Galilee), Zebedee's sons and two others of His disciples were together.
2b150300b5	Simon Peter says to them, “I'm going fishing.” They say to him, “We're coming with you.” Off they went and got right into the boat, and that whole night they caught nothing.
2b1504006f	Well when daybreak had now come Jesus stood on the beach; however the disciples did not know that it was Jesus.
2b15050062	Then Jesus says to them, “Boys, you don't have any food, do you?” They answered Him, “No.”
2b150600ad	So He said to them, “Cast the net on the right side of the boat and you will find.” So they did, and now they were unable to haul it in because of the multitude of fish!
2b150700c0	Then that disciple whom Jesus loved says to Peter, “It's the Lord!” Upon hearing that it was the Lord, Simon Peter tied on his outer garment (for he was stripped) and plunged into the sea.
2b1508008a	But the other disciples came in the little boat dragging the net with the fish (for they were not far from the land, but about 100 yards).
2b15090067	Then, as they stepped onto the land they saw a charcoal fire in place with fish lying on it, and bread.
2b150a004b	Jesus says to them, “Bring some of the fish that you have just caught.”
2b150b0097	Simon Peter got up and dragged the net onto the land, full of one hundred and fifty-three large fish; and although being so many, the net was not torn.
2b150c0091	Jesus says to them, “Come have breakfast!” Well not one of the disciples dared to ask Him, “Who are you?”—knowing that it was the Lord.
2b150d004c	Then Jesus comes and takes the bread and gives it to them, as also the fish.
2b150e006b	This was already a third time that Jesus appeared to His disciples after He was raised from among the dead.
2b150f00dd	So, when they had eaten breakfast, Jesus says to Simon Peter, “Simon, son of Jonah, do you love me more than these?” He says to Him, “Yes, Lord, you know that I'm fond of you.” He says to him, “Feed my lambs.”
2b151000b8	He says to him again, a second time, “Simon, son of Jonah, do you love me?” He says to Him, “Yes, Lord, you know that I'm fond of you.” He says to him, “Shepherd my sheep.”
2b15110116	The third time He says to him, “Simon, son of Jonah, are you fond of me?” Peter was grieved in that the third time He said to him, “Are you fond of me?” and said to Him: “Lord, you know all things. You know that I'm fond of you!” Jesus says to him: “Feed my sheep.
2b151200dd	Most assuredly I say to you, when you were younger you used to get dressed and walk where you wished; but when you are old you will stretch out your hands and another will dress you and carry you where you do not wish.”
2b15130081	(He said this to indicate the kind of death by which he would glorify God.) And upon saying that He says to him, “Follow me!”
2b151400bb	But turning around Peter sees the disciple whom Jesus loved following (that is the one who reclined on His chest at the supper and said, “Lord, who is the one who is betraying you?”).
2b1515003c	Seeing him, Peter says to Jesus, “Lord, what about him?”
2b15160062	Jesus says to him: “If I want him to remain until I come, what is that to you? You follow me.”
2b151700d4	So this saying spread among the brothers, that this disciple would not die. Yet Jesus did not say to him [Peter] that he [John] would not die, but, “If I want him to remain until I come, what is that to you?”
2b15180073	This is the disciple who is testifying to these things, and who wrote them; and we know that his testimony is true.
2b151900bc	Indeed, there are also many other things that Jesus did, which if they were written one by one, I suppose that not even the whole world could contain the books that would be written! Amen.
2c00000004	Acts
2c01010067	The first account I prepared, Theophilus [God-lover], concerned all that Jesus began to do and to teach
2c0102007d	until the day in which He was taken back, after He had given commandment, by Holy Spirit, to the apostles whom He had chosen;
2c010300b5	to whom He also showed Himself alive, after His suffering, by many convincing evidences, appearing to them during forty days and speaking of things pertaining to the Kingdom of God.
2c01040089	And being together He directed them not to go away from Jerusalem, but to wait for the promise of the Father, “which you heard from me;
2c0105005e	John baptized with water, but you will be baptized with Holy Spirit not many days from now.”
2c01060079	Well then, being together they asked Him saying, “Lord, are you going to restore the kingdom to Israel at this time?”
2c01070076	So He said to them: “It is not for you to know times or seasons that the Father has placed within His own authority.
2c010800bd	But you will receive power when the Holy Spirit has come upon you; and you will be witnesses to me—both in Jerusalem, and all Judea and Samaria, and even to the last part of the earth.”
2c01090065	Upon saying these things, as they watched, He was lifted up, and a cloud took Him out of their sight.
2c010a0070	And as they were staring into the sky, while He was going, suddenly two men in white clothing stood beside them;
2c010b00dd	and they said: “Men of Galilee, why do you stand gazing up into the sky? This very Jesus who is being taken up from you into the sky, He will come again in the precise manner that you observed Him going into the sky.”
2c010c0079	They then returned to Jerusalem from the mount called ‘of Olives’, which is near Jerusalem (a Sabbath day's journey).
2c010d00eb	When they had entered [the city] they went up into the upper room where they were staying: namely Peter and James, John and Andrew, Philip and Thomas, Bartholomew and Matthew, James of Alphaeus and Simon the Zealot, and Judas of James.
2c010e0093	All these were continuing with one purpose in prayer and petition, along with the women, including Mary the mother of Jesus, and with His brothers.
2c010f007f	Well in those days Peter stood up in the middle of the disciples (the number of people assembled there was about 120) and said:
2c011000b5	“Men, brothers: It was necessary that this Scripture be fulfilled, which the Holy Spirit spoke before by David's mouth concerning Judas, who was guide to those who arrested Jesus;
2c0111004b	in that he was numbered with us and obtained his share in this ministry.”
2c0112009c	(In fact this man acquired a field with the wages of his wickedness, and falling headlong he burst open in the middle, and all his innards were spilled out.
2c0113009d	And it became known to all who lived in Jerusalem, so that in their own language that field came to be called ‘Akeldama’, that is, ‘Field of Blood’.)
2c0114009a	“Because it stands written in Book of Psalms: ‘Let his residence become desolate, and may no one live in it’ and, ‘Let another take his office.’
2c01150066	So then, of the men who have accompanied us all the time that the Lord Jesus went in and out among us,
2c01160091	beginning from the baptism of John until the day when He was taken up from us, of these one must become a witness with us of His resurrection.”
2c01170055	So they nominated two, Joseph called Barsabas, who was surnamed Justus, and Matthias.
2c01180066	And praying they said: “You, Lord, Knower of all hearts, show which one of these two You have chosen
2c01190075	to receive the portion of this ministry and apostleship, out of which Judas turned aside to go into his own place.”
2c011a0065	And they cast their lots, and the lot fell on Matthias, and he was numbered with the eleven Apostles.
2c0201004c	When the day of Pentecost had come, they were all together with one purpose.
2c02020083	And suddenly a roar came out of the sky, like the rushing of a violent wind, and it filled the whole house where they were sitting.
2c02030062	Fiery tongues appeared and were distributed to them, and it [a tongue] landed on each one of them.
2c02040082	And they were all filled with Holy Spirit and began to speak different languages, as the Spirit was granting to them to speak out.
2c02050057	Now there were devout men, Jews, from every nation under heaven, dwelling in Jerusalem.
2c0206008e	So when that roar occurred, the crowd came together, and was bewildered, because each one was hearing them speaking to him in his own dialect.
2c0207006d	So they were amazed and marveled, saying to one another: “Hey, aren't all these who are speaking Galileans?
2c02080047	So how can each of us be hearing our own dialect in which we were born?
2c0209006d	Parthians and Medes and Elamites; those dwelling in Mesopotamia, in Judea and Cappadocia, in Pontus and Asia,
2c020a0080	in Phrygia and Pamphylia, in Egypt and the parts of Libya adjoining Cyrene; and visitors from Rome—both Jews and proselytes—
2c020b005c	Cretans and Arabians; we hear them declaring the great works of God in our own languages.”
2c020c005a	Yes they were all amazed and perplexed, saying one to another, “Whatever is going on?”
2c020d004b	But different ones were jeering, saying, “They are full of sweet wine!”
2c020e00b9	So Peter, standing with the eleven, raised his voice and proclaimed to them: “Men—Jews and all who are dwelling in Jerusalem—let this be known to you; indeed, listen to my speech!
2c020f0059	Because these are not drunk, as you suppose (since it is only the third hour of the day),
2c02100035	but this is what was spoken through the prophet Joel:
2c021100c6	‘It will be in the last days, says God: I will pour out from my Spirit upon all flesh; your sons and your daughters will prophesy; your young men will see visions; your old men will dream a dream.
2c0212007a	In those days I will indeed pour out from my Spirit upon my male slaves and upon my female slaves, and they will prophesy.
2c02130065	I will show wonders in the heaven above and signs on the earth below: blood and fire and smoke vapor.
2c0214007b	The sun will be turned into darkness and the moon into ‘blood’ before the great and glorious day of the Lord will come.
2c02150047	And it will be: whoever calls on the name of the Lord will be saved!’
2c021600c0	“Men of Israel, listen to these words: Jesus the Natsorean, a man from God attested to you by miracles and wonders and signs, which God did by Him in your midst, as you yourselves well know,
2c02170093	Him—being delivered up by the established purpose and foreknowledge of God—you murdered, having taken Him with lawless hands and crucified Him;
2c0218006e	whom God raised up, ending the labor pains of death, because it was not possible that He should be held by it.
2c0219007f	For David says concerning Him: ‘I always saw the Lord before my face, because He is at my right side so that I not be shaken.
2c021a0065	Therefore my heart was glad and my tongue rejoiced. Furthermore, even my flesh will repose upon hope,
2c021b005d	because You will not abandon my soul in Hades, nor will You allow Your Holy One to see decay.
2c021c005c	You have made known to me roads of life; with Your presence You make me full of gladness.’
2c021d009b	“Men, brothers, be it permitted to speak to you plainly about the patriarch David, that he both died and was buried, and his tomb is with us to this day.
2c021e00b6	So then, he being a prophet and knowing that God had sworn to him with an oath that of the fruit, according to flesh, of his loins He would raise up the Messiah to sit on his throne,
2c021f0086	he foreseeing this spoke about the resurrection of the Messiah, that His soul was not abandoned in Hades, nor did His flesh see decay.
2c02200038	“This Jesus God raised, to which we all are witnesses.
2c022100a5	Therefore, having been exalted to God's right hand, and having received from the Father the promise of the Holy Spirit, He poured out this that you now see and hear.
2c02220076	Further, David did not ascend into the heavens, but he himself says: ‘The Lord said to my Lord: Sit at my right hand
2c02230037	until I make your enemies a footstool for your feet.’
2c02240083	Therefore, let all the house of Israel know assuredly that God has made Him both Lord and Christ, this Jesus whom you crucified!”
2c02250089	Now upon hearing this they were cut to the heart and said to Peter, and the rest of the Apostles, “Men, brothers, what shall we do?!”
2c022600ac	So Peter said to them: “Repent and be baptized, each one of you, upon the name of Jesus Christ, for forgiveness of sins, and you will receive the gift of the Holy Spirit.
2c02270081	For the promise is to you, and to your children, and to all who are far away—as many, that is, as the Lord our God may call.”
2c02280073	With many different words he both testified and kept exhorting, saying, “Escape from this perverse generation!”
2c0229006a	Then those who gladly received his word were baptized, and that day about three thousand souls were added.
2c022a0085	And they continued steadfastly in the Apostles' teaching and in the fellowship, both in the breaking of the bread and in the prayers.
2c022b005a	Fear came upon every soul—many wonders and signs were taking place through the Apostles.
2c022c0040	Now all who believed were together and had all things in common;
2c022d006a	they started selling both possessions and goods and were distributing to all according as anyone had need.
2c022e00b5	So day by day they continued steadfastly with one purpose in the temple and broke bread from house to house; they received their share of food with gladness and singleness of heart,
2c022f007a	praising God and having favor with all the people. And day by day the Lord added to the Church those who were being saved.
2c0301005c	Now Peter and John were going up together into the temple at the hour (the ninth) of prayer.
2c030200cf	And a certain man, who had actually been lame from his mother's womb, was being carried (they would lay him daily at the temple gate, the one called Beautiful, to ask alms from those who entered the temple),
2c03030053	who, upon seeing Peter and John about to go into the temple, began asking for alms.
2c03040046	So Peter, with John, fastening his gaze on him said, “Look at us.”
2c03050048	So he gave them his attention, expecting to receive something from them.
2c0306008f	But Peter said: “I do not have silver and gold, but what I do have I give you. In the name of Jesus Christ the Natsorean, get up and walk!”
2c03070067	And grasping him by his right hand he lifted him up; immediately his feet and ankles were strengthened.
2c03080075	So jumping up he stood, and began to walk! And he entered the temple with them, walking and leaping and praising God.
2c03090035	Well all the people saw him walking and praising God;
2c030a00cc	and they recognized him—that he was the one who used to sit at the Beautiful Gate of the temple, with a view to alms—and they were filled with wonder and amazement because of what had happened to him.
2c030b00a8	Now as the lame man who had been healed held on to Peter and John, all the people ran together to them in the portico, the one called ‘Solomon's’, really wondering.
2c030c00be	So upon observing this Peter responded to the people: “Men of Israel, why are you marveling at this, or why are you staring at us as if we have made him walk by our own power or godliness?
2c030d00c2	The God of Abraham and Isaac and Jacob, the God of our fathers, glorified His Servant Jesus, whom you delivered up; and you repudiated Him to Pilate's face, when he was intending to release Him.
2c030e005f	Yes you repudiated the holy and righteous One, and you asked that a murderer be granted to you,
2c030f006c	while you killed the Originator of the Life, whom God raised from among the dead, to which we are witnesses.
2c031000b3	Well His name, based on faith in His name, made this man strong, whom you see and know. Yes, the faith that is through Him has given him this wholeness in the presence of you all.
2c0311004e	“So now, brothers, I know that you did it in ignorance, as also your rulers.
2c0312007d	But the things that God foretold through the mouth of all His prophets, that the Messiah would suffer, He has thus fulfilled.
2c03130083	Repent therefore, and turn around, so that your sins may be erased, in order that times of refreshing may come from the Lord's face
2c03140045	and that He may send Jesus, who had been ordained to be your Messiah,
2c0315008f	whom Heaven must receive until the times of restoration of all things, of which times God spoke long ago by the mouth of all His holy prophets.
2c031600b9	“For example, Moses said to the fathers: ‘The Lord our God will raise up for you a Prophet, like me, from among your brothers. You must listen to Him, in all that He may say to you.
2c0317006d	It will be that every person who will not listen to that Prophet will be extirpated from among the people.’
2c03180068	“Yes and all the prophets, from Samuel on down, as many as have spoken, have also foretold these days.
2c031900ac	You are sons of the prophets, and of the covenant which God made with our fathers, saying to Abraham, ‘Yes, in your seed all the families of the earth will be blessed.’
2c031a0081	God, having raised up His Servant Jesus, sent Him to you first, to bless you by turning each of you away from your iniquities.”
2c0401006f	Now as they were speaking to the people, the priests, the captain of the temple and the Sadducees came at them,
2c0402006a	being upset because they were teaching the people and proclaiming in Jesus the resurrection from the dead.
2c04030067	And they laid hands on them and put them in custody until the next day, because it was already evening.
2c0404006e	(However, many of those who heard the message believed; the number of the men came to be about five thousand.)
2c0405005c	So the next day an assembly of their rulers, both elders and scribes, occurred in Jerusalem,
2c04060071	along with Annas the high priest, and Caiaphas, John and Alexander, and as many as were of high-priestly descent.
2c04070086	And having placed them in the middle [of the assembly] they started questioning: “By what power, or by what name did you do this?”
2c0408005c	Then Peter, full of Holy Spirit, said to them: “Rulers of the people and elders of Israel:
2c0409006d	If we are being examined today about a good deed done to a helpless man, by what means he has been made well,
2c040a00c9	be it known to you all, and to all the people of Israel, that by the name of Jesus Christ the Natsorean, whom you crucified, whom God raised from the dead, by Him this man stands here before you whole.
2c040b0068	This is ‘the stone which was despised by you, the builders, which has become the chief cornerstone.’
2c040c008e	Also, the salvation does not exist in anyone else, because there is no other name under heaven, given among men, by which we must be saved.”
2c040d00af	Now upon observing the boldness of Peter and John and perceiving that they were uneducated and unskilled men, they marveled; and they recognized that they had been with Jesus.
2c040e0062	Further, seeing the man who had been healed standing with them, they could say nothing against it.
2c040f0052	So ordering them to go out from the council they began to confer among themselves,
2c041000ab	saying: “What can we do to these men? Because, indeed, that a notable miracle has been done through them is evident to all who dwell in Jerusalem, and we cannot deny it.
2c0411007f	But so that it spreads no further among the people, let us severely threaten them to no longer speak to anyone in this name.”
2c04120062	So summoning them they commanded them absolutely not to speak or teach in the name of ‘Jesus’.
2c04130090	But in answer Peter and John said to them: “Whether it is right in the sight of God to listen to you rather than to God, judge for yourselves;
2c04140046	because we cannot help but speak the things we have seen and heard.”
2c041500a7	So threatening them some more they released them, not finding any way to punish them, because of the people, since they were all glorifying God over what had happened;
2c0416005c	because the man on whom this miracle of healing had been performed was over forty years old.
2c04170078	So upon being released they went to their own group and reported all that the chief priests and elders had said to them.
2c041800a0	Well upon hearing it, with one mind they called out to God and said: “O Sovereign! You are God, the Maker of sky and earth and ocean, and all that is in them;
2c0419006c	You who said through the mouth of Your servant David: ‘Why did nations snort and peoples plot vain things?
2c041a0078	The kings of the earth took a stand, and the rulers were gathered together, against the Lord and against His Messiah.’
2c041b00a6	Well, in fact, both Herod and Pontius Pilate, together with Gentiles and peoples of Israel, were gathered together against Your holy Servant Jesus, whom You anointed,
2c041c0041	to do whatever Your hand and Your counsel foreordained to happen.
2c041d0070	As for the present, Lord, consider their threats, and grant to Your slaves to speak Your word with all boldness,
2c041e007c	while You stretch out Your hand to heal and that signs and wonders may occur through the name of Your holy Servant Jesus.”
2c041f009c	Well when they had prayed, the place where they were gathered was shaken, and they were all filled with Holy Spirit and spoke the Word of God with boldness.
2c042000a7	Now the multitude of those who believed was of one heart and soul; indeed not one was saying that any of his belongings was his own, but they had all things in common.
2c04210081	(Also the Apostles were giving witness to the resurrection of the Lord Jesus with great power.) Yes, great grace was on them all,
2c04220095	because there were not any needy among them—as many as were owners of lands or houses were selling them and bringing the proceeds of the sold items
2c04230067	and placing them at the Apostles' feet, and they were distributed to each according as anyone had need.
2c0424008d	So Joses, who was named Barnabas by the Apostles (which is, being translated, ‘Son of encouragement’), a Levite of the country of Cyprus,
2c0425004f	having a field, sold it, brought the money and placed it at the Apostles' feet.
2c0501004a	Now a certain man named Ananias, with Sapphira his wife, sold a possession
2c05020089	and kept back part of the price for himself, his wife also being party to it; bringing a certain part he placed it at the Apostles' feet.
2c0503009b	So Peter said: “Ananias, on what basis has Satan filled your heart to lie to the Holy Spirit and to keep back for yourself part of the price of the land?
2c050400b4	While it remained unsold was it not yours, and once sold was it not in your power? How is it that you have conceived this thing in your heart? You did not lie to men but to God.”
2c0505006d	Well upon hearing these words Ananias fell down and expired! (Great fear came on all who heard these things.)
2c0506004e	So the young men got up and wrapped him, and carrying him out they buried him.
2c0507005a	Now after an interval of some three hours his wife came in, not knowing what had happened.
2c05080071	So Peter addressed her, “Tell me whether you sold the land for so much.” So she said, “Yes, for so much.”
2c050900be	Peter said to her: “How is it that you have agreed together to test the Spirit of the Lord? Look, the feet of those who buried your husband are at the door, and they will carry you out!”
2c050a009d	So she immediately fell down at his feet and expired! So upon entering the young men found her dead, and carrying her out they buried her beside her husband.
2c050b004b	So great fear came on the whole assembly and on all who heard these things.
2c050c0095	Now many signs and wonders were being performed among the people by the hands of the Apostles; and they were all in Solomon's Porch with one purpose.
2c050d0049	None of the rest dared to join them, but the people were magnifying them.
2c050e0050	Believers were increasingly added to the Lord, multitudes of both men and women,
2c050f00aa	to the point that they kept carrying the sick into the streets, placing them on cots and pallets, so that as Peter came by at least his shadow might fall on some of them.
2c051000b3	Further, the multitude from the surrounding cities also kept coming into Jerusalem, bringing sick people and those who were tormented by unclean spirits, and they were all healed.
2c05110076	Then the high priest rose up, and all those with him (being the sect of the Sadducees); they were filled with jealousy
2c05120047	and laid their hands on the Apostles and put them in the common prison.
2c05130068	But, during the night an angel of the Lord opened the doors of the prison, and leading them out he said,
2c05140051	“Go, stand in the temple and speak to the people all the words of this Life.”
2c051500fe	So upon hearing it they entered the temple about daybreak and started to teach. Then the high priest and those with him arrived and convened the Sanhedrin, even all the council of elders of the sons of Israel, and sent to the prison to have them brought.
2c05160060	Well, upon arriving the operatives did not find them in the jail, so they returned and reported,
2c05170099	saying: “We certainly found the prison securely locked, and the guards standing in front of the doors, but upon opening them we found no one inside!”
2c0518009e	Now when the high priest, the captain of the temple, and the chief priests heard these words, they were really perplexed as to what the implications might be.
2c0519007f	But someone came and told them, “Hey, the men whom you put in the jail are standing in the temple and teaching the people!”
2c051a0087	Then the captain went with the operatives and brought them without violence, because they were afraid that the people might stone them.
2c051b0057	So bringing them they set them before the Sanhedrin; and the high priest addressed them
2c051c00b5	saying: “Did we not emphatically command you not to teach in this name? Just look, you have filled Jerusalem with your teaching, and you intend to bring this man's blood on us!”
2c051d004f	So in answer Peter and the Apostles said: “One must obey God rather than men.
2c051e004f	The God of our fathers raised up Jesus, whom you murdered by hanging on a tree.
2c051f0072	Him God has exalted to His right hand as Prince and Savior, to give repentance to Israel, and forgiveness of sins.
2c0520007a	And we are witnesses to these statements about Him, as also is the Holy Spirit whom God has given to those obeying Him.”
2c0521004e	Well upon hearing it they became infuriated and started plotting to kill them.
2c052200a2	But someone in the council stood up (a Pharisee named Gamaliel, a teacher of the law respected by all the people) and commanded to put the Apostles out for a bit.
2c05230077	He then said to them: “Men, Israelites, take heed to yourselves concerning these men, as to what you are about to do.
2c052400b2	For some time ago Theudas rose up, claiming to be somebody; with whom about four hundred men joined up; who was killed, and all who obeyed him were scattered and came to nothing.
2c0525009a	Later Judas the Galilean rose up, in the days of the census, and drew away many people after him. He also perished, and all who obeyed him were dispersed.
2c05260090	So now I say to you, keep away from these men and leave them alone; because if this counsel or this work should be of men, it will be abolished;
2c05270071	but if it is of God, you will not be able to overthrow it—lest you even be found to be fighting against God!”
2c05280096	Well they were persuaded by him, and summoned the Apostles; after beating them they commanded them not to speak in the name of Jesus, and let them go.
2c0529008c	So they went out rejoicing from the presence of the council, in that they were counted worthy to suffer dishonor for the name of the Christ.
2c052a0073	And every day, in the temple and from house to house, they did not stop teaching and preaching Jesus as the Christ.
2c060100b6	Now in those days, as the disciples were multiplying, a complaint arose from the Hellenists against the Hebrews, because their widows were being overlooked in the daily distribution.
2c06020091	So summoning the multitude of the disciples the twelve said: “It is not advantageous that we should forsake the Word of God to serve at tables.
2c0603008d	Therefore, brothers, select from among you seven men of good reputation, full of Holy Spirit and wisdom, whom we will appoint over this need.
2c06040054	But we will give ourselves continually to prayer and to the ministry of the Word.”
2c060500cb	The statement pleased the whole multitude; and they chose Stephen, a man full of faith and Holy Spirit, and Philip and Prochorus and Nicanor and Timon and Parmenas and Nicholas, a proselyte from Antioch,
2c0606004d	whom they set before the Apostles; and after praying they laid hands on them.
