2800000006	Matayo
2a06020061	Wamwe wa Mafalisayo wakawauza wahina, “Kwa mbwai mwagosoa yesayokukundigwa Msi wa Kuhumwiza?”
2a0603005a	Yesu akawatambaisa, “Khamkusoma viya ekugosoavyo Daudi hamwe na wenziwe wekuwaho na saa?
2a060400bb	Daudi nee engiya mwe Nyumba ya Muungu, akadoa yada mabumunda yekuikwayo hemeso ya Muungu akada na kuwekha wenziwe. Na khayokukundigwa mntu yoyose kuda mabumunda ayo, iya Waviki wowodu.”
2a06050046	Yesu akawamba, “Miye mwana wa Mntu nee Zumbe wa Msi wa Kuhumwiza.”
2a0606009c	Msi mtuhu wa Kuhumwiza, Yesu neengia mwe Nyumba ya kukintania Wayahudi, nee awahinya. Mwe nyumba iyo, nekuwa na mntu ambae mkono wakwe wa kuume neuwa uhooa.
2a06070088	Wahinya wa miagiiyo ya Muungu na Mafalisayo nee wakoondeza kumkoeya masa Yesu, ivyo wakamkauwa kwa hehi ati endaahonye Msi wa Kuhumwiza.
2a06080088	Akini Yesu akamanya mamakhanyi zao, akamwamba yuda mwe mkono wekuhoao, “Enuka, gooka gatigati yao.” Yuda mntu akagooka gatigati yao.
2a060900ee	Naho Yesu akawamba wada Wahinyi wa miagiiyo na Mafalisayo akagombeka, “Nawauza nywie, kulawana na miagiiyo yetu ni dihi tana kugosoa msi wa kuhumwiza, kugosoa mbui ntana hambu kugosoa mbui ya ufyaimi? Kuohoa ugima hambu kuyadagamiza?”
2a060a0071	Akawafuiya meso phande zose, akamwamba yuda mntu, “Enua mkono wako.” Akawenua mkono wakwe ukawa mgima vituhu.
2a060b005a	Wada wakuu wakakimwa muno, wakeambizana wowo kwa wowo, ni viivihi wendacho wamgoswee Yesu.
2a060c0052	Msi umwe Yesu akaita kwe muima kuvika, akacheeza uko kiyo kigima akamvikia Muungu.
2a060d005a	Kwekuchaho akawetanga wahina wakwe, nae akasagua kumi dimwe na waidi nee awetanga wagiiwa,
2a060e006b	Simoni, yuda Yesu ekumwekhaye zina da Petulo na Andulea nduguye na Yakobo na Yohana na Fiipo na Batolomayo,
2a060f006a	Matayo na Tomaso na Yakobo wana wa Alifayo na Simoni ekwetangwaye Zelote mntu mwekuwa mvunizi wa si yakwe,
2a0610003d	Yuda mwana Yakobo na Yuda Isikalioti yuda mwe kumhituka Yesu.
2a061100fb	Yesu ekuseeaho kwe muima hamwe na waagiiwa wakwe, Yesu akagooka hantu ekuwaho tambalale. Aho nekuwa na zumwezumwe kuu da wahina wakwe na zumwezumwe da wantu wekulawao phande zose za si ya Yudea na mzi wa Yelusalemu na mpwani ya mizi ya Tilo na Sidoni,
2a0612005a	Wose wakabua kumtegeeza Yesu na kuhonywa matamu yao. Nee awahonya wose wekuwao na mazaiko.
2a06130052	Wantu wose newakunda kumdonta, kwajii ya udaho wekulawao kwakwe na kuwahonya wose.
2a06140061	Yesu akawahitukia wahina wakwe, akamba, “Mjaiwa nywie wakiwa, kwaviya Useuta wa Muungu ni wenu!
2a06150089	Mjaiwa nywie mwenao saa isasa, Kwa viya msi weza mwendamweguswe, Mjaiwa nywie mwiiyao isasa, Kwaviya misi yezayo mwendamseke kwa kinyemi.
2a06160075	“Mjaiwa nywie wantu wendahowawakimwe, na kuwabahuwa, wendawawadumue, na kuwabanangia zina kwaajii ya Mwana wa Mntu.
2a06170099	Aho kae wadaa wenu wagosoa ivyoivyo kwa waoni wa Muungu ivyo yendahoyalawiie kuwani na nyemi na kuvina kwaviya funge yenu ni khuu huko uwanga kwa Muungu.
2a06180054	Akini mmbwii yenu nywie mwenao vintu vingi. Kwaviya mbinda kwekhigwa kae nyemi yenu.
2a0619009e	Mmbwii yenu nywie mwegutao isasa, Kwaviya misi yeza mwendamuwe nasaa. Mmbwii yenu nywie msekao kwa kinyemi isasa, Kwaviya misi yeza mwendamuomboleze na kuiya.
2a061a0069	“Mmbwii yenu nywie hada wantu wose wanitogoao, kwaviya wadaa wao wawagosweeya waoni wa uwokho ivyoivyo.
2a061b0062	“Akini nawagombekea nywie mnitegeezao, wakundiseni wamasa wenu, wagosweeni vyedi wada wamikimao.
2a061c0048	Wajaiyeni wada wawabadiao lazi, na wavikieni wada wamigosweeyao ufyaimi.
2a061d0065	Mntu akakutoa funda dimwe mhituiye dakaidi. Mntu akakuhoka gwanda dako mbadie na shati dako viyaviya.
2a061e0057	Mntu akakuombeza kintu mwekhe, na mntu akakuhoka vintu vyako vyose usekukunda akuvuzie.
2a061f0036	Mkundavyo wantu wawagoswee nywie, wagosweeni ivyoivyo.
2a0620008b	“Na mkawa mwawakundisa wada wawakundao nywie, ivi, mwenda mpate funge dani? Kwaviya hata wenye mavigaviga wawakunda wada wawakundao wowo.
2a06210085	Naho, inga mkawagosweeya mbui ntana, wada du wawagosweeyao matana, mwenda mpate funge dani kwaviya wenao mavigaviga wagosoa ivyoivyo.
2a062200a4	Naho inga mkawekha wada du mkauwiyao wendawamiihe, ivi mwenda mpate funge dani? Hata wenao mavigaviga wawekha wenye mavigaviga wezwao ili wawavuzie kihimo kiyakiya.
2a062300f0	Iya nywie wakundiseni wamasa wenu na kuwagosoea mbui ntana, wekheni msekukauwiya kuvuziwa. Naho funge yenu yendaiwe khuu, nanywi mwenda muwe wana wa Muungu mwe uko uwanga kwa Muungu. Kwaviya yee ni mng'azi kwa wada wesao ntogoo na wafyaimu.
2a06240031	Kuwani na mbazi inga Tate yenu ekuwavyo na mbazi.
2a06250093	“Msekuwekha sugusa watuhu, na nywie mwenda mwekhigwe sugusa, msekuwalaumu watuhu, na nywie khamna mlaumiwe, waekeni watuhu, nanyi mwenda muekewe.
2a062600d2	Wekheni watuhu vintu, nanyi mwendamwekhigwe. Eehe, mwendamhokee he mikono yenu kihimo chekumemacho, na kuomoewa na kwetika etika. Kwaviya kihimo kiyakiya muhimiacho kwa watuhu nee endachoahimie Muungu kwenu.”
2a0627007a	Yesu akawamba msimo unu akawauza, “Ivi tuntu adaha kumuongweeya tuntu mweziwe? Eehe wose waidi wenda wengie mwe tubwi”
2a06280059	Mhina khamwemboka mhinyi wakwe, akini kiya mhina akabinda kuhinywa awa inga mhinyi wakwe.
2a06290051	“Kwa mbwai waona kibasi mwe ziso danduguyo na ahoaho khuona basi mwe sizo dako?
2a062a0107	Wadaha viivihi kumwamba nduguyo, ‘Ndugu, goja nikuuse kibasi mwe ziso dako,’ na uku khuona basi mwe ziso dako mwenye? Mbakha weye! Voka kulavya basi deumo mwe ziso dako, na aho nendiho wendaho uwone vitana na kudaha kuusa basi dekuwado mwe ziso da nduguyo.”
2a062b005d	“Mti mtana khauvyaa matunda yesayo kutama, naho mti wesao kutama khauvyaa matunda yatamayo,
2a062c006a	kiya mti wamanyika kwa matunda yakwe. Kwaviya wantu khawatunda tini mwe misongoma wala zabibu mwe miwa.”
2a062d00a6	Mntu mtana alavya matana kulawa mwe moyo wakwe na mntu mfyaimi hulavya yesayo kutama mwe moyo wakwe, kwaviya mntu ugombeka kulawana na yada yekumemayo mwe moyo wakwe.
2a062e004e	“Kwambwai mwanetanga, ‘Zumbe, Zumbe’, na uku khamgosoa yada nigombekayo?
2a062f005d	Nendaniwaonyeshe ni viivihi eivyo mntu yuda ezae kwangu na kutegeeza mbui zangu na kuzigosoa.
2a063000dd	Uyo aigana na mntu azengaye nyumba, mwekufuka asi na kuika msingi wakwe uwanga ya iwe na yakalawiiya mafuiko ya zigizigi da mazi, mfeeji wa mazi ukaitoa ida nyumba, iya khaidaha kusingisika, kwaajii nee iwa izengwa vyedi.
2a063100ff	Akini yoyose ategeezaye mbui zangu na akesekugosoa chochose, uyo aigana na mntu ekuzengaye nyumba uwanga ya msanga kwesiho kuika msingi. Mafuiko ya zigizigi da mazi neyalawiiya, mfeeji wa mazi ukaitoa nyumba ida, ikagwa na kubanika na kubondekabondeka.”
2a0701004a	Yesu ekubindaho kugombeka mbui yedi kwa wantu, akengia mzi wa Kapelinaumu.
2a07020089	Uko nekuwa na mkuu yumwe wa asikai wa Kilumi neekawa na mndima wakwe, neakamkundisa muno. Uyu mndima nekawa mtamu hehi na kuuya na nyuma.
2a07030083	Mkuu wa asikai wa Lumi ekusikiaho mbui za Yesu, neawaagiiya wadaa wa Kiyahudi, wakamwombeze eze amhonye mndima uyo wa mkuu wa Lumi.
2a0704004f	Wekubuwaho kwa Yesu, ne wamhembeeza muno, wakamba, “Mntu huyu afaa kuambizwa,
2a07050059	kwaajii yee aikundisa si yetu, na nee mwekutizengea ida Nyumba ya kukintania Wayahudi.”
2a070600eb	Naho, Yesu akaita hamwe nao. Ekuwaho hehi na kubua kwe nyumba ya yuda mkuu wa maasikai, yuda mkuu wa masikai wa Lumi akawaagiiya wambuya wakwe wamwambe Yesu, “Zumbe, usekwepisha muno, kwaviya miye khifaa weye wengie mwe nyumba yangu.
2a0707005f	Naho miye nchekweona inga nafaa kweza kwako. Akini gombeka mbui du, na mndima yangu enda ahone.
2a070800cf	Kwamana hata miye uwanga yangu kuna wagookezi, na nenao asikai asi yangu. Nikamwamba yumwe ‘Hita,’ naye aita, nikamwamba mtuhu ‘Soo,’ naye eza. Nikamwamba mndima yangu, ‘Gosoa idi’ nae agosoa.”
2a070900ad	Yesu ekusikiaho mbui iyo akahondomaa, naho akahitukia diya zumwezumwe da wantu wekuwao wamuondeza akamba, “Nchekuona mwenye uzumizi inga unu mwe wantu wose wa Isilaeli.”
2a070a005a	Naho wada wantu wekuwao waagiiwa kwa Yesu wekuuyaho kaya nee wambwiiya yuda mndima kahona.
2a070b007a	Kisingi kwemboka, Yesu akaita mwe mzi umwe wetangwao Naini. Na wahina wakwe na zumwezumwe kuu da wantu wakaita hamwe naye.
2a070c00c0	Naho, ekuwaho yu hehi na uvi mkuu wa mzi, wakalawiiya wantu wenua kiimba cha mwana kigosi yumwe, mwana wa ikedu wa mvyee mwekufiiwa ni mgosi. Wantu wangi wa mzi uda neswawa hamwe na uyo mvyee.
2a070d004c	Zumbe Yesu ekumwonaho mvyee uyo akamfiiya mbazi, akamwamba, “Usekuiiya.”
2a070e0077	Naho akatimia hehi akadidonta diya tusi, na wada wekuwao wadenua wakagooka. Yesu akamba, “Mbwanga, nakwamba enuka.”
2a070f0070	Yuda Mbwanga ekuyae na nyuma akenuka na kwekaa, akavoka kutamwiiya. Na Yesu akamwegaa yuda mwana kwa mami yakwe.
2a07100091	Wantu wose wakaogoha muno na kumtogoa Muungu na kugombeka, “Muoni wa Muungu mkuu kalawiiya gatigati yetu. Muungu keza kuwaohowa wantu wakwe.”
2a07110052	Mbui izo ekuzigosoazo Yesu zikaambazika kose mwe si ya Yudea na mizi yose ya hehi.
2a07120072	Wahina wa Yohana Mbatiiza wakamwamba Yohana mbui izo zose ekugosoazo Yesu. Nee Yohana awetanga wahina wakwe waidi,
2a07130061	nee awagiiya kwa Zumbe Yesu wamuuze, “Wee nee yuda tekuwaye tikamkauwia, hambu tigoje mtuhu?”
2a07140096	Wada wahina wekumbwiiyaho Yesu wakamwamba, “Yohana mbatiiza katiagiiya kwako tikuuze, ‘Wee nee yuda mwekuwa tikamkauwia, hambu tigoje mtuhu?’”
2a07150084	Kisingi ichoicho, Yesu nee ahonya wantu wangi wekuwao wasuumizwa ni matamu na wekukwewao na mazaiko na matuntu wangi wakadaha kuona.
2a071600f1	Ivyo Yesu akawatambaisa, “Hitani mkamwambe Yohana yada yose mwekuyaonayo na kuyategeeza, matuntu waona, wekuviao miundi wenda, wenye utamu wa nyoka wang'azika, viziba wasikiya, wekuuyao na nyuma wayuyuswa, na wakiwa wabiikiwa Mbui Yedi.”
2a0717002c	Kajaiwa mntu yuda ambae khana matumatu nami.
2a071800b9	Wahina wa Yohana Mbatiiza wekuhaukaho, Yesu akavoka kugombeka na diya zumwezumwe da wantu mbui za Yohana Mbatiiza, “Mwekuitaho kwe kiwawe mwona mbwai? Nee ni inde dikasingiswa nkhusi?
2a071900be	Hambu mwita kukauwa mbwai? Nee mwita kumkauwa mntu mwe kuvaa gwanda ntana? Manyeni kuwa wavaao magwanda ya hea nyingi na kwekaa wekazi wa ntunyo na makwasukwasu wekaa mwe mazumba ya maseuta.
2a071a0078	Naho nambiani, mwita koona mbwai? Nee mwita kumwona Muoni wa Muungu? Eehe, nkwei akini yee mwekumuonaye kembokesa Muoni.
2a071b0099	Mwe Maandiko matana Muungu atamwiiya uwanga ya Yohana akamwamba, ‘Yesu kuwa namuagiiya mndima yangu Yohana akuongwee na kukuikia vitana sia yako.’”
2a071c00c1	Yesu akabiindizia kwa kugombeka, “Nawamba, mwe wantu wekwekaisao mwe inusi khahana ekuwaye mkuu kusima Yohana Mbatiiza. Na ivyo, yuda ekuwaye mdodo mwe Useuta wa Muungu ni mkuu kusima yee.”
2a071d0077	Wantu wose wekusikiaho ayo na watoza kodi nee watogoa wedi wa Muungu, aho nee wada wekuwao wauhokea ubatiizo wa Yohana.
2a071e0071	Akini Mafalisayo na wahinyi wa miagiiyo newaemea nteganyi ya Muungu yekukundigwayo wakaemea kubatiizwa ni Yohana.
2a071f0070	Yesu akaendeea kugombeka, “Naho, nendaniwaiganize wantu wa kivyazi iki na kintu chani? Ni wantu wa namna yani?
2a0720009d	Ni inga wabwanga wekwekao gwiiyo na kwambizana, kizumwezumwe kimwe na kituhu, ‘Tiwatoea fiimbi wala khamwekuvina, titoa wiya wa bwaimbwo wala kamwekuiya’
2a0721006a	Kwaviya Yohana mbatiiza keza, akehiniza kuda na khekudomea divai, nanywi mkamba, ‘Kakwewa ni mazaiko!’
2a07220085	Mwana wa Mntu keza, ada na kudomea, nanywi mwamba, ‘Mkauweni uyu ni mmeo na mkozi, ni mmbuya wa watoza kodi na wenye mavigaviga!’
2a07230050	Na ivyo, umanyi wa Muungu yamanyika kuwa ni ntana kwa wantu wose waizumiiyao.”
2a07240084	Mfalisayo yumwe nee kamgoneka Yesu kuda khande mwe nyumba yakwe. Na Yesu akengia mwe nyumba ya uyo Mfalisayo, na akekaa kuda khande.
2a072500d1	Naho mwe mzi uda nekuwa na mvyee yumwe mwekuwa na mavigaviga. Ekusikiaho Yesu yuuko mwe nyumba ya uyo Mfalisayo, akadoa nchupa yekugosolwayo na iwe detegwado alabasta yekumemezwayo mavuta matana ya hea nyingi.
2a072600c2	Akeza, akagooka hehi ya miundi ya Yesu, akaiya na mesozi yakwe yakamwetikiya Yesu mwe miundi. Uyo mvyee akaihangusa miundi ya Yesu kwa fii zakwe. Naho akaiyumbatia na kuihaka yada mavuta matana.
2a072700b9	Mfalisayo yuda ekumgonekae Yesu ekuonaho ayo, akamamaakhanya mwe moyo wakwe, “Inga mntu uyu nee ni muoni wa Muungu wa kwei nee kamanya mvyee uyu niwa viivihi, ni mwenye mavigaviga.”
2a0728007a	Yesu akamwamba uyo Mfalisayo, “Simoni, nna mbui ya kukugombeka.” Naye Simoni akamwamba, “Eehe! Mhinyi, nigombeka.”
2a07290090	“Wantu waidi newawa wamkopa mntu hea. Yumwe nee kamwekha vintii vya madini ya feza mia shano, na mtuhu vintii vya madini vya feza elufu shano.
2a072a007b	Wekuvotwaho kuiha madeni yao. Uyo mntu wakaekewas wose waidi. Isasa ni yuhi gati ya aho waidi enda amkundise muno zumbe?”
2a072b0075	Simoni akamtambaisa, “Ni kwei yuda ekuekeewaye deni kuu endaamkundise yuda zumbe.” Yesu akamwamba, “Ni kwei.”
2a072c00ee	Naho akamhitukia yuda mvyee na kumwamba Simoni, “Wamwona mvyee uyu? Aho miye nekwengiaho hanu he nyumba yako khwekunekha mazi ya kusunta miundi yangu, akini mvyee uyu kanisunta miundi yangu kwa mesozi yakwe na kunihangusa kwa fii zakwe.
2a072d0069	Wee khwekuniugusa kwa kuniumbatia, akini mvyee uyu kuvokea nekwengiaho hanu kawa akaumbatia miundi yangu.
2a072e0093	Wee khwekunionyesha untana wako kwa kunihaka mavuta ya mzaituni mwe mtwi, akini uyu mvyee katenda ivyo kwa kunihaka mavuta matana mwe miundi yangu.
2a072f0080	Kwa iyo nakwamba kaekewa mavigaviga yakwe kwaviya kaonesha ukundiso mkuu. Mwenye kuekewa vidodo mavigaviga, kakundisa vidodo.”
2a0730003e	Aho, Yesu akamwamba yuda mvyee, “Kuekewa mavigaviga yako.”
2a07310057	Naho wada wekuwaaho wekaa hamwe wakauzana, “Ni ndai uyu adahaye kuekea mavigaviga?”
2a0732004f	Naye Yesu akamwamba yuda mvyee, “Uzumizi wako ukuohowa, hita kwa uivanisa.”
2a0801008f	Yekwembokaho ayo, Yesu nee kemboka mwe mizi na mizi akabiikia Mbui Yedi za Useuta wa Muungu. Wada wahina kumi dimwe na waidi wakatongeana naye.
2a080200a5	Hamwe na wavyee watuhu Yesu ekuwalavyao mazaiko na kuwahonya matamu, wakatongeana naye. Awo nee wakina Malia mwekwetangwae Magidalene, mwe kuavigwa mazaiko mfungate,
2a0803009a	Yoana na mkaza Kuza, mndima mkuu wa Helode na Susana na wavyee watuhu. Awo wavyee nee wakamgosweeya ndima kwa vintu vyao vyose Yesu hamwe na wahina wakwe.
2a08040083	Kisingi kimwe zumwezumwe kuu da wantu nediwa dakintana, na wantu nee wamwezea Yesu kulawa kwe kiya mzi. Na Yesu akawamba msimo unu.
2a08050087	“Mhasi kenda kuhanda mbeyu zakwe. Ekuwaho aketia mbeyu ntuhu zikagwa mwe sia, na wemboka sia wakazijata na wadege wa uwanga wakazida.
2a08060063	Ntuhu zikagwa mwe uongo wekuwao na maiwe, na zekuhotao zikanyaa kwaajii ya kwesekuwa na uwisiuwisi.
2a0807007b	Mbeyu ntuhu zikagwa kwe miti ya misongoma, na ida miti ya miwa yekuhotaho hamwe nazo nakuzifintafinta iyo mitengea ikanyaa.
2a0808009d	Ntuhu nezigwa mwe sanga wenye khande, zikahota na kuvyaa vitana.” Ekubindaho kugombeka ayo, Yesu akalavya mgutio, akamba, “Mwenye magutwi na ategeeze!”
2a0809002e	Wahina wakwe Yesu wakamuuza mana ya msimo uwo.
2a080a00f0	Naye akawatambaisa, “Nywinywi mwekhigwa umanyi wa kumanya ukwei wa Useuta wa Muungu ambao aho kae khawekumanyika akini isasa uikwa pwii, akini awo watuhu wendawembigwe kwa misimo, wakakauwa wasekudaha kuona, na wakategeeza wasekumanya.”
2a080b0032	Mana ya msimo unu ni inu, Mbeyu ni mbui ya Muungu.
2a080c0092	Ziya zekugwazo mwe sia zaonyesha wantu wada wategeezao ida mbui, ikaukaaho ibiisi akeza na kudihusa mwe mioyo yao wasekweza kumzumiia na kuoholwa.
2a080d00fc	Ziya zekugwazo mwe maiwe zaonyesha wada wantu wategeezaho ida mbui wakaihokea kwa kinyemi. Akini inga ziya mbeyu, wantu awo khawana mazindo na mbui iyo khayekaa mwe mioyo yao kwaviya wazumiiya kwa kisingi du, na kisingi wageezwaho kubadana na mbui iyo.
2a080e00d0	Ziya mbeyu zekugwazo mwe miti ya miwa ni wantu wada wategeezao ida mbui, akini kisingi si kisingi, wahaukao wafintwafintwa na maatu, na vintu vyao vyose, na wekazi wa kiya msi nao khawakua mwe mbui ya Muungu.
2a080f00a8	Na ziya zekugwazo mwe sanga ntana nee wada wategeezao ida mbui wakaizumiiya kwa moyo mtana na wa kutegeeza. Awo kuzizimiza na kuendeea kugosoa mbui zimkundisazo Muungu.
2a0810008d	Wantu khawawasha taa na kuigubika kwa nyungu hambu kuiika mzungui. Akini waika uwanga ya kiango ili wantu wengiaho gati wadahe kuona ung'azi.
2a08110069	“Ivyoivyo chochose chekufiswacho chenda kigubulwe, na sii yoyose yesayokumanyika na yendaimanyike pwii.
2a08120093	“Kwa iyo, muwe meso mtegeezavyo. Kwaajii yoyose mwenacho endaekigwe na ngeeko, akini yuda mwesena, hata kiya afikiicho anacho, chendakidoigwe.”
2a0813006f	Aho mami yakwe da Yesu na wanduguze wakamwezea, akini khawokudaha kumwezea hehi kwaajii ya zumwezumwe da wantu.
2a08140059	Mntu yumwe akamwamba Yesu, “Mami yako na wanduguzo wagooka chongoi, wakunda wakuone.”
2a08150070	Akini Yesu akawamba wantu wose, “Mmaa yangu na wandugu zangu ni wada wategeezao mbui ya Muungu na kuditoza.”
2a08160090	Msi umwe, Yesu nekakwea ngaawa hamwe na wahina wakwe, akawamba, “Tidumuwe ntondoo da mazi tiite adi phande ya kaidi.” Naho, wakavoka ntambo.
2a0817008d	Ekuwaho wakatamba kwa ngaawa iyo, Yesu akagona. Ahoaho khusi khai ikavoka kuvuma, mazi yakavoka kwengia mwe ngaawa, newawa hehi na kudagamia.
2a081800ab	Wada wahina wakamtimia Yesu, wakamwenua wakamwamba, “Zumbe, Zumbe! Tadagamia!” Yesu akenuka akaiwakia ida khusi na mkubwaniso wa mazi, navyo vikatwiiya, nee kwatuiiya.
2a081900b3	Naho akawamba, “Uzumizi wenu u hahi?” Akini wowo wakatozwa ni umako na kuogoha uku wakagombekana, “Uyu ni ndai, ata agiiya khusi na mkubwaniso wa mazi, navyo vyamtegeeza?”
2a081a0062	Waendeeya na ntambo, wakabua mpwani ya si ya Wagelasi zekuhakanazo na ntondoo da mazi da Galilaya.
2a081b00bb	Ekuwaho aseeya mpwani, mntu yumwe ekuwaye kakwewa na mazaiko akamwezea kulawa he mzi uda. Kwa misi mingi mntu uyo kheekuwa akavaa magwanda, wala khekuwa akekaa mwe nyumba iya mwe mambiya.
2a081c00b3	Ekumuonaho Yesu, aketambika ahosi hemeso yakwe na kugombeka kwa mgutio mkuu, “Wee Yesu Mwana wa Muungu ekuwaye uko uwanga, una mbui yani na miye? Nakuhembeeza usekunisumiiza!”
2a081d0101	Nee kamba ivyo kwaviya Yesu nekamwamba uyo zaiko amlawe mntu uyo. Zaiko ido ne dikamkwea mntu uyo maa kwa maa, na etiho wantu wamuika ndani na kumzengeteza kwa minyololo na mphingu, akini kiya maa akazidumua mphingu izo, akegalwa na zaiko ido adi he kiwawe.
2a081e0083	Naho, Yesu akamuuza, “Zina dako ni ndai?” Yee akamtambaisa. “Zina dangu ni ‘Hindoo’” kwaajii mazaiko mangi nee yammema.
2a081f0052	Ayo mazaiko wakamhembeeza Yesu asekuwegaa tubwi dilehado desado kuwa na kisiikizi.
2a082000a5	Hantu aho nekuwa na tintimo kuu da nguuwe wakaiswa mwe mpolomoko wa muima. Naho ayo mazaiko wakamhembeeza awabade wawengie wada nguuwe. Naye Yesu akawabada wawengie.
2a0821009b	Kwa iyo mazaiko ayo yakamlawa yuda mntu, yakengia kwa wada nguuwe na wakaseeya kwa kinyionyio mwe uda mpolomoko mkai, wakengia mwe ntondoo da mazi, wakafa.
2a08220061	Wada waisi wekuonaho yose yekuawiiayo wakaguuka, wakaita kuwekha wantu mbui mwe mzi na mwe minda.
2a082300a3	Wantu wakeza kukauwa yekulawiiayo. Wakamtimia Yesu, wakamwona yuda mntu mwe kulavigwa mazaiko kekaa hehi na Yesu kavaa magwanda, na akii zakwe zimuuiya, wakaogoha.
2a08240077	Wada wantu wekuonaho ida mbui wakawagombekea wada wantu wekwezaho hada viya yuda mntu mwekuwae na mazaiko ekuoholwavyo.
2a0825006c	Wantu wa si ya Gelasi wakaogoha muno. Ivyo wakamuombeza Yesu ahauke. Ivyo Yesu akakwea vituhu ngaawa ahauke.
2a08260060	Yuda mntu mwe kuavigwa yada mazaiko akamhembeeza aite hamwe naye. Yesu akamwemeza, na akamwamba,
2a0827008a	“Uya kaya ukawambe yose Muungu ekukugosweyavyo.” Aho, yuda mntu akaita akabiikia kiya hantu mwe mzi uda mbui zose Yesu ekumgosweyavyo.
2a0828006d	Yesu ekuuyaho phande ya kaidi ya ntondoo da mazi, zumwezumwe da wantu dikamhokea, kwaviya wose nee wakamgoja.
2a0829008e	Aho akeza mntu yumwe zina dake Yailo, muongoezi wa Nyumba ya kukintania Wayahudi, nee etambika he meso ya Yesu, akamhembeeza aite kaya kwakwe.
2a082a009e	Kwaajii ni mwana waikedu wa kivyee, mwenye myaka kumi dimwe na mbii, nekawa yu hehi na kuuya na nyuma. Yesu ekuwaho akaita wantu ne wamfintafinta kiya phande.
2a082b00e2	Kuwa na mvyee yumwe gatigati ya diya zumwezumwe da wantu, nekawa akalawa phome kwaviya nekawa na utamu wa mtuo kwa kisingi cha myaka kumi dimwe na mbii. Naho nekabinda vintu vyakwe vyose kwa waganga, khahana ekudahae kumhonya.
2a082c006e	Uyo mvyee ne amtongea Yesu nyuma, akadonta msao wa gwanda dakwe. Ahoaho, akahonywa utamu wakwe wakulawa phome.
2a082d00ad	Yesu akauza, “Nndai mwekunidonta?” Wose wakaemea wakamba khahana mntu ekukudontae. Naye Petulo akamba, “Zumbe, zumwezumwe da wantu wakuikia bunga na kukufintafinta!”
2a082e0059	Akini Yesu akamba, “Kuna mntu kanidonta, mana khimanya kihinya mntu kwa udaho wangu.”
2a082f00b7	Yuda mvyee ekuonaho khadaha kwefisa, akeaviiza huku akakama kwa kuogoha aketambika hemeso ya Yesu. Aho akawamba wantu wose chekumwekacho kumdonta Yesu na kwaviya ekuhonywavyo vuu puu.
2a08300056	Yesu akamwamba, yuda mwana kivyee, “Hita kwa uivanisa, kuzumiiya kwako kukuhonya.”
2a083100af	Ekuwaho aendeeya kugombeka, Yailo yuda muongoezi wa nyumba ya kukuntania Wayahudi akaetewa mbui kulawa kaya, “Mwana yako wakivyee kauya kaye na nyuma, usekumpisha Mhinyi.”
2a08320051	Yesu ekusikiaho ayo akamwamba Yailo, “Usekuogoha zumiiya du, naye endaahone.”
2a08330082	Ekubuwaho nyumbani kwa Yailo khawekumbada mntu kwengia ndani hamwe naye, iya Petulo, na Yohana, na Yakobo na wavyazi wa mndee uyo.
2a08340099	Wantu wose nee wakiiya na kuomboeza kwaajii ya uyo mndee ekuyae na nyuma. Aho Yesu akawamba, “Msekuiiya, kwaajii mwana khekuuya na nyuma, kagona du!”
2a0835003b	Nawo wakamseka Yesu kwaajii nee wamanya kauya kae na nyuma.
2a08360034	Akini Yesu akamtoza mkono akamba, “Mwana enuka!”
2a08370046	Muye wakwe ukamuuwiya, vuu puu akenuka, Yesu akawamba wamwekhe khande.
2a0838005c	Wavyazi wakwe nee wahondomaa, aho Yesu akawaemeza wasekumwamba mntu yeyose aya yekugosokayo.
2a09010075	Yesu nee awetanga wada wahina kumi dimwe na mbii, akawekha udaho wa kuguusa mazaiko yose, na udaho wa kuhonya matamu.
2a09020056	Naho akawagiiya waite kubiikia wantu mbui za Useuta wa Muungu na kuhonya wantu matamu.
2a09030073	Akawamba, “Mwendahomtambe msekudoa chochose, msekudoa ngoda wala jumu, wala khande, wala hea hata gwanda tuhu.”
2a09040058	Nyumba yoyose mwendayo mwengie na kuhokewa, ekaani umo hadi mwendaho mhauke mwe mzi uwo.
2a0905007e	Wantu wendaho wawaemee kuwahokea, lawani mwe mzi uwo, nanywi mlawaho kung'untani sanga mwe miundi yenu, ili kuwa uvuhuzi kwao.
2a0906006b	Naho wahina awo wakavoka kutamba, wakemboka mwe mizi wabiikia wantu Mbui Yedi na kuhonya watamu kiya hantu.
2a090700a7	Naye, seuta Helode mgookezi wa si ya Galilaya ekutegeezaho mbui ya yose yekulawiiayo, neawa ni maatu kwaajii wantu watuhu ne wakagombeka kuwa Yohana Mbatiiza kayuyuka.
2a0908007b	Watuhu ne watamwiiya Eliya mwekuwa muoni wa Muungu kalawiiya, na watuhu wakatamwiiya kwamba yumwe wa waoni wa kae kayuyuka.
2a09090075	Helode akamba, “Uyo Yohana nekhimsenga mtwi, isasa nndai uyu nitegeezaye mbui zakwe?” Ne awa na hovu ya kumkauwa.
2a090a007e	Wada wagiiwa wekuuyaho, wakamgombeka Yesu yose wekuyagosoayo. Yesu akawadoa, wahina wakwe wakaita hikedu mwe mzi wa Betisaida.
