2800000006	Matayo
2b141800bc	Omuheémba oómo omu baheémba ba Yeézu, izíina lyoómwe Tomaso óogwo izíina elíindi akaba ayétwa Iloongo, akaba atali hamo na abaheémba abáandi obuchilo Yeézu naabeesuúlulukiza.
2b14190162	Mbwéenu, abaheémba abáandi abo baámugaambila báti, “Íichwe twaámubona Omukáma.” Náho weényini yaábagalulila aáti, “Íinye tinaákuhicha kwiikiliza ago kaándaaba ntabweéne aha kubaanza amakozo ge emisumali omu ngalo zoómwe, no kúta olukumu lwaanze áaho baágoógotiile emisumali no kúta omukóno gwaanze aho aha lubazu lwoómwe.”
2b141a0118	Obuchilo ebilo munáana byaáhiíngwiile, abaheémba ba Yeézu baákoba hamo káandi omu nzu. Echilo echo náwe Tomaso akaba aliho hamo nábo. Emilyaango bachiingile, mala, Yeézu yaábonwa ha bwéelu, yaáyemeelela ahagáti yáabo, yaábasuula aáti, “Obuhóolo bube neemwe!”
2b141b00e2	Mbwéenu, Yeézu yaámugaambila Tomaso aáti, “Íiwe Tomaso, iíza onkúumye no lukumu lwaawe omu ngalo zaanze. Káandi, onkúumye ne omukóno gwaawe omu lubazu lwaanze. Otakuzeendelela kuleka kwiikiliza, náho oyikilize.”
2b141c0045	Tomaso yaámugalulila aáti, “Omukáma waanze na Múungu waanze!”
2b141d0089	Yeézu yaámugalulila aáti, “Weékiliza habwo kuba waámbona. Béena omugisa áabo banyikiliize no óobu kábalaaba batakaambweene.”
2b141e006e	Yeézu akakola eméenko eéndi nyíinzi éezo abaheémba boómwe bakazibona. Tizilaandikilwe omu chitabu echi.
2b141f00e3	Náho eméenko éezo zili omu echitabu echi zikaandikwa kuba mubóne kwiikiliza nka nikwo Yeézu niwe Masihi, Mutábani wa Múungu, no kuba aha kumwiíkiliza, mubóne obulami bwo bucha no buchiile kulabila omu izíina lyoómwe.
2b1501007b	Kágaabeele gaáhiingwiile ago, Yeézu yaábeesuululukiza káandi abaheémba boómwe aha ngeégeelo ye enyaanza ya Tiberia.
2b150200c7	Bakaba baliho Simoni Peétero, Tomaso óogwo izíina elíindi akaba ayétwa Iloongo, Natanaeli óogwo akalugiilila Kána omuli Galiláaya, abáana bábili ba Zebedayo, na abaheémba abáandi bábili.
2b15030109	Simoni Peétero yaábagaambila bazeenzíbe aáti, “Niinzeénda kutéga eénfwi.” Boónyini baámusubiza báti, “Neechwe nituzeénda hamo neewe.” Mbwéenu baázeenda, baáhanama omu bwáato, bakatega omu chilo pee, náho tibalakwaasize eénfwi yóona yóona.
2b1504007a	Omulucheelelélwa, Yeézu yaáyemeelela aha ngeégeelo ye enyaanza, náho abaheémba boómwe tibalamanyile kuba ni Yeézu.
2b1505008e	Mbwéenu, Yeézu yaábéeta aáti, “Báana baanze, ngási, mwaákwáasa eénfwi yoóna yóona?” Boónyini baámusubiza báti, “Mmahi.”
2b15060110	Yeézu yaábagaambila aáti, “Munaguze omutego olubazu lwo obúlyo lwo obwáato, neemwe nimubona kubasa eénfwi.” Mbwéenu, baánaguza omutego gwáabo omu nyaanza omukóno gwo obúlyo, bakakwáasa eénfwi nyíinzi bwooli kuhicha baásiingwa kugukweesa omutego gwáabo.
2b150700f7	Omuheémba óogwo Yeézu ayaamweenzile bwooli, yaámugaambila Peétero aáti, “No Omukáma!” Obuchilo Simoni Peétero yaáhuliile kuba no Omukáma, yaázwaala omwéenda gwoómwe óogwo akazuula obuchilo yabaandize kutéga, yeenaga omu nyaanza.
2b150800b4	Abaheémba abáandi beeza aha bwáato, habwo kuba tibalabeele hala kuhika aha chaambo, náho bakaba bali nke entáambo igana límo zíti. Bakweesa omutego óogwo gukeezula eénfwi.
2b15090092	Obuchilo kábaahikile aha ngeégeelo ye enyaanza, baábona heena olutóondo lwo omulilo. Ahali ogwo mulilo zikaba zitiilwého eénfwi no omukaate.
2b150a006d	Yeézu yaábagaambila abaheémba boómwe aáti, “Mwiíze, muleéte aha eénfwi iínche éezo mwaátéga.”
2b150b0138	Mbwéenu Simoni Peétero yaátaaha omu bwáato, yaákweeseza aha ngeégeelo ye enyaanza omutego óogwo gukaba gwiizwíile eénfwi. Omu mutego ogwo zikaba zilimo eénfwi empáango igana límo makúmi ataanu ne isatu. No óobu bilaaba zikaba zilimo eénfwi nyíinzi bwooli, no óobu bityo omutego tigulatéemukile.
2b150c00c7	Yeézu yaábagaambila abaheémba boómwe aáti, “Mwiíza mulye ebyookulya.” Taliho omuheémba óogwo ayaaleengesize kumubúuza aáti, “Íiwe oli oóha?” habwo kuba bakamanya kuba no Omukáma.
2b150d007c	Mbwéenu Yeézu yéeza, yeemucha omukaate, yaábaha abaheémba boómwe. Káandi, yeemucha ne eénfwi, yaákola aátyo nyini.
2b150e0078	Ezo ekaba eli entúlo ya kásatu Yeézu kubesuululikiza abaheémba boómwe buluga Múungu kumuzoola kuluga omu bafwiile.
2b150f0138	Obuchilo baliile, Yeézu yaámubúuza Peétero aáti, “Simoni, mutábani wa Yohana, ngási, noonyeénda bwooli íinye kusaaga bazeenzi baawe aba óokwo balikuunyeenda?” Peétero yaámugalulila aáti, “Éego, Omukáma, noomanya kuba niinkweénda.” Yeézu yaámugaambila aáti, “Liísa entaama zaanze.”
2b151000f9	Yeézu yaámubúuza Peétero entúlo ya kábili aáti, “Simoni, mutábani wa Yohana, ngási noonyeénda?” Peétero yaámugalulila aáti, “Éego, Omukáma, noomanya kuba niinkweénda.” Yeézu yaámugaambila aáti, “Liísa entaama zaanze.”
2b15110156	Yaámubúuza entúlo ya kásatu aáti, “Simoni, mutábani wa Yohana, ngási noonyeénda?” Mbwéenu, Peétero yaázuzubalilwa habwo kuba akamubuuliza entúlo ya kásatu kuba, “Ngási, noonyeénda?” Yaámugalulila aáti, “Íiwe Omukáma, noomanya góona. Noomanya kuba niinkweénda.” Yeézu yaámugaambila, “Liísa entaama zaanze.
2b15120137	Mazima butúnu niinkugaambila nka nikwo, obuchilo okaba oli omusígazi, okamanyiila kuzwaala emyéenda yaawe íiwe nyini, no kuzeenda hóona áaho wayeenzile. Náho obuchilo olyaákokola, olyaágolola emikóno yaawe no omuuntu oóndi alyaákuzwéeka emyéenda yaawe na kukuutwáala áaho otakweenda kuzeenda.”
2b151300a4	Yeézu akagaamba aátyo kwoóleka omuháanda óogwo Peétero alaáfwa, no ogwo kumukúza Múungu. Mbwéenu, Yeézu yaámugaambila Peétero aáti, “Nkuláatila.”
2b15140106	Mbwéenu, Peétero yeéchebuka, yaámubona omuheémba óogwo Yeézu yaáyeenzile bwooli, akaba naabakulaatila. Omuheémba ogwo niwe óogwo akaba ayikeele héehi na Yeézu obuchilo nibalya ebyookulya, no kumubúuza kuba, “Íiwe Omukáma, noóha alaakukoonga?”
2b15150077	Mbwéenu, obuchilo Peétero ayaámubwéene omuheémba ogwo, yaámubúuza Yeézu aáti, “Mukáma, ngási ogu náwe?”
2b1516009d	Yeézu yaámugalulila yaámuzila aáti, “Kiindaaba niinyeénda kuba aábe omulame kuhicha obuchilo niinsuba, echo nichikusaanila chi? Íiwe nkuláatila.”
2b1517012c	Mbwéenu echigaambo echo chikasugaana omu beekiliza nka nikwo omuheémba ogwo talifwa nakáti. Náho Yeézu talamugaambiile nka nikwo omuheémba ogwo talifwa nakáti, náho akagaamba aáti, “Kiindaaba niinyeénda kuba aábe ali omulame kuhicha obuchilo niinsuba, ha bwaáchi ago nigakwaágalaza?”
2b1518008c	Omuheémba ogwo niwe óogwo alikusíinza aga na niwe yaágaandikile. No óobu íichwe nitusoomboókelwa kuba áago alikugaamba na ga mazima.
2b151900b5	Galiho amagaambo agáandi méenzi áago Yeézu akaba naakola. Kábyaakubeele góona ago gakwaandikilwe, niimbóna omu nsi hóona tihakuhikile kutamo ebitabu éebyo byaakwaandikilwe.
2c00000013	Amakúlu ge Entumwa
2c0101009d	Owe engoonzi Teofiilo, omu chitabu chaanze cho kutaándika, nkakwaándikila habwa amagaambo góona áago Yeézu yaákozile no kweégesa, kuluga ha bubaandizo
2c0102009e	kuhika echilo éecho yaatweelwe kuzeenda omu igulu. Atakatwéelwe, akabalagila ha muháanda gwo Omwooyo Mutakatíifu entumwa zoómwe áabo yaabeele atoólize.
2c010300db	Ha mwáanya gwe ebilo makúmi aána káyaabeele yaayagaleezwe kuhicha kufwa, akaba naayeyoleka hali ezo ntumwa káandi na káandi, naayemanyisa butúnu nkokwo ali mwooyo, no kubeégesa amagaambo go obukáma bwa Múungu.
2c01040121	Echilo chimo, obuchilo Yeézu akaba naálya hamo ne ezo ntumwa, akabalagila, “Mutalugamo omu chikaali cha Yeruzaléemu. Náho mutegamilíle omwo nyini, kuhika obuchilo óobwo muleenaánkula Omwooyo óogwo Táata yaabeésagiize íimwe kulabila amagaambo gaanze áago mbele niimbagaambila.
2c01050079	Kuba, Yohana akabatiza abaantu aha méenzi, náho ahaleéza ha bilo bíche íimwe nimubatizwa aha Mwooyo Mutakatíifu.”
2c0106009c	Bityo, omu buchilo ezo ntumwa kázaakobile hamo na Yeézu, zaámubúuza, “Mukáma wéetu, obuchilo obu niho olaábasubiza Abaiziraeli obukáma bwáabo?”
2c010700ab	Náwe yaábagaambila, “Obuchilo nali emihaanguko za amagaambo ago, ti géenyu kumanya, ha kuba ni Táata weénka óogwo ha buzizi bwoómwe yaálamwíile nigabáho iíli.
2c010800f0	Náho nimwiinaánkula obuhicha obuchilo Omwooyo Mutakatíifu aleeza hali íimwe, nimuba nimuunyatula íinye omuli Yeruzaléemu ne enkasi ezíindi zóona ze éensi ya Yudea, na Samaria, no kuhika hóona ha muhélo gwi ihaánga lye éensi.”
2c010900ac	Obuchilo Yeézu yaámazile kubagaambila entumwa zoómwe ago, nibamuleeba bóona, ahonyini akasutulwa kuzeenda omu igulu. Obwíile bwaámusweekelela, tibalamubweene káandi.
2c010a00ae	Obuchilo bakaba bacháali nibalaangamila améeso gáabo olugulu, bwaangu ahonyini, héehi nábo, beemeelelaho abakwaáta bábili áabo bakaba bazweele ebizwáalo bilikwéela!
2c010b00e3	Baágaamba, “Íimwe bakwaáta ba Galiláaya, kamweemeeliile aha nimuleeba omu igulu? Ogu Yeézu ayaátwaalwa kuluga hali íimwe kuzeenda omu igulu, aleeza káandi aátyo nyini, nko óokwo mwaámuleeba naazeénda omu igulu.”
2c010c00ac	Mala entumwa baalugáho aho ahi ibaanga elyo elilikwéetwa Mizeituni, baásuba omu chikaali cha Yeruzaléemu. Hakaba hali héehi, nko oluzeendo lwe echilo che Endaálikizo.
2c010d0151	Baátaaha omu muzihwa, baázeenda baáhanama omu chiseenge echoombekilwe olugulu ye éenzu omwo baabeele nibeekala. Ezo ntumwa nibo aba: Peétero, Yohana, Yakobo, Andrea, Filipo, Tomaso, Baritolomayo, Matayo na Yakobo, ali mutábani wa Alfayo. Káandi bakaba baliho Simoni, óogwo akaba ali Omuzelóote, na Yuda, ali mutábani wa Yakobo.
2c010e008b	Aba bóona bakaba bakoba aho kumusaba Múungu ha nsoonga eémo, hamo na Mariamu nyina wa Yeézu, na abakázi abáandi, na badugu ba Yeézu.
2c010f00ab	Omu mwáanya ogwo, hakaba heena omukobo gwa abeekiliza. (Obwíinzi bwa abaantu bukaba buli igana límo na makúmi ábili báti.) Niho Peétero yeémeelela ahagáti yáabo,
2c0110010e	yaábagaambila, “Badugu baanze, amagaambo ago agaayaandikilwe omu Maandiko Amatakatíifu habwa Yuda, gakaba gali lwaampaka gahikiílizwe. Ago gakagaambwa no Omwooyo Mutakatíifu kulabila hali Daudi habwe empola za Yuda, ayaábeebeembeliile áabo abamukwaásile Yeézu.
2c0111004c	Akabalwa kuba entumwa muzeenzi wéetu, akaboneswa ikola eli hamo neechwe.”
2c011200d3	(Obuchilo obwo, Yuda akagula ensaambo hali ezo mpilya éezo yaáyanaankwiile kwiingana ne echikolwa choómwe chibi. Omwo niho yaágwíile buzuúma, éenda yoómwe ekaátika, na amala goómwe gaáseeseka ahéelu.
2c011300c8	Empola ze echigaambo echo zaámanyiika ha batúuzi bóona ba Yeruzaléemu. Ha bwéecho baáziluka ensaambo ezo izíina lya Akeldama kuluga omu lulími lwáabo, ensoonga yaáho, Ensaambo ye Enságama.)
2c0114011c	Peétero yaázeendelela omu kugaamba, “Kuba amagaambo ago agaándikilwe omu chitabu che Enzina nigo aga, ‘Éenzu yoómwe eébe no obufúuzi, hataákubaho omuuntu óogwo alaasigala aho.’ “Káandi chaandikilwe, ‘Omulimo gwoómwe gwo kweémeelelela, ahaábwe omuuntu oóndi.’
2c01150094	“Ha bwéecho, ni lwaampaka atoózwe omuuntu oóndi óogwo ayaakulaatileene neechwe obuchilo bwóona óobwo Omukáma Yeézu akaba ali hamo neechwe,
2c011600d1	kubaandiza obuchilo óobwo Yeézu akabatizibwa na Yohana kuhicha obuchilo obu yaátweelwe kuzeenda omu igulu. Óogwo alaatoózibwa, naayeéndelwa aábe hamo neechwe kugaamba obubona bwo okuzooka kwa Yeézu.”
2c011700b3	Bityo, baatáho amazíina ga abaantu bábili. Oómo akaba ali Yozéfu ayaabeele naayétwa Barsaba, káandi akaba ayina izíina eliindi Yusito. No wa kábili, akaba ayétwa Mathia.
2c011800b0	Baámusaba Múungu omu kugaamba, “Mukáma, níiwe olikumanya emiganya ya abaantu bóona. Ha bwéecho, nitukusaba otwoóleke noóha omuli aba bábili waámutoólize nka nikwo,
2c01190086	atwaále omwáanya ogu gwo obuheéleza bwe entumwa éezo Yuda alekile, obuchilo yaáfwiile no kuzeenda ahaantu áaho ahalikumugasa.”
2c011a0063	Mala baáyesa olweeso, lwaámugweela Mathia, yaátelaniswa na abo entumwa abáandi ikúmi no oómo.
2c0201007c	Obuchilo bwe echilo cha Peentekoste kabwaahikile, abaantu bóona áabo abamwiíkiliize Yeézu bakaba bakobile omu nzu eémo.
2c02020095	Ahonyini, iláka elyaabeele lili nke echiihúle cho omuyaga, gwaáhéemba kuluga omu igulu, gwéeza gwéezula omu nzu yóona éezo bakaba beekeelemo.
2c02030072	Ahonyini beesulukizwa ebiintu bili nke endími zo omulilo, byeebaganisa, byeekala aha lugulu ya buli oómo wáabo.
2c020400a3	Abaantu abo bóona beezuzwa obuhicha kuluga ha Mwooyo Mutakatíifu, baábaanza kugaamba ha ndími ezíindi, nko óokwo Omwooyo Mutakatíifu yaabeendíize kugaamba.
2c02050082	Na aho Yeruzaléemu bakaba baliho Abayahudi abaabeele nibamulámya Múungu. Abo Bayahudi bakaluga buli mahaánga góona ge éensi.
2c020600b2	Obuchilo kábaahuliile iláka eli, abaantu embága beeza. Na buli oómo wáabo yaákamaala, habwo kuba akabahulila abeekiliza abo nibagaamba gaamba nábo omu ndími ezili záabo.
2c0207008f	Ago gaábasobeza no kubakaamaaza bwooli, kunu nibagaámba, “Ngási aba bóona bi tulikuhulila nibasoomboola báti, ta abatuuzi ba Galiláaya?
2c0208006b	Ngási! Byáabaho bita nkokwo buli oómo wéetu naabahulila nibagaámba ha lulími lwoómwe lwo obuzaálwa?
2c0209007a	Aha heena abaantu kuluga omu nsi za Abaparti, Medi, Eláamu, Mesopotamia no omu byaalo bya Yudea, Kapadokia, Poonto, Asia,
2c020a0121	Furigia, Paamfilia, na Miísiri. Heena abáandi kuluga olubazu lwe éensi ya Libia éezo zili héehi na Kurene. Heena abazenyi áabo bakaba balugile okwo Rúumi, abo abáandi na Abayahudi bo obuteéka, na abáandi bakazaalilwa edíini ezíindi náho beékililizana ne edíini ye Chiyahudi.
2c020b00b5	Heena abáandi áabo bali Abakirete, na abáandi Abaarabu. Neechwe chwéena, nituhulila abaantu aba nibamukúza Múungu ha bikolwa byoómwe bikulu, omu ndími ezili zéetu nyini!”
2c020c0064	Abaantu bóona baákamaala no kutahwa tahwa nibeegaambila, “Chiina nsoonga chi, echi chigaambo?”
2c020d0064	Náho abáandi omuli abo baábasekeelela abo baantu ba Yeézu omu kugaamba, “Batamiile evíini!”
2c020e00fa	Náho Peétero yeémeelela, hamo ne entumwa bazeenzíbe abo ikúmi no oómo, yaábagaambila abaantu áabo ahi iláka liháango, “Íimwe Bayahudi, neemwe abáandi áabo mulikutúula aha Yeruzaléemu, muumpuliilize kuzima, mbone kubasoomboolela ebyo!
2c020f0080	Nimuzila múti abaantu aba batamiile, amazima, aba baantu tibatamiile. Óobu hacháali ne esáaha isatu kwoónka ze enchaákala!
2c02100048	Náho amagaambo aga nigo áago gaagaambilwe kulabila aha mubáasi Yoeli,
2c021100f0	Múungu naagaámba nka nikwo, ‘Omu bilo byo omuheleeluko, niimbaseésela abaantu bóona Omwooyo gwaanze. Batábani báanyu na bahala báanyu balaabáasa, na abasigazi báanyu nibabona ameezaho, na abanyaampala báanyu nibaloóta ebiloosi.
2c0212008b	Omu bilo ebyo niimbaseésela Omwooyo gwaanze no óobu aha lugulu ya abazáana baanze, abakwaáta na abakázi, nábo balaágaamba obubáasi.
2c0213007b	Niinkola amahano omu igulu olugulu, ne emanyiso omu nsi ahaansi, obwáamba, no omulilo, no olwoóyela lwíinzi lwe elíika.
2c021400b5	Izóoba lilaáhiinduka kuba ensiimbaazi, no okwéezi kuláaba okulikutukula nko obwáamba. Ago góona galáaba obuchilo chitakahikile echilo chikúlu chi ikuzo lyo Omukáma Múungu.
2c02150057	Na buli muuntu óogwo alikwéeta ahi izíina lyo Omukáma Múungu, naachuungulwa.’”
2c02160139	Peétero yaázeendelela kugaamba, “Íimwe bakwaáta Abanyaiziraeli, muhuliilíze! Múungu akamumanyisa butúnu Yeézu Omunyanazaréeti hali íimwe, ha muháanda gwa amahano go kusobeza ne eméenko kulabila hali weényini, éezo Múungu akamuhikiiliza kuzikola omuli íimwe. Ago, íimwe nyini nimugamanya kuzima.
2c021700f9	Káyaabaliile ogu Yeézu yaásohozwa hali íimwe, nka Múungu okwo yaálamwíile kwiingana ne ensoonga yoómwe kuluga ha bubaandizo. Neemwe mukamubaamba no kumwiítila aha musalaba, aha muháanda gwo kulabila Abanyamahaánga abatakusaaswa ebilagilo.
2c0218009c	Náho Múungu akamuzoola kuluga omu bafwiile, yaámuchuúngula ne ebyaágalalo byo olufu, habwo kuba mazima tichikwiíle lufu kuzeendelela kumukóma Yeézu!
2c021900c1	Kuba náwe Omukáma Daudi akagaamba aáti habwa Yeézu, ‘Nkaba mmubona Omukáma ali Múungu omu méeso gaanze buli bucha. Na habwo kuba ali olubazu lwaanze lwo obúlyo, tiínkuchuúndagulika.
2c021a00a3	Ha bwéecho, omuganya gwaanze nigusemelelwa, káandi olulími lwaanze niluteéla emihila. No óobu omubili gwaanze nágwo, nigutuúla aha bweetegeza bwa weényini,
2c021b008a	habwo kuba íiwe toligunagilana omwooyo gwaanze omuli kuzimu, na káandi tokukuunda omubili gwaanze guzuúnde, íinye Omutakatíifu waawe.
2c021c005d	Waányoleka emiháanda zo obulami, noonyizuza amanulilwa, habwo kuba oli héehi neenye.’”
2c021d00c8	Peétero yaázeendelela kugaamba, “Abayahudi bazeenzi baanze, niinhicha kubagaambila ha kugima nkokwo isíichwe enkúlu Daudi akafwa, yaáziikwa, ne eémbi yoómwe echáali eliho aha kuhicha leélo.
2c021e00cb	Náho Daudi akaba ali omubáasi, na akamanya nkokwo Múungu akamweésagiza ha kulahila nka nikwo, alyaámukola omuuntu oómo wo kuluga omu lugaanda lwoómwe kwiikala aha chitébe cho obutégeki bwoómwe.
2c021f00a6	Daudi akasoombookelwa amagaambo áago nigabáho gáta, niho akagaamba habwo kuzooka kwa Masihi nka nikwo, talalekilwe omu kuzimu nali omubili gwoómwe tigulazuunzile.
2c02200064	Ogwo Yeézu, Múungu akamuzoola kuluga omu bafwiile, neechwe chwéena ni baalubona bo okuzooka okwo.
2c022100fb	Múungu yaámuha Yeézu ikuzo liháango no kumuta héehi náze olubazu lwo obúlyo. Náwe Yeézu yaáyanaankula kuluga hali weényini Táata Omwooyo Mutakatíifu óogwo yaatweésagiize, náwe yaátuseeseliile. Echo nicho mulikuleeba óobu no kuhulila.
2c022200a5	Kuba Daudi weényini talasutukile no kuzeenda omu igulu, náho akagaamba, ‘Omukáma Múungu akamugaambila Omukáma waanze, “Oyikále olubazu lwaanze lwo obúlyo,
2c0223003c	kuhika mbate ababisa baawe, iífo ya amagulu gaawe.”’”
2c022400d8	Peétero akamala ha kugaamba, “Ha bwéecho, Abaiziraeli bóona nibeendelwa bamanye aha mazima nkokwo: Múungu yaámukola ogu nyini Yeézu kuba weényini Masihi no Omukáma, ogu, íimwe mukamubaamba aha musalaba.”
2c022500ab	Abaantu abo, kábaahuliile amagaambo ago, gaábachumita bwooli omu miganya yáabo. Baámubúuza Peétero ne entumwa abáandi, “Bazeenzi béetu, óobu tuzilého túta?”
2c022600f7	Peétero yaábagaambila, “Buli oómo weenyu atamwe ebiheno byoómwe no kubilekelela, amuhiindukile Múungu no kubatizwa ahi izíina lya Yeézu Kristu, mubóne kuganyilwa ebiheno byáanyu. Neemwe nimwiinaánkula obuhicha bwo Omwooyo Mutakatíifu.
2c022700ba	Múungu akatweésagiza endagano ezi ha bwéenyu, na abáana báanyu, na ha báandi bóona áabo abali hala okwo, kuba bóona áabo abalikwéetwa no Omukáma, Múungu wéetu weényini.”
2c022800cc	Peétero yaázeendelela kubagaambila abo baantu amagaambo agáandi méenzi go kubaneémbelela omu kubagumisa omuganya ha kugaamba, “Mchuungulwe kuluga omu luzáalo olu oluhuugeene lwa abatakutegezwa!”
2c022900b2	Ha bwéecho, bóona abeenaánkwiile echigaambo choómwe Peétero, bakabatizibwa. Echilo éecho abaantu bo kuhika nke ebihuumbi bísatu baaba baáyoongelwa omu baheémba abáandi.
2c022a009f	Abaheémba bakazeendelela omu kweéyega ebyeégeso bye entumwa za Yeézu. Beékala omu búmo bwo Omwooyo, baaba nibamenyula omukaate, no kumusaba Múungu hamo.
2c022b006c	Entumwa abo bakaba nibakola emanyiso na amahano go kusobeza méenzi, kuhicha abaantu bóona baaba beétimwa.
2c022c0069	Abeekiliza bóona bakakóba ahaantu hamo, omu kukobela buli chiintu chóona éecho bakaba beenácho hamo.
2c022d007d	Bakaba nibaguza ebiintu byáabo ne empilya éezo baabonesize, bakazibagana, kwiinganisa no okweenda kwa buli oómo okwo kuli.
2c022e00a6	Buli chilo bakazeendelela kubugana omu lubúga lwe éenzu ya Múungu. Bakaba nibamenyula omukaate omu maka gáabo, no kulya hamo ha manulilwa no omuganya gulikwéela.
2c022f00ad	Bakaba nibamukúza Múungu no kunulilwa omu mbabazi za abaantu bóona. Na buchiile, Omukáma yaaba naaboongéla abaantu abáandi omu mbága ya abo abaabeele nibachuungúlwa.
2c03010085	Echilo chimo, Peétero na Yohana bakaba nibazeénda aha nzu ya Múungu kusaba. Akáanya ako zikaba zili esáaha mweenda za nyemisana.
2c03020126	Omu nzu ya Múungu omwo, akaba alimo omuuntu, enziíngami óogwo akaba naayimuchwa na abaantu héehi no omulyaango ogulikwéetwa Muzima. Akaba ali omulema kuluga ha kuzáalwa kwoómwe na buli chilo akaba atwáalwa okwo, abone kusaba empilya ha baantu áabo bakaba nibatáaha omu nzu ya Múungu.
2c03030071	Omuuntu ogwo káyaababwéene Peétero na Yohana beélilila kutaaha omu nzu ya Múungu, yaábasaba bamuhe empilya.
2c03040065	Aho Peétero na Yohana baámutukuliza améeso, niho Peétero yaámugaambila, “Otuléebe íichwe!”
2c03050046	Yaábaleeba, kunu naayetegeza nkokwo bakaba beene echiintu cho kumuha.
2c030600c0	Náho Peétero yaámugaambila, “Tiinyina eféeza nali ezaháabu, náho echi nnyinácho, nicho ndikukuha. Niinkugaambila ahi izíina lya Yeézu Kristu Omunyanazaréeti, yemeelela, olibate!”
2c03070081	Peétero yaámukwáata ogwo muuntu omukóno gwo obúlyo, yaámweemeeleza. Ahonyini amagulu ne enfuundo zoómwe byaaba na amagala.
2c030800ac	Yaáyemeelela bwaangu no kuguluka, yaábaanza kulibata weénka. Yaátaha omu nzu ya Múungu hamo na Peétero na Yohana, kunu naalibata no kuguluka guluka naamukuza Múungu.
2c03090039	Abaantu bóona baámubona naalibata no kumukúza Múungu.
2c030a00d5	Baámumanya nkokwo niwe ogwo nyini ayaabeele naayikala no kusabiliza aha mulyaango ogulikwéetwa Muzima gwe éenzu ya Múungu. Bóona bakeekaángwa no kusobelwa bwooli kuleeba echigaambo echo echaamweésuulukiize.
2c030b00d8	Obuchilo obwo, omuuntu ogwo ayaáchilizwe akaba naaboomeléla Peétero na Yohana. Abaantu bóona baábelukiilila nibasobelwa bwooli. Ahaantu áaho Peétero na Yohana bakaba bali hakaba niheétwa Ikulato lya Selemani.
2c030c011f	Obuchilo Peétero yaábabwéene abaantu abo, yaábagaambila, “Abaiziraeli bazeenzi baanze, hali chiíha ebyo nibibasobela? Ha bwaáchi nimututukuliza améeso? Nimuzila múti ogu muuntu naalibata ha buhicha bwéetu, nali habwo kuba íichwe nitutuúla nko óokwo Múungu alikutweéndeza?
2c030d0140	Mmahi! Ti bityo. Óobu Múungu wa besiichwe enkúlu, Ibrahímu, Izáaka, na Yakobo, yaámukúza omuzáana woómwe Yeézu. No ogwo Yeézu niwe óogwo íimwe nyini mwaamusohwéeze ahali Pilato, mukatóonga nka nikwo achwaaziikilwe okufwa! No óobu obuchilo Pilato akaba ayeenzile amulekulile Yeézu azeénde, mukamwáanga,
2c030e0078	mwaámusaba Pilato nkokwo omwíisi achiingulilwe no kuleka weényini. Mukamwáanga Yeézu, Omutakatíifu no Omugololoke.
2c030f008e	Mukamwíita weényini ali obutaándikilo bwo obulame! Náho Múungu akamuzoola kuluga omu bafwiile, neechwe ni baalubona bo okuzooka kwoómwe.
2c031000f3	Omuuntu óogwo mulikubona aha, nimumumanya kuzima. Weényini yaáchízwa ha muháanda gwo okwiikiliza omu izíina lya Yeézu. Éelyo izíina, hamo no kumwiikiliza weényini, niyo ensoonga yaabele no kuchila, nko óokwo mulikubona óokwo aáli.
2c031100a6	“Óobu Abaiziraeli bazeenzi béetu, éebyo byóona éebyo mwaámukoliile Yeézu, íimwe na abatwaáliliza báanyu, niimmanya nkokwo mukakola habwo butasoombookelwa.
2c0312009a	Náho, aha muháanda ogwo Múungu akahikiíliza amagaambo áago yaábaasize ha muháanda gwa ababáasi boómwe bóona nkokwo, Masihi woómwe naayagalazwa.
2c03130121	Ha bwéecho, mutamwe ebiheno byáanyu no kubilekelela, mumuhiindukile Múungu, niho weényini ayihého ebiheno byáanyu, bubone kwiiza obuchilo bwo kuhuúmuzwa habwo kubaho kwoómwe Omukáma. Ha muháanda ogu, Múungu aláaba naabachuleéza no kubagumya emyóoyo kuluga ha Mukáma Múungu,
2c0314008b	naasiindika Yeézu hali íimwe. Weényini niwe Masihi, Omuchuúnguzi óogwo Múungu yaámutoólize ha bwéenyu íimwe kuluga ha bubaandizo.
2c031500bd	Ni lwaampaka Yeézu asigale omu igulu kuhicha buhike obuchilo Múungu akole ebiintu byóona bibe bisha, nko óokwo yaágaambile kuluga kala ha muháanda gwa ababáasi boómwe abatakatíifu.
2c031600b1	“Kuba, Musa akagaamba, ‘Kuluga omuli íimwe Abaiziraeli, Omukáma Múungu weenyu alyaábaleétela omubáasi nkeenye. Muhuliilíze kuzima buli chigaambo éecho alibagaambila.
2c03170074	Omuuntu weéna wéena óogwo alileka kumuhuliiliza ogwo omubáasi, alyaáchiindikwa mazima na abaantu ba Múungu.’
2c03180076	No óobu ababáasi bóona, kubaandiza Samweeli na abáandi áabo abaakulaatiilého, bakabáasa amagaambo ge ebilo ebi.
2c031900d2	Íimwe muli abáana ba ababáasi, káandi mulimo omu ndagano éezo Múungu yaákozile na baguúku báanyu. Múungu akamweésagiza Ibrahímu, ‘Kuluga omu luzáalo lwaawe ndyaáfuuha engaanda zóona omu nsi.’
