2800000019	Κατα Ματθαιον
2b120b00de	Εἶπεν οὖν ὁ Ἰησοῦς τῷ Πέτρῳ, “Βάλε τὴν μάχαιραν εἰς τὴν θήκην· τὸ ποτήριον ὃ δέδωκέν μοι ὁ Πατὴρ, οὐ μὴ πίω αὐτό;”
2b120c00c3	Ἡ οὖν σπεῖρα, καὶ ὁ χιλίαρχος, καὶ οἱ ὑπηρέται τῶν Ἰουδαίων, συνέλαβον τὸν Ἰησοῦν καὶ ἔδησαν αὐτὸν.
2b120d00bd	Καὶ ἤγαγον πρὸς Ἅνναν πρῶτον, ἦν γὰρ πενθερὸς τοῦ Καϊάφα, ὃς ἦν ἀρχιερεὺς τοῦ ἐνιαυτοῦ ἐκείνου.
2b120e00bb	Ἦν δὲ Καϊάφας ὁ συμβουλεύσας τοῖς Ἰουδαίοις ὅτι συμφέρει ἕνα ἄνθρωπον ἀποθανεῖν ὑπὲρ τοῦ λαοῦ.
2b120f0130	Ἠκολούθει δὲ τῷ Ἰησοῦ Σίμων Πέτρος καὶ ἄλλος μαθητής. Ὁ δὲ μαθητὴς ἐκεῖνος ἦν γνωστὸς τῷ ἀρχιερεῖ, καὶ συνεισῆλθεν τῷ Ἰησοῦ εἰς τὴν αὐλὴν τοῦ ἀρχιερέως.
2b12100119	Ὁ δὲ Πέτρος εἱστήκει πρὸς τῇ θύρᾳ ἔξω. Ἐξῆλθεν οὖν ὁ μαθητὴς ὁ ἄλλος ὁ ἦν γνωστὸς τοῦ ἀρχιερέως, καὶ εἶπεν τῇ θυρωρῷ καὶ εἰσήγαγεν τὸν Πέτρον.
2b121100ea	Λέγει οὖν ἡ παιδίσκη ἡ θυρωρὸς τῷ Πέτρῳ, “Μὴ καὶ σὺ ἐκ τῶν μαθητῶν εἶ τοῦ ἀνθρώπου τούτου;” Λέγει ἐκεῖνος, “Οὐκ εἰμί.”
2b1212012a	Εἱστήκεισαν δὲ οἱ δοῦλοι καὶ οἱ ὑπηρέται, ἀνθρακιὰν πεποιηκότες, ὅτι ψῦχος ἦν, καὶ ἐθερμαίνοντο· ἦν δὲ καὶ ὁ Πέτρος μετʼ αὐτῶν ἑστὼς καὶ θερμαινόμενος.
2b121300b1	Ὁ οὖν ἀρχιερεὺς ἠρώτησεν τὸν Ἰησοῦν περὶ τῶν μαθητῶν αὐτοῦ, καὶ περὶ τῆς διδαχῆς αὐτοῦ.
2b12140150	Ἀπεκρίθη αὐτῷ Ἰησοῦς, “Ἐγὼ παρρησίᾳ λελάληκα τῷ κόσμῳ· ἐγὼ πάντοτε ἐδίδαξα ἐν συναγωγῇ καὶ ἐν τῷ ἱερῷ, ὅπου πάντες οἱ Ἰουδαῖοι συνέρχονται, καὶ ἐν κρυπτῷ ἐλάλησα οὐδέν.
2b121500b0	Τί με ἐρωτᾷς; Ἐρώτησον τοὺς ἀκηκοότας τί ἐλάλησα αὐτοῖς· ἴδε, οὗτοι οἴδασιν ἃ εἶπον ἐγώ.”
2b121600e7	Ταῦτα δὲ αὐτοῦ εἰπόντος, εἷς παρεστηκὼς τῶν ὑπηρετῶν ἔδωκεν ῥάπισμα τῷ Ἰησοῦ εἰπών, “Οὕτως ἀποκρίνῃ τῷ ἀρχιερεῖ;”
2b121700bb	Ἀπεκρίθη αὐτῷ Ἰησοῦς, “Εἰ κακῶς ἐλάλησα, μαρτύρησον περὶ τοῦ κακοῦ· εἰ δὲ καλῶς, τί με δέρεις;”
2b12180082	Ἀπέστειλεν οὖν αὐτὸν ὁ Ἅννας, δεδεμένον πρὸς Καϊάφαν τὸν ἀρχιερέα.
2b12190111	Ἦν δὲ Σίμων Πέτρος ἑστὼς καὶ θερμαινόμενος. Εἶπον οὖν αὐτῷ, “Μὴ καὶ σὺ ἐκ τῶν μαθητῶν αὐτοῦ εἶ;” Ἠρνήσατο ἐκεῖνος καὶ εἶπεν, “Οὐκ εἰμί.”
2b121a00ee	Λέγει εἷς ἐκ τῶν δούλων τοῦ ἀρχιερέως, συγγενὴς ὢν οὗ ἀπέκοψεν Πέτρος τὸ ὠτίον, “Οὐκ ἐγώ σε εἶδον ἐν τῷ κήπῳ μετʼ αὐτοῦ;”
2b121b006b	Πάλιν οὖν ἠρνήσατο Πέτρος, καὶ εὐθέως ἀλέκτωρ ἐφώνησεν.
2b121c012a	Ἄγουσιν οὖν τὸν Ἰησοῦν ἀπὸ τοῦ Καϊάφα εἰς τὸ πραιτώριον· ἦν δὲ πρωΐ. Καὶ αὐτοὶ οὐκ εἰσῆλθον εἰς τὸ πραιτώριον, ἵνα μὴ μιανθῶσιν, ἀλλὰ φάγωσιν τὸ Πάσχα.
2b121d00c4	Ἐξῆλθεν οὖν ὁ Πιλᾶτος ἔξω πρὸς αὐτοὺς καὶ φησίν, “Τίνα κατηγορίαν φέρετε κατὰ τοῦ ἀνθρώπου τούτου;”
2b121e00ad	Ἀπεκρίθησαν καὶ εἶπαν αὐτῷ, “Εἰ μὴ ἦν οὗτος κακὸν ποιῶν, οὐκ ἄν σοι παρεδώκαμεν αὐτόν.”
2b121f012f	Εἶπεν οὖν αὐτοῖς Πιλᾶτος, “Λάβετε αὐτὸν ὑμεῖς, καὶ κατὰ τὸν νόμον ὑμῶν, κρίνατε αὐτόν.” Εἶπον αὐτῷ οἱ Ἰουδαῖοι, “Ἡμῖν οὐκ ἔξεστιν ἀποκτεῖναι οὐδένα”·
2b122000a2	ἵνα ὁ λόγος τοῦ Ἰησοῦ πληρωθῇ, ὃν εἶπεν, σημαίνων ποίῳ θανάτῳ ἤμελλεν ἀποθνῄσκειν.
2b122100f1	Εἰσῆλθεν οὖν πάλιν εἰς τὸ πραιτώριον ὁ Πιλᾶτος, καὶ ἐφώνησεν τὸν Ἰησοῦν καὶ εἶπεν αὐτῷ, “Σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων;”
2b12220099	Ἀπεκρίθη Ἰησοῦς, “Ἀπὸ σεαυτοῦ σὺ τοῦτο λέγεις, ἢ ἄλλοι εἶπόν σοι περὶ ἐμοῦ;”
2b122300da	Ἀπεκρίθη ὁ Πιλᾶτος, “Μήτι ἐγὼ Ἰουδαῖός εἰμι; Τὸ ἔθνος τὸ σὸν καὶ οἱ ἀρχιερεῖς παρέδωκάν σε ἐμοί. Τί ἐποίησας;”
2b122401ba	Ἀπεκρίθη Ἰησοῦς, “Ἡ βασιλεία ἡ ἐμὴ οὐκ ἔστιν ἐκ τοῦ κόσμου τούτου· εἰ ἐκ τοῦ κόσμου τούτου ἦν ἡ βασιλεία ἡ ἐμή, οἱ ὑπηρέται οἱ ἐμοὶ ἠγωνίζοντο ἄν, ἵνα μὴ παραδοθῶ τοῖς Ἰουδαίοις. Νῦν δὲ ἡ βασιλεία ἡ ἐμὴ οὐκ ἔστιν ἐντεῦθεν.”
2b122501d6	Εἶπεν οὖν αὐτῷ ὁ Πιλᾶτος, “Οὐκοῦν βασιλεὺς εἶ σύ;” Ἀπεκρίθη ὁ Ἰησοῦς, “Σὺ λέγεις ὅτι βασιλεύς εἰμι Ἐγὼ. εἰς τοῦτο γεγέννημαι, καὶ εἰς τοῦτο ἐλήλυθα εἰς τὸν κόσμον, ἵνα μαρτυρήσω τῇ ἀληθείᾳ. Πᾶς ὁ ὢν ἐκ τῆς ἀληθείας, ἀκούει μου τῆς φωνῆς.”
2b1226012a	Λέγει αὐτῷ ὁ Πιλᾶτος, “Τί ἐστιν ἀλήθεια;” Καὶ τοῦτο εἰπὼν, πάλιν ἐξῆλθεν πρὸς τοὺς Ἰουδαίους, καὶ λέγει αὐτοῖς, “Ἐγὼ οὐδεμίαν εὑρίσκω ἐν αὐτῷ αἰτίαν.
2b122700db	Ἔστιν δὲ συνήθεια ὑμῖν, ἵνα ἕνα ἀπολύσω ὑμῖν ἐν τῷ Πάσχα· βούλεσθε οὖν ἀπολύσω ὑμῖν τὸν Βασιλέα τῶν Ἰουδαίων;”
2b122800ac	Ἐκραύγασαν οὖν πάλιν λέγοντες, “Μὴ τοῦτον, ἀλλὰ τὸν Βαραββᾶν!” Ἦν δὲ ὁ Βαραββᾶς λῃστής.
2b1301006a	Τότε οὖν ἔλαβεν ὁ Πιλᾶτος τὸν Ἰησοῦν καὶ ἐμαστίγωσεν.
2b130200e1	Καὶ οἱ στρατιῶται πλέξαντες στέφανον ἐξ ἀκανθῶν, ἐπέθηκαν αὐτοῦ τῇ κεφαλῇ, καὶ ἱμάτιον πορφυροῦν περιέβαλον αὐτόν,
2b130300c3	καὶ ἤρχοντο πρὸς αὐτὸν καὶ ἔλεγον, “Χαῖρε, ὁ Βασιλεὺς τῶν Ἰουδαίων!” Καὶ ἐδίδοσαν αὐτῷ ῥαπίσματα.
2b130400ef	Καὶ ἐξῆλθεν πάλιν ἔξω ὁ Πιλᾶτος, καὶ λέγει αὐτοῖς, “Ἴδε, ἄγω ὑμῖν αὐτὸν ἔξω, ἵνα γνῶτε ὅτι αἰτίαν ἐν αὐτῷ οὐχ εὑρίσκω.”
2b130500ec	Ἐξῆλθεν οὖν ὁ Ἰησοῦς ἔξω, φορῶν τὸν ἀκάνθινον στέφανον καὶ τὸ πορφυροῦν ἱμάτιον. Καὶ λέγει αὐτοῖς, “Ἰδοὺ, ὁ ἄνθρωπος!”
2b1306017d	Ὅτε οὖν εἶδον αὐτὸν οἱ ἀρχιερεῖς καὶ οἱ ὑπηρέται, ἐκραύγασαν λέγοντες, “Σταύρωσον! Σταύρωσον!” Λέγει αὐτοῖς ὁ Πιλᾶτος, “Λάβετε αὐτὸν ὑμεῖς καὶ σταυρώσατε, ἐγὼ γὰρ οὐχ εὑρίσκω ἐν αὐτῷ αἰτίαν.”
2b130700f3	Ἀπεκρίθησαν αὐτῷ οἱ Ἰουδαῖοι, “Ἡμεῖς νόμον ἔχομεν, καὶ κατὰ τὸν νόμον ὀφείλει ἀποθανεῖν, ὅτι Υἱὸν Θεοῦ ἑαυτὸν ἐποίησεν.”
2b13080074	Ὅτε οὖν ἤκουσεν ὁ Πιλᾶτος τοῦτον τὸν λόγον, μᾶλλον ἐφοβήθη.
2b130900dc	Καὶ εἰσῆλθεν εἰς τὸ πραιτώριον πάλιν, καὶ λέγει τῷ Ἰησοῦ, “Πόθεν εἶ σύ;” Ὁ δὲ Ἰησοῦς ἀπόκρισιν οὐκ ἔδωκεν αὐτῷ.
2b130a00e3	Λέγει οὖν αὐτῷ ὁ Πιλᾶτος, “Ἐμοὶ οὐ λαλεῖς; Οὐκ οἶδας ὅτι ἐξουσίαν ἔχω ἀπολῦσαί σε, καὶ ἐξουσίαν ἔχω σταυρῶσαί σε;”
2b130b011c	Ἀπεκρίθη αὐτῷ Ἰησοῦς, “Οὐκ εἶχες ἐξουσίαν κατʼ ἐμοῦ οὐδεμίαν, εἰ μὴ ἦν δεδομένον σοι ἄνωθεν. Διὰ τοῦτο ὁ παραδούς μέ σοι, μείζονα ἁμαρτίαν ἔχει.”
2b130c0160	Ἐκ τούτου ὁ Πιλᾶτος ἐζήτει ἀπολῦσαι αὐτόν. Οἱ δὲ Ἰουδαῖοι ἐκραύγασαν λέγοντες, “Ἐὰν τοῦτον ἀπολύσῃς, οὐκ εἶ φίλος τοῦ Καίσαρος. Πᾶς ὁ βασιλέα ἑαυτὸν ποιῶν, ἀντιλέγει τῷ Καίσαρι.”
2b130d0117	Ὁ οὖν Πιλᾶτος, ἀκούσας τῶν λόγων τούτων, ἤγαγεν ἔξω τὸν Ἰησοῦν, καὶ ἐκάθισεν ἐπὶ βήματος, εἰς τόπον λεγόμενον Λιθόστρωτον, Ἑβραϊστὶ δὲ, Γαββαθᾶ.
2b130e00b5	Ἦν δὲ παρασκευὴ τοῦ Πάσχα, ὥρα ἦν ὡς ἕκτη. Καὶ λέγει τοῖς Ἰουδαίοις, “Ἴδε, ὁ βασιλεὺς ὑμῶν!”
2b130f0143	Οἱ δὲ ἐκραύγασαν, “Ἆρον! Ἆρον! Σταύρωσον αὐτόν!” Λέγει αὐτοῖς ὁ Πιλᾶτος, “Τὸν βασιλέα ὑμῶν σταυρώσω;” Ἀπεκρίθησαν οἱ ἀρχιερεῖς, “Οὐκ ἔχομεν βασιλέα, εἰ μὴ Καίσαρα.”
2b131000ac	Τότε οὖν παρέδωκεν αὐτὸν αὐτοῖς, ἵνα σταυρωθῇ. Παρέλαβον Δὲ τὸν Ἰησοῦν · αὑτόν ἀπήγαγον
2b131100cc	Καὶ βαστάζων ἑαυτῷ τὸν σταυρὸν, ἐξῆλθεν εἰς τὸν λεγόμενον, “Κρανίου Τόπον”, ὃ λέγεται Ἑβραϊστὶ, Γολγοθᾶ,
2b131200b9	ὅπου αὐτὸν ἐσταύρωσαν, καὶ μετʼ αὐτοῦ ἄλλους δύο, ἐντεῦθεν καὶ ἐντεῦθεν, μέσον δὲ τὸν Ἰησοῦν.
2b131300fa	Ἔγραψεν δὲ καὶ τίτλον ὁ Πιλᾶτος, καὶ ἔθηκεν ἐπὶ τοῦ σταυροῦ. Ἦν δὲ γεγραμμένον, “Ἰησοῦς ὁ Ναζωραῖος, ὁ Βασιλεὺς τῶν Ἰουδαίων.”
2b1314013b	Τοῦτον οὖν τὸν τίτλον πολλοὶ ἀνέγνωσαν τῶν Ἰουδαίων, ὅτι ἐγγὺς ἦν ὁ τόπος τῆς πόλεως, ὅπου ἐσταυρώθη ὁ Ἰησοῦς · καὶ ἦν γεγραμμένον Ἑβραϊστί, Ῥωμαϊστί, Ἑλληνιστί.
2b1315011b	Ἔλεγον οὖν τῷ Πιλάτῳ οἱ ἀρχιερεῖς τῶν Ἰουδαίων, “Μὴ γράφε, ‘Ὁ Βασιλεὺς τῶν Ἰουδαίων’, ἀλλʼ ὅτι ἐκεῖνος εἶπεν, ‘Βασιλεὺς εἰμι τῶν Ἰουδαίων.’”
2b13160050	Ἀπεκρίθη ὁ Πιλᾶτος, “Ὃ γέγραφα, γέγραφα.”
2b13170174	Οἱ οὖν στρατιῶται ὅτε ἐσταύρωσαν τὸν Ἰησοῦν, ἔλαβον τὰ ἱμάτια αὐτοῦ, καὶ ἐποίησαν τέσσαρα μέρη, ἑκάστῳ στρατιώτῃ μέρος, καὶ τὸν χιτῶνα. Ἦν δὲ ὁ χιτὼν ἄραφος, ἐκ τῶν ἄνωθεν ὑφαντὸς διʼ ὅλου.
2b131801c9	Εἶπον οὖν πρὸς ἀλλήλους, “Μὴ σχίσωμεν αὐτόν, ἀλλὰ λάχωμεν περὶ αὐτοῦ, τίνος ἔσται”· ἵνα ἡ Γραφὴ πληρωθῇ ἡ λέγουσα, “Διεμερίσαντο τὰ ἱμάτιά μου ἑαυτοῖς, καὶ ἐπὶ τὸν ἱματισμόν μου ἔβαλον κλῆρον.” Οἱ μὲν οὖν στρατιῶται ταῦτα ἐποίησαν.
2b131900fb	Εἱστήκεισαν δὲ παρὰ τῷ σταυρῷ τοῦ Ἰησοῦ ἡ μήτηρ αὐτοῦ, καὶ ἡ ἀδελφὴ τῆς μητρὸς αὐτοῦ, Μαρία ἡ τοῦ Κλωπᾶ, καὶ Μαρία ἡ Μαγδαληνή.
2b131a00cf	Ἰησοῦς οὖν ἰδὼν τὴν μητέρα, καὶ τὸν μαθητὴν παρεστῶτα ὃν ἠγάπα, λέγει τῇ μητρί, “Γύναι, ἰδοὺ, ὁ υἱός σου.”
2b131b00c9	Εἶτα λέγει τῷ μαθητῇ, “Ἴδε, ἡ μήτηρ σου.” Καὶ ἀπʼ ἐκείνης τῆς ὥρας ἔλαβεν ὁ μαθητὴς αὐτὴν εἰς τὰ ἴδια.
2b131c00ae	Μετὰ τοῦτο εἰδὼς ὁ Ἰησοῦς ὅτι ἤδη πάντα τετέλεσται, ἵνα τελειωθῇ ἡ Γραφὴ, λέγει, “Διψῶ.”
2b131d00ce	Σκεῦος ἔκειτο ὄξους μεστόν· σπόγγον οὖν μεστὸν τοῦ ὄξους ὑσσώπῳ περιθέντες, προσήνεγκαν αὐτοῦ τῷ στόματι.
2b131e00c0	Ὅτε οὖν ἔλαβεν τὸ ὄξος ὁ Ἰησοῦς, εἶπεν, “Τετέλεσται!” Καὶ κλίνας τὴν κεφαλὴν, παρέδωκεν τὸ πνεῦμα.
2b131f0189	Οἱ οὖν Ἰουδαῖοι, ἐπεὶ παρασκευὴ ἦν, ἵνα μὴ μείνῃ ἐπὶ τοῦ σταυροῦ τὰ σώματα ἐν τῷ Σαββάτῳ (ἦν γὰρ μεγάλη ἡ ἡμέρα ἐκείνου τοῦ Σαββάτου), ἠρώτησαν τὸν Πιλᾶτον ἵνα κατεαγῶσιν αὐτῶν τὰ σκέλη, καὶ ἀρθῶσιν.
2b132000c6	Ἦλθον οὖν οἱ στρατιῶται, καὶ τοῦ μὲν πρώτου κατέαξαν τὰ σκέλη, καὶ τοῦ ἄλλου τοῦ συσταυρωθέντος αὐτῷ·
2b132100a9	ἐπὶ δὲ τὸν Ἰησοῦν ἐλθόντες, ὡς εἶδον ἤδη αὐτὸν τεθνηκότα, οὐ κατέαξαν αὐτοῦ τὰ σκέλη.
2b132200b2	Ἀλλʼ εἷς τῶν στρατιωτῶν λόγχῃ αὐτοῦ τὴν πλευρὰν ἔνυξεν, καὶ ἐξῆλθεν εὐθὺς αἷμα καὶ ὕδωρ.
2b132300f5	Καὶ ὁ ἑωρακὼς μεμαρτύρηκεν, καὶ ἀληθινὴ αὐτοῦ ἐστιν ἡ μαρτυρία, καὶ ἐκεῖνος οἶδεν ὅτι ἀληθῆ λέγει, ἵνα καὶ ὑμεῖς πιστεύητε.
2b13240091	Ἐγένετο γὰρ ταῦτα, ἵνα ἡ Γραφὴ πληρωθῇ, “Ὀστοῦν οὐ συντριβήσεται αὐτοῦ.”
2b13250073	Καὶ πάλιν ἑτέρα Γραφὴ λέγει, “Ὄψονται εἰς ὃν ἐξεκέντησαν.”
2b13260193	Μετὰ δὲ ταῦτα, ἠρώτησεν τὸν Πιλᾶτον Ἰωσὴφ ὁ ἀπὸ Ἁριμαθαίας, ὢν μαθητὴς τοῦ Ἰησοῦ, κεκρυμμένος δὲ διὰ τὸν φόβον τῶν Ἰουδαίων, ἵνα ἄρῃ τὸ σῶμα τοῦ Ἰησοῦ · καὶ ἐπέτρεψεν ὁ Πιλᾶτος. Ἦλθον οὖν καὶ ἦραν αὑτόν.
2b132700dc	Ἦλθεν δὲ καὶ Νικόδημος, ὁ ἐλθὼν πρὸς αὐτὸν νυκτὸς τὸ πρῶτον, φέρων ἕλιγμα σμύρνης καὶ ἀλόης, ὡσεὶ λίτρας ἑκατόν.
2b132800ed	Ἔλαβον οὖν τὸ σῶμα τοῦ Ἰησοῦ, καὶ ἔδησαν αὐτὸ ὀθονίοις μετὰ τῶν ἀρωμάτων, καθὼς ἔθος ἐστὶν τοῖς Ἰουδαίοις ἐνταφιάζειν.
2b132900cd	Ἦν δὲ ἐν τῷ τόπῳ ὅπου ἐσταυρώθη κῆπος, καὶ ἐν τῷ κήπῳ μνημεῖον καινόν, ἐν ᾧ οὐδέπω οὐδεὶς ἦν τεθειμένος.
2b132a00ad	Ἐκεῖ οὖν διὰ τὴν παρασκευὴν τῶν Ἰουδαίων, ὅτι ἐγγὺς ἦν τὸ μνημεῖον, ἔθηκαν τὸν Ἰησοῦν.
2b14010108	Τῇ δὲ μιᾷ τῶν σαββάτων, Μαρία ἡ Μαγδαληνὴ ἔρχεται πρωῒ, σκοτίας ἔτι οὔσης, εἰς τὸ μνημεῖον, καὶ βλέπει τὸν λίθον ἠρμένον ἐκ τοῦ μνημείου.
2b1402015a	Τρέχει οὖν καὶ ἔρχεται πρὸς Σίμωνα Πέτρον, καὶ πρὸς τὸν ἄλλον μαθητὴν ὃν ἐφίλει ὁ Ἰησοῦς, καὶ λέγει αὐτοῖς, “Ἦραν τὸν Κύριον ἐκ τοῦ μνημείου, καὶ οὐκ οἴδαμεν ποῦ ἔθηκαν αὐτόν.”
2b1403008a	Ἐξῆλθεν οὖν ὁ Πέτρος καὶ ὁ ἄλλος μαθητής, καὶ ἤρχοντο εἰς τὸ μνημεῖον.
2b140400d1	Ἔτρεχον δὲ οἱ δύο ὁμοῦ, καὶ ὁ ἄλλος μαθητὴς προέδραμεν τάχιον τοῦ Πέτρου, καὶ ἦλθεν πρῶτος εἰς τὸ μνημεῖον.
2b14050073	Καὶ παρακύψας, βλέπει κείμενα τὰ ὀθόνια, οὐ μέντοι εἰσῆλθεν.
2b140600ce	Ἔρχεται οὖν καὶ Σίμων Πέτρος ἀκολουθῶν αὐτῷ, καὶ εἰσῆλθεν εἰς τὸ μνημεῖον, καὶ θεωρεῖ τὰ ὀθόνια κείμενα,
2b140700e5	καὶ τὸ σουδάριον, ὃ ἦν ἐπὶ τῆς κεφαλῆς αὐτοῦ, οὐ μετὰ τῶν ὀθονίων κείμενον, ἀλλὰ χωρὶς ἐντετυλιγμένον εἰς ἕνα τόπον.
2b140800c0	Τότε οὖν εἰσῆλθεν καὶ ὁ ἄλλος μαθητὴς, ὁ ἐλθὼν πρῶτος εἰς τὸ μνημεῖον, καὶ εἶδεν καὶ ἐπίστευσεν·
2b14090082	οὐδέπω γὰρ ᾔδεισαν τὴν Γραφὴν ὅτι δεῖ αὐτὸν ἐκ νεκρῶν ἀναστῆναι.
2b140a0052	Ἀπῆλθον οὖν πάλιν πρὸς αὑτοὺς οἱ μαθηταί.
2b140b00af	Μαρία δὲ εἱστήκει πρὸς τῷ μνημείῳ ἔξω κλαίουσα. Ὡς οὖν ἔκλαιεν, παρέκυψεν εἰς τὸ μνημεῖον,
2b140c00f3	καὶ θεωρεῖ δύο ἀγγέλους ἐν λευκοῖς καθεζομένους, ἕνα πρὸς τῇ κεφαλῇ, καὶ ἕνα πρὸς τοῖς ποσίν, ὅπου ἔκειτο τὸ σῶμα τοῦ Ἰησοῦ.
2b140d00e9	Καὶ λέγουσιν αὐτῇ ἐκεῖνοι, “Γύναι, τί κλαίεις;” Λέγει αὐτοῖς, “Ὅτι ἦραν τὸν Κύριόν μου, καὶ οὐκ οἶδα ποῦ ἔθηκαν αὐτόν.”
2b140e00c3	Ταῦτα εἰποῦσα, ἐστράφη εἰς τὰ ὀπίσω, καὶ θεωρεῖ τὸν Ἰησοῦν ἑστῶτα, καὶ οὐκ ᾔδει ὅτι Ἰησοῦς ἐστιν.
2b140f0158	Λέγει αὐτῇ Ἰησοῦς, “Γύναι, τί κλαίεις; Τίνα ζητεῖς;” Ἐκείνη δοκοῦσα ὅτι ὁ κηπουρός ἐστιν, λέγει αὐτῷ, “Κύριε, εἰ σὺ ἐβάστασας αὐτόν, εἰπέ μοι ποῦ ἔθηκας αὐτόν, κἀγὼ αὐτὸν ἀρῶ.”
2b141000cf	Λέγει αὐτῇ ὁ Ἰησοῦς, “Μαριάμ!” Στραφεῖσα ἐκείνη λέγει αὐτῷ Ἑβραϊστί, “Ραββουνί” (ὃ λέγεται, “Διδάσκαλε”).
2b1411018c	Λέγει αὐτῇ ὁ Ἰησοῦς, “Μή μου ἅπτου, οὔπω γὰρ ἀναβέβηκα πρὸς τὸν Πατέρα· πορεύου δὲ πρὸς τοὺς ἀδελφούς μου, καὶ εἰπὲ αὐτοῖς, ‘Ἀναβαίνω πρὸς τὸν Πατέρα μου, καὶ Πατέρα ὑμῶν, καὶ Θεόν μου, καὶ Θεὸν ὑμῶν.’”
2b141200c6	Ἔρχεται Μαριὰμ ἡ Μαγδαληνὴ ἀγγέλλουσα τοῖς μαθηταῖς, ὅτι “Ἑώρακα τὸν Κύριον”, καὶ ταῦτα εἶπεν αὐτῇ.
2b14130184	Οὔσης οὖν ὀψίας τῇ ἡμέρᾳ ἐκείνῃ τῇ μιᾷ σαββάτων, καὶ τῶν θυρῶν κεκλεισμένων ὅπου ἦσαν οἱ μαθηταὶ διὰ τὸν φόβον τῶν Ἰουδαίων, ἦλθεν ὁ Ἰησοῦς καὶ ἔστη εἰς τὸ μέσον, καὶ λέγει αὐτοῖς, “Εἰρήνη ὑμῖν.”
2b141400ce	Καὶ τοῦτο εἰπὼν, ἔδειξεν τὰς χεῖρας καὶ τὴν πλευρὰν αὐτοῖς. Ἐχάρησαν οὖν οἱ μαθηταὶ, ἰδόντες τὸν Κύριον.
2b141500bb	Εἶπεν οὖν αὐτοῖς ὁ Ἰησοῦς πάλιν, “Εἰρήνη ὑμῖν· καθὼς ἀπέσταλκέν με ὁ Πατήρ, κἀγὼ πέμπω ὑμᾶς.”
2b14160085	Καὶ τοῦτο εἰπὼν, ἐνεφύσησεν καὶ λέγει αὐτοῖς, “Λάβετε Πνεῦμα Ἅγιον.
2b14170098	Ἄν τινων ἀφῆτε τὰς ἁμαρτίας, ἀφέωνται αὐτοῖς· ἄν τινων κρατῆτε, κεκράτηνται.”
2b141800a5	Θωμᾶς δὲ, εἷς ἐκ τῶν δώδεκα, ὁ λεγόμενος Δίδυμος, οὐκ ἦν μετʼ αὐτῶν ὅτε ἦλθεν Ἰησοῦς.
2b141901df	Ἔλεγον οὖν αὐτῷ οἱ ἄλλοι μαθηταί, “Ἑωράκαμεν τὸν Κύριον.” Ὁ δὲ εἶπεν αὐτοῖς, “Ἐὰν μὴ ἴδω ἐν ταῖς χερσὶν αὐτοῦ τὸν τύπον τῶν ἥλων, καὶ βάλω τὸν δάκτυλόν μου εἰς τὸν τύπον τῶν ἥλων, καὶ βάλω μου τὴν χεῖραν εἰς τὴν πλευρὰν αὐτοῦ, οὐ μὴ πιστεύσω.”
2b141a0148	Καὶ μεθʼ ἡμέρας ὀκτὼ πάλιν ἦσαν ἔσω οἱ μαθηταὶ αὐτοῦ, καὶ Θωμᾶς μετʼ αὐτῶν. Ἔρχεται ὁ Ἰησοῦς, τῶν θυρῶν κεκλεισμένων, καὶ ἔστη εἰς τὸ μέσον, καὶ εἶπεν, “Εἰρήνη ὑμῖν.”
2b141b0133	Εἶτα λέγει τῷ Θωμᾷ, “Φέρε τὸν δάκτυλόν σου ὧδε, καὶ ἴδε τὰς χεῖράς μου, καὶ φέρε τὴν χεῖρά σου, καὶ βάλε εἰς τὴν πλευράν μου, καὶ μὴ γίνου ἄπιστος, ἀλλὰ πιστός.”
2b141c0078	Ἀπεκρίθη Θωμᾶς καὶ εἶπεν αὐτῷ, “Ὁ Κύριός μου καὶ ὁ Θεός μου!”
2b141d00b6	Λέγει αὐτῷ ὁ Ἰησοῦς, “Ὅτι ἑώρακάς με, πεπίστευκας· μακάριοι οἱ μὴ ἰδόντες, καὶ πιστεύσαντες.”
2b141e00ea	Πολλὰ μὲν οὖν καὶ ἄλλα σημεῖα ἐποίησεν ὁ Ἰησοῦς ἐνώπιον τῶν μαθητῶν αὐτοῦ, ἃ οὐκ ἔστιν γεγραμμένα ἐν τῷ βιβλίῳ τούτῳ.
2b141f0102	Ταῦτα δὲ γέγραπται, ἵνα πιστεύητε ὅτι Ἰησοῦς ἐστιν ὁ Χριστὸς, ὁ Υἱὸς τοῦ Θεοῦ, καὶ ἵνα πιστεύοντες, ζωὴν ἔχητε ἐν τῷ ὀνόματι αὐτοῦ.
2b150100db	Μετὰ ταῦτα, ἐφανέρωσεν ἑαυτὸν πάλιν Ἰησοῦς τοῖς μαθηταῖς ἐπὶ τῆς θαλάσσης τῆς Τιβεριάδος· ἐφανέρωσεν δὲ οὕτως:
2b15020126	ἦσαν ὁμοῦ Σίμων Πέτρος, καὶ Θωμᾶς ὁ λεγόμενος Δίδυμος, καὶ Ναθαναὴλ ὁ ἀπὸ Κανὰ τῆς Γαλιλαίας, καὶ οἱ τοῦ Ζεβεδαίου, καὶ ἄλλοι ἐκ τῶν μαθητῶν αὐτοῦ δύο.
