2800000006	Matayo
2b1012006c	Wagendelela kuiuza, “Kofambula choni viyolonga, ‘King'hali kipindi kidodo?’ Hatujuwa kolonga choni!”
2b101300bf	Yesu kajuwa kamba walonda kumuuza, avo kawalongela, “Vino mweye moiuza nifambula choni vinongile, ‘King'hali kipindi kidodo honda munyone kabili, abaho kipindi kidodo kumwande monyona?’
2b101400a0	Nowalongeleni ukweli, mweye molila na kona usungu, lakini wanhu wa mwiisi wodeng'helela. Mweye monyunyuwala, lakini kunyunyuwala kwenu kogalamuka kudeng'helela.
2b101500c7	Kipindi mtwanzi yahalonda kulela, konyunyuwala kwavija kipindi chake cha kugaya kivika, lakini mwana king'hele yahavumbuka, koisemwa kugaya kwake, kodeng'helela kwavija kalela mwana king'hele mwiisi.
2b10160083	Vino vivo ili kumwenu, sambi munyunyuwala, lakini nowezila kabili na mizoyo yenu yomema ndeng'ho, kuduhu munhu yonda yadisegeze.”
2b1017007d	“Siku dija dahavika, honda munipule kinhu chochose. Nowalongeleni ukweli, Tata kowagwaa chochose kimumpula kwa twaga jangu.
2b10180066	Mbaka sambi hamnapula kinhu chochose kwa twaga jangu. Puleni mogweleligwa ili ndeng'ho jenu dimeme.”
2b10190082	“Niwalongeleni mbuli zino kwa simo. Kipindi chovika, baho honda nilonge bule kwa simo, lakini nolonga kunze kunze mbuli ya Tata.
2b101a0058	Siku dija dahavika, mompula Tata kwa twaga jangu. Siwalongela bule nompulilani kwa Tata,
2b101b0069	kwavija Tata mwenyego kowanogela. Kowanogela kwavija moninogela niye na mutogola kamba ndawa kwa Mulungu.
2b101c004d	Ndawa kwa Tata na niza mwiisi, na sambi nosegela mwiisi, nochola kwa Tata.”
2b101d005c	Abaho wanahina zake wamulongela, “Sambi hulonga kwa simo bule, lakini kolonga kunze kunze.
2b101e0079	Sambi tojuwa kamba kujuwa kila kinhu. Hatulonda kuuza mbuli yoyose. Ino yotutenda tukutogole kamba kulawa kwa Mulungu.”
2b101f0025	Yesu kawauza, “Vino sambi motogola?
2b10200099	Kipindi chokwiza, tena kivika, baho mweye mose mopwililika, kila munhu ukayake, mondeka niiyeka. Lakini sili niiyeka bule, kwavija Tata kahamoja na niye.
2b10210089	Niwalongela gano gose, ili kwa kubandagala mmwangu mkale moyo uholile. Mwiisi mnago madununzo, lakini fungeni umoyo! Niye niihuma isi!”
2b1101008c	Aho Yesu viyamambukize kulonga avo, kalola uchanha kuulanga kalonga, “Tata, saa ivika. Mgwee ukulu Mwanago ili Imwana nayo yakugwee ukulu.
2b11020050	Kwavija kumgwaa Mwanago udahi kwa wanhu wose, ili yawagwee ugima wa mazuwa gose.
2b11030075	Uno awo ugima wa mazuwa gose, wanhu wakujuwe gweye Mulungu uliwiiyeka wa ukweli, na wamjuwe Yesu Kilisito yuumtumile.
2b1104004e	Niulagusa ukulu wako mwiisi, niimambukiza sang'hano yuunigwelele niisang'hane.
2b11050058	Tata! Sambi unigwee ukulu, ukulu uuja ung'halile nao na gweye isi ing'hali hainaumbigwa.
2b11060085	“Niditenda twaga jako dijuwike kwa wanhu waja waunigwelele mwiisi. Wakala wanhu wako na gweye kungwaa niye, wao waigoga mbuli yako.
2b11070034	Sambi wojuwa vinhu vose viunigwelele volawa kumwako.
2b11080079	Kwavija niwagwaa usenga uunigwelele, na wao waubokela, wojuwa kweli niye nilawa kumwako, na watogola kamba gweye kunhuma.
2b11090069	“Niye nowapulila wao. Siwapulila wanhu wa mwiisi bule lakini kwa wose waunigwelele, kwavija wako gweye.
2b110a0060	Wanhu wose wanili nao wako, na wose wauli nao wangu, na ukulu wangu wolagusigwa kubitila kumwao.
2b110b00c6	Sambi nokwiza kumwako, sili mwiisi kabili lakini awo wa mwiisi. Tata Ung'alile, weke goya kwa udahi wa twaga jako diunigwelele wadahe kuwa kinhu kimoja kamba vija gweye na niye vitwili kinhu kimoja.
2b110c00c4	Ving'halile hamoja nao niweka goya kwa udahi wa twaga jako diunigwelele. Niweka goya na kuduhu hata munhu imoja yapotele, ila munhu ija yasaguligwe kupotela, muladi Maandiko Gang'alile galawilile.
2b110d006f	Sambi nokwiza kumwako, nolonga mbuli zino mwiisi muladi wadahe kuwa na ndeng'ho jangu dimemile mna imizoyo yao.
2b110e0077	Niwagwelela usenga wako, na wanhu wa mwiisi wawehila, kwavija haweli wanhu wa mwiisi, kamba niye vinili siyo wa mwiisi.
2b110f0053	Sikupula bule uwasegeze mwiisi, lakini nokupula uweke goya kulawa kwa ija Imdumuka.
2b11100046	Kamba vija niye vinili siyo wa mwiisi, na awo vivija haweli wa mwiisi.
2b11110032	Uwatende wang'ale kwa kweli, mbuli yako ayo kweli.
2b11120033	Niwatuma mwiisi, kamba vija gweye viunitumile niye.
2b1113004d	Mbuli yao noilava mwenyego kumwako, ili na wao vivija wailave ukweli kumwako.
2b1114006e	“Siwapulila wao waiyeka bule, lakini na waja wose wonda wanhogole niye mbuli ya usenga wao wonda wawapetele.
2b111500c3	Nopula kuwa wose wawe kinhu kimoja. Tata, nopula wawe mgati mmwetu, kamba vija gweye viuli mgati mmwangu na niye mgati mmwako. Nopula wawe kinhu kimoja ili wanhu wa mwiisi watogole kamba kunhuma.
2b11160069	Ukulu uuja uunigwelele niwagwaa wao ili wawe kinhu kimoja, kamba vija gweye na niye vitwili kinhu kimoja.
2b111700c1	Ino yofambula, niye nokala mgati mmwao na gweye Tata kokala mgati mmwangu. Nopula wawe kinhu kimoja kweli, muladi wanhu wa mwiisi wajuwe kamba kunhuma na kuwanogela hewo kamba viuninogela niye.
2b111800a7	“Tata, kunigwaa wao. Nolonda wao wakale hamoja na niye aho hanili, muladi wawone ukulu wangu. Uno awo ukulu uunigwelele kwavija kuninogela isi ing'hali hainaumbigwa.
2b1119005f	Tata Unogile, wanhu wa mwiisi hawakujuwile, lakini niye nikujuwa, na wano wojuwa kamba kunhuma.
2b111a0088	Nhenda wao wakujuwe, na nogendelela kutenda vivo, ili unogelwa uli nao kumwangu ukale mgati mmwao, muladi naniye ng'hale mgati mmwao.”
2b120100b3	Yesu viyamambukize kupula, kasegela hamoja na wanahina zake kachola mwambu wa kizanda kikemigwe Keduloni. Hanhu aho kukala na mgunda wa mibiki, Yesu na wanahina zake wengila mumo.
2b1202006c	Yuda, yamuhinduke Yesu, kahajuwa hanhu aho, kwavija miyanza mingi Yesu kakala yoiting'hana na wanahina zake.
2b120300ca	Avo Yuda kachola kunaumgunda wa mibiki, kachola hamoja na bumbila da wakalizi, na wakalizi wa Ng'anda ya Mulungu watumigwe na wakulu wa walava nhosa na Mafalisayo. Wakala na viwenge na mimuli na mizele.
2b12040065	Yesu kajuwa kila kinhu chonda kimulawilile, avo kalawilila haulongozi, kawauza, “Momzahila nani?”
2b12050074	Wamwidika, “Yesu wa Nazaleti.” Yesu kawalongela, “Iyo niye.” Yuda yamuhinduke Yesu kakala yemile hamoja nao.
2b12060046	Baho Yesu viyawalongele, “Iyo niye,” wabwela kukisogo, wagwa hasi.
2b1207004f	Yesu kawauza kabili, “Momzahila nani?” Wamulongela, “Yesu wa Nazaleti.”
2b1208006c	Yesu kawalongela, “Nimala kuwalongela kamba iyo niye. Avo kamba monizahila niye, walekeni wano wachole.”
2b1209006a	Kalonga vino muladi kija kiyalongile kilawilile, “Tata, wanhu waja waunigwelele simwagize hata imoja.”
2b120a00a1	Simoni Petulo yakalile na panga mkigudi, kadisomola kamkanha gwiti da mkono wa kudila msang'hanaji wa Mkulu wa walava nhosa. Msang'hanaji ayo kakemigwa Malukusi.
2b120b0082	Yesu kamulongela Petulo, “Bweza panga jako muna iyala! Kogesa silonda niking'wele kikasi cha madununzo kiyanigwelele Tatangu?”
2b120c004d	Abaho wakalizi na wakulu wao na wakalizi wa Wayahudi wamgoga Yesu, wamgodeka.
2b120d0061	Wandusa kumgala kwa Anasi. Anasi kakala mkwe wa Kayafa, yakalile Mkulu wa walava nhosa mwaka awo.
2b120e0068	Kayafa ayo yawalongele wakulu wa Wayahudi kamba vinoga ng'hani kwa munhu imoja yafe mbuli ya wanhu wose.
2b120f00bf	Simoni Petulo na mwanahina iyagwe wamkweleleza Yesu. Mwanahina ayo iyagwe kakala yajuwike goya na Mkulu wa walava nhosa, avo kachola na Yesu hana ulubuga lwa ng'anda ya Mkulu wa walava nhosa.
2b121000b4	Lakini Petulo kakala kunze behi na mulango. Abaho mwanahina ayo iyagwe yajuwike na mkulu wa walava nhosa kalawa kunze, kalonga na mndele yakalile mmulango, kamgala Petulo mng'anda.
2b1211008a	Mndele yakalile mmulango kamulongela Petulo, “Vino gweye huli imoja wa wanahina wa munhu ayo?” Petulo kamwidika, “Aka, siyo niye.”
2b12120086	Wasang'hanaji na wakalizi wabwinha moto wa makala, wema wokotela kwavija kukala na beho. Avo Petulo kachola, kema hamoja nao kokotela.
2b12130055	Mkulu wa walava nhosa kamuuza Yesu mbuli ya wanahina zake na mbuli ya mafundizo gake.
2b121400dc	Yesu kamwidika, “Siku zose nonga kunze kunze na kila munhu. Mafundizo gangu gose nifundiza mna izing'anda za kumpula Mulungu na Mng'anda ya Mulungu, mumo Wayahudi wose mooiting'hana. Silongile chochose kwa kinyelegezi.
2b12150061	Habali koniuza niye? Wauze iwanhu wanihulike vinongile. Wauze mbuli iniwalongele, wao waijuwa.”
2b1216007c	Yesu viyalongile avo, mkalizi imoja yemile behi nayo kamzaba kofi, kalonga, “Habali umwidika avo Mkulu wa walava nhosa?”
2b12170083	Yesu kamwidika, “Kamba nonga mbuli yoyose ihile, walongele wanhu weli hano mbuli ayo. Lakini kamba nonga goya, habali konhowa?”
2b1218004c	Abaho Anasi kamgala Yesu kwa Mkulu wa walava nhosa Kayafa, kuno kagodekigwa.
2b121900a9	Petulo kakala yang'hali yemile aho kokota moto. Wanhu wayagwe wamuuza, “Vino gweye huli imoja wa wanahina zake?” Lakini Petulo kabela, kalonga, “Aka, siyo niye!”
2b121a00ab	Msang'hanaji imoja wa Mkulu wa walava nhosa, lukolo lumoja na munhu ija yakanhigwe gwiti na Petulo, kamuuza, “Vino gweye sikonile hamoja nayo kuja kumgunda wa mibiki?”
2b121b0035	Abaho Petulo kalonga, “Aka!” Bahaja nzogolo keka.
2b121c00e0	Imitootondo ng'hani Yesu kalavigwa mng'anda ya Kayafa kagaligwa mng'anda ya mkulu wa isi. Wakulu wa Wayahudi hawengile bule mng'anda ya mkulu wa isi ya Yudea, kwavija walonda kukala wanogile, ili wadahe kuja lujo lwa Pasaka.
2b121d0049	Avo Pilato kawalawila kunze kawauza, “Muna kitala gani na munhu ino?”
2b121e003a	Wao wamwidika, “Maza habanange sambi tumgale kumwako.”
2b121f009c	Pilato kawalongela, “Msoleni mweye wenyego mukamtaguse kamba Malagizo genu vigalonga.” Wayahudi wamwidika, “Tweye hatulondeka kumkoma munhu yoyose.”
2b1220005b	Gano gatendeka ili kutenda mbuli za Yesu zilawilile, mbuli ziyalongile kulagusa vonda yafe.
2b1221006f	Pilato kengila kabili mng'anda ya mkulu wa isi, kamkema Yesu, kamuuza, “Vino gweye kwa Mndewa wa Wayahudi?”
2b12220060	Yesu kamwidika, “Vino uuzaji uno wolawa kumwako hebu wanhu wayagwe wakulongela mbuli zangu?”
2b12230098	Pilato kamulongela, “Vino gweye kogesa niye na Muyahudi? Wanhu wako mwenyego na wakulu wa walava nhosa wao wakugalile kumwangu. Vino kutenda choni?”
2b122400c6	Yesu kamulongela, “Undewa wangu hauli wa mwiisi ino. Maza undewa wangu uli wa mwiisi ino, wanahina zangu wahanigombele sekengogigwe na wakulu wa Wayahudi. Ka, undewa wangu hauli wa bahano bule!”
2b122500e4	Avo Pilato kamuuza, “Vino gweye kwa mndewa?” Yesu kamwidika, “Gweye kolonga niye na mndewa. Niye nivumbuka mbuli ya gano, na mbuli ya gano niza mwiisi, kulonga mbuli ya ukweli. Munhu yoyose younogela ukweli konhegeleza.”
2b12260097	Pilato kamuuza, “Ukweli ndiyo choni?” Abaho Pilato kalawa kunze kawacholela kabili Wayahudi, kawalongela, “Niye sichona kilamuso cha kumtagusila.
2b1227008d	Lakini mbuli ya mila yumulinayo, siku zose niwafungulilaga mfungwa imoja kipindi cha Pasaka. Avo molonda niwafungulile Mndewa wa Wayahudi?”
2b12280057	Wamwidika kwa kukemelela, “Aka siyo heyo! Tomulonda Balaba!” Balaba kakala mbokaji.
2b1301002c	Abaho Pilato kalagiza Yesu yatoigwe mbalati.
2b13020053	Wakalizi waluka ngata ya miba, waika mdipala jake. Abaho wamvaza kiwalo cha undewa.
2b13030050	Wamcholela, wamulongela, “Mwinyi, Mndewa wa Wayahudi!” Abaho wamzaba makofi.
2b13040087	Pilato kalawa kunze kabili, kalulongela lunhu lwa wanhu, “Loleni, nomgala kumwenu mujuwe kamba sichonile kilamuso cha kumtagusila.”
2b1305007f	Avo Yesu kalawa kunze kuno kavala ngata ya miba na kiwalo cha undewa. Pilato kawalongela, “Loleni! Munhu mwenyego ayo ino!”
2b130600e6	Wakulu wa walava nhosa na wakalizi wa Ng'anda ya Mulungu viwamone, wakemelela, “Muwambe mumsalaba! Muwambe mumsalaba!” Pilato kawalongela, “Mweye wenyego msoleni mumuwambe mumsalaba. Niye sichona kilamuso cha kumtagusila.”
2b13070069	Wayahudi wamwidika, “Tunago Malagizo golonga kolondeka yafe, kwavija kaitenda heyo Mwana wa Mulungu.”
2b13080028	Pilato viyahulike vivo, kadumba ng'hani.
2b13090075	Kengila kabili mna ing'anda ya mkulu wa isi, kamuuza Yesu, “Vino gweye kolawa kwahi?” Lakini Yesu hamwidike bule.
2b130a0076	Pilato kamulongela, “Kolema kulonga na niye? Hujuwile ninao udahi wa kukufungulila na vivija kukuwamba mumsalaba.”
2b130b0084	Yesu kamwidika, “Kuna udahi kumwangu kwavija kugweleligwa na Mulungu. Avo munhu yanigalile mmakono gako katenda nzambi ng'hani.”
2b130c00d1	Pilato viyahulike vivo, kazahila nzila ya kumfungulila Yesu. Lakini Wayahudi wakemelela, “Wahamfungulila huli mbwiga wa Mndewa mkulu wa Lumi! Munhu yoyose yoitenda Mndewa komuhinduka Mndewa mkulu wa Lumi!”
2b130d0098	Pilato viyahulike mbuli azo, kamulava Yesu kunze, kakala mkigoda cha mkulu wa kitala, hanhu hakemigwe “Lubuga lwa mabwe” Kwa Kiebulania “Gabasa”
2b130e0067	Ikala saa sita imisi siku ya kuitanda Pasaka. Pilato kawalongela Wayahudi, “Aino hano Mndewa wenu!”
2b130f00d0	Wao wakemelela, “Mkome! Mkome! Muwambe mumsalaba!” Pilato kawauza, “Molonda nimuwambe mumsalaba mndewa wenu?” Wakulu wa walava nhosa wamwidika, “Twaduhu mndewa iyagwe lakini Mndewa mkulu wa Lumi!”
2b13100051	Abaho Pilato kamulava Yesu kumwao muladi wamuwambe mumsalaba. Avo wambokela Yesu.
2b13110070	Kalawa kunze kuno kapapa msalaba wake, kachola hanhu hakemigwe Fumvu da Pala. Kwa Kiebulania hokemigwa Goligota.
2b13120094	Ako wamuwamba Yesu mumsalaba, na vivija wawawamba wanhu wayagwe wabili. Imoja mwambu wa mkono wa kudila na iyagwe mwambu wa kumoso. Yesu hagati yao.
2b13130066	Pilato kandika kibao, kakika mumsalaba. Vino vivo yandike, “Yesu wa Nazaleti, Mndewa wa Wayahudi.”
2b13140098	Wayahudi wengi wakisoma kibao acho kwavija hanhu aho hayawambigwe Yesu hakala behi na buga jao. Kibao acho chandikigwa Kiebulania, Kilatini na Kigiliki.
2b13150092	Wakulu wa walava nhosa wamulongela Pilato, “Sekewandike ‘Mndewa wa Wayahudi’ lakini, ‘Munhu ino kalonga heyo ayo Mndewa wa Wayahudi.’”
2b1316002b	Pilato kawedika, “Kinyandike nyandika.”
2b131700c8	Wakalizi viwamambukize kumuwamba Yesu mumsalaba, wasola viwalo vake na kuvigola mafungu mane, kila mkalizi kapata dimoja. Vivija wasola kiwalo chake kiyagwe kikalile hakisonigwe bule lakini kilukigwa.
2b131800f6	Wakalizi wailongela, “Kino seketukidege, leka tubwanhe simbi tulole yomgwila nani.” Mbuli ino itendeka kutenda Maandiko Gang'alile galawilile. “Waigolela viwalo vangu, wakibwanhila simbi kiwalo changu.” Na vino vivo viwatendile iwakalizi.
2b1319006e	Wemile behi na msalaba wa Yesu wakala mamake na mamake mkulu na Malia mtwanzi wa Kilopasi na Malia Magidalena.
2b131a0079	Yesu viyamone mamake na mwanahina wake yamnogele ng'hani wema aho, kamulongela mamake, “Mama, sambi ino ayo mwanago.”
2b131b007b	Abaho kamulongela mwanahina ayo, “Sambi ino ayo mamako.” Kulawa siku dijo mwanahina ayo kamsola na kukala nayo ukayake.
2b131c007f	Yesu kajuwa kamba kulawa sambi kila kinhu kimala, na ili kutenda Maandiko Gang'alile galawilile, Kalonga, “Nokona ng'hilu.”
2b131d0090	Baho kukala na kikonha kimemile divai ya ugwadu, avo wavabika didodoki mna idivai wadinanika mna ulubiki lwa hisopo, wadika mna umulomo wa Yesu.
2b131e0043	Yesu viyang'wile ija idivai, kalonga, “Gamala!” Kaidulika kafa.
2b131f0127	Abaho wakulu wa Wayahudi wampula Pilato yawatogolele wagabene magulu ga wanhu wakalile wawambigwe mmisalaba muladi wazihumuluse ng'huli zao. Wampula vino kwavija ikala siku ya kuitanda, na hawalondile ng'huli zikale mmisalaba mwiisiku ya Kubwihila, kwavija siku ayo ya Kubwihila ikala ing'alile.
2b13200083	Avo wakalizi wachola, wagabena magulu ga munhu wa ichanduso na abaho kwa munhu iyagwe wakalile wawambigwe mmisalaba hamoja na Yesu.
2b13210050	Lakini viwezile kwa Yesu, wamvika kafa mwaka, avo hawagabenile bule magulu gake.
2b1322004d	Mkalizi imoja kamuhoma Yesu mgoha mulubavu lwake, bahaja damu na mazi vilawa.
2b13230083	Munhu yagonile gano vigalawilile kawalongela ili na mweye mupate kutogola. Gaja goyolonga ga ukweli na kojuwa kamba kolonga ukweli.
2b13240063	Gano gatendigwa ili kutenda Maandiko Gang'alile galawilile, “Kuduhu zege jake donda dibenigwe.”
2b13250048	Vivija Maandiko Gang'alile golonga, “Womulola munhu ayo wamuhomile.”
2b13260114	Vigabitile gago, Yusufu, mwenekae wa Alimataya kampula Pilato yamgwelele lukuli lwa Yesu. Yusufu kakala mwanahina wa Yesu kwa kinyelegezi, kwavija kakala yowadumba wakulu wa Wayahudi. Pilato kamtogolela yalusole lukuli lwa Yesu, avo Yusufu kachola, kalusegeza na kasegela nao.
2b132700aa	Nikodemo, munhu yamgendele Yesu ikilo baho ichanduso hamoja na Yusufu, kapapa mhishi nane za mavumba, gatibwilizigwe na mavuta ga bei ng'hulu gokemigwa manemane na ubani.
2b13280089	Wanhu awo wabili walusola lukuli lwa Yesu, waluzingiliza sitili hamoja na mavuta gonung'hila goya kamba viili mila ya Wayahudi ya kuzika.
2b1329006f	Hanhu aho hayawambigwe Yesu kukala na mgunda, mgati kukala na panga da sambi najo dikala hadinazikiligwa munhu.
2b132a0080	Kwavija ikala ing'hali siku imoja kuvikila siku ya Kubwihila na vivija panga dijo dikala behi, avo walwika lukuli lwa Yesu mumo.
2b140100a4	Imitootondo ng'hani mwiisiku ya Jumapili, kung'hali hakuna kunguzuka goya, Malia Magidalena kachola kuna dipanga kajona dija didibwe disegezigwa mmulomo wa dipanga.
2b140200ab	Avo kachola yokimbila mbaka kwa Simoni Petulo na ija mwanahina iyagwe yanogeligwe ng'hani na Yesu, kawalongela, “Wamsegeza Mndewa kudipanga na hatujuwa wamwika kwahi!”
2b14030036	Baho Petulo na ija mwanahina iyagwe wachola kudipanga.
2b14040079	Wose wabili wakala wokimbila, lakini ija mwanahina iyagwe kakimbila ng'hani kubanza Petulo na kalongola kuvika kudipanga.
2b14050044	Viyainamile na kusungulila, kayona sitili lakini hengile mgati bule.
2b1406004f	Kukisogo chake kavika Simoni Petulo, kengila mgati ya dipanga na kayona sitili,
2b14070066	na kikumbi kizingilizigwe mdipala da Yesu hakikalile hamoja na sitili, lakini kikala hamgwazo kiiyeka.
2b1408005f	Abaho ija mwanahina iyagwe yasongile kuvika kudipanga kengila mgati, vivija kayona na katogola.
2b14090069	Wakala wang'hali hawajuwile Maandiko Gang'alile vigalongile kamba kolondeka yazilibuke kulawa kwa wafile.
2b140a0023	Abaho wanahina waja wabwela ukayao.
2b140b006d	Malia kakala yemile kunze ya dipanga kuno kolila. Viyakalile yang'hali kolila, kainama kasungulila kudipanga,
2b140c0088	kawona wasenga wa kuulanga wabili wavalile viwalo vizelu, wakala aho halukalile lukuli lwa Yesu, imoja kudipala na iyagwe kuna gamagulu.
2b140d007e	Wasenga awo wamuuza Malia, “Mama, kolilila choni?” Kawedika, “Wamsegeza Mndewa wangu, na sikujuwile bule kuwamwikile!”
2b140e005c	Abaho Malia kahinduka kukisogo, kamona Yesu kema aho lakini hajuwile bule kamba kakala Yesu.
2b140f00cd	Yesu kamuuza Malia, “Mama, kolilila choni? Komzahila nani?” Malia kagesa munhu ayo kakala mwamizi wa mgunda, avo kamulongela, “Go mkulu, kamba kumsegeza, nongela hanhu haumwikile nyhole nikamsole.”
2b1410007c	Yesu kamulongela, “Malia!” Malia kahinduka kamulongela kwa Kiebulania, “Laboni!” Laboni fambulo jake “Mfundiza.”
2b141100c4	Yesu kamulongela, “Sekeungoge kwavija ning'hali sinachola kwa Tata kuulanga. Lakini genda kwa ndugu zangu ukawalongele nochola kwa Tatangu vivija Tata yenu, Mulungu wangu vivija Mulungu wenu.”
2b14120075	Avo Malia Magidalena kachola, kawalongela wanahina, “Nimona Mndewa!” Abaho kawasimulila kila kinhu kiyamulongele.
2b141300dd	Ikala ichungulo ya siku dija da Jumapili, wanahina wakala waiting'hane hamoja mng'anda kuno nyivi wahinda kwavija wakala wowadumba wakulu wa Wayahudi. Abaho Yesu kema hagati yao. Kawalongela, “Tindiwalo diwe kumwenu!”
2b1414006c	Viyamambukize kulonga avo, kawalagusila makono gake na lubavu lwake. Wanahina viwamone Mndewa wadeng'helela.
2b14150060	Yesu kawalongela kabili, “Tindiwalo diwe kumwenu. Kamba Tata viyanhumile, na niye nowatuma.”
2b1416003a	Baho kawahuvila, kawalongela, “Bokeleni Loho Yang'alile.
2b141700a6	Kamba mwahazigela kumgongo nzambi za wanhu, Mulungu nayo kozigela kumgongo. Lakini kamba hamzigela kumgongo nzambi za wanhu, vivija Mulungu hazigela kumgongo bule.”
2b14180075	Mwanahina wake imoja mna iwanahina longo na wabili Tomaso, yakemigwe Pacha hakalile hamoja nao kipindi Yesu viyezile.
2b141900dc	Avo wanahina wayagwe wamulongela, “Tumona Mndewa!” Tomaso kawalongela, “Mbaka nizone ng'hovu za misumali mmakono gake, na ningize kidole changu mna zing'hovu na ningize mkono wangu mulubavu lwake, sitogole bule!”
2b141a00c3	Vizivikile siku nane wanahina wakala hamoja kabili mng'anda, Tomaso nayo kakala hamoja nao. Nyivi zikala zihindigwe, lakini Yesu kengila kema hagati yao kawalongela, “Tindiwalo diwe kumwenu.”
2b141b00a1	Abaho kamulongela Tomaso, “Ika kidole chako hano, ulole makono gangu. Abaho golosa mkono wako wike mulubavu lwangu. Leka kuwa na moyo mdala, lakini utogole!”
2b141c0036	Tomaso kamwidika, “Mndewa wangu na Mulungu wangu!”
2b141d0065	Yesu kamulongela, “Vino gweye kotogola kwavija kunyona? Wamweda waja wose wotogola bila kunyona!”
2b141e0073	Yesu viyakalile na wanahina zake katenda mbuli ziyagwe nyingi za unzonza lakini hazandikigwe bule mna ikitabu kino.
2b141f0084	Lakini zino zandikigwa ili mweye mudahe kutogola kamba Yesu ayo Kilisito Mkombola, Mwana wa Mulungu, na kwa kumtogola muwe na ugima.
2b15010067	Vigabitile gano, Yesu kawalawilila wanahina zake kabili hana dilamba da Tibelia. Vino vivo viilawilile.
2b1502009d	Simoni Petulo na Tomaso yakemigwe Pacha na Nasanaeli mwenekae wa Kana mwiisi ya Galilaya na wanage Zebedayo na wanahina wayagwe wabili wa Yesu wakala hamoja.
2b150300b5	Simoni Petulo kawalongela wayage, “Nochola kuvuwa somba.” Wayage wamulongela, “Tochola na gweye.” Avo wakwela mwiingalawa wachola, lakini ikilo kigima hawapatile kinhu bule.
2b1504006b	Zuwa vidisongile kulawa, Yesu kema mwiingema ya dilamba, lakini wanahina hawajuwile bule kamba kakala Yesu.
2b15050071	Abaho Yesu kawauza, “Mbwiga zangu, vino hampatile kinhu chochose?” Wamwidika, “Ona, hatupatile chochose.”
2b150600aa	Kawalongela, “Pigiseni lwavu lwenu mwambu wa mkono wa kudila wa ngalawa, mopata somba.” Avo walupigisa ulwavu, somba wengi wakala wanamate, hawadahile bule kulukwega.
2b150700c3	Mwanahina ija yanogeligwe na Yesu kamulongela Petulo, “Ayo Mndewa!” Simoni Petulo viyahulike kakala Mndewa, kaifunga kiwalo chake cha kunze mkigudi kwavija kakala yakivulile, kazumha mgamazi.
2b150800ad	Wanahina wayagwe weza mwiimhwani kwa ngalawa, kuno wokwekwesa lwavu lumemile somba. Hawakalile kutali ng'hani bule kulawa mwiisi inyalile, ikala utali wa magulu gana dimoja.
2b1509005c	Viwavikile kunze mwiisi inyalile, wauvika moto wa makala na uchanha yake kuna somba na gate.
2b150a0041	Yesu kawalongela, “Wagaleni hano somba wayagwe wamuwavuwile.”
2b150b00d6	Simoni Petulo kengila mgati mwiingalawa, kalukwega kunze ulwavu lumemile somba wakulu. Wose kwa wose wakala somba gana dimoja na malongo matano na ndatu. Hamoja wakala wengi kamba vivo lakini lwavu haludegeke bule.
2b150c0081	Yesu kawalongela, “Izoni muje.” Kuduhu mwanahina yagezile kumuuza, “Gweye kwa nani?” kwavija wamjuwa kamba kakala Mndewa.
2b150d004b	Avo Yesu keza, kasola digate kawagolela, na katenda vivo kwa waja iwasomba.
2b150e005d	Uno ukala mwanza wa kadatu wa Yesu kuwalawilila wanahina zake viyazilibuke kulawa kwa wafile.
2b150f00f1	Viwamambukize kuja, Yesu kamuuza Simoni Petulo, “Simoni mwanage Yohana, vino koninogela ng'hani kubanza wano wayagwe?” Simoni kamwidika, “Ona Mndewa, gweye kojuwa niye nokunogela.” Yesu kamulongela, “Wadime wanang'hondolo zangu.”
2b151000c9	Mwanza wa kabili Yesu kamuuza Petulo, “Simoni mwanage Yohana, gweye koninogela?” Simoni kamwidika, “Ona Mndewa, gweye kojuwa niye nokunogela.” Yesu kamulongela, “Wasusile ng'hondolo zangu.”
2b15110117	Mwanza wa kadatu Yesu kamuuza, “Simoni mwanage Yohana, gweye koninogela?” Petulo kona usungu kwavija Yesu kamuuza mwanza wa kadatu, “Koninogela?” Avo kamulongela, “Mndewa, gweye kojuwa kila kinhu, kojuwa niye nokunogela!” Yesu kamulongela, “Wadime ng'hondolo zangu.
2b151200cc	Nokulongela ukweli, viukalile mbwanga, kuifunga mkwiji mwenyego na kuchola kokose kuulondile. Lakini wahawa mvele, kogolosa makono gako na munhu iyagwe kokufunga na kokugala kuja hukulondile kukuchola.”
2b15130082	Kwa ulonzi uno Yesu kakala yolagusa vija Petulo vonda yafe na kugala ukulu kwa Mulungu. Abaho Yesu kamulongela, “Nikweleleze!”
2b151400ab	Abaho Petulo kahinduka, kamona ija mwanahina iyagwe yanogeligwe na Yesu, ija yakalile behi na Yesu muulujo lwa Pasaka yamuuzile Yesu, “Mndewa, nani yonda yakuhinduke?”
2b1515003b	Petulo viyamone, kamuuza Yesu, “Mndewa, na ino vilihi?”
2b15160061	Yesu kamwidika, “Nahalonda yakale mgima mbaka vonda nize, gweye ya choni? Gweye nikweleleze!”
2b151700c3	Avo mbuli ayo ibwililika kwa wanhu wamkweleleze Yesu kamba mwanahina ayo honda yafe bule. Lakini Yesu halongile honda yafe, kalonga, “Nahalonda yakale mgima mbaka vonda nize, gweye ya choni?”
