2800000019	Κατα Ματθαιον
2b141400c7	και τουτο ειπων εδειξεν {VAR1: και} τας χειρας και την πλευραν αυτοις εχαρησαν ουν οι μαθηται ιδοντες τον κυριον
2b141500a1	ειπεν ουν αυτοις [ο ιησους] παλιν ειρηνη υμιν καθως απεσταλκεν με ο πατηρ καγω πεμπω υμας
2b14160075	και τουτο ειπων ενεφυσησεν και λεγει αυτοις λαβετε πνευμα αγιον
2b14170086	αν τινων αφητε τας αμαρτιας αφεωνται αυτοις αν τινων κρατητε κεκρατηνται
2b14180091	θωμας δε εις εκ των δωδεκα ο λεγομενος διδυμος ουκ ην μετ αυτων οτε ηλθεν ιησους
2b141901a1	ελεγον ουν αυτω οι αλλοι μαθηται εωρακαμεν τον κυριον ο δε ειπεν αυτοις εαν μη ιδω εν ταις χερσιν αυτου τον τυπον των ηλων και βαλω τον δακτυλον μου εις τον τυπον των ηλων και βαλω μου την χειρα εις την πλευραν αυτου ου μη πιστευσω
2b141a011a	και μεθ ημερας οκτω παλιν ησαν εσω οι μαθηται αυτου και θωμας μετ αυτων ερχεται ο ιησους των θυρων κεκλεισμενων και εστη εις το μεσον και ειπεν ειρηνη υμιν
2b141b0112	ειτα λεγει τω θωμα φερε τον δακτυλον σου ωδε και ιδε τας χειρας μου και φερε την χειρα σου και βαλε εις την πλευραν μου και μη γινου απιστος αλλα πιστος
2b141c0067	απεκριθη θωμας και ειπεν αυτω ο κυριος μου και ο θεος μου
2b141d00b4	λεγει αυτω {VAR1: [ο]} {VAR2: ο} ιησους οτι εωρακας με πεπιστευκας μακαριοι οι μη ιδοντες και πιστευσαντες
2b141e00dc	πολλα μεν ουν και αλλα σημεια εποιησεν ο ιησους ενωπιον των μαθητων {VAR2: [αυτου]} α ουκ εστιν γεγραμμενα εν τω βιβλιω τουτω
2b141f010d	ταυτα δε γεγραπται ινα {VAR1: πιστευητε} {VAR2: (πιστευσητε)} οτι ιησους εστιν ο χριστος ο υιος του θεου και ινα πιστευοντες ζωην εχητε εν τω ονοματι αυτου
2b150100d2	μετα ταυτα εφανερωσεν εαυτον παλιν {VAR2: ο} ιησους τοις μαθηταις επι της θαλασσης της τιβεριαδος εφανερωσεν δε ουτως
2b1502010a	ησαν ομου σιμων πετρος και θωμας ο λεγομενος διδυμος και ναθαναηλ ο απο κανα της γαλιλαιας και οι του ζεβεδαιου και αλλοι εκ των μαθητων αυτου δυο
2b15030119	λεγει αυτοις σιμων πετρος υπαγω αλιευειν λεγουσιν αυτω ερχομεθα και ημεις συν σοι εξηλθον και ενεβησαν εις το πλοιον και εν εκεινη τη νυκτι επιασαν ουδεν
2b150400d7	πρωιας δε ηδη {VAR1: γινομενης} {VAR2: γενομενης} εστη ιησους εις τον αιγιαλον ου μεντοι ηδεισαν οι μαθηται οτι ιησους εστιν
2b15050094	λεγει ουν αυτοις {VAR2: [ο]} ιησους παιδια μη τι προσφαγιον εχετε απεκριθησαν αυτω ου
2b1506010a	ο δε ειπεν αυτοις βαλετε εις τα δεξια μερη του πλοιου το δικτυον και ευρησετε εβαλον ουν και ουκετι αυτο ελκυσαι ισχυον απο του πληθους των ιχθυων
2b15070153	λεγει ουν ο μαθητης εκεινος ον ηγαπα ο ιησους τω πετρω ο κυριος εστιν σιμων ουν πετρος ακουσας οτι ο κυριος εστιν τον επενδυτην διεζωσατο ην γαρ γυμνος και εβαλεν εαυτον εις την θαλασσαν
2b150800e7	οι δε αλλοι μαθηται τω πλοιαριω ηλθον ου γαρ ησαν μακραν απο της γης αλλα ως απο πηχων διακοσιων συροντες το δικτυον των ιχθυων
2b150900a7	ως ουν απεβησαν εις την γην βλεπουσιν ανθρακιαν κειμενην και οψαριον επικειμενον και αρτον
2b150a0087	λεγει αυτοις {VAR1: [ο]} {VAR2: ο} ιησους ενεγκατε απο των οψαριων ων επιασατε νυν
2b150b010d	ανεβη ουν σιμων πετρος και ειλκυσεν το δικτυον εις την γην μεστον ιχθυων μεγαλων εκατον πεντηκοντα τριων και τοσουτων οντων ουκ εσχισθη το δικτυον
2b150c00f7	λεγει αυτοις {VAR1: [ο]} {VAR2: ο} ιησους δευτε αριστησατε ουδεις {VAR2: δε} ετολμα των μαθητων εξετασαι αυτον συ τις ει ειδοτες οτι ο κυριος εστιν
2b150d0090	ερχεται ιησους και λαμβανει τον αρτον και διδωσιν αυτοις και το οψαριον ομοιως
2b150e007b	τουτο ηδη τριτον εφανερωθη ιησους τοις μαθηταις εγερθεις εκ νεκρων
2b150f011d	οτε ουν ηριστησαν λεγει τω σιμωνι πετρω ο ιησους σιμων ιωαννου αγαπας με πλεον τουτων λεγει αυτω ναι κυριε συ οιδας οτι φιλω σε λεγει αυτω βοσκε τα αρνια μου
2b15100107	λεγει αυτω παλιν δευτερον σιμων ιωαννου αγαπας με λεγει αυτω ναι κυριε συ οιδας οτι φιλω σε λεγει αυτω ποιμαινε τα {VAR1: προβατια} {VAR2: προβατα} μου
2b151101c2	λεγει αυτω το τριτον σιμων ιωαννου φιλεις με ελυπηθη ο πετρος οτι ειπεν αυτω το τριτον φιλεις με και {VAR1: ειπεν} {VAR2: λεγει} αυτω κυριε παντα συ οιδας συ γινωσκεις οτι φιλω σε λεγει αυτω {VAR1: ιησους} {VAR2: [ο ιησους]} βοσκε τα {VAR1: προβατια} {VAR2: προβατα} μου
2b1512014a	αμην αμην λεγω σοι οτε ης νεωτερος εζωννυες σεαυτον και περιεπατεις οπου ηθελες οταν δε γηρασης εκτενεις τας χειρας σου και αλλος {VAR1: ζωσει σε} {VAR2: σε ζωσει} και οισει οπου ου θελεις
2b151300ab	τουτο δε ειπεν σημαινων ποιω θανατω δοξασει τον θεον και τουτο ειπων λεγει αυτω ακολουθει μοι
2b15140126	επιστραφεις ο πετρος βλεπει τον μαθητην ον ηγαπα ο ιησους ακολουθουντα ος και ανεπεσεν εν τω δειπνω επι το στηθος αυτου και ειπεν κυριε τις εστιν ο παραδιδους σε
2b15150067	τουτον ουν ιδων ο πετρος λεγει τω ιησου κυριε ουτος δε τι
2b15160093	λεγει αυτω ο ιησους εαν αυτον θελω μενειν εως ερχομαι τι προς σε συ μοι ακολουθει
2b15170163	εξηλθεν ουν ουτος ο λογος εις τους αδελφους οτι ο μαθητης εκεινος ουκ αποθνησκει ουκ ειπεν δε αυτω ο ιησους οτι ουκ αποθνησκει αλλ εαν αυτον θελω μενειν εως ερχομαι {VAR1: τι προς σε} {VAR2: [τι προς σε]}
2b151800c7	ουτος εστιν ο μαθητης ο μαρτυρων περι τουτων και ο γραψας ταυτα και οιδαμεν οτι αληθης αυτου η μαρτυρια εστιν
2b15190103	εστιν δε και αλλα πολλα α εποιησεν ο ιησους ατινα εαν γραφηται καθ εν ουδ αυτον οιμαι τον κοσμον {VAR1: χωρησειν} {VAR2: χωρησαι} τα γραφομενα βιβλια
2c0000000e	Πραξεις
2c010100b8	τον μεν πρωτον λογον εποιησαμην περι παντων ω θεοφιλε ων ηρξατο {VAR2: ο} ιησους ποιειν τε και διδασκειν
2c010200a3	αχρι ης ημερας εντειλαμενος τοις αποστολοις δια πνευματος αγιου ους εξελεξατο ανελημφθη
2c01030122	οις και παρεστησεν εαυτον ζωντα μετα το παθειν αυτον εν πολλοις τεκμηριοις δι ημερων τεσσερακοντα οπτανομενος αυτοις και λεγων τα περι της βασιλειας του θεου
2c010400e8	και συναλιζομενος παρηγγειλεν αυτοις απο ιεροσολυμων μη χωριζεσθαι αλλα περιμενειν την επαγγελιαν του πατρος ην ηκουσατε μου
2c010500b9	οτι ιωαννης μεν εβαπτισεν υδατι υμεις δε εν πνευματι βαπτισθησεσθε αγιω ου μετα πολλας ταυτας ημερας
2c010600cb	οι μεν ουν συνελθοντες ηρωτων αυτον λεγοντες κυριε ει εν τω χρονω τουτω αποκαθιστανεις την βασιλειαν τω ισραηλ
2c010700b8	ειπεν {VAR2: δε} προς αυτους ουχ υμων εστιν γνωναι χρονους η καιρους ους ο πατηρ εθετο εν τη ιδια εξουσια
2c01080129	αλλα λημψεσθε δυναμιν επελθοντος του αγιου πνευματος εφ υμας και εσεσθε μου μαρτυρες εν τε ιερουσαλημ και [εν] παση τη ιουδαια και σαμαρεια και εως εσχατου της γης
2c010900a1	και ταυτα ειπων βλεποντων αυτων επηρθη και νεφελη υπελαβεν αυτον απο των οφθαλμων αυτων
2c010a00df	και ως ατενιζοντες ησαν εις τον ουρανον πορευομενου αυτου και ιδου ανδρες δυο παρειστηκεισαν αυτοις εν εσθησεσιν λευκαις
2c010b0187	οι και ειπαν ανδρες γαλιλαιοι τι εστηκατε {VAR1: βλεποντες} {VAR2: (εμβλεποντες)} εις τον ουρανον ουτος ο ιησους ο αναλημφθεις αφ υμων εις τον ουρανον ουτως ελευσεται ον τροπον εθεασασθε αυτον πορευομενον εις τον ουρανον
2c010c00c9	τοτε υπεστρεψαν εις ιερουσαλημ απο ορους του καλουμενου ελαιωνος ο εστιν εγγυς ιερουσαλημ σαββατου εχον οδον
2c010d0181	και οτε εισηλθον εις το υπερωον ανεβησαν ου ησαν καταμενοντες ο τε πετρος και ιωαννης και ιακωβος και ανδρεας φιλιππος και θωμας βαρθολομαιος και μαθθαιος ιακωβος αλφαιου και σιμων ο ζηλωτης και ιουδας ιακωβου
2c010e010e	ουτοι παντες ησαν προσκαρτερουντες ομοθυμαδον τη προσευχη συν γυναιξιν και μαριαμ τη μητρι {VAR1: [του] {VAR1: του} {VAR2: ιησου και} συν} τοις αδελφοις αυτου
2c010f00f0	και εν ταις ημεραις ταυταις αναστας πετρος εν μεσω των αδελφων ειπεν ην τε οχλος ονοματων επι το αυτο {VAR1: ως} {VAR2: ωσει} εκατον εικοσι
2c01100110	ανδρες αδελφοι εδει πληρωθηναι την γραφην ην προειπεν το πνευμα το αγιον δια στοματος δαυιδ περι ιουδα του γενομενου οδηγου τοις συλλαβουσιν ιησουν
2c01110085	οτι κατηριθμημενος ην εν ημιν και ελαχεν τον κληρον της διακονιας ταυτης
2c011200e3	ουτος μεν ουν εκτησατο χωριον εκ μισθου της αδικιας και πρηνης γενομενος ελακησεν μεσος και εξεχυθη παντα τα σπλαγχνα αυτου
2c01130112	και γνωστον εγενετο πασιν τοις κατοικουσιν ιερουσαλημ ωστε κληθηναι το χωριον εκεινο τη {VAR2: ιδια} διαλεκτω αυτων ακελδαμαχ τουτ εστιν χωριον αιματος
2c011400ee	γεγραπται γαρ εν βιβλω ψαλμων γενηθητω η επαυλις αυτου ερημος και μη εστω ο κατοικων εν αυτη και την επισκοπην αυτου λαβετω ετερος
2c011500b1	δει ουν των συνελθοντων ημιν ανδρων εν παντι χρονω ω εισηλθεν και εξηλθεν εφ ημας ο κυριος ιησους
2c011600f2	αρξαμενος απο του βαπτισματος ιωαννου εως της ημερας ης ανελημφθη αφ ημων μαρτυρα της αναστασεως αυτου συν ημιν γενεσθαι ενα τουτων
2c01170091	και εστησαν δυο ιωσηφ τον καλουμενον βαρσαββαν ος επεκληθη ιουστος και μαθθιαν
2c011800b0	και προσευξαμενοι ειπαν συ κυριε καρδιογνωστα παντων αναδειξον ον εξελεξω εκ τουτων των δυο ενα
2c011900c3	λαβειν τον τοπον της διακονιας ταυτης και αποστολης αφ ης παρεβη ιουδας πορευθηναι εις τον τοπον τον ιδιον
2c011a00bd	και εδωκαν κληρους αυτοις και επεσεν ο κληρος επι μαθθιαν και συγκατεψηφισθη μετα των ενδεκα αποστολων
2c02010091	και εν τω συμπληρουσθαι την ημεραν της πεντηκοστης ησαν παντες ομου επι το αυτο
2c020200ce	και εγενετο αφνω εκ του ουρανου ηχος ωσπερ φερομενης πνοης βιαιας και επληρωσεν ολον τον οικον ου ησαν καθημενοι
2c020300a0	και ωφθησαν αυτοις διαμεριζομεναι γλωσσαι ωσει πυρος και εκαθισεν εφ ενα εκαστον αυτων
2c020400db	και επλησθησαν παντες πνευματος αγιου και ηρξαντο λαλειν ετεραις γλωσσαις καθως το πνευμα εδιδου αποφθεγγεσθαι αυτοις
2c020500cb	ησαν δε {VAR1: εν} {VAR2: εις} ιερουσαλημ κατοικουντες ιουδαιοι ανδρες ευλαβεις απο παντος εθνους των υπο τον ουρανον
2c020600f7	γενομενης δε της φωνης ταυτης συνηλθεν το πληθος και συνεχυθη οτι {VAR1: ηκουσεν} {VAR2: ηκουον} εις εκαστος τη ιδια διαλεκτω λαλουντων αυτων
2c020700d1	εξισταντο δε και εθαυμαζον λεγοντες {VAR1: ουχι ιδου παντες} {VAR2: ουχ ιδου απαντες} ουτοι εισιν οι λαλουντες γαλιλαιοι
2c0208007f	και πως ημεις ακουομεν εκαστος τη ιδια διαλεκτω ημων εν η εγεννηθημεν
2c020900d5	παρθοι και μηδοι και ελαμιται και οι κατοικουντες την μεσοποταμιαν ιουδαιαν τε και καππαδοκιαν ποντον και την ασιαν
2c020a00ec	φρυγιαν τε και παμφυλιαν αιγυπτον και τα μερη της λιβυης της κατα κυρηνην και οι επιδημουντες ρωμαιοι ιουδαιοι τε και προσηλυτοι
2c020b00a2	κρητες και αραβες ακουομεν λαλουντων αυτων ταις ημετεραις γλωσσαις τα μεγαλεια του θεου
2c020c00bb	εξισταντο δε παντες και {VAR1: διηπορουντο} {VAR2: διηπορουν} αλλος προς αλλον λεγοντες τι θελει τουτο ειναι
2c020d0077	ετεροι δε διαχλευαζοντες ελεγον οτι γλευκους μεμεστωμενοι εισιν
2c020e015b	σταθεις δε ο πετρος συν τοις ενδεκα επηρεν την φωνην αυτου και απεφθεγξατο αυτοις ανδρες ιουδαιοι και οι κατοικουντες ιερουσαλημ παντες τουτο υμιν γνωστον εστω και ενωτισασθε τα ρηματα μου
2c020f008a	ου γαρ ως υμεις υπολαμβανετε ουτοι μεθυουσιν εστιν γαρ ωρα τριτη της ημερας
2c0210005e	αλλα τουτο εστιν το ειρημενον δια του προφητου ιωηλ
2c021101af	και εσται εν ταις εσχαταις ημεραις λεγει ο θεος εκχεω απο του πνευματος μου επι πασαν σαρκα και προφητευσουσιν οι υιοι υμων και αι θυγατερες υμων και οι νεανισκοι υμων ορασεις οψονται και οι πρεσβυτεροι υμων ενυπνιοις ενυπνιασθησονται
2c021200df	και γε επι τους δουλους μου και επι τας δουλας μου εν ταις ημεραις εκειναις εκχεω απο του πνευματος μου και προφητευσουσιν
2c021300a4	και δωσω τερατα εν τω ουρανω ανω και σημεια επι της γης κατω αιμα και πυρ και ατμιδα καπνου
2c021400c3	ο ηλιος μεταστραφησεται εις σκοτος και η σεληνη εις αιμα πριν ελθειν ημεραν κυριου την μεγαλην και επιφανη
2c02150082	και εσται πας ος {VAR1: εαν} {VAR2: αν} επικαλεσηται το ονομα κυριου σωθησεται
2c0216017c	ανδρες ισραηλιται ακουσατε τους λογους τουτους ιησουν τον ναζωραιον ανδρα αποδεδειγμενον απο του θεου εις υμας δυναμεσιν και τερασιν και σημειοις οις εποιησεν δι αυτου ο θεος εν μεσω υμων καθως αυτοι οιδατε
2c021700b1	τουτον τη ωρισμενη βουλη και προγνωσει του θεου εκδοτον δια χειρος ανομων προσπηξαντες ανειλατε
2c021800b0	ον ο θεος ανεστησεν λυσας τας ωδινας του θανατου καθοτι ουκ ην δυνατον κρατεισθαι αυτον υπ αυτου
2c021900c5	δαυιδ γαρ λεγει εις αυτον προορωμην τον κυριον ενωπιον μου δια παντος οτι εκ δεξιων μου εστιν ινα μη σαλευθω
2c021a00e6	δια τουτο ηυφρανθη {VAR1: μου η καρδια} {VAR2: η καρδια μου} και ηγαλλιασατο η γλωσσα μου ετι δε και η σαρξ μου κατασκηνωσει επ ελπιδι
2c021b009e	οτι ουκ εγκαταλειψεις την ψυχην μου εις αδην ουδε δωσεις τον οσιον σου ιδειν διαφθοραν
2c021c0082	εγνωρισας μοι οδους ζωης πληρωσεις με ευφροσυνης μετα του προσωπου σου
2c021d012b	ανδρες αδελφοι εξον ειπειν μετα παρρησιας προς υμας περι του πατριαρχου δαυιδ οτι και ετελευτησεν και εταφη και το μνημα αυτου εστιν εν ημιν αχρι της ημερας ταυτης
2c021e00d0	προφητης ουν υπαρχων και ειδως οτι ορκω ωμοσεν αυτω ο θεος εκ καρπου της οσφυος αυτου καθισαι επι τον θρονον αυτου
2c021f00d1	προιδων ελαλησεν περι της αναστασεως του χριστου οτι ουτε εγκατελειφθη εις αδην ουτε η σαρξ αυτου ειδεν διαφθοραν
2c02200078	τουτον τον ιησουν ανεστησεν ο θεος ου παντες ημεις εσμεν μαρτυρες
2c02210100	τη δεξια ουν του θεου υψωθεις την τε επαγγελιαν του πνευματος του αγιου λαβων παρα του πατρος εξεχεεν τουτο ο υμεις [και] βλεπετε και ακουετε
2c022200bd	ου γαρ δαυιδ ανεβη εις τους ουρανους λεγει δε αυτος ειπεν {VAR2: [ο]} κυριος τω κυριω μου καθου εκ δεξιων μου
2c0223005b	εως αν θω τους εχθρους σου υποποδιον των ποδων σου
2c022400e8	ασφαλως ουν γινωσκετω πας οικος ισραηλ οτι και κυριον αυτον και χριστον εποιησεν ο θεος τουτον τον ιησουν ον υμεις εσταυρωσατε
2c022500db	ακουσαντες δε κατενυγησαν την καρδιαν ειπον τε προς τον πετρον και τους λοιπους αποστολους τι ποιησωμεν ανδρες αδελφοι
2c02260157	πετρος δε προς αυτους μετανοησατε {VAR2: [φησιν]} και βαπτισθητω εκαστος υμων {VAR1: εν} {VAR2: επι} τω ονοματι ιησου χριστου εις αφεσιν των αμαρτιων υμων και λημψεσθε την δωρεαν του αγιου πνευματος
2c022700d4	υμιν γαρ εστιν η επαγγελια και τοις τεκνοις υμων και πασιν τοις εις μακραν οσους αν προσκαλεσηται κυριος ο θεος ημων
2c022800c7	ετεροις τε λογοις πλειοσιν διεμαρτυρατο και παρεκαλει αυτους λεγων σωθητε απο της γενεας της σκολιας ταυτης
2c022900cc	οι μεν ουν αποδεξαμενοι τον λογον αυτου εβαπτισθησαν και προσετεθησαν εν τη ημερα εκεινη ψυχαι ωσει τρισχιλιαι
2c022a00c0	ησαν δε προσκαρτερουντες τη διδαχη των αποστολων και τη κοινωνια τη κλασει του αρτου και ταις προσευχαις
2c022b00a6	εγινετο δε παση ψυχη φοβος πολλα {VAR1: δε} {VAR2: τε} τερατα και σημεια δια των αποστολων εγινετο
2c022c00a6	παντες δε οι {VAR1: πιστευσαντες} {VAR2: πιστευοντες ησαν {VAR1: επι το αυτο} και} ειχον απαντα κοινα
2c022d00af	και τα κτηματα και τας υπαρξεις επιπρασκον και διεμεριζον αυτα πασιν καθοτι αν τις χρειαν ειχεν
2c022e00fb	καθ ημεραν τε προσκαρτερουντες ομοθυμαδον εν τω ιερω κλωντες τε κατ οικον αρτον μετελαμβανον τροφης εν αγαλλιασει και αφελοτητι καρδιας
2c022f00d6	αινουντες τον θεον και εχοντες χαριν προς ολον τον λαον ο δε κυριος προσετιθει τους σωζομενους καθ ημεραν επι το αυτο
2c03010096	πετρος δε και ιωαννης ανεβαινον εις το ιερον επι την ωραν της προσευχης την ενατην
2c0302015c	και τις ανηρ χωλος εκ κοιλιας μητρος αυτου υπαρχων εβασταζετο ον ετιθουν καθ ημεραν προς την θυραν του ιερου την λεγομενην ωραιαν του αιτειν ελεημοσυνην παρα των εισπορευομενων εις το ιερον
2c0303009a	ος ιδων πετρον και ιωαννην μελλοντας εισιεναι εις το ιερον ηρωτα ελεημοσυνην λαβειν
2c03040075	ατενισας δε πετρος εις αυτον συν τω ιωαννη ειπεν βλεψον εις ημας
2c0305005a	ο δε επειχεν αυτοις προσδοκων τι παρ αυτων λαβειν
2c0306010c	ειπεν δε πετρος αργυριον και χρυσιον ουχ υπαρχει μοι ο δε εχω τουτο σοι διδωμι εν τω ονοματι ιησου χριστου του ναζωραιου {VAR2: [εγειρε και]} περιπατει
2c030700c0	και πιασας αυτον της δεξιας χειρος ηγειρεν αυτον παραχρημα δε εστερεωθησαν αι βασεις αυτου και τα σφυδρα
2c030800d4	και εξαλλομενος εστη και περιεπατει και εισηλθεν συν αυτοις εις το ιερον περιπατων και αλλομενος και αινων τον θεον
2c03090070	και ειδεν πας ο λαος αυτον περιπατουντα και αινουντα τον θεον
2c030a0138	επεγινωσκον δε αυτον οτι {VAR1: ουτος} {VAR2: αυτος} ην ο προς την ελεημοσυνην καθημενος επι τη ωραια πυλη του ιερου και επλησθησαν θαμβους και εκστασεως επι τω συμβεβηκοτι αυτω
2c030b00e6	κρατουντος δε αυτου τον πετρον και τον ιωαννην συνεδραμεν πας ο λαος προς αυτους επι τη στοα τη καλουμενη σολομωντος εκθαμβοι
2c030c012a	ιδων δε ο πετρος απεκρινατο προς τον λαον ανδρες ισραηλιται τι θαυμαζετε επι τουτω η ημιν τι ατενιζετε ως ιδια δυναμει η ευσεβεια πεποιηκοσιν του περιπατειν αυτον
2c030d0182	ο θεος αβρααμ και {VAR1: ισαακ και} {VAR2: [ο θεος] ισαακ και [ο θεος]} ιακωβ ο θεος των πατερων ημων εδοξασεν τον παιδα αυτου ιησουν ον υμεις μεν παρεδωκατε και ηρνησασθε κατα προσωπον πιλατου κριναντος εκεινου απολυειν
2c030e0096	υμεις δε τον αγιον και δικαιον ηρνησασθε και ητησασθε ανδρα φονεα χαρισθηναι υμιν
2c030f009f	τον δε αρχηγον της ζωης απεκτεινατε ον ο θεος ηγειρεν εκ νεκρων ου ημεις μαρτυρες εσμεν
2c03100141	και {VAR2: επι} τη πιστει του ονοματος αυτου τουτον ον θεωρειτε και οιδατε εστερεωσεν το ονομα αυτου και η πιστις η δι αυτου εδωκεν αυτω την ολοκληριαν ταυτην απεναντι παντων υμων
2c03110086	και νυν αδελφοι οιδα οτι κατα αγνοιαν επραξατε ωσπερ και οι αρχοντες υμων
2c031200b9	ο δε θεος α προκατηγγειλεν δια στοματος παντων των προφητων παθειν τον χριστον αυτου επληρωσεν ουτως
2c0313009a	μετανοησατε ουν και επιστρεψατε {VAR1: προς} {VAR2: εις} το εξαλειφθηναι υμων τας αμαρτιας
2c031400cf	οπως αν ελθωσιν καιροι αναψυξεως απο προσωπου του κυριου και αποστειλη τον προκεχειρισμενον υμιν χριστον ιησουν
2c031500ec	ον δει ουρανον μεν δεξασθαι αχρι χρονων αποκαταστασεως παντων ων ελαλησεν ο θεος δια στοματος των αγιων απ αιωνος αυτου προφητων
2c03160109	μωυσης μεν ειπεν οτι προφητην υμιν αναστησει κυριος ο θεος {VAR2: υμων} εκ των αδελφων υμων ως εμε αυτου ακουσεσθε κατα παντα οσα αν λαληση προς υμας
2c031700a0	εσται δε πασα ψυχη ητις εαν μη ακουση του προφητου εκεινου εξολεθρευθησεται εκ του λαου
2c031800ba	και παντες δε οι προφηται απο σαμουηλ και των καθεξης οσοι ελαλησαν και κατηγγειλαν τας ημερας ταυτας
2c03190194	υμεις εστε οι υιοι των προφητων και της διαθηκης ης {VAR1: ο θεος διεθετο} {VAR2: διεθετο ο θεος} προς τους πατερας υμων λεγων προς αβρααμ και εν τω σπερματι σου {VAR1: ευλογηθησονται} {VAR2: (ενευλογηθησονται)} πασαι αι πατριαι της γης
2c031a0102	υμιν πρωτον αναστησας ο θεος τον παιδα αυτου απεστειλεν αυτον ευλογουντα υμας εν τω αποστρεφειν εκαστον απο των πονηριων {VAR1: [υμων]} {VAR2: υμων}
2c040100e2	λαλουντων δε αυτων προς τον λαον επεστησαν αυτοις οι {VAR1: αρχιερεις} {VAR2: ιερεις} και ο στρατηγος του ιερου και οι σαδδουκαιοι
2c040200be	διαπονουμενοι δια το διδασκειν αυτους τον λαον και καταγγελλειν εν τω ιησου την αναστασιν την εκ νεκρων
2c0403009d	και επεβαλον αυτοις τας χειρας και εθεντο εις τηρησιν εις την αυριον ην γαρ εσπερα ηδη
2c040400d2	πολλοι δε των ακουσαντων τον λογον επιστευσαν και εγενηθη {VAR2: [ο]} αριθμος των ανδρων {VAR1: ως} {VAR2: [ως]} χιλιαδες πεντε
2c040500d0	εγενετο δε επι την αυριον συναχθηναι αυτων τους αρχοντας και τους πρεσβυτερους και τους γραμματεις εν ιερουσαλημ
2c040600b3	και αννας ο αρχιερευς και καιαφας και ιωαννης και αλεξανδρος και οσοι ησαν εκ γενους αρχιερατικου
2c040700b6	και στησαντες αυτους εν τω μεσω επυνθανοντο εν ποια δυναμει η εν ποιω ονοματι εποιησατε τουτο υμεις
2c040800a4	τοτε πετρος πλησθεις πνευματος αγιου ειπεν προς αυτους αρχοντες του λαου και πρεσβυτεροι
2c040900bc	ει ημεις σημερον ανακρινομεθα επι ευεργεσια ανθρωπου ασθενους εν τινι ουτος {VAR1: σεσωσται} {VAR2: σεσωται}
2c040a0156	γνωστον εστω πασιν υμιν και παντι τω λαω ισραηλ οτι εν τω ονοματι ιησου χριστου του ναζωραιου ον υμεις εσταυρωσατε ον ο θεος ηγειρεν εκ νεκρων εν τουτω ουτος παρεστηκεν ενωπιον υμων υγιης
2c040b00a0	ουτος εστιν ο λιθος ο εξουθενηθεις υφ υμων των οικοδομων ο γενομενος εις κεφαλην γωνιας
2c040c00ec	και ουκ εστιν εν αλλω ουδενι η σωτηρια ουδε γαρ ονομα εστιν ετερον υπο τον ουρανον το δεδομενον εν ανθρωποις εν ω δει σωθηναι ημας
2c040d0130	θεωρουντες δε την του πετρου παρρησιαν και ιωαννου και καταλαβομενοι οτι ανθρωποι αγραμματοι εισιν και ιδιωται εθαυμαζον επεγινωσκον τε αυτους οτι συν τω ιησου ησαν
2c040e009d	τον τε ανθρωπον βλεποντες συν αυτοις εστωτα τον τεθεραπευμενον ουδεν ειχον αντειπειν
2c040f0089	κελευσαντες δε αυτους εξω του συνεδριου απελθειν συνεβαλλον προς αλληλους
2c04100124	λεγοντες τι ποιησωμεν τοις ανθρωποις τουτοις οτι μεν γαρ γνωστον σημειον γεγονεν δι αυτων πασιν τοις κατοικουσιν ιερουσαλημ φανερον και ου δυναμεθα αρνεισθαι
2c041100d4	αλλ ινα μη επι πλειον διανεμηθη εις τον λαον απειλησωμεθα αυτοις μηκετι λαλειν επι τω ονοματι τουτω μηδενι ανθρωπων
2c041200d7	και καλεσαντες αυτους παρηγγειλαν {VAR2: το} καθολου μη φθεγγεσθαι μηδε διδασκειν επι τω ονοματι {VAR1: [του]} {VAR2: του} ιησου
2c041300e9	ο δε πετρος και ιωαννης αποκριθεντες ειπον προς αυτους ει δικαιον εστιν ενωπιον του θεου υμων ακουειν μαλλον η του θεου κρινατε
2c04140065	ου δυναμεθα γαρ ημεις α ειδαμεν και ηκουσαμεν μη λαλειν
2c04150103	οι δε προσαπειλησαμενοι απελυσαν αυτους μηδεν ευρισκοντες το πως κολασωνται αυτους δια τον λαον οτι παντες εδοξαζον τον θεον επι τω γεγονοτι
2c0416009e	ετων γαρ ην πλειονων τεσσερακοντα ο ανθρωπος εφ ον γεγονει το σημειον τουτο της ιασεως
2c041700c4	απολυθεντες δε ηλθον προς τους ιδιους και απηγγειλαν οσα προς αυτους οι αρχιερεις και οι πρεσβυτεροι ειπαν
2c0418010b	οι δε ακουσαντες ομοθυμαδον ηραν φωνην προς τον θεον και ειπαν δεσποτα συ ο ποιησας τον ουρανον και την γην και την θαλασσαν και παντα τα εν αυτοις
2c041900d3	ο του πατρος ημων δια πνευματος αγιου στοματος δαυιδ παιδος σου ειπων ινα τι εφρυαξαν εθνη και λαοι εμελετησαν κενα
2c041a00cd	παρεστησαν οι βασιλεις της γης και οι αρχοντες συνηχθησαν επι το αυτο κατα του κυριου και κατα του χριστου αυτου
2c041b0109	συνηχθησαν γαρ επ αληθειας εν τη πολει ταυτη επι τον αγιον παιδα σου ιησουν ον εχρισας ηρωδης τε και ποντιος πιλατος συν εθνεσιν και λαοις ισραηλ
2c041c0072	ποιησαι οσα η χειρ σου και η βουλη {VAR2: [σου]} προωρισεν γενεσθαι
