2800000007	Matthew
36050e0089	I would, therefore, have young widows to marry, to bear children, to govern the house, to give no occasion to the adversary for reproach;
36050f0036	for some are already turned aside after the adversary.
360510009c	If any believing man or woman have widows, let them relieve them, and let not the congregation be burdened, that it may relieve those who are really widows.
3605110075	Let the seniors who preside well, be counted worthy of double honor; especially those who labor in word and teaching.
3605120072	For the scripture says, "You shall not muzzle an ox treading out corn"; and, "The laborer is worthy of his wages."
360513004d	Against a senior receive not an accusation, unless by two or three witnesses.
3605140047	Those who sin, rebuke before all, that the others, also, may be afraid.
36051500aa	I charge you, in the presence of God, and of the Lord Jesus Christ, and of the elect angels, that you observe these things without prejudice, doing nothing by partiality.
3605160058	Impose hands hastily on no one, neither partake of other men's sins. Keep yourself pure.
3605170064	No longer drink water, but use a little wine for your stomach's sake, and your frequent infirmities.
360518006a	The sins of some men are very manifest, going before to condemnation; but some, indeed, they follow after.
360519006e	In like manner, also, the good works of some are very manifest, and those that are otherwise, can not lie hid.
360601008f	Let as many servants as are under the yoke, esteem their own masters worthy of all honor, that the name of God and his doctrine be not defamed.
36060200d9	And let not those who have believing masters, not despise them, because they are brethren; but let them serve them more, because they are believers, and beloved, who receive the benefit. These things teach and exhort.
3606030092	If any one teach differently, and consent not to wholesome dictates of our Lord Jesus Christ, and to the doctrine which is according to godliness;
36060400a4	he is puffed up with pride, knowing nothing; but is doting about questions, and verbal contentions, from which come envy, strife, evil speakings, unjust suspicions,
3606050089	perverse disputings of men wholly corrupted in mind, and destitute of the truth; who reckon gain to be godliness: from such, stand aloof.
360606002d	But godliness with contentment is great gain.
3606070057	For we brought nothing into the world, and it is evident that we can carry out nothing.
3606080041	Wherefore, having food and raiment, with these let us be content.
3606090097	But they who will be rich, fall into temptation, and a snare, and into many foolish and hurtful lusts, which plunge men into destruction and perdition.
36060a00a3	For the love of money is the root of all evil, which some, eagerly desiring, have wholly erred from the faith, and pierced themselves all around with many sorrows.
36060b0075	Therefore, do you, O man of God! flee these things, and pursue righteousness, piety, faith, love, patience, meekness.
36060c00aa	Combat the good combat of faith: lay hold on eternal life; to which, also, you have been called, and have confessed the good confession in the presence of many witnesses.
36060d0085	I charge you, in the presence of God, who makes all alive-- and of Christ Jesus, who witnessed to Pontius Pilate the good confession;
36060e0065	that you keep this commandment without spot, unblamable, till the appearing of our Lord Jesus Christ;
36060f0079	which appearance, at the proper season, the blessed and only Potentate, the King of king, and Lord of lords will exhibit;
360610008a	who only has immortality--dwelling in light inaccessible; whom no man has seen, nor can see: to whom be honor and might everlasting. Amen.
36061100ab	Charge the rich in the present world not to be elated in mind, nor to trust in uncertain riches, but in the living God, who confers on us richly all things for enjoyment--
360612004b	to do good, to be rich in lovely works, ready to distribute, communicative,
3606130061	providing for themselves a good foundation for hereafter, that they may lay hold on eternal life.
3606140082	O Timothy, guard the things committed to you in trust, avoiding profane babblings, and oppositions of knowledge, falsely so named:
3606150051	which some, professing, have erred, with respect to the faith. Favor be with you.
3700000009	2 Timothy
3701010072	Paul, an Apostle of Jesus Christ, by the will of God, on account of the promise of life, which is by Christ Jesus;
3701020069	to Timothy, my beloved son: Favor, mercy, and peace, from God the Father, and from Christ Jesus our Lord.
3701030096	I give thanks to God, (whom from my forefathers I serve with a pure conscience,) that I have unceasing remembrance of you in my prayers night and day;
3701040053	remembering your tears, I greatly desire to see you, that I may be filled with joy:
37010500b6	calling to remembrance also the unfeigned faith which is in you, which dwelt first in your grandmother Lois, and in your mother Eunice, and I am persuaded that it dwells in you also.
370106007b	For which cause I put you in mind to stir up the spiritual gift of God, which is in you through the imposition of my hands.
3701070062	For God has not given us a spirit of cowardice; but of power, and of love, and of self-government.
3701080096	Wherefore, be not ashamed of the testimony of our Lord, nor of me his prisoner; but jointly suffer evil for the gospel, according to the power of God;
37010900c7	who has saved us, and called us with a holy calling, --not on account of our works; but on account of his own purpose and favor, which was given us through Christ Jesus, before the times of the ages,
37010a00a2	and is now manifest by the appearing of our Saviour Jesus Christ; who has, indeed, vanquished death, and brought life and incorruptibility to light by the gospel:
37010b0050	of which I am appointed a herald, and an Apostle, and a teacher of the Gentiles:
37010c00d4	for which cause I also suffer these things. Nevertheless, I am not ashamed; for I know in whom I have believed, and I am persuaded that he is able to preserve what I have committed in trust to him, till that day.
37010d0078	The form of wholesome words, which you have heard from me, hold fast, with the faith and love which are in Christ Jesus.
37010e003c	The good deposit guard by the Holy Spirit, who dwells in us.
37010f0066	You know this, that all they who are in Asia have turned me off; of whom are Phygellus and Hermogenes.
3701100072	May the Lord grant mercy to the family of Onesiphorus; for he often refreshed me, and was not ashamed of my chain:
3701110042	but being in Rome, he sought me out very diligently, and found me.
3701120082	May the Lord grant him to find mercy from the Lord in that day! And how many services he rendered to me in Ephesus, you well know.
3702010048	Therefore, my son, be strong in the favor which is through Christ Jesus.
3702020087	And what things you have heard from me by many witnesses, these commit in trust to faithful men, who shall be fit also to teach others.
370203002e	Endure evil as a good soldier of Jesus Christ.
3702040080	No man who wars entangles himself with the occupations of this life, that he may please him, who has chosen him to be a soldier.
3702050060	And also if one contend in the games, he is not crowned unless he contend according to the laws.
3702060045	It becomes the husbandman to labor, before he partakes of the fruits.
370207004b	Consider what I say; and may the Lord give you understanding in all things!
3702080064	Remember, Jesus Christ, of the seed of David, has been raised from the dead, according to my gospel;
3702090059	for which I suffer evil as a malefactor, even to bonds; but the word of God is not bound.
37020a009c	For this cause I patiently bear all things on account of the elect; that they, indeed, may obtain the salvation which is by Christ Jesus with eternal glory.
37020b004a	This saying is true, that if we die with him, we shall also live with him:
37020c005b	if we suffer patiently, we shall also reign with him: if we deny him, he also will deny us.
37020d0045	Though we be unfaithful, he abides faithful; he can not deny himself.
37020e00b5	Put them in remembrance of these things; earnestly testifying to them in the presence of the Lord, not to fight about words for nothing useful, but to the subverting of the hearers.
37020f006a	Strive to exhibit yourself to God an approved workman, irreproachable, rightly dividing the word of truth.
370210004f	But profane empty babblings resist, for they will increase to more ungodliness.
370211004a	And their word will eat as a gangrene: for whom are Hymeneus and Philetus;
370212007e	who, concerning the truth, have erred, affirming that the resurrection has already happened, and do subvert the faith of some.
37021300bd	Nevertheless, the foundation of God stands firm, having this inscription, The Lord has made known them who are his: -- and, Let every one who names the name of Christ, depart from iniquity.
3702140091	But, in a great house there are not only vessels of gold and of silver, but also of wood and of earthenware; some to honor, and some to dishonor.
37021500b1	If, then, a man will cleanse himself well from these, he will be a vessel appointed to honor, sanctified, and very profitable for the master's use, prepared for every good work.
3702160084	Flee, therefore, youthful lusts; but pursue righteousness, faith, love, and peace, with them who call on the Lord from a pure heart.
3702170055	Moreover, foolish and ignorant questions reject, knowing that they beget contentions;
3702180075	and the servant of the Lord must not be contentious, but gentle toward all men, fit to teach, patiently bearing evil,
370219008f	in meekness instructing those who set themselves in opposition; if, by any means God will give them reformation to the acknowledgment of truth;
37021a005e	and they may awake up out of the snare of the devil, who are taken captive by him at his will.
370301003f	This, also, know, that in latter days perilous times will come.
3703020071	For men will be self-lovers, money-lovers, boasters, proud, defamers, disobedient to parents, ungrateful, unholy,
3703030061	without natural affection, bargain-breakers, slanderers, incontinent, fierce, haters of good men,
3703040042	headstrong, puffed up, lovers of pleasure more than lovers of God;
3703050054	having a form of godliness, but denying the power of it. Now, from these, turn away.
3703060075	Of these, indeed, are they who go into houses and lead captive silly women laden with sins, led away by divers lusts;
3703070046	always learning, but never able to come to the knowledge of the truth.
3703080096	Now, in the manner that Jannes and Jambres resisted Moses, so do these also resist the truth: men wholly corrupted in mind, reprobate as to the faith.
370309006e	However, they shall not proceed further; for their foolishness shall be very plain to all, as theirs also was.
37030a005f	But you have fully known my teaching, manner of life, purpose, faith, meekness, love, patience,
37030b0096	persecutions, sufferings, such as befell me in Antioch, in Iconium, in Lystra: such persecutions I endured; but out of them all the Lord delivered me.
37030c004a	And all, indeed, who will live godly in Christ Jesus, shall be persecuted:
37030d0056	but wicked men and impostors will grow worse and worse, deceiving, and being deceived.
37030e0097	In the meantime, do you continue in the things which you have learned, and with which you have been intrusted, knowing from whom you have learned them;
37030f0092	and that, from a child, you have known the sacred scriptures, which are able to make you wise to salvation, by the faith which is in Christ Jesus.
3703100090	All scripture, given by divine inspiration, is indeed profitable for doctrine, for conviction, for correction, for instruction in righteousness:
370311004a	that the man of God may be perfect--completely fitted for every good work.
3704010083	I charge you, in the presence of God, and of Jesus Christ, who will judge the living and the dead, at his appearing in his kingdom:
3704020076	proclaim the word, be instant in season, out of season, reprove, rebuke, exhort, with all long-suffering and teaching.
37040300a9	For there will be a time when they will not endure wholesome doctrine; but, having itching ears, they will, according to their own lusts, heap up to themselves teachers:
370404005a	and they will, indeed, turn away their ears from the truth, and be turned aside to fables.
370405006e	But do you watch at all times; bear evil treatment; do the work of an evangelist; fully perform your ministry.
370406004b	For I am shortly to be sacrificed, and the time of my departure is at hand.
3704070055	I have combated the good combat, I have finished the race, I have continued faithful:
37040800c2	henceforth there is laid up for me a crown of righteousness, which the Lord, the righteous Judge, will deliver to me at that day; and not to me only, but also to all them who love his appearing.
370409001e	Make haste to come to me soon:
37040a0089	for Demas, having loved the present world, has forsaken me, and has gone to Thessalonica; Crescens into Galatia, and Titus into Dalmatia.
37040b0065	Only Luke is with me. Take Mark, and bring him with you, for he is very useful to me in the ministry.
37040c0024	But Tychicus I have sent to Ephesus.
37040d006b	The cloak which I left at Troas with Carpus, bring when you come, and the books, especially the parchments.
37040e006a	Alexander, the coppersmith, has done me many evil things; the Lord will reward him according to his works:
37040f0035	of whom beware, for he has greatly opposed our words.
3704100064	At my first answer, no one appeared with me, but all forsook me. May it not be laid to their charge!
37041100c1	However, the Lord stood by me, and strengthened me, that through me, the proclamation might be fully declared, and all the Gentiles might hear; and I was delivered out of the mouth of the lion.
3704120085	And the Lord will deliver me from every evil work, and preserve me to his heavenly kingdom: to whom ne glory for ever and ever. Amen.
3704130038	Salute Prisca and Aquila, and the family of Onesiphorus.
3704140040	Erastus abode at Corinth; and Trophimus I left at Miletus, sick.
3704150070	Make haste to come before winter. Eubulus salutes you; and Pudens, and Linus, and Claudia, and all the brethren.
370416003d	The Lord Jesus Christ be with your spirit. Favor be with you.
3800000005	Titus
38010100a5	Paul, a servant of God, and an Apostle of Jesus Christ, (according to the faith of God's elect, and the acknowledgment of the truth, which is according to godliness;
380102005c	in hope of eternal life, which God, who can not lie, promised before the times of the ages--
3801030097	who has now manifested his word, at the proper season, by the proclamation with which I am intrusted, according to the appointment of God our Saviour;)
3801040093	to Titus, my genuine son, according to the common faith: Favor, mercy, and peace, from God the Father, and from the Lord Jesus Christ, our Saviour.
3801050097	For this purpose, I left you in Crete, that you might set in order the things left unfinished, and to ordain seniors in every city, as I commanded you.
380106007b	If any one be without blame, the husband of one wife, having believing children, not accused of riotous living, nor unruly.
38010700a7	For a bishop should be blameless, as the steward of God; not self-willed, not prone to anger, not given to wine, not a striker, not one who makes gain by base methods;
3801080044	but hospitable; a lover of good men, prudent, just, holy, temperate;
3801090091	holding fast the true doctrine, as he has been taught; that he may be able, by wholesome teaching, both to exhort and to confute the gain-sayers.
38010a0061	For there are many unruly and foolish talked and deceivers, especially those of the circumcision,
38010b007c	whose mouths must be stopped; who subvert whole families, teaching things which they ought not, for the sake of sordid gain.
38010c0073	One of themselves, a prophet of their own, has said, "The Cretans are always liars, evil wild beasts, lazy bodies."
38010d0064	This testimony is true; for which cause rebuke them sharply, that they may be healthy in the faith--
38010e004c	not giving heed to Jewish fables, and precepts of men who pervert the truth.
38010f0090	To the pure, all meats are pure; but to the polluted and unbelieving, nothing is pure; for both their understanding and conscience are polluted.
3801100079	They profess to know God; but by works they deny him, being abominable and disobedient, and to every good work reprobate.
3802010040	But do you inculcate the things which become wholesome doctrine:
380202004c	that aged men be vigilant, grave, prudent, healthy by faith, love, patience.
3802030086	That aged women, in like manner, be in deportment as becomes sacred persons--not slanderers, not enslaved to much wine, good teachers;
3802040061	that they may persuade the young women to be lovers of their husbands, lovers of their children--
380205007c	to be calm, chaste, careful of their families, good, subject to their own husbands, that the word of God may not be defamed.
380206003f	The young men, in like manner, exhort to govern their passions.
380207005e	In all things make yourself a pattern of good works: in teaching, show incorruptness, gravity,
380208008a	wholesome speech which can not be condemned; that he who is on the opposite side may be ashamed, having nothing bad to say concerning you.
3802090070	Exhort servants to be subject to their own masters, and in all things be careful to please, not answering again,
38020a0078	not secretly stealing, but showing all good fidelity, that they may adorn the doctrine of God our Saviour in all things.
38020b0046	For the favor of God, which brings salvation, has appeared to all men;
38020c007e	teaching us that denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in this present world--
38020d0071	expecting the blessed hope; namely, the appearing of the glory of the great God, and of our Saviour Jesus Christ;
38020e0083	who gave himself for us, that he might redeem us from all iniquity, and purify to himself a peculiar people, zealous of good works.
38020f005b	These things inculcate, and exhort, and reprove with all authority; let no one despise you.
380301006f	Put them in mind to be subject to governments, and powers, to obey magistrates, to be ready to every good work;
380302005b	to speak evil of no one; to be no fighters, but equitable, showing all meekness to all men.
38030300b9	For even we ourselves were formerly foolish, disobedient, erring, slavishly serving diverse inordinate desires and pleasures, living in malice and envy, hateful, and hating one another.
3803040046	But when the goodness and philanthropy of God our Saviour shone forth,
38030500af	he saved us--not on account of works of righteousness which we had done--but according to his own mercy, through the bath of regeneration, and the renewing of the Holy Spirit;
3803060043	which he poured out on us richly, through Jesus Christ our Saviour;
3803070060	that being justified by his favor, we might be made heirs according to the hope of eternal life.
38030800da	This doctrine is true: and concerning these, I charge you to affirm strongly, that those who have believed in God, be studious to stand foremost in good works. These are things that are honorable and profitable to men.
380309007d	But foolish questions, and genealogies, and strifes, and fightings about the law, resist; for they are unprofitable and vain.
38030a003a	A factionist, after a first and second admonition, reject;
38030b0048	knowing that such a person is perverted, and sins, being self-condemned.
38030c007c	When I shall send Artemas to you, or Tychicus, make haste to come to me at Nicopolis, for I have determined to winter there.
38030d006e	Diligently help forward on their journey, Zenas, the lawyer, and Apollos, that nothing may be wanting to them.
38030e006d	And let ours also learn to stand foremost in good works, for necessary uses, that they may not be unfruitful.
38030f005c	All who are with me salute you. Salute them who love us in the faith. Favor be with you all.
3900000008	Philemon
390101006d	Paul, a prisoner of Jesus Christ, and Timothy, the brother, to Philemon, the beloved, and our fellow-laborer;
3901020068	and to Apphia, the beloved; and to Archippus, our fellow-soldier, and to the congregation in your house:
390103004c	Favor to you, and peace from God our Father, and from our Lord Jesus Christ.
3901040045	I give thanks to my God always, making mention of you in my prayers--
3901050066	(having heard of the faith which you have toward the Lord Jesus, and of your love to all the saints)--
390106008a	that the communication of your faith may become effectual by the acknowledgment of every good thing that is among us, toward Christ Jesus.
3901070071	For we have much joy and consolation in your love; because the souls of the saints are refreshed by you, brother.
3901080048	Wherefore, thought I might be bold in Christ, to enjoin you what is fit;
3901090077	yet, for love's sake, I rather beseech, being such a one as Paul, an old man, and now, also a prisoner of Jesus Christ.
39010a0048	I beseech you for my son, whom I have begot, in my bonds, even Onesimus;
39010b0069	who formerly was to you unprofitable, but now will be very profitable to you, even as he has been to me--
39010c005d	whom I have sent back: do you, therefore, receive him as an object of my tenderest affection;
39010d0086	whom I was desirous to have detained with myself, that, in your stead, he might have ministered to me, in these bonds, for the gospel:
39010e0073	but without your mind I would do nothing, that the good derived might not be as if by constraint, but as voluntary.
39010f0065	Perhaps, also, for this reason he was separated for a little while, that you might have him for ever:
390110008f	no longer as a slave only, but above a slave, a beloved brother, especially to me--and how much more to you, both in the flesh and in the Lord.
390111003a	If, then, you hold me as a partner, receive him as myself.
390112004b	And if he had injured you in anything, or owes you, place it to my account.
3901130077	I, Paul, have written with my own hand--I will repay. I forbear to urge upon you, that you owe to me even your ownself.
390114006b	I beseech you brother, let me have joy of you in the Lord-- gratify my tender affections for Christ's sake.
390115006a	Having confidence in your obedience, I have written to you, knowing that you will even do more than I ask.
3901160071	But at the same time, prepare me also a lodging; for I hope that through your prayers, I shall be granted to you.
3901170040	These salute you, Epaphras, my fellow prisoner for Christ Jesus;
3901180033	Mark, Aristarchus; Demas, Luke, my fellow-laborers.
3901190037	The favor of our Lord Jesus Christ be with your spirit.
3a00000007	Hebrews
3a0101005d	God, who in ancient times, spoke often, and in various ways, to the fathers, by the prophets,
3a01020080	has, in these last days, spoken to us by a Son, whom he has constituted Lord of all things, by whom, also, he made the universe:
3a010300f3	who, being in effulgence of his glory, and an exact representation of his character, and controlling all things by his own powerful word, after he had, by himself, made expiation for our sins, sat down at the right hand of the Majesty on high;
3a01040063	being exalted as far above the angels, as the name he has inherited, is more excellent than theirs.
3a0105009e	For, to which of the angels did he at any time say, "Thou art my Son: to-day I have begotten thee"? and again, "I will be his Father, and he shall be my Son"?
3a01060069	But when he brings again the First-born into the world, he says, "Let all the angels of God worship him."
3a01070062	Whereas, concerning angels, he says, "Who makes winds his angels, and flaming fire his ministers."
3a0108006b	But to the Son, "Thy throne, O God, endures for ever. The scepter of thy kingdom is a scepter of rectitude.
3a0109008e	Thou hast loved righteousness, and hated iniquity; therefore, God, thy God, has anointed thee with the oil of gladness, above thy associates."
3a010a0076	And, "Thou, Lord, in the beginning didst lay the foundations of the earth, and the heavens are the works of thy hands.
3a010b0050	They shall perish, but thou dost remain; and they, as a garment, shall grow old;
3a010c00af	and, as a vesture, thou wilt fold them up, and they shall be changed: but thou art the same; and they shall be changed; but thou art the same; and thy years shall never fail."
3a010d007d	Moreover, to which of the angels did he say, at any time, "Sit thou at my right hand, till I make thy enemies thy footstool."
3a010e0064	"Are they not all ministering spirits, sent forth to minister for them who shall inherit salvation?"
3a02010082	(On this account, we ought to attend the more earnestly to the things which were heard; lest at any time we should left them slip.
3a02020070	For if the word spoken by angels was firm, and every transgression and disobedience received a just retribution;
3a0203008b	how shall we escape if we neglect so great salvation? which, beginning to be spoken by the Lord, was confirmed to us by them who heard him;
3a02040091	God, also, bearing witness, both by signs and wonders, and divers miracles, and distributions of the Holy Spirit, according to his own pleasure.)
3a02050059	Moreover, he has not subjected to the angels the world to come, of which we are speaking.
3a0206008a	But one in a certain place has testified, saying, "What is man that thou art mindful of him--or the son of man, that thou dost regard him?
3a0207005e	Thou hast made him a little lower than the angels; thou hast crowned him with glory and honor,
3a020800be	thou hast put all things under his feet." Now, by putting all things in subjection to him, he left nothing that is not subject to him; but now, we do not yet see all things subjected to him;
3a020900b1	but we see Jesus, who was made a little lower than the angels, that he, by the favor of God, might taste death for all; for the suffering of death, crowned with glory and honor!
3a020a00b3	For it became him, for whom are all things, and by whom are all things, to make him, who leads many sons to glory--even the Captain of their Salvation--perfect through sufferings.
3a020b0088	For both he who sanctifies, and they who are sanctified, are all of one Father; for which cause he is not ashamed to call them brethren;
3a020c0070	saying, "I will announce thy name to my brethren: in the midst of the congregation I will sing praises to thee."
3a020d0068	And, again, "I will put my trust in him." And again, "Behold I, and the children whom God has given me."
3a020e00bc	Since, then, the children partook of flesh and blood; he, also, in like manner, partook of these; that, through death, he might vanquish him who had the power of death, that is, the devil;
3a020f0059	and deliver them, who, through fear of death, were all their lifetime subject to bondage.
3a02100064	For, indeed, he has not at all assumed the nature of angels; but he has assumed the seed of Abraham.
3a021100cb	Hence, it was necessary for him to be made like his brethren in all things; that he might be a merciful and faithful High Priest, in matters pertaining to God, in order to expiate the sins of the people;
3a02120056	for, by what he suffered himself, when tried; he is able to succor them who are tried.
3a0301008c	Wherefore, holy brethren, partakers of the heavenly calling, attentively consider Jesus, the Apostle and High Priest whom we have confessed;
3a03020050	who, as well as Moses, is faithful to him that appointed him over all his house.
3a03030079	Indeed, he has been accounted worthy of glory, as far superior to Moses, as that of the builder is superior to the house.
3a03040050	Now every house is built by some one; but he, the builder of all things, is God.
3a0305007c	And Moses, indeed, as a servant, was faithful in all his house, for a testimony of the things that were to be spoken by him;
3a03060091	but Christ, as a Son, over his own house--whose house we are, if we hold fast our confidence, and the rejoicing of our hope, unshaken to the end.
3a03070048	Wherefore, as the Holy Spirit says, "To-day, if you will hear his voice,
3a03080061	harden not your hearts, as in the bitter provocation, in the day of temptation in the wilderness;
3a0309004f	where your fathers tempted me, and proved me, yet saw my works for forty years.
3a030a0076	Wherefore, I was displeased with that generation, and said, They always err in heart, and they have not known my ways.
3a030b003d	So, I swore, in my wrath, They shall not enter into my rest."
3a030c006d	Brethren, take heed, lest there be in any of you an evil heart of unbelief, by departing from the living God.
3a030d007c	But, lest any of you be hardened, through the deceitfulness of sin, exhort one another every day, while it is called To-day:
3a030e0065	(for we are all partakers of Christ, if, indeed, we hold fast this first confidence firm to the end;)
3a030f006d	with this saying, "To-day, if you will hear his voice, harden not your hearts, as in the bitter provocation."
3a0310005e	For some, when they heard, did bitterly provoke; yet, not all that came out of Egypt by Moses.
3a03110048	Was it not with them who sinned, whose carcasses fell in the wilderness?
3a03120064	And to whom did he swear, that they should not enter into his rest, but to them who did not believe?
3a0313003c	So, we see that they could not enter in because of unbelief.
3a0401007e	Wherefore, let us be afraid, lest a promise of entrance into the rest, being left, any of you should seem to fall short of it.
3a040200a4	For glad tidings have been proclaimed to us, as well as to them: but the word which they heard did not profit them; not being mixed with faith in them who heard it.
3a040300c6	For we, who have believed, do enter into the rest, as he said, "So, I swore, in my wrath, They shall not enter into my rest"; namely, from the works that were finished at the formation of the world.
3a04040076	For he has spoken somewhere concerning the seventh day, thus: "And God rested on the seventh day, from all his works."
3a04050038	And in this, again, "They shall not enter into my rest."
3a0406008e	Since, then, it remains for some to enter into it, and that they who first received the good tidings, did not enter in on account of unbelief:
3a0407009e	again, he limits a certain day, saying, by David, "To-day," after so long a time; as it is said, "To-day, if you will hear his voice, harden not your hearts."
3a0408005d	For, if Joshua has caused them to rest, he would not, after that, have spoken of another day.
3a0409003e	There remains, therefore, a divine rest for the people of God.
3a040a0077	For he who has entered into his rest, has himself, also, rested from his own works, like as God, also, rested from his.
3a040b0077	Wherefore let us carefully strive to enter into THIS REST, lest any one should fall after the same example of unbelief.
3a040c00e7	For the word of God is living and powerful, and sharper than any two-edged sword, piercing even to the dividing asunder of soul and spirit, and of the joints and marrow, and is a discerner of the thoughts and purposes of the heart.
3a040d0089	And there is no creature concealed from his sight, for all things are naked and open to the eyes of him, to whom we must give an account.
3a040e007b	Now, having a great High Priest, who has passed through the heavens, Jesus the Son of God, let us hold fast our confession.
3a040f00b0	For we have not a High Priest who can not sympathize with our weaknesses; but one who was tried in all points, according to the likeness of his nature to our ours, without sin.
3a04100093	Let us, therefore, approach, with boldness, to the throne of favor, that we may receive mercy, and obtain favor for the purpose of seasonable help.
3a0501009f	For every high priest taken from among men, is appointed to perform for men the things pertaining to God, that he may offer both gifts and sacrifices for sins:
3a05020084	being able to have a right measure of compassion on the ignorant and erring: because he himself, also, is surrounded with infirmity.
3a05030061	And for that reason he must, as for the people, so, also, for himself, offer sacrifices for sins.
3a05040056	Now, as no one takes this honor to himself, but he who is called of God, as Aaron was;
3a05050095	so, also, Christ did not assume to himself the honor of being a High Priest: but he who said to him, "Thou art my Son, to-day I have begotten thee"--
3a05060061	also says, in another place, "Thou art a Priest for ever, according to the order of Melchisedec."
3a050700bf	He, (who, in the days of his flesh, having, with loud cries, and with tears, offered up prayers and supplications to him who was able to save him from death, and was delivered from his fear,)
3a05080046	though being a Son, learned obedience by the things which he suffered;
3a05090053	and being made perfect, became the author of eternal salvation to all who obey him;
3a050a004e	being proclaimed by God a High Priest forever, after the order of Melchisedec:
3a050b0072	(concerning whom we have much to say, and of difficult interpretation, since you have become dull of apprehension.
3a050c00c4	For, when, by this time, you ought to be teachers, you have need of some one to teach you again the first elements of the oracles of God; and have become such as need milk, rather than solid food.
3a050d0059	Now every one who uses milk, is unskilled in the word of righteousness, for he is a babe:
3a050e0086	but solid food is for those of a mature age, whose faculties have been habituated by long practice to discriminate both good and evil.
3a060100be	Wherefore, leaving the first principles of Christian doctrine, let us progress toward maturity, not laying again the foundation concerning reformation from dead works, and faith toward God--
3a0602007a	concerning the doctrine of immersions, and of imposition of hands, of a resurrection of the dead, and of eternal judgment;
3a06030023	for this we will do, if God permit.
3a060400af	For it is impossible to renew again to reformation those who have been once enlightened, and have tasted of the heavenly gift, and have been made partakers of the Holy Spirit,
3a06050052	and have tasted the good word of God, and the powers of the age which was to come,
3a06060065	and yet have fallen away, crucifying again to themselves the Son of God and exposing him to contempt.
3a0607009d	For the land that drinks in the rain, which often comes upon it, and brings forth herbs, fit for them by whom it is cultivated, receives a blessing from God:
3a06080069	but that which produces thorns and briers, is reprobated, and nigh to a curse; whose end is to be burned.
3a06090071	But, beloved, we hope better things of you, even things which are connected with salvation, though we thus speak.
3a060a00a0	For God is not unrighteous, to forget your work, and the love which you have showed toward his name, in that you have ministered to the saints, and do minister.
3a060b007a	Yet, we earnestly desire every one of you to show the same diligence, in order to the realizing of this hope, to the end--
3a060c0071	that you may not be slothful, but imitators of them who, through faith and patience, are inheriting the promises.
3a060d0063	For when God made promise to Abraham, since he could swear by no one greater, he swore by himself--
3a060e0053	saying, "Surely, blessing, I will bless you, and multiplying, I will multiply you";
3a060f0039	and so, having patiently waited, he obtained the promise.
3a0610006d	For men, indeed, swear by the greater; and an oath for confirmation is, to them, an end of all contradiction.
3a06110085	Therefore, God, willing more abundantly to show to their heirs of promise the immutability of his purpose, confirmed it with an oath;
3a061200a5	that, by two immutable things, in which it was impossible for God to lie, we might have strong consolation, who have fled away to lay hold on the hope set before us;
3a0613006d	which we have as an anchor of the soul, both sure and steadfast, and entering into the place within the vail,
3a0614007f	where a forerunner has entered on our account; even Jesus, made a High Priest for ever, according to the order of Melchisedec.)
3a0701008d	For this Melchisedec--king of Salem, Priest of the Most High God, who met Abraham returning from the slaughter of the kings, and blessed him,
3a070200b9	to whom Abraham imparted even a tenth of all; being, indeed, by interpretation, first, king of righteousness, and next, also, king of Salem; which, by interpretation, is king of peace--
3a070300b0	was without father, without mother, without genealogy, having neither beginnings of days, nor end of life: but, being made like the Son of God, he remains a priest continually.
3a07040069	Now, consider how great this priest was, to whom even Abraham, the patriarch, gave a tenth of the spoils.
3a070500ce	For they, indeed, of the sons of Levi, who received the priesthood, have a commandment to tithe people according to the law; that is, their brethren, although they have come forth from the loins of Abraham:
3a07060077	but he, who did not derive his pedigree from their progenitors, tithed Abraham, and blessed the holder of the promises.
3a07070042	Now, beyond all contradiction, the less is blessed by the greater.
3a07080067	Besides, here, indeed, men, who die, take tithes; but there one, of whom it is testified that he lives.
3a0709004b	And, as one may say, even Levi, who receives tithes, was tithed in Abraham:
3a070a0044	for he was yet in the loins of his father, when Melchisedec met him.
3a070b010a	Moreover, if, indeed, perfection were through the Levitical priesthood, (for with it the people received the law,) what further need was there that another priest should arise, according to the order of Melchisedec, and not be called according to the order of Aaron?
3a070c0056	Wherefore, the priesthood being changed, there is, of necessity, a change also of law.
3a070d006d	For he to whom these things are said, was of a different tribe, of which no one gave attendance at the altar.
3a070e007f	For it is very plain that our Lord had sprung from Judah, in relation to which tribe Moses spoke nothing concerning priesthood.
3a070f0052	Moreover, it is still more plain that, according to the similitude of Melchisedec,
3a07100084	another priest arises, who is made, not according to the law of a carnal commandment, but according to the power of an endless life.
3a07110056	For he testifies, "Thou art a priest for ever, according to the order of Melchisedec."
3a0712006f	Here then, there is a disannulling of the preceding commandment, because of its weakness and unprofitableness--
3a0713006a	(for the law made no one perfect) --and the superinduction of a better hope, by which we draw near to God.
3a0714002b	Moreover, inasmuch as not without an oath--
3a071500d2	(for they, indeed, were make priests without an oath, but he, with an oath, by him who said to him, "The Lord has sworn, and will not repent, Thou art a priest for ever, according to the order of Melchisedec,")
3a0716003d	by so much was Jesus made the surety of a better institution.
3a0717005c	Besides, many, indeed, are made priests, because by death they are hindered from continuing:
3a07180051	but he, because he lives for ever, has a priesthood which does not pass from him.
